Feature,Factor_0,Factor_2,Factor_3,Factor_7,Factor_13,Factor_18
volume_sn_voxels_feature_34,0.7608537673950195,1.260138750076294,1.3088204860687256,-0.6609228849411011,1.0475188493728638,-1.2731035947799683
volume_sn_voxels_feature_35,1.0766147375106812,1.249624252319336,1.255458950996399,0.43728646636009216,1.18895423412323,-1.4409271478652954
volume_sn_voxels_feature_36,0.21511726081371307,0.9838024973869324,-0.26733267307281494,-1.1217013597488403,0.12303156405687332,0.03506288304924965
volume_sn_voxels_feature_37,1.0604807138442993,1.2761127948760986,1.1081428527832031,-1.1436266899108887,0.5498602390289307,-0.1376606971025467
volume_sn_voxels_feature_38,1.103997826576233,-0.7893245220184326,-0.8136114478111267,-1.0479484796524048,-0.6986760497093201,-0.05287005379796028
volume_sn_voxels_feature_39,1.183963418006897,-0.07630676031112671,-0.9967765212059021,-1.0982235670089722,-0.6138470768928528,0.2520411014556885
volume_sn_voxels_feature_40,1.1854139566421509,0.593539834022522,-0.26074478030204773,-1.2620044946670532,-0.2254909723997116,0.18013028800487518
volume_sn_voxels_feature_41,1.2604444026947021,1.2253371477127075,0.7885924577713013,-1.1688402891159058,0.21090131998062134,0.2495821714401245
volume_sn_voxels_feature_42,1.3418326377868652,1.2463704347610474,1.2450016736984253,-1.1579684019088745,0.4888862669467926,0.1906997561454773
volume_sn_voxels_feature_43,-0.5457035303115845,1.313513159751892,1.2263994216918945,-0.3561631739139557,1.065725326538086,-1.1755648851394653
volume_sn_voxels_feature_44,0.3807784616947174,1.4338122606277466,0.052601009607315063,-0.4453829526901245,1.2810282707214355,-1.280667781829834
volume_sn_voxels_feature_45,0.9969029426574707,0.1691131889820099,-0.8712687492370605,-0.9666459560394287,0.7894649505615234,-0.5593892931938171
volume_sn_voxels_feature_46,1.0403032302856445,1.077962040901184,1.2246098518371582,0.6662523746490479,0.6853103637695312,-1.5147794485092163
volume_sn_voxels_feature_47,0.41064679622650146,-0.3234277367591858,-0.3948189914226532,-0.47600555419921875,0.32222017645835876,-0.01982770301401615
volume_sn_voxels_feature_48,-0.8604181408882141,0.9780609607696533,0.32169950008392334,-1.172852873802185,0.07876366376876831,-0.26028355956077576
volume_sn_voxels_feature_49,1.2119287252426147,1.0966088771820068,1.202866554260254,0.8222532272338867,-0.14155803620815277,-1.1856242418289185
volume_sn_voxels_feature_50,-0.22689884901046753,-0.7056492567062378,-0.1647256314754486,0.22542309761047363,0.09117109328508377,-0.09825929999351501
volume_sn_voxels_feature_51,-0.5778276324272156,-0.19698670506477356,-0.653754711151123,-0.41808781027793884,-0.4170098602771759,0.04113839194178581
volume_sn_voxels_feature_52,-0.7649615406990051,0.25589776039123535,-0.477150022983551,-0.9633703231811523,-0.2482132911682129,0.02294507622718811
volume_sn_voxels_feature_53,0.7871534824371338,1.2162240743637085,1.268005132675171,-0.9935259819030762,0.20859575271606445,-0.6924403309822083
volume_sn_voxels_feature_54,0.3058016300201416,-0.6806948184967041,-0.8253862857818604,0.38597097992897034,-0.4039367139339447,-0.17289412021636963
volume_sn_voxels_feature_55,0.3770037591457367,-0.04566665366292,-0.6552313566207886,-0.039644885808229446,-0.1874840408563614,-0.05047820135951042
volume_sn_voxels_feature_56,0.4384010136127472,0.32828012108802795,-0.09569138288497925,-0.4604611396789551,0.02454955317080021,-0.25497880578041077
volume_sn_voxels_feature_57,0.7939503192901611,0.9144229292869568,1.0237632989883423,-0.6228442192077637,0.23970329761505127,-0.21405227482318878
volume_sn_voxels_feature_58,1.1017649173736572,1.071568250656128,1.1548192501068115,-0.8739860653877258,0.33064940571784973,-0.11876710504293442
volume_sn_voxels_feature_59,1.3993974924087524,1.191408634185791,1.4193336963653564,-0.7445712089538574,0.42169085144996643,-0.12329819053411484
volume_sn_voxels_feature_60,1.219544768333435,-0.5858164429664612,-0.7022071480751038,0.5701102614402771,-0.4950956404209137,0.0335695818066597
volume_sn_voxels_feature_61,1.325242519378662,-0.14041966199874878,0.06916335225105286,0.3185674250125885,-0.22632825374603271,0.006436260882765055
volume_sn_voxels_feature_62,1.314091682434082,0.565593421459198,1.2117259502410889,-0.12811607122421265,0.08598854392766953,0.050274789333343506
volume_sn_voxels_feature_63,1.2853604555130005,1.1424708366394043,1.466150164604187,-0.9307207465171814,0.3379649221897125,0.22795669734477997
volume_sn_voxels_feature_64,-0.6491327881813049,1.1542186737060547,1.1245074272155762,0.24941736459732056,1.1922327280044556,-1.2256356477737427
volume_sn_voxels_feature_65,0.5866630673408508,0.6404999494552612,-0.6051428318023682,-0.16667057573795319,1.0639055967330933,-0.9886568188667297
volume_sn_voxels_feature_66,-0.43165886402130127,1.217912197113037,0.5882245302200317,-0.06692438572645187,1.071155071258545,-1.0273414850234985
volume_sn_voxels_feature_67,1.137715220451355,0.2234928458929062,1.283838152885437,0.6954591870307922,-0.12708543241024017,-1.1485052108764648
volume_sn_voxels_feature_68,0.07878050208091736,0.3493918776512146,-0.13765212893486023,0.17584602534770966,0.04861069843173027,-0.2346590757369995
volume_sn_voxels_feature_69,-0.7388405203819275,0.9064028263092041,0.4967028498649597,0.08134324103593826,0.019347654655575752,-0.3879493176937103
volume_sn_voxels_feature_70,-0.8758699893951416,1.0634297132492065,1.0122026205062866,0.10702071338891983,0.19902105629444122,-0.38606396317481995
volume_sn_voxels_feature_71,1.0843557119369507,0.4811074137687683,1.244143009185791,0.3498448431491852,-0.9885687828063965,-1.162925124168396
volume_sn_voxels_feature_72,1.07415771484375,0.19006671011447906,1.2430293560028076,0.7490603923797607,-0.9622713923454285,-1.3303924798965454
volume_sn_voxels_feature_73,0.9170102477073669,-0.24905627965927124,-0.17397856712341309,0.7938024997711182,-0.10254746675491333,0.3303920328617096
volume_sn_voxels_feature_74,-0.41160228848457336,0.10240542888641357,-0.23619170486927032,0.9437897801399231,-0.6101554036140442,0.1463918387889862
volume_sn_voxels_feature_75,-0.7571566700935364,0.34876424074172974,0.18025988340377808,0.6233363151550293,-0.3609747588634491,-0.05858969688415527
volume_sn_voxels_feature_76,-0.8565824627876282,0.5566861629486084,0.9702630639076233,0.44560399651527405,-0.03214311972260475,-0.2511603534221649
volume_sn_voxels_feature_77,1.249910831451416,0.3107317388057709,1.302098274230957,0.5544988512992859,-1.03336763381958,-1.3039395809173584
volume_sn_voxels_feature_78,0.5879921317100525,-0.5652384757995605,0.006245513446629047,1.272236943244934,0.22874166071414948,0.28301650285720825
volume_sn_voxels_feature_79,-0.3216731548309326,-0.35622867941856384,-0.3426210284233093,1.2169336080551147,-0.27893224358558655,0.029068835079669952
volume_sn_voxels_feature_80,-0.5230811238288879,-0.16325658559799194,-0.06912916153669357,1.1910771131515503,-0.21054990589618683,-0.14972196519374847
volume_sn_voxels_feature_81,-0.4982196092605591,0.14624471962451935,0.7226169109344482,1.091493844985962,0.029589863494038582,-0.4293093681335449
volume_sn_voxels_feature_82,0.5777143836021423,0.8647859692573547,1.3594660758972168,-0.8895326256752014,-0.07244694232940674,-0.17070335149765015
volume_sn_voxels_feature_83,0.4686202108860016,-0.9124107956886292,-0.48585447669029236,1.3165620565414429,0.2190079241991043,-0.1706455796957016
volume_sn_voxels_feature_84,0.5114648938179016,-0.6683433055877686,-0.38484784960746765,1.2715858221054077,0.07834282517433167,-0.31205594539642334
volume_sn_voxels_feature_85,0.6996139883995056,-0.44926393032073975,0.456765353679657,1.2587884664535522,0.11990617960691452,-0.4976307451725006
volume_sn_voxels_feature_86,0.9491376876831055,-0.13534055650234222,1.2188419103622437,1.0899598598480225,0.17349331080913544,-0.17570407688617706
volume_sn_voxels_feature_87,1.1131633520126343,0.39862334728240967,1.341280460357666,0.05742843821644783,0.1248006522655487,0.3713620603084564
volume_sn_voxels_feature_88,1.196372151374817,0.8361040353775024,1.17942476272583,-0.9042578339576721,0.15913784503936768,0.6093100309371948
volume_sn_voxels_feature_89,1.1008306741714478,-0.833264946937561,0.06033765897154808,1.3947747945785522,0.18284963071346283,-0.04553595185279846
volume_sn_voxels_feature_90,1.2755690813064575,-0.5990030765533447,1.229278802871704,1.1808977127075195,0.15489095449447632,0.2941025197505951
volume_sn_voxels_feature_91,1.1601295471191406,-0.06719770282506943,1.281714916229248,0.29511216282844543,0.19362105429172516,0.7791280746459961
volume_sn_voxels_feature_92,1.161289095878601,0.44541388750076294,1.4858932495117188,-1.0450456142425537,0.3471902906894684,1.0779155492782593
volume_sn_voxels_feature_93,0.295244425535202,0.04481133073568344,1.24351167678833,0.18507516384124756,0.36861035227775574,-1.1663988828659058
volume_sn_voxels_feature_94,1.1131138801574707,-0.15554124116897583,1.3302756547927856,0.47791171073913574,0.9214789867401123,-1.4207115173339844
volume_sn_voxels_feature_95,-0.7619011998176575,0.023719649761915207,1.1928802728652954,0.05972602590918541,-0.9747431874275208,-1.389907956123352
volume_sn_voxels_feature_96,0.9256061911582947,-0.21356266736984253,1.1655385494232178,0.31118762493133545,-1.0086071491241455,-1.2118204832077026
volume_sn_voxels_feature_97,-0.4548315703868866,0.7746976613998413,1.0314918756484985,1.2722454071044922,0.5540602803230286,-0.526308536529541
volume_sn_voxels_feature_98,-0.8506602644920349,0.09658858180046082,1.3300734758377075,-0.2333703488111496,-0.7932588458061218,-1.2244272232055664
volume_sn_voxels_feature_99,0.26280730962753296,-0.10540534555912018,1.1978986263275146,0.27432170510292053,-1.122609257698059,-1.2623395919799805
volume_sn_voxels_feature_100,1.2944227457046509,-0.12407390773296356,1.21546471118927,0.30398109555244446,-1.3135132789611816,-1.3776651620864868
volume_sn_voxels_feature_101,0.17458701133728027,0.21734297275543213,0.6515348553657532,1.1310940980911255,-0.6780998706817627,0.20839126408100128
volume_sn_voxels_feature_102,-0.5529348254203796,0.34543779492378235,1.083448052406311,1.1848130226135254,-0.5018334984779358,-0.07124637067317963
volume_sn_voxels_feature_103,-0.7943903803825378,0.634901225566864,0.9450873732566833,1.2081611156463623,-0.02811933495104313,-0.14328829944133759
volume_sn_voxels_feature_104,-0.1473173052072525,0.020252620801329613,1.2586030960083008,-0.3971128761768341,-0.9509368538856506,-1.331544041633606
volume_sn_voxels_feature_105,1.0580337047576904,-0.0722389742732048,1.2617826461791992,0.013250286690890789,-1.1955187320709229,-1.2695742845535278
volume_sn_voxels_feature_106,1.2053600549697876,-0.17015531659126282,1.3792996406555176,0.11547616869211197,-1.1778860092163086,-1.2532703876495361
volume_sn_voxels_feature_107,0.03584921732544899,-0.07537917792797089,0.39806392788887024,1.3691858053207397,-0.7786946296691895,0.41693827509880066
volume_sn_voxels_feature_108,-0.5659046173095703,-0.01969252899289131,0.8594812750816345,1.3158891201019287,-0.5452990531921387,-0.0694529339671135
volume_sn_voxels_feature_109,-0.6781460642814636,0.0759706199169159,1.117095947265625,1.1841036081314087,0.022564945742487907,-0.1521010398864746
volume_sn_voxels_feature_110,-0.08719384670257568,0.12577494978904724,1.2350242137908936,-0.7761061191558838,-0.3891073167324066,-0.4520702064037323
volume_sn_voxels_feature_111,0.05460098385810852,-0.5568364858627319,-0.1269642859697342,1.1008044481277466,0.09384125471115112,0.17821387946605682
volume_sn_voxels_feature_112,-0.33218613266944885,-0.6172506809234619,0.181063711643219,1.1337854862213135,0.07242191582918167,-0.14072886109352112
volume_sn_voxels_feature_113,-0.2832629382610321,-0.617537260055542,0.9317526817321777,1.3596444129943848,0.1429833471775055,-0.39507678151130676
volume_sn_voxels_feature_114,0.002755984663963318,-0.3948954641819,0.9953724145889282,0.6957657337188721,0.06995003670454025,0.6857631802558899
volume_sn_voxels_feature_115,0.4104579985141754,-0.09162801504135132,1.1720300912857056,-0.6614347100257874,0.01946699619293213,1.0717219114303589
volume_sn_voxels_feature_116,1.2288717031478882,0.1389535665512085,1.152064323425293,-1.1641387939453125,-1.1210103034973145,-0.4977811872959137
volume_sn_voxels_feature_117,1.1913172006607056,0.9178546667098999,0.8757511377334595,0.9967309832572937,1.0844321250915527,1.3540277481079102
volume_sn_voxels_feature_118,1.1711870431900024,0.29481175541877747,0.2614540755748749,0.9180192947387695,1.2460116147994995,-1.3838659524917603
volume_sn_voxels_feature_119,0.028024176135659218,0.9369874000549316,0.6118898987770081,0.46196067333221436,1.1461904048919678,-1.2776590585708618
volume_sn_voxels_feature_120,-0.6102080345153809,0.4850063920021057,0.8275182843208313,-0.05595498904585838,1.1323800086975098,-1.3367949724197388
volume_sn_voxels_feature_121,0.4525875151157379,0.14188514649868011,0.33537527918815613,0.20213980972766876,0.8905753493309021,-1.2984251976013184
volume_sn_voxels_feature_122,-0.7482057213783264,0.12699639797210693,1.0601451396942139,-0.2960171103477478,0.8481760621070862,-1.2951619625091553
volume_sn_voxels_feature_123,0.4180464744567871,-0.10833945870399475,0.7662520408630371,-0.10483624786138535,1.0352146625518799,-1.1344588994979858
volume_sn_voxels_feature_124,1.206498622894287,-0.25004372000694275,0.3715151846408844,0.5249952673912048,1.3080624341964722,-1.4560030698776245
volume_sn_voxels_feature_125,-0.7311944365501404,-0.04071049019694328,1.2303707599639893,-0.15217836201190948,-0.5039140582084656,-1.470174789428711
volume_sn_voxels_feature_126,0.8030468821525574,-0.0947965756058693,1.056915044784546,-0.024035826325416565,-0.15986691415309906,-1.2718762159347534
volume_sn_voxels_feature_127,1.1698142290115356,-0.26839274168014526,0.7780874371528625,0.4572579562664032,0.6803743839263916,-1.1746798753738403
volume_sn_voxels_feature_128,-1.0310779809951782,-0.06406177580356598,1.2334051132202148,0.18232685327529907,-1.125993013381958,-1.2067981958389282
volume_sn_voxels_feature_129,-0.33004826307296753,-0.22056767344474792,1.2455437183380127,0.03249470517039299,-1.2032464742660522,-1.1010209321975708
volume_sn_voxels_feature_130,0.9818395972251892,-0.23026275634765625,1.088371753692627,0.05470121279358864,-1.1785125732421875,-1.4174814224243164
volume_sn_voxels_feature_131,1.1771425008773804,-0.365420401096344,1.1607400178909302,0.37650594115257263,-0.7221331000328064,-1.2610660791397095
volume_sn_voxels_feature_132,-0.9758474230766296,-0.20116762816905975,1.250871181488037,0.05418931320309639,-1.0254614353179932,-1.2520626783370972
volume_sn_voxels_feature_133,-0.6762587428092957,-0.1875332146883011,1.1704145669937134,0.1440064162015915,-1.268506646156311,-1.273438572883606
volume_sn_voxels_feature_134,0.7766366004943848,-0.20014607906341553,1.2491052150726318,0.2665919363498688,-1.2856351137161255,-1.2219339609146118
volume_sn_voxels_feature_135,1.2464179992675781,-0.22325268387794495,1.2606672048568726,-0.08133761584758759,-1.3236775398254395,-1.2816386222839355
volume_sn_voxels_feature_136,1.4005141258239746,-0.19691511988639832,1.088285207748413,0.3261421024799347,-1.2346819639205933,-1.0565122365951538
volume_sn_voxels_feature_137,0.14060723781585693,-0.26574549078941345,1.3390544652938843,-0.09200450032949448,-1.2476695775985718,-1.1464022397994995
volume_sn_voxels_feature_138,1.1179338693618774,-0.266437292098999,1.3816399574279785,-0.06568045169115067,-1.1697009801864624,-1.4248026609420776
volume_sn_voxels_feature_139,-0.7087871432304382,-0.34113410115242004,1.4018912315368652,-0.8196494579315186,-0.5755080580711365,-0.1548919528722763
volume_sn_voxels_feature_140,0.261251300573349,-0.3258751332759857,0.2761821150779724,1.196689486503601,-0.15400366485118866,0.2872956097126007
volume_sn_voxels_feature_141,-0.16772858798503876,-0.4803329408168793,0.784048318862915,1.1705454587936401,-0.06316612660884857,-0.09185606986284256
volume_sn_voxels_feature_142,1.2052568197250366,-0.2226470708847046,1.2635520696640015,-1.0330318212509155,-1.1907788515090942,-0.014815755188465118
volume_sn_voxels_feature_143,0.03602197766304016,-0.5176987648010254,-0.3568253815174103,1.297590970993042,0.8116078972816467,0.02018924243748188
volume_sn_voxels_feature_144,-0.16498589515686035,-0.610695481300354,-0.2359708845615387,1.450142502784729,0.6146082878112793,-0.182924285531044
volume_sn_voxels_feature_145,0.9757642149925232,0.2876330614089966,-0.2076689451932907,0.14655931293964386,1.1950491666793823,-1.5129914283752441
volume_sn_voxels_feature_146,-0.6861291527748108,0.546122670173645,-0.058607012033462524,0.1424373984336853,1.1263564825057983,-1.2594279050827026
volume_sn_voxels_feature_147,0.11469735950231552,0.23826777935028076,-0.23433417081832886,0.009133582934737206,1.0739153623580933,-1.2112981081008911
volume_sn_voxels_feature_148,1.0432027578353882,-0.2638694643974304,-0.4302619993686676,0.030713191255927086,1.1878985166549683,-1.2450734376907349
volume_sn_voxels_feature_149,-0.9892938733100891,0.2781922519207001,0.14008821547031403,-0.3260628283023834,1.125687599182129,-1.2682298421859741
volume_sn_voxels_feature_150,-0.4587162435054779,0.0344301275908947,-0.2752367854118347,-0.32635292410850525,1.1726722717285156,-0.9913254380226135
volume_sn_voxels_feature_151,0.9661002159118652,-0.24462343752384186,-0.4694477319717407,-0.06982666254043579,1.2411184310913086,-1.1928610801696777
volume_sn_voxels_feature_152,-0.9963324069976807,0.07572682201862335,0.4605749249458313,-0.4340326488018036,0.38917747139930725,-1.3849385976791382
volume_sn_voxels_feature_153,-0.5077941417694092,0.05943278595805168,0.04851450398564339,-0.41621342301368713,0.5776732563972473,-1.3672385215759277
volume_sn_voxels_feature_154,0.9499948024749756,-0.15462230145931244,-0.27207115292549133,-0.0054818871431052685,0.8938778042793274,-1.2261587381362915
volume_sn_voxels_feature_155,1.2274690866470337,-0.4393416941165924,-0.14940698444843292,0.6428583264350891,1.1768070459365845,-1.324252724647522
volume_sn_voxels_feature_156,-1.0382736921310425,0.15973776578903198,1.232723593711853,-0.14692530035972595,-0.7187488675117493,-1.2934266328811646
volume_sn_voxels_feature_157,-1.0025956630706787,0.0252948347479105,1.0250848531723022,-0.4255145788192749,-0.8785068392753601,-1.069252371788025
volume_sn_voxels_feature_158,-0.2981089651584625,-0.009569372981786728,0.5463265180587769,-0.39462313055992126,-0.8994051814079285,-1.4028353691101074
volume_sn_voxels_feature_159,1.1122373342514038,-0.13539524376392365,0.03742310404777527,0.038094837218523026,-0.4154134690761566,-1.367190957069397
volume_sn_voxels_feature_160,1.1802483797073364,-0.4594986140727997,-0.1486051231622696,0.8786999583244324,0.37929031252861023,-1.1163592338562012
volume_sn_voxels_feature_161,-0.9979382157325745,0.057460710406303406,1.239725112915039,-0.05502883717417717,-1.1798293590545654,-1.3358088731765747
volume_sn_voxels_feature_162,-0.8621919751167297,0.03329571336507797,1.2797536849975586,-0.2191886156797409,-1.165352702140808,-1.2711565494537354
volume_sn_voxels_feature_163,0.43711987137794495,0.021693872287869453,1.0681755542755127,-0.29907527565956116,-1.0380620956420898,-1.266640305519104
volume_sn_voxels_feature_164,1.085724115371704,-0.03333001583814621,0.5143178701400757,-0.022036442533135414,-1.191083312034607,-0.9804086685180664
volume_sn_voxels_feature_165,1.2805894613265991,-0.35745835304260254,-0.14781734347343445,0.9677610397338867,-0.6540389060974121,-1.1689761877059937
volume_sn_voxels_feature_166,-0.26993152499198914,-0.07279867678880692,1.3420495986938477,0.060396477580070496,-1.3137925863265991,-1.1510419845581055
volume_sn_voxels_feature_167,1.0313032865524292,0.06694868206977844,1.219236135482788,-0.11912939697504044,-1.1621001958847046,-1.2228397130966187
volume_sn_voxels_feature_168,1.2419207096099854,-0.014267100021243095,0.9661266803741455,0.3076165020465851,-1.3367472887039185,-0.9553935527801514
volume_sn_voxels_feature_169,1.1376934051513672,-0.2503714859485626,0.006629839539527893,0.95374995470047,-1.2210661172866821,-1.1478101015090942
volume_sn_voxels_feature_170,-0.6760272979736328,0.08320930600166321,1.215997576713562,0.7995190620422363,0.1637105494737625,-0.8873670697212219
volume_sn_voxels_feature_171,-0.6163486838340759,-0.21410579979419708,1.1774072647094727,-0.047520071268081665,0.013134320266544819,0.05605311691761017
volume_sn_voxels_feature_172,-0.7437934279441833,-0.4498721659183502,1.3746657371520996,-0.4977169930934906,-0.7196314930915833,-0.20597541332244873
volume_sn_voxels_feature_173,1.1484689712524414,-0.42034912109375,1.313395619392395,-1.1030679941177368,-1.2149670124053955,0.06769461184740067
volume_sn_voxels_feature_174,0.3916172683238983,-0.009556161239743233,-0.6867527365684509,-0.059602778404951096,1.1815071105957031,-1.3583345413208008
volume_sn_voxels_feature_175,1.115914225578308,-0.30954819917678833,-0.6972436308860779,-0.3628571927547455,1.2808308601379395,-1.3913542032241821
volume_sn_voxels_feature_176,0.8050694465637207,-0.23923291265964508,-1.009920358657837,-0.362179160118103,1.2728430032730103,-1.3899611234664917
volume_sn_voxels_feature_177,1.269813895225525,-0.4130081236362457,-0.8693705201148987,-0.42250680923461914,1.1118502616882324,-1.2389445304870605
volume_sn_voxels_feature_178,-0.9444110989570618,0.01015925221145153,-1.0022673606872559,-0.45977842807769775,0.8994458317756653,-1.3512521982192993
volume_sn_voxels_feature_179,0.07584158331155777,-0.021384190768003464,-1.0438079833984375,-0.4844818115234375,1.020348072052002,-1.3303813934326172
volume_sn_voxels_feature_180,1.1879167556762695,-0.34610259532928467,-0.8112397789955139,-0.028253624215722084,1.1586312055587769,-1.2081247568130493
volume_sn_voxels_feature_181,-1.0338736772537231,0.12237246334552765,-0.5969573259353638,-0.4597664177417755,0.04812071844935417,-1.45260751247406
volume_sn_voxels_feature_182,1.04979407787323,-0.24159927666187286,-1.0322589874267578,0.26989641785621643,0.6877992153167725,-1.2723251581192017
volume_sn_voxels_feature_183,-0.9987573623657227,0.3753352165222168,0.8351349234580994,0.04157821461558342,-0.7297148704528809,-1.249626636505127
volume_sn_voxels_feature_184,-1.161731243133545,0.14278742671012878,0.029203154146671295,-0.46298947930336,-0.9380466341972351,-1.190671443939209
volume_sn_voxels_feature_185,-0.9322636127471924,0.14678102731704712,-0.6229062080383301,-0.47335633635520935,-1.0207620859146118,-1.3036023378372192
volume_sn_voxels_feature_186,0.41368162631988525,0.1789180040359497,-1.0389904975891113,-0.2640348970890045,-0.7968584895133972,-1.5491145849227905
volume_sn_voxels_feature_187,1.2742997407913208,-0.24147117137908936,-1.0099875926971436,0.6430253386497498,-0.3899494707584381,-1.1675665378570557
volume_sn_voxels_feature_188,-1.019220232963562,0.4092952013015747,1.1371856927871704,0.28351452946662903,-1.1765590906143188,-1.2981292009353638
volume_sn_voxels_feature_189,-1.0082069635391235,0.3019725978374481,0.8903706073760986,-0.07592818886041641,-1.231291651725769,-1.1264190673828125
volume_sn_voxels_feature_190,-0.6006086468696594,0.36605358123779297,0.13682401180267334,-0.30365148186683655,-1.2785344123840332,-1.3384413719177246
volume_sn_voxels_feature_191,0.9321441650390625,0.3102056384086609,-0.7092874050140381,0.11965631693601608,-1.2125154733657837,-1.3770283460617065
volume_sn_voxels_feature_192,0.33137452602386475,0.4063228964805603,0.9638012051582336,0.05601431056857109,-1.382093071937561,-1.2259761095046997
volume_sn_voxels_feature_193,0.09799498319625854,-0.2831874489784241,1.27253258228302,0.4603836238384247,0.6557647585868835,-0.10116460919380188
volume_sn_voxels_feature_194,0.11289242655038834,-0.6573427319526672,1.4339814186096191,-0.48557791113853455,0.1713954210281372,0.9338665008544922
