Feature,Factor_12,Factor_34
volume_sn_voxels_feature_0,0.028678378090262413,-0.09186490625143051
volume_sn_voxels_feature_1,-0.16409248113632202,-0.6999160647392273
volume_sn_voxels_feature_2,0.5135472416877747,1.687889575958252
volume_sn_voxels_feature_3,0.4751163721084595,1.0584101676940918
volume_sn_voxels_feature_4,1.0820566415786743,1.9631861448287964
volume_sn_voxels_feature_5,0.7558850646018982,1.42440927028656
volume_sn_voxels_feature_6,0.7613654136657715,1.1446548700332642
volume_sn_voxels_feature_7,0.4492146074771881,1.591091275215149
volume_sn_voxels_feature_8,-0.4391564428806305,1.5678938627243042
volume_sn_voxels_feature_9,-0.2707505524158478,1.5701013803482056
volume_sn_voxels_feature_10,0.11703725904226303,1.5296578407287598
volume_sn_voxels_feature_11,-0.9075813293457031,-0.1850803941488266
volume_sn_voxels_feature_12,-0.6945893168449402,0.5077921748161316
volume_sn_voxels_feature_13,-0.14731843769550323,1.4219797849655151
volume_sn_voxels_feature_14,0.09914078563451767,0.39416471123695374
volume_sn_voxels_feature_15,-0.3005213439464569,1.7497466802597046
volume_sn_voxels_feature_16,0.6024282574653625,1.5590782165527344
volume_sn_voxels_feature_17,-0.05206039547920227,1.4682950973510742
volume_sn_voxels_feature_18,0.5350281596183777,1.6205272674560547
volume_sn_voxels_feature_19,-0.3031271994113922,2.16367244720459
volume_sn_voxels_feature_20,-0.2738485634326935,1.1680285930633545
volume_sn_voxels_feature_21,-0.42345285415649414,1.6397109031677246
volume_sn_voxels_feature_22,-0.3937869071960449,1.4917980432510376
volume_sn_voxels_feature_23,-0.07637473940849304,1.4303489923477173
volume_sn_voxels_feature_24,0.7802217602729797,1.4969500303268433
volume_sn_voxels_feature_25,-1.2812786102294922,-0.15574926137924194
volume_sn_voxels_feature_26,-0.5219807624816895,1.587843418121338
volume_sn_voxels_feature_27,-0.3523356020450592,0.46763208508491516
volume_sn_voxels_feature_28,-0.4914037883281708,1.507834792137146
volume_sn_voxels_feature_29,-0.5717694759368896,-1.186740756034851
volume_sn_voxels_feature_30,0.0042191180400550365,1.2866014242172241
volume_sn_voxels_feature_31,0.29736173152923584,0.05943620204925537
volume_sn_voxels_feature_32,1.080155372619629,-0.2705027759075165
volume_sn_voxels_feature_33,-0.304614782333374,-0.1765580177307129
volume_sn_voxels_feature_34,0.21614515781402588,-0.2564255893230438
volume_sn_voxels_feature_35,-0.19742333889007568,0.3309481143951416
volume_sn_voxels_feature_36,-0.015800675377249718,1.317313551902771
volume_sn_voxels_feature_37,0.3916715681552887,0.9629514217376709
volume_sn_voxels_feature_38,0.8606327176094055,-0.29983559250831604
volume_sn_voxels_feature_39,0.45503994822502136,-0.15653935074806213
volume_sn_voxels_feature_40,0.25209537148475647,0.264787495136261
volume_sn_voxels_feature_41,0.20023341476917267,0.05040907859802246
volume_sn_voxels_feature_42,0.48435497283935547,0.021484339609742165
volume_sn_voxels_feature_43,-0.30019351840019226,1.1707831621170044
volume_sn_voxels_feature_44,-0.5170970559120178,1.549789547920227
volume_sn_voxels_feature_45,-0.4352598488330841,-0.14452718198299408
volume_sn_voxels_feature_46,-0.37318864464759827,0.5774677395820618
volume_sn_voxels_feature_47,-0.22959737479686737,-0.9594705700874329
volume_sn_voxels_feature_48,-0.10610852390527725,1.015371322631836
volume_sn_voxels_feature_49,-0.6996048092842102,0.6750722527503967
volume_sn_voxels_feature_50,0.12755779922008514,-0.4759577810764313
volume_sn_voxels_feature_51,0.13281822204589844,0.036684755235910416
volume_sn_voxels_feature_52,-0.11113602668046951,0.09721659868955612
volume_sn_voxels_feature_53,-0.2847899794578552,0.24259717762470245
volume_sn_voxels_feature_54,0.2703193724155426,-0.17464382946491241
volume_sn_voxels_feature_55,-0.14879418909549713,-0.21206045150756836
volume_sn_voxels_feature_56,-0.2466195821762085,0.0435669906437397
volume_sn_voxels_feature_57,-0.18235188722610474,0.0026093535125255585
volume_sn_voxels_feature_58,-0.09611561894416809,0.34869077801704407
volume_sn_voxels_feature_59,-0.5382433533668518,0.6672127842903137
volume_sn_voxels_feature_60,0.06219564005732536,-0.19259090721607208
