Subject_ID,Factor_1,Factor_2
Subject_1,-0.062399276,-0.08827678
Subject_2,0.64417017,-2.07754
Subject_3,0.656331,0.012018458
Subject_4,-1.4013904,-0.20955394
Subject_5,0.9501928,-1.5097018
Subject_6,-0.77431875,0.40548173
Subject_7,0.46340963,-0.20512858
Subject_8,1.2998067,-0.13481659
Subject_9,-0.28348497,-1.8281515
Subject_10,0.9514786,-0.28663045
Subject_11,-1.210102,-0.13018078
Subject_12,0.063196346,1.3649101
Subject_13,-1.1556195,-1.9149722
Subject_14,-0.12677069,0.9572414
Subject_15,-0.23667191,0.91209596
Subject_16,1.8202767,0.48189148
Subject_17,0.5114291,-0.6636685
Subject_18,0.9341639,3.8010824
Subject_19,-0.12520821,2.182999
Subject_20,0.15915982,-1.0630456
Subject_21,-0.4610997,0.9979533
Subject_22,0.7037593,0.515498
Subject_23,-1.1697419,-1.2310289
Subject_24,-0.3431048,-0.47728863
Subject_25,-0.91938746,-2.6909873
Subject_26,-0.07952949,0.59540194
Subject_27,0.43115592,-1.286666
Subject_28,-1.0700619,0.9350253
Subject_29,0.15797214,-0.44618073
Subject_30,1.2149295,-1.3768502
Subject_31,0.0025076335,0.73583704
Subject_32,0.115043946,-1.0106705
Subject_33,0.3301706,0.7616607
Subject_34,0.29263029,1.5974907
Subject_35,1.3223091,0.8081828
Subject_36,0.01987697,-0.9731711
Subject_37,-1.6938661,-1.00424
Subject_38,-0.74977773,-2.3614845
Subject_39,2.0295842,-0.88009495
Subject_40,0.0336311,-0.40848136
Subject_41,-0.25607666,-0.9657493
Subject_42,-1.3839607,-2.0422945
Subject_43,0.7359145,-3.567092
Subject_44,0.9664043,-0.15539344
Subject_45,0.4504892,-2.2964315
Subject_46,-0.92349684,-1.6833965
Subject_47,0.928171,1.0653878
Subject_48,0.9949805,-1.3614141
Subject_49,1.5904397,-0.76966506
Subject_50,1.373814,1.7150769
Subject_51,1.4949217,1.2199172
Subject_52,-0.814005,1.1872802
Subject_53,-0.37809473,0.8076331
Subject_54,1.4422793,0.9016152
Subject_55,-0.8945201,-1.9435623
Subject_56,0.74064595,0.8482885
Subject_57,1.622948,0.55872405
Subject_58,1.5579566,-1.9825082
Subject_59,-0.19453897,-1.0042741
Subject_60,0.36674032,0.7984494
Subject_61,0.41791785,-0.38208553
Subject_62,-0.40223637,1.3684944
Subject_63,-0.64724225,1.6019973
Subject_64,0.19330558,-1.0217788
Subject_65,-0.31173524,-0.36492652
Subject_66,-0.9241659,-0.979379
Subject_67,0.9514554,-0.75241
Subject_68,-0.13377865,1.3911924
Subject_69,-1.2594639,2.7016792
Subject_70,2.5984101,-0.9443034
Subject_71,-0.9345831,-0.0058377176
Subject_72,-0.13357548,-0.6466312
Subject_73,0.39878893,1.9177752
Subject_74,-0.44246355,-0.8890048
Subject_75,-1.1770735,-0.124006175
Subject_76,0.79690534,0.322108
Subject_77,-0.37113672,-1.7149838
Subject_78,-0.35637265,0.8662774
Subject_79,0.032370087,2.392592
Subject_80,-0.97532177,-2.843128
Subject_81,1.4286981,1.5686553
Subject_82,-0.40657562,0.5344241
Subject_83,1.2663653,0.81874365
Subject_84,-2.4507072,-0.5240946
Subject_85,0.8811946,-1.8574793
Subject_86,-0.8452831,0.6487114
