Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,-0.34005058,-1.7310358,0.85852844,-1.3562636
Subject_2,-0.82382256,0.019095456,0.38336173,-1.0223275
Subject_3,-0.2662009,-0.55596006,1.7216053,0.0053486945
Subject_4,0.19808716,-0.9668502,-0.30821365,-0.83710504
Subject_5,-0.021731285,-1.1298802,-0.3205569,0.59939146
Subject_6,0.3207006,-0.063521765,0.04113869,1.1663558
Subject_7,0.57260746,1.6942195,0.28758606,1.7853872
Subject_8,0.34074882,-1.3879129,0.2819257,-1.8356212
Subject_9,-0.5736214,-0.968961,1.1348453,-0.8447317
Subject_10,0.06703872,-0.6360829,1.346882,-1.1664857
Subject_11,0.68367815,1.0253327,0.006565602,-0.85684305
Subject_12,-1.3642733,-0.5158553,1.2084275,-0.41698435
Subject_13,0.28167796,0.75836515,-0.21183534,-0.76749265
Subject_14,1.2287046,-0.42128497,0.3620456,-2.306843
Subject_15,-0.7914629,-0.37230265,-0.50661606,0.568424
Subject_16,-2.624757,-0.457464,-0.36351252,0.039131314
Subject_17,0.28082561,-0.07704022,-0.52282643,-0.9524684
Subject_18,5.4790897,-3.2161405,-1.189031,-0.41377172
Subject_19,0.952758,-0.98201936,0.58200985,-0.57568115
Subject_20,0.04637074,-2.250567,-1.9119906,2.7885401
Subject_21,0.020967852,1.0423478,0.46397844,-0.25845805
Subject_22,0.620948,1.8237512,-0.46834525,0.8387552
Subject_23,1.3816718,-1.1035463,-0.90812135,-1.0041912
Subject_24,-1.0942916,-0.07658846,0.40389788,-0.992861
Subject_25,-0.07048392,0.22218062,0.12514141,-0.11927197
Subject_26,-0.6116311,0.80382466,-1.3135035,-2.1801422
Subject_27,-1.5676156,0.29933733,1.2788912,-1.2974337
Subject_28,0.43239605,1.7161658,1.3016703,-0.2578657
Subject_29,-0.1659755,0.5236116,0.7427104,1.982142
Subject_30,-0.117559,0.39596054,-1.2189616,0.88555515
Subject_31,-1.2683696,0.81124485,1.0097638,-2.3887281
Subject_32,0.6132867,-0.23404992,-1.1527255,0.8548064
Subject_33,-0.021529023,0.12369357,1.3607298,-0.27975073
Subject_34,0.7790423,0.31019282,0.06932919,0.76346374
Subject_35,0.07282964,-0.98560196,-2.5306332,-1.5703349
Subject_36,0.17481293,-0.63471407,-0.5221852,1.5717646
Subject_37,-0.033838224,-0.46495983,0.9627196,-1.7955912
Subject_38,1.1273658,-0.509049,-0.97761,-0.16813137
Subject_39,1.4439578,0.22202836,2.4432797,-1.4046593
Subject_40,-1.3752613,-0.064514495,-0.01168348,-1.286648
Subject_41,0.83297276,1.0732346,-0.97040105,1.3201346
Subject_42,-0.3235432,0.50102276,-1.4830661,-0.07480298
Subject_43,-0.3484436,0.9367336,0.30860662,-0.25564733
Subject_44,-0.18764564,0.2996354,-1.1319182,0.7340335
Subject_45,-1.034459,2.1155665,0.32636154,0.8198642
Subject_46,0.7372009,-0.73935866,-0.9450908,-0.53347826
Subject_47,-0.86639184,-1.0293014,0.65393335,-0.7396837
Subject_48,1.6116847,1.2297244,-0.50924563,0.2645599
Subject_49,1.1330398,-1.131623,1.3640975,0.91971904
Subject_50,-0.7296506,-0.43435293,-1.2848758,-0.6923285
Subject_51,0.78615177,-0.35820115,-0.24196121,0.2860707
Subject_52,-1.3261756,-0.13511582,-0.023263387,0.031581238
Subject_53,-0.084010735,-0.03069637,-1.0935128,0.5795211
Subject_54,-0.11196152,1.2572616,-0.6664299,-1.467077
Subject_55,-0.16596298,-0.624221,-1.6988703,0.4179285
Subject_56,-1.2390767,-0.26390746,0.9275505,-0.10269305
Subject_57,-1.1413039,0.6642282,-0.13567086,-0.7906933
Subject_58,1.182923,-0.18814418,-0.22944133,-1.4590805
Subject_59,0.6238134,0.5220043,-2.1170695,-0.6644796
Subject_60,0.020803172,1.5540566,1.1271452,0.33594963
Subject_61,-2.0420623,1.621838,-0.2251129,-1.3835074
Subject_62,-1.7964958,0.026696559,0.9531071,0.31126484
Subject_63,-0.7149074,-0.33467036,-0.6024828,0.05494222
Subject_64,-0.182764,-0.42883185,-1.2322707,2.1346395
Subject_65,1.9253525,0.31460372,1.1119863,-0.1329545
Subject_66,-1.8704946,0.40023872,1.0549754,-0.10885681
Subject_67,-0.43613037,-0.24032542,1.4349447,0.37583908
Subject_68,-1.6177616,-2.1326003,0.003726943,0.897039
Subject_69,2.909535,-1.5187665,-0.13810909,-1.9406545
Subject_70,-1.7764319,0.50332147,0.4386149,0.76865196
Subject_71,-2.3783414,-0.030272504,-1.0296619,-1.8786206
Subject_72,0.24202389,-1.6002212,0.91619754,-0.39018404
Subject_73,-0.0143363895,-0.52079767,-0.5476119,1.0993882
Subject_74,0.30875862,1.6772302,0.23918615,0.44486895
Subject_75,1.2628409,1.3010081,-0.56776935,2.0293086
Subject_76,-0.36055353,-0.38747802,-0.8526415,0.42583406
Subject_77,-1.3284074,0.1735877,1.4904845,0.08361712
Subject_78,0.28322476,-1.8631436,1.4485301,-0.43688285
Subject_79,-0.7087822,1.0596402,-0.40688285,1.0743581
Subject_80,-1.4635522,-0.26350164,-0.4976004,-0.13270558
Subject_81,0.07865799,1.2611815,0.08220724,0.36608174
Subject_82,-0.17409328,-0.09300072,-2.1853483,0.41669178
Subject_83,0.66225,-1.6563582,1.6483765,-0.9186168
Subject_84,0.09790053,-1.2654006,0.17525865,-0.73211884
Subject_85,-1.9565043,-0.25268555,0.38603333,0.99519634
Subject_86,0.13958685,0.80338013,-1.3406545,0.23706532
