0,1,2
0.6918035,1.2596867,0.5277295
-0.13986579,-1.0887083,1.0205052
1.8898914,1.2324567,-0.16853401
-0.47176135,-0.6371095,0.4341241
-1.8746469,-0.15929957,-0.737217
1.003234,-0.60276765,-0.91588634
-2.3083704,0.10689703,-2.6269393
0.86084473,-0.5217593,0.876543
0.8792216,1.4494945,0.2781143
-1.6407263,-0.5605189,-3.21152
-0.38082084,-1.5852658,0.36207536
1.6499958,0.75896376,0.53977334
-0.61026317,-0.17175764,-0.36095175
-1.5934612,0.03233016,-0.7571856
1.7117231,0.19897781,-0.29855108
-0.056828145,-0.30508322,-1.6192855
-0.283661,0.58419573,1.0346924
