Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,-0.7435625,1.2143103,0.112843834,0.45081005
Subject_2,-0.65501547,1.2090322,-0.0233868,-0.4282277
Subject_3,1.2129796,0.22246309,0.85847616,-0.74445975
Subject_4,1.1937765,-0.13316464,1.8171899,3.0724359
Subject_5,-1.621177,-0.13273235,0.7221348,-0.6599287
Subject_6,-1.5538536,0.2671887,0.09608926,-0.030436385
Subject_7,-1.336907,0.15280756,-0.2840217,0.9585627
Subject_8,0.6282497,0.017283047,0.5206587,-0.9812181
Subject_9,-1.4547362,-1.1611131,1.2957237,0.32682776
Subject_10,-0.8218527,0.93162906,-0.1384005,0.83247125
Subject_11,-1.0378426,-0.8002083,0.29193923,1.0751792
Subject_12,-0.7938144,0.2687138,-2.2325943,0.5174812
Subject_13,-1.0067601,-0.8427585,0.8136308,-1.0332339
Subject_14,1.3538687,-1.3240604,-0.6020293,-0.98409855
Subject_15,-0.04075004,-0.20678625,0.29436445,1.3949195
Subject_16,-1.9215989,0.937014,1.0309998,0.28816792
Subject_17,-0.99638295,-0.22316381,0.5747003,-1.6656967
Subject_18,1.5831571,2.3263757,-0.23770997,0.97327906
Subject_19,0.24104248,-1.207729,-0.46648684,0.26220226
Subject_20,-1.980446,-0.28782025,0.97985536,-2.5936458
Subject_21,0.62907195,-0.07970643,-1.2812482,-0.17320958
Subject_22,0.44029248,-1.5495473,0.0047818017,1.2874053
Subject_23,0.70732594,-0.88731873,1.0521212,0.29445475
Subject_24,-0.47250184,-0.28913215,-0.5228182,1.9819275
Subject_25,-0.8345742,-1.5200902,0.1726633,1.2827207
Subject_26,1.1268357,0.020932544,-1.1485274,2.1567116
Subject_27,-0.5328865,1.9081283,-1.4349198,0.32463196
Subject_28,-0.7533927,0.8732646,-0.5059286,0.42341942
Subject_29,0.49959356,-0.78444046,-0.4229875,-1.6594902
Subject_30,-1.2123024,0.667627,0.3958733,0.3271177
Subject_31,-1.9939313,-0.48974764,0.3120767,-0.47747514
Subject_32,-1.1923618,0.07517077,-0.47178143,0.6232967
Subject_33,-0.8885591,-0.38769552,-1.8348658,0.45549318
Subject_34,1.852581,-0.2571435,0.89633346,-0.09094435
Subject_35,-0.8448143,1.0696818,1.6456983,-0.8296002
Subject_36,-1.400808,1.2264869,1.5099424,-1.1849059
Subject_37,-0.71502167,-1.1371826,0.5660174,-0.5250249
Subject_38,-1.0647272,-2.1483026,-1.3819183,1.7659981
Subject_39,-0.9734674,-0.13288088,0.43907163,-0.085020624
Subject_40,-0.018212924,-0.32179612,-1.3754606,0.7966706
Subject_41,0.70265776,1.4680806,-1.3646101,-0.7010395
Subject_42,-0.7731706,-0.7112843,2.366342,-2.6201084
Subject_43,-1.3353083,0.6599597,0.7826919,0.5663583
Subject_44,0.0050907843,-0.02756541,-1.6128955,-0.05296957
Subject_45,-1.252655,-1.818559,-0.968775,-0.66795427
Subject_46,-1.3060323,0.2802735,1.1905376,-1.0169214
Subject_47,0.3424055,0.40188476,-0.00079099997,0.60057235
Subject_48,0.4489171,-1.5208325,1.3918529,0.18124002
Subject_49,-0.38325772,0.5212304,-1.611075,-1.0869501
Subject_50,-0.077685505,1.4902709,0.95264435,-0.039987408
Subject_51,0.025125742,0.68909335,0.06787579,1.6958022
Subject_52,0.51781714,0.662217,-0.5666924,0.47691774
Subject_53,1.9051758,0.709397,0.4242328,-0.7282397
Subject_54,0.25463793,-0.5490002,-0.065856144,-0.5761055
Subject_55,-2.0592422,-0.9236617,-0.66663414,0.8002326
Subject_56,-0.053746644,0.027524974,1.0258981,-0.53803056
Subject_57,0.6058363,0.8970685,-0.027144585,0.6855311
Subject_58,-2.5631938,-0.33432668,0.023023944,-0.91192955
Subject_59,0.27689168,-0.6670933,1.767929,0.64294165
Subject_60,0.3280672,-1.7191582,-0.20675386,2.6019096
Subject_61,1.0140184,-2.3246322,1.4179232,-0.42533752
Subject_62,1.472001,-3.441102,-0.13794091,1.2869412
Subject_63,1.0859945,-1.8093166,0.61283803,0.70293367
Subject_64,0.98692304,-0.08254987,0.24093512,-0.9943338
Subject_65,-0.54800963,1.505129,1.770031,1.0883303
Subject_66,1.4119104,-1.2075583,-1.7589295,-0.37205938
Subject_67,-1.6099852,0.83792114,1.017758,-0.14883576
Subject_68,2.5466843,-1.9219515,0.50632757,-0.17982318
Subject_69,1.584763,-1.0303841,-0.36230907,1.5727696
Subject_70,-0.57535666,0.5128952,-1.5844449,-1.2563105
Subject_71,0.7048318,-0.303232,-1.2579306,-1.3542483
Subject_72,-1.6235628,-0.15145162,-0.46306896,1.2405021
Subject_73,1.4791539,-0.03185247,-0.15226406,-0.8745308
Subject_74,0.51508147,-1.9183818,0.7756769,0.37442103
Subject_75,-0.6723219,-1.442452,1.5343766,0.2190889
Subject_76,-0.91062135,1.3715167,1.4369712,0.46732017
Subject_77,-1.8163042,-0.71883047,0.99407166,1.5015844
Subject_78,0.5347656,0.36889303,-2.1770737,-0.13259152
Subject_79,2.515389,0.31300998,-0.9910521,0.013330648
Subject_80,1.1706059,-0.3022728,-0.45999554,1.0278182
Subject_81,-0.26932558,0.019837638,0.9689518,0.066680335
Subject_82,1.0400342,0.92903584,0.65495026,-0.9325159
Subject_83,1.686063,0.93621075,0.74972343,-0.96359175
Subject_84,0.49476492,-0.66526204,-0.93188846,-1.6087639
Subject_85,-1.5761739,0.40448982,-2.3371239,-0.51448965
Subject_86,0.9669145,0.35357645,0.15210699,-0.77152824
