Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,0.51647073,0.29822552,-0.029025143,2.2260165
Subject_2,2.0290446,1.6462625,-0.7591987,1.1654283
Subject_3,1.0383359,1.3014262,2.2463167,-0.27484778
Subject_4,1.6922206,-0.7025762,-1.4314727,-0.8435077
Subject_5,-0.39852595,0.07134233,0.31130892,0.906895
Subject_6,-2.780545,0.53522074,-0.77257574,-1.4208908
Subject_7,1.5677409,0.52672905,-0.9489083,-0.7606154
Subject_8,0.1592825,0.7100487,-0.22237997,0.924246
Subject_9,0.9957355,0.922899,-0.04000967,0.3436986
Subject_10,0.605528,1.6627584,0.067830324,-0.29746017
Subject_11,0.7346034,1.6709973,-0.11109249,-1.4686637
Subject_12,-0.41446835,0.047160406,-0.08160951,0.72129506
Subject_13,1.1624589,0.11429945,-0.8322287,1.7994637
Subject_14,0.6892003,-0.8072511,-1.8371731,-1.3947811
Subject_15,1.8163354,2.013082,-0.0547766,2.2135992
Subject_16,-1.5817033,2.3124545,-0.9163824,0.30164248
Subject_17,1.9475981,0.029660994,-0.09667,-0.394456
Subject_18,0.7852072,0.5734849,-0.67322123,2.1075847
Subject_19,-0.24421562,-0.8904751,0.9146874,1.7884959
Subject_20,1.6296927,-0.4803476,2.9496844,1.4075961
Subject_21,0.49077085,0.82072896,0.22406805,-1.6401998
Subject_22,1.2044806,-0.8584068,-0.13892987,-0.22644527
Subject_23,0.4743933,-0.11299167,0.21961316,-2.2007802
Subject_24,-2.4884684,-2.2408538,0.9367804,-0.011892147
Subject_25,0.42441753,-0.1862207,-0.2732497,-1.0239384
Subject_26,-1.9693083,0.23877655,0.34043622,-0.11999858
Subject_27,0.31031078,-1.4646707,0.17097187,1.6756002
Subject_28,-0.13351631,-1.2780248,-1.54998,0.33750203
Subject_29,0.06885658,-0.13587825,-0.07103779,0.9926166
Subject_30,0.81225234,-0.75436604,-0.6510594,0.5059621
Subject_31,-1.1278845,-0.8143686,1.4628122,-1.1582571
Subject_32,0.3266027,-0.067097805,0.9319509,-0.7023719
Subject_33,-0.09451168,0.9168996,0.24238251,-2.101031
Subject_34,-0.6332654,0.84913164,0.66559005,-0.016409818
Subject_35,0.11020737,-0.7398356,0.6743139,0.15546358
Subject_36,-0.032447446,-2.5115764,1.8275111,-1.0189168
Subject_37,1.2588251,1.6371922,0.2503289,-0.29640213
Subject_38,0.9555573,0.5475127,-0.15353356,0.27530757
Subject_39,-0.3080416,0.25279883,-0.7585636,0.4763259
Subject_40,-0.70199025,-1.8619113,1.1439362,1.1100171
Subject_41,0.01782514,0.5596978,-0.55314595,1.5818257
Subject_42,-0.84649956,2.7222261,0.45760778,-0.87358624
Subject_43,1.4596082,0.25273794,-0.47232693,1.424523
Subject_44,-0.022296766,-0.08061218,0.6515531,-0.77383775
Subject_45,0.30637625,1.3392143,0.015536058,-0.6559839
Subject_46,-0.8500426,-0.42255405,0.20385456,1.2740054
Subject_47,-0.2835699,-0.510991,1.4609107,0.4715042
Subject_48,0.62818784,-0.6108194,-0.70578057,-0.6195416
Subject_49,0.34526145,-0.68956023,5.2942805,-2.1326792
Subject_50,0.35493898,-0.6328358,-0.024091449,2.238794
Subject_51,0.16272612,-0.8625852,0.86449987,2.3463824
Subject_52,1.5450512,1.0749276,0.4638529,-0.73014754
Subject_53,-0.5200391,0.737953,0.88752484,0.63714886
Subject_54,-1.266072,-0.68879896,2.0089848,-1.2356573
Subject_55,0.1707355,-1.8610436,-1.5240989,-0.7934195
Subject_56,-1.0780443,1.6345019,0.12448368,0.5321359
Subject_57,-1.0995408,-1.2273676,-1.461563,0.7169544
Subject_58,0.09923969,-2.081528,0.27481732,-1.9262403
Subject_59,-1.4138808,-0.982689,-0.083749145,-0.4455394
Subject_60,0.9206796,-1.3263757,-0.025523685,-1.3326079
Subject_61,-0.8864108,1.5131301,1.3989167,-0.9649183
Subject_62,-0.47696432,1.2959079,0.13603298,-0.5860318
Subject_63,-1.2884642,0.12073722,0.47399262,-1.1127557
Subject_64,-0.6653608,-1.6854764,0.38848507,-2.1796117
Subject_65,0.31351364,-1.0224228,-0.80454993,2.1366808
Subject_66,-0.471031,1.0877783,0.26851976,0.76633936
Subject_67,-0.072754495,-0.31610286,1.5900997,-2.0035467
Subject_68,0.48451266,-1.5280726,0.9797036,0.39611363
Subject_69,-0.98919255,0.08066564,-0.17677054,-0.5891335
Subject_70,-2.0358317,-0.49701244,-0.7334488,-0.17106268
Subject_71,-0.22165218,1.8163756,-0.025354655,-2.3422759
Subject_72,-1.3227087,0.265766,0.025153738,-0.27979067
Subject_73,-0.067832924,1.2606602,-0.6018023,-0.4979658
Subject_74,0.5279825,0.45120516,0.4299114,-1.0403577
Subject_75,0.86463726,0.9914263,-0.40813866,0.5548223
Subject_76,-0.7473275,1.0078591,0.25552198,0.40672597
Subject_77,1.481256,-0.23796113,-1.1613967,0.038314637
Subject_78,0.05686327,-0.29701513,0.13087858,-1.639887
Subject_79,-0.9499922,2.815922,-1.5319781,-0.70785826
Subject_80,-0.40651292,0.7528852,-0.68782145,0.011589771
Subject_81,1.8653585,-1.1747476,0.30068862,-0.2841357
Subject_82,-0.08927379,1.5159949,-0.28755635,0.5878345
Subject_83,0.8370408,-1.1288675,4.016448,0.7003933
Subject_84,1.0093925,-0.27489346,0.09948161,0.30531052
Subject_85,2.8200839,-0.91377187,-0.008083911,-0.5957554
Subject_86,1.7485564,0.95167464,-1.0378883,0.25468248
