Subject_ID,Factor_1,Factor_2
Subject_1,-0.094269045,0.3789178
Subject_2,-0.5478986,-1.8069748
Subject_3,-0.01599216,0.8160861
Subject_4,1.2633282,-0.15761365
Subject_5,-0.581663,-1.9271876
Subject_6,0.36594442,-0.12074553
Subject_7,-0.028930528,1.8671886
Subject_8,-0.016235866,0.6759835
Subject_9,-1.0006797,-0.0140227275
Subject_10,-0.76374257,-1.9435494
Subject_11,-0.06520784,-0.43585065
Subject_12,-0.43772975,-0.040920317
Subject_13,-1.3547795,-1.1836879
Subject_14,0.67962134,0.686129
Subject_15,2.0937164,-0.18274142
Subject_16,-0.8657841,-1.2896156
Subject_17,0.21215263,-0.72038263
Subject_18,3.0487385,-0.5137946
Subject_19,0.7980367,0.40372586
Subject_20,-0.54200286,-1.2698367
Subject_21,0.4789469,0.3841066
Subject_22,-0.27533108,0.07650184
Subject_23,1.0140172,0.02085537
Subject_24,-0.13948959,1.133266
Subject_25,-0.9650353,-1.0071613
Subject_26,0.83370864,-0.35385174
Subject_27,-0.35885245,-0.59698266
Subject_28,0.4285848,-0.75925094
Subject_29,0.16256218,0.88155395
Subject_30,-0.8748523,-1.5359238
Subject_31,-0.5511722,-0.7426328
Subject_32,0.8914134,-1.1517978
Subject_33,0.5489837,-0.54106253
Subject_34,0.87135065,-0.47667116
Subject_35,0.31063563,-1.179526
Subject_36,-0.84999555,-1.2027149
Subject_37,-0.27335823,0.15244505
Subject_38,-0.8687391,-0.33877972
Subject_39,-0.762535,-0.7051646
Subject_40,-0.17328988,0.6785795
Subject_41,-0.45241618,-0.6326435
Subject_42,-0.6299571,0.487688
Subject_43,-0.91738576,-0.7366778
Subject_44,-0.06326801,0.6393383
Subject_45,-0.5613507,0.3857692
Subject_46,-0.879173,0.31973645
Subject_47,0.32230636,-0.58605427
Subject_48,-0.8940218,-0.75975466
Subject_49,-1.945867,-1.6884117
Subject_50,1.1496804,-1.2614336
Subject_51,0.47831172,-2.5492287
Subject_52,-0.29663885,0.6100584
Subject_53,1.6206641,-0.9830751
Subject_54,0.5253323,0.6339024
Subject_55,-1.1042391,-1.2232478
Subject_56,0.51727873,0.08937553
Subject_57,0.25692368,-1.1272062
Subject_58,-1.5144284,1.8340585
Subject_59,0.21205355,2.0995176
Subject_60,0.08047749,-0.52398366
Subject_61,-0.11306537,0.7486236
Subject_62,0.73721033,-0.26766348
Subject_63,0.023428818,-1.389982
Subject_64,-1.351649,-2.2562585
Subject_65,0.51121575,-0.6002346
Subject_66,0.45705217,-1.2976295
Subject_67,-0.10705818,1.2980875
Subject_68,1.3638526,-1.7309912
Subject_69,1.454166,-0.118702956
Subject_70,-0.26743624,0.80941474
Subject_71,-0.009119046,-0.3736978
Subject_72,-0.87151206,0.068175495
Subject_73,0.8335638,-0.24936286
Subject_74,-0.7997368,2.362907
Subject_75,-0.051749587,1.0205281
Subject_76,-0.5938306,-1.4195168
Subject_77,-0.83060676,-0.77611655
Subject_78,0.1730468,0.09408713
Subject_79,1.3478582,-0.47082496
Subject_80,-1.730187,0.023746658
Subject_81,0.17374434,-0.4796161
Subject_82,0.6238525,-0.6699137
Subject_83,0.63946897,-0.976149
Subject_84,-0.3629682,0.72202295
Subject_85,-1.0192356,-1.0026759
Subject_86,1.607218,-0.25216553
