Subject_ID,Factor_1,Factor_2
Subject_1,0.09061161,0.046475414
Subject_2,-0.105834395,1.2073202
Subject_3,-0.0021045266,0.3704571
Subject_4,1.2980411,0.36111692
Subject_5,-1.0261428,0.3855911
Subject_6,1.3144721,-0.5784124
Subject_7,-1.7468532,0.028782839
Subject_8,-1.2339615,0.064200796
Subject_9,-0.013526504,2.1900287
Subject_10,-2.2444303,0.59457225
Subject_11,-0.013455991,0.048973724
Subject_12,-0.41118333,-1.238548
Subject_13,0.06045462,2.395144
Subject_14,1.7451701,-0.81063473
Subject_15,-1.2811146,-0.4440087
Subject_16,-0.38573843,-0.39101645
Subject_17,0.438732,0.9277201
Subject_18,-0.37492457,-4.0976415
Subject_19,0.7600486,-1.8413247
Subject_20,-0.115623035,0.8715506
Subject_21,0.25183952,-1.1278012
Subject_22,0.114361286,0.8973108
Subject_23,-1.5644369,0.5235941
Subject_24,0.5594986,-0.636968
Subject_25,-0.1345903,1.1934232
Subject_26,-0.26065508,-0.78660905
Subject_27,-0.50513345,0.859899
Subject_28,0.5974346,-1.0343871
Subject_29,0.022912484,0.40879983
Subject_30,-0.450282,1.4543488
Subject_31,-0.78126204,1.0295173
Subject_32,2.3181648,1.6482435
Subject_33,-0.23023932,-0.7213174
Subject_34,-1.361029,-1.3350427
Subject_35,-0.7553476,-0.8148481
Subject_36,-1.2376835,0.921225
Subject_37,-1.5069656,0.44036785
Subject_38,-1.6019369,1.4537491
Subject_39,-0.93196374,0.44171545
Subject_40,-1.3984879,0.34549284
Subject_41,0.07809999,1.0709859
Subject_42,0.39868322,0.3287693
Subject_43,-0.82143027,1.331025
Subject_44,0.12744868,0.09436182
Subject_45,-1.717617,1.2951499
Subject_46,0.08722079,1.336379
Subject_47,-0.6172058,-0.30757257
Subject_48,0.9039191,-1.04819
Subject_49,-0.04608793,1.121793
Subject_50,-0.22633545,-1.9411628
Subject_51,1.0400977,1.1035876
Subject_52,1.4505796,-1.3440801
Subject_53,-0.14440662,-0.9721397
Subject_54,1.1920078,-1.1093146
Subject_55,-0.8166278,1.8399441
Subject_56,1.6931249,-0.9485257
Subject_57,0.5843597,-0.30631292
Subject_58,0.30012068,2.074278
Subject_59,-0.39300442,-0.7353515
Subject_60,1.199607,-0.09245087
Subject_61,-1.1210728,0.25607473
Subject_62,-0.2341578,-1.6305437
Subject_63,0.31347448,1.0490929
Subject_64,-2.5385034,1.2016469
Subject_65,-0.62950927,-1.148737
Subject_66,-0.41645414,-0.4232461
Subject_67,1.3145461,0.18870218
Subject_68,-0.14948204,-1.3511622
Subject_69,0.5274418,-2.8106573
Subject_70,0.57973856,1.8933513
Subject_71,-0.85949016,0.04286514
Subject_72,-0.7156603,0.75787574
Subject_73,0.27840957,-0.5101219
Subject_74,-1.0846465,-1.3729302
Subject_75,0.07675547,-1.05238
Subject_76,0.6956308,1.191809
Subject_77,0.42906037,1.3149577
Subject_78,0.4539977,-0.3024181
Subject_79,-0.33559102,-1.900104
Subject_80,0.34928495,2.1499398
Subject_81,0.3970852,-0.5330877
Subject_82,0.6028817,-1.0028622
Subject_83,-0.26630136,-1.0096684
Subject_84,-0.8460818,1.0810866
Subject_85,-0.43338335,1.8189503
Subject_86,-2.2421925,-0.503463
