Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4
Subject_1,-1.0278188,-0.21727662,-0.01908129,0.27316687
Subject_2,-0.038893383,1.3203582,-1.499951,-0.32641506
Subject_3,0.99931276,-1.6465338,0.4985963,-0.19240494
Subject_4,-0.05814214,2.006855,-0.2850231,1.6574627
Subject_5,-0.3509448,-0.36454892,-0.5250539,0.015264931
Subject_6,-0.8751813,-1.2372099,0.4458417,0.2238586
Subject_7,-1.0066141,0.026964488,0.04455265,-0.026755894
Subject_8,-0.8717932,-1.875566,0.2766059,0.010849319
Subject_9,-0.8371918,0.64739907,-2.4000049,-2.8447611
Subject_10,0.050588742,0.03873476,1.0197197,-0.31540123
Subject_11,0.5607232,-0.6747074,-0.09937128,0.15883881
Subject_12,0.36075777,0.3001126,2.1167216,2.165628
Subject_13,-0.66465455,1.9005322,-3.3168294,-2.1241953
Subject_14,-1.3168417,0.22002368,0.9182534,0.31244433
Subject_15,-1.0234736,0.6840536,0.69017535,0.7449346
Subject_16,0.71784437,0.57358056,1.5611345,1.6052669
Subject_17,-0.21631359,1.1718485,1.02724,1.4657707
Subject_18,-0.9583897,-0.16352457,1.8751811,5.925904
Subject_19,-1.0231093,0.3959255,1.7639598,3.055339
Subject_20,-0.6543432,-0.53380626,-1.1381238,-0.5207664
Subject_21,-1.2128086,1.1852665,1.4155756,2.1011786
Subject_22,0.36696798,0.37178594,-1.560206,-0.6996963
Subject_23,-0.6391829,1.8218323,-1.6634389,2.834187
Subject_24,-0.36795855,-0.7206934,-0.42614564,-0.2468422
Subject_25,-2.7381642,2.3484774,0.55046165,-0.7934435
Subject_26,-0.79910046,0.4839648,0.76579547,0.9145846
Subject_27,-1.1939925,-1.1994513,-1.2231389,-0.35022295
Subject_28,1.8354914,1.6723996,1.8716254,0.61094004
Subject_29,-0.6957142,-1.6447276,-0.21554957,-0.8637177
Subject_30,-1.0479361,0.07103104,-1.8123707,-2.1490464
Subject_31,-1.8808789,-0.3693838,-1.189688,-1.365738
Subject_32,-0.95242476,0.7859014,-0.4170653,1.584713
Subject_33,-0.91099125,0.67338353,0.88717014,0.9329887
Subject_34,-0.4984367,1.1414602,1.8346689,2.0902393
Subject_35,-0.9904425,0.07593688,0.9440113,0.97686315
Subject_36,-0.23324056,-0.92108095,-1.3598024,-1.4845427
Subject_37,-1.0864486,-0.9463676,-1.4224792,-1.5315915
Subject_38,0.587092,-0.6860412,-1.6887145,-2.4094927
Subject_39,-1.5023538,0.70963025,-0.7643183,0.73922557
Subject_40,-1.9088787,-0.54742944,-0.581366,-0.9317791
Subject_41,-1.4649539,0.7747157,1.2848669,-1.6240464
Subject_42,-0.33969578,-1.3934115,-0.3892385,-0.18722595
Subject_43,-1.4439584,-0.8821116,-1.7245482,-1.3824197
Subject_44,-1.0790445,-0.22957174,-0.29202527,0.42341655
Subject_45,-0.79003996,0.24319194,-0.9223064,-0.76080495
Subject_46,-0.18768232,-2.5740771,-1.3560678,-1.3571372
Subject_47,-1.0260583,-0.08175754,0.81895506,0.055073556
Subject_48,0.14823404,-0.5313959,-1.4769117,-1.8547425
Subject_49,0.032589007,0.3005235,2.0219119,-1.2291472
Subject_50,0.40348527,0.852701,-0.8101918,0.894656
Subject_51,-1.4524131,-1.4465089,-0.18110916,1.2137492
Subject_52,-1.556343,-0.33427256,-0.44655955,-0.6464276
Subject_53,-1.7291504,0.6171211,1.2624205,1.3880295
Subject_54,-0.3892199,0.55997807,2.2913742,0.87913364
Subject_55,-0.21037242,0.21048033,-2.4268346,-1.1493456
Subject_56,-0.5788187,-0.95612776,0.8521512,0.8591968
Subject_57,0.468197,-0.035448495,0.84050924,0.25605163
Subject_58,-1.7359825,-0.9118734,-2.6201963,-2.0231287
Subject_59,-1.6942408,0.11651091,0.992782,0.67137384
Subject_60,-0.5545969,-0.0258787,-0.3917909,-0.22969386
Subject_61,-1.8021513,-0.50330204,-1.7540833,-0.123028465
Subject_62,0.77727324,-0.28049836,-0.54406106,2.844699
Subject_63,-1.0461743,0.38515037,-0.1817293,-0.11239312
Subject_64,-0.41340393,-0.35458487,-1.7754245,-0.02591333
Subject_65,-0.6384283,-1.5289438,-1.0623397,2.145807
Subject_66,-1.6045381,-0.4298822,0.6443284,0.42015594
Subject_67,-0.6349228,0.5161583,2.0032754,-0.5289112
Subject_68,1.0255305,-1.1672446,1.3453425,1.0279739
Subject_69,0.45303854,-0.47371873,2.5103748,3.1578176
Subject_70,-0.045257628,-0.88624465,-0.4303416,0.39481872
Subject_71,-1.1426071,0.18867183,-0.41033143,0.101038106
Subject_72,0.50656897,-2.0938096,-1.083074,-1.9521794
Subject_73,0.5178473,1.296786,-0.34512955,0.5382007
Subject_74,-0.052952364,-0.034872554,-0.8136499,-1.5342422
Subject_75,-0.2557191,0.33517355,-0.8673582,-0.4613819
Subject_76,-1.420746,-0.24526206,1.0469387,-1.0730096
Subject_77,-0.93723494,-0.18068135,-2.821456,-0.79865116
Subject_78,0.27380773,-0.7008004,0.88971335,0.45069256
Subject_79,1.2109872,-0.9699898,2.5236447,0.7447608
Subject_80,0.22311659,-2.1261125,-2.7255023,-1.3602717
Subject_81,1.15092,0.36455446,0.6750774,0.35900396
Subject_82,-0.44713116,0.38009208,1.2879359,1.6683098
Subject_83,-1.166787,-0.9094071,1.0063902,0.9077759
Subject_84,-1.2086478,-0.8128864,-1.6224405,-0.76196843
Subject_85,0.56521046,-1.0867386,-2.4497938,-1.5046067
Subject_86,-0.71112144,1.0783432,0.7394822,-0.6328884
