Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9
volume_sn_voxels::v14,0.000350229,-0.0005221245,2.0978952e-05,0.00040440116,0.0005860786,-0.00021305076,0.00028323656,0.000644536,-0.00058460515,-0.00015771463
volume_sn_voxels::v15,0.00043742973,-0.0005559721,0.00017903377,0.0004826447,0.00070520723,-0.00026493493,0.00042332205,0.0008178516,-0.00069474394,-0.00017485264
volume_sn_voxels::v16,0.0003153943,-0.00018245651,-0.00016066807,0.00026254225,0.0002647842,0.00037677196,0.000117182935,-0.0006789251,-0.0005845214,0.00010988652
volume_sn_voxels::v17,0.00031110525,-0.00029057963,-0.00022398698,0.00021405466,0.0002212934,0.00019362665,0.00015187539,-0.0005969749,-0.00049390446,-2.7805138e-05
volume_sn_voxels::v18,0.00037433935,-0.00043883128,-0.0003121028,0.00027970428,0.00027729664,2.7727201e-05,0.00020407503,-0.0005978798,-0.00058955024,-0.00016565649
volume_sn_voxels::v19,0.0003286309,-0.00051835255,-0.00030089892,0.00031960136,0.0003313065,-0.00011333405,0.00018777735,-0.0003849322,-0.00062106876,-0.00019354725
volume_sn_voxels::v20,0.0003513454,-0.00056193455,-0.00026783347,0.00036434294,0.00045103807,-0.00021558342,0.00012317112,-0.00010826218,-0.00062114384,-0.00012157973
volume_sn_voxels::v21,0.0003740056,-0.0006793276,-0.00021868189,0.00043056384,0.0006147238,-0.00027053288,7.004779e-05,0.00018798426,-0.0006298134,-3.228319e-05
volume_sn_voxels::v22,0.00041137775,-0.0006189086,-9.330647e-05,0.0004363567,0.00073316024,-0.00026881273,4.6464203e-05,0.00042802404,-0.00060597365,2.1657137e-05
volume_sn_voxels::v23,0.00040628243,-0.00062536064,-2.6816908e-05,0.0004520958,0.00079292565,-0.00022498438,0.00011553483,0.00062743155,-0.0006074454,-1.2321606e-05
volume_sn_voxels::v24,0.0004912609,-0.00060370256,0.000122029945,0.00048583103,0.0009056322,-0.00024178732,0.00022964105,0.00083691045,-0.00069936056,-7.346823e-05
volume_sn_voxels::v25,0.0003540228,-0.00021602502,-8.7222434e-05,0.00016367817,0.00037743474,0.0003533963,-2.2396016e-05,-0.0008782417,-0.0006148714,0.00028826456
volume_sn_voxels::v26,0.00035797752,-0.0003061903,-0.00017477313,0.00015998614,0.0003553586,0.0002085237,3.5361588e-06,-0.0008779546,-0.0005388677,0.00011050761
volume_sn_voxels::v27,0.0003972955,-0.00050429127,-0.00030365883,0.00019140432,0.00040085224,8.468679e-06,1.7236078e-05,-0.0008199351,-0.0005701498,-1.2812798e-05
volume_sn_voxels::v28,0.00034772648,-0.00049485697,-0.00026887606,0.00023525924,0.0003996516,-0.00013409709,1.2430657e-05,-0.00050257356,-0.00048217678,-4.358547e-05
volume_sn_voxels::v29,0.00041603087,-0.000621068,-0.00025016564,0.00036419777,0.0005323722,-0.00020212433,-3.117515e-05,-0.00022049785,-0.00048047357,4.497059e-06
volume_sn_voxels::v30,0.00042294597,-0.00071653887,-0.00018645232,0.00042965045,0.00072405575,-0.00027483472,-6.373579e-05,7.351641e-05,-0.000500609,0.0001164279
volume_sn_voxels::v31,0.0004889956,-0.0008107806,-0.00013742888,0.00049285626,0.000956386,-0.00031146826,-9.256349e-05,0.00038284293,-0.0005267061,0.00015620593
volume_sn_voxels::v32,0.0005453884,-0.0007966497,-6.351012e-05,0.0005826329,0.0010297984,-0.00024446807,-3.9243743e-05,0.0006480701,-0.00061806524,8.426458e-05
volume_sn_voxels::v33,0.000513956,-0.0006459744,9.516037e-05,0.0005401388,0.0010241871,-0.00019695477,0.00011777286,0.00082326983,-0.0006667923,-4.6160054e-05
volume_sn_voxels::v34,0.00042909698,-0.00039047116,-9.127995e-05,7.137746e-05,0.00043918515,0.00017409347,-8.8382796e-05,-0.0010511447,-0.00049485185,0.00020216734
volume_sn_voxels::v35,0.00039586093,-0.00047233343,-0.00016613211,0.00010432693,0.00043217564,2.1934417e-05,-6.580757e-05,-0.0008583635,-0.00040244331,6.1377796e-05
volume_sn_voxels::v36,0.0004053582,-0.00055474543,-0.00020799482,0.00019961824,0.00046434937,-0.00011779093,-9.769393e-05,-0.00058321655,-0.00035752045,-8.7311055e-06
volume_sn_voxels::v37,0.0004446709,-0.0006449947,-0.00022884151,0.00030562078,0.00060099777,-0.00018189508,-0.000110252644,-0.00033002347,-0.00034266498,2.3867788e-05
volume_sn_voxels::v38,0.00048420372,-0.0007619892,-0.0002008532,0.00039799462,0.00078969996,-0.00023782036,-0.00015207502,-3.570104e-05,-0.0003465911,6.5191096e-05
volume_sn_voxels::v39,0.0005319067,-0.00080113794,-0.0001745908,0.00055664784,0.0010111553,-0.0002151237,-0.00018580406,0.00024832197,-0.00042543717,6.169777e-05
volume_sn_voxels::v40,0.0005108462,-0.0007753144,-8.989196e-05,0.0005483781,0.0010337877,-0.00017082207,-8.903807e-05,0.0004360616,-0.0004758191,-7.929481e-06
volume_sn_voxels::v41,0.00036975904,-0.00038070173,8.564608e-05,1.0153753e-05,0.00046753383,0.00021348729,-7.8015895e-05,-0.0010213454,-0.00030527118,0.00019539997
volume_sn_voxels::v42,0.00043775825,-0.00048392214,-8.386879e-06,0.00010437694,0.00051278935,6.403631e-05,-0.000108655724,-0.00090608414,-0.0002674747,0.00011009344
volume_sn_voxels::v43,0.0004626178,-0.0005569028,-0.000107284555,0.00019996818,0.0006016137,-3.7749236e-05,-0.00011471608,-0.00077390636,-0.00019467478,5.1553594e-05
volume_sn_voxels::v44,0.00042972766,-0.00060952804,-0.00013577534,0.00029135495,0.0006489765,-0.00010711748,-0.00013308803,-0.00045243054,-0.0001887866,-1.2650531e-06
volume_sn_voxels::v45,0.0005370898,-0.0007554889,-0.00021163959,0.00044188357,0.0009406899,-0.00017379112,-0.00016559349,-0.00023797843,-0.00026102728,-3.2229225e-05
volume_sn_voxels::v46,0.0004483194,-0.0006472118,-0.00016378493,0.00048718782,0.0008500208,-0.00012357083,-0.00014415286,4.1836513e-05,-0.00030517593,-8.4298765e-05
volume_sn_voxels::v47,0.0004585345,-0.00058855506,-0.00011829341,0.00048244308,0.00092367525,-5.535971e-05,-8.4809566e-05,0.0003145193,-0.00040130352,-0.00016002842
volume_sn_voxels::v48,0.00031626422,-0.00035538772,0.00022222968,4.614851e-05,0.0004700255,0.00030052476,-4.0536215e-05,-0.0009584306,-0.00018206387,0.0001408973
volume_sn_voxels::v49,0.00036290058,-0.00041083837,0.00013290773,0.00014210212,0.0005258357,0.00020345568,-5.492961e-05,-0.0009036321,-7.8667574e-05,0.00012341513
volume_sn_voxels::v50,0.00046751118,-0.0005439686,1.2362877e-06,0.00024325654,0.00064120773,0.00010455185,-9.745494e-05,-0.0007740933,-2.8869006e-05,7.263713e-05
volume_sn_voxels::v51,0.0004889906,-0.000597352,-8.344903e-05,0.000361881,0.00069330423,4.5497884e-05,-0.00011808786,-0.00054847775,-2.6751646e-05,-3.0163506e-05
volume_sn_voxels::v52,0.0004941505,-0.0005720809,-0.00016214362,0.00048616648,0.0008140238,2.7598828e-05,-0.00016321603,-0.0003163303,-0.0001491546,-0.00015221939
volume_sn_voxels::v53,0.00048589087,-0.000558775,-0.00018756543,0.00055148447,0.00096387643,5.990929e-05,-0.00014223195,-4.7231024e-05,-0.00027489563,-0.00027564648
volume_sn_voxels::v54,0.00031845082,-0.00025517435,0.00018400024,0.00033381404,0.0005422719,0.00045168743,-7.4147436e-05,-0.0008650743,3.5949848e-05,0.00016001127
volume_sn_voxels::v55,0.0003915082,-0.00035163606,0.00010823143,0.00047997147,0.0006826057,0.00041255704,-0.00011394565,-0.0007408863,0.0001310146,0.000106962754
volume_sn_voxels::v56,0.00047336402,-0.00042132725,-9.19135e-06,0.0006174582,0.0008128009,0.00034832713,-0.00014268795,-0.0005842644,9.971545e-05,-1.0404578e-06
volume_sn_voxels::v57,0.00044691964,-0.00040373884,-8.78988e-05,0.0006169547,0.0008654088,0.00034026508,-0.00017171411,-0.0002895666,-5.913027e-05,-0.00017608987
volume_sn_voxels::v58,0.00028462068,4.7610192e-05,0.00012457847,0.0010139111,0.0008592065,0.0010592523,-0.0003214386,-0.00066515827,0.00017784956,0.00024148086
volume_sn_voxels::v59,0.00014112095,-5.1139625e-05,0.00050806097,0.00029978584,0.00024752665,1.5851674e-05,0.0011706317,0.00033788627,0.00015111706,-0.00040011044
volume_sn_voxels::v60,0.00013639969,-0.00016296726,0.00041502563,0.00033938853,0.000253874,-6.375863e-05,0.0010472435,0.00025753793,8.029035e-05,-0.000239668
volume_sn_voxels::v61,0.00021252446,-1.2559798e-05,0.0007922061,0.00040027007,0.00043520518,-7.463204e-05,0.0011847875,0.00025831367,-5.7209545e-05,-0.00026339313
volume_sn_voxels::v62,0.00020273178,-0.000358038,0.00018341797,0.00037187675,0.00017742548,-0.00017081574,0.00088907575,0.00044780126,-2.615571e-05,-0.00030772624
volume_sn_voxels::v63,0.0002424599,-0.00031063586,0.00041246065,0.0004226466,0.0003857111,-0.00021850946,0.0010322282,0.00040722112,-9.482875e-05,-0.00024498644
volume_sn_voxels::v64,0.00021921871,-0.0001540172,0.00057825935,0.00034098304,0.0003722841,-0.00018185767,0.00091992924,0.00027653028,-0.00017422903,-0.00012905116
volume_sn_voxels::v65,0.00026061785,-0.00045992102,-2.30373e-05,0.0003353722,0.0002451203,-0.00018592596,0.00067489047,0.00057943194,-0.00027559625,-0.00035760866
volume_sn_voxels::v66,0.00032631744,-0.00047838813,0.000111879875,0.00043408223,0.00047522073,-0.00026163584,0.0007680192,0.0007456618,-0.00036587848,-0.00034917318
volume_sn_voxels::v67,0.00038775234,-0.0004374825,0.0003683403,0.0005234271,0.00063668896,-0.0003322771,0.0009887707,0.00082224427,-0.00042020407,-0.0002885014
volume_sn_voxels::v68,0.0003326473,-0.0002671891,0.0005140405,0.0003387481,0.000503465,-0.00030440482,0.0008239573,0.0005502833,-0.00037447968,-0.00015778522
volume_sn_voxels::v69,0.0003100555,-0.0004610602,-0.00015079917,0.00032080626,0.0003050935,-0.00021144527,0.0004389197,0.00041818083,-0.00041710262,-0.0003042832
volume_sn_voxels::v70,0.00031375003,-0.00049354375,-9.130837e-05,0.0003545306,0.00046451596,-0.00023370728,0.00036457196,0.0005838452,-0.00043355813,-0.00023849576
volume_sn_voxels::v71,0.00037612257,-0.00052195357,1.8961253e-05,0.00042289353,0.0006360347,-0.00027044394,0.000357407,0.0008404818,-0.00053564063,-0.00023268824
volume_sn_voxels::v72,0.0004938312,-0.00053506735,0.00019868932,0.0005426548,0.00085521623,-0.000355833,0.0005697261,0.0010630317,-0.00071023445,-0.00023548646
volume_sn_voxels::v73,0.00044594554,-0.00037344373,0.00042784042,0.00036010824,0.0006504821,-0.0003120536,0.0006025612,0.00083748996,-0.0006040208,-0.00014707533
volume_sn_voxels::v74,0.00034020268,-0.0004024673,-0.00026192263,0.0002382857,0.00014703072,-0.00013411425,0.00036652657,-0.00010455049,-0.00029615383,-0.00018091848
volume_sn_voxels::v75,0.00036280317,-0.000501392,-0.00025745132,0.00031558122,0.00033867313,-0.00020875843,0.00027406882,7.606436e-05,-0.0004168368,-0.00014994416
volume_sn_voxels::v76,0.00035777155,-0.0005106286,-0.00019525188,0.00034600374,0.00047377206,-0.00024298613,0.00015027367,0.00031774238,-0.00044899745,-5.1572246e-05
volume_sn_voxels::v77,0.0004049777,-0.00060327846,-0.0001250699,0.00040137334,0.0007227389,-0.00026857675,8.2066115e-05,0.00065368984,-0.00055774796,-9.914697e-06
volume_sn_voxels::v78,0.0004376547,-0.00062068726,-3.216217e-05,0.0004587656,0.00083805504,-0.00027169083,6.250295e-05,0.00088232744,-0.0006217835,-4.6108256e-05
volume_sn_voxels::v79,0.000491693,-0.00058241084,8.408976e-05,0.00046473183,0.0008739357,-0.0002517226,0.00019167466,0.0009533437,-0.00067914237,-8.671268e-05
volume_sn_voxels::v80,0.00039740704,-0.00037626066,-0.00028974182,0.00019270297,0.00021510977,2.356756e-05,0.00017709428,-0.00048411533,-0.00029397768,1.5024672e-06
volume_sn_voxels::v81,0.00038068878,-0.0004716217,-0.0002966646,0.00020466783,0.00031281728,-0.00014857264,0.00011236309,-0.0002849249,-0.00031249522,-7.6213523e-06
volume_sn_voxels::v82,0.00044692875,-0.00062478497,-0.00029509523,0.00030089315,0.00053096225,-0.00025478817,9.386994e-06,-6.9441257e-06,-0.00041688286,0.000104053855
volume_sn_voxels::v83,0.000425995,-0.0006699904,-0.00021844868,0.00034500024,0.00070694834,-0.00027251235,-8.227963e-05,0.00029318925,-0.0003898936,0.00023802998
volume_sn_voxels::v84,0.0005479282,-0.0007769691,-0.00015310237,0.00048926484,0.0010043168,-0.00035338505,-0.00019128347,0.0006712121,-0.0005328683,0.00034256515
volume_sn_voxels::v85,0.0005130814,-0.00072501664,-8.0451115e-05,0.00048384606,0.00094981096,-0.00029889995,-0.00014971729,0.00084930373,-0.0005381198,0.00022032794
volume_sn_voxels::v86,0.0005615412,-0.00070849055,3.9852966e-05,0.00050774915,0.0010428798,-0.0002623605,-1.6466314e-05,0.0009529637,-0.0006620256,8.813995e-05
volume_sn_voxels::v87,0.00042989358,-0.0002793998,-0.00017162383,8.504737e-05,0.00030598528,0.00025597666,-6.971282e-06,-0.00080711156,-0.00030670766,0.00023374078
volume_sn_voxels::v88,0.00045567824,-0.00044110155,-0.00025807193,0.000102142956,0.00038480837,2.7568036e-05,-3.132713e-05,-0.00068373536,-0.00026573575,0.00015863572
volume_sn_voxels::v89,0.00048208708,-0.00056010153,-0.00027166784,0.00017591464,0.00046710783,-0.00015875191,-8.64941e-05,-0.00044253364,-0.00023878965,0.00017312085
volume_sn_voxels::v90,0.00047651824,-0.00061387505,-0.00024072561,0.00025124155,0.0006439708,-0.00022517805,-0.0001927347,-0.000107956075,-0.00020945289,0.00030427153
volume_sn_voxels::v91,0.0006618876,-0.00089274714,-0.00025242483,0.00042468973,0.0009969713,-0.0003558477,-0.00031660945,0.00026815338,-0.00028878203,0.00055746245
volume_sn_voxels::v92,0.00067629345,-0.0010197798,-0.00018733909,0.0005542702,0.0013377352,-0.0003656392,-0.00041348042,0.00064641575,-0.00039409345,0.00061842066
volume_sn_voxels::v93,0.00065750163,-0.0008984171,-0.00011190178,0.00053364295,0.001186098,-0.00032939948,-0.0003020294,0.000812082,-0.00050025986,0.00045189404
volume_sn_voxels::v94,0.0006735509,-0.0007642718,-3.911155e-05,0.0005042825,0.0011878011,-0.00027400936,-0.00010910761,0.0009442991,-0.0005968059,0.00018661768
volume_sn_voxels::v95,0.00041876102,-0.00025995684,0.00014349914,3.1997268e-05,0.00045247216,0.0004971017,-0.00012020528,-0.0011280638,-0.00045587655,0.00048641686
volume_sn_voxels::v96,0.0004070287,-0.00032138792,2.7650813e-06,-1.1489413e-05,0.00039663745,0.0002077869,-0.0001315689,-0.00090970256,-0.00024301265,0.00030939482
volume_sn_voxels::v97,0.00042914032,-0.00044781977,-8.1472834e-05,-1.8911507e-05,0.0004176363,6.8877166e-06,-0.00018192516,-0.0007161909,-0.0001049389,0.00025351628
volume_sn_voxels::v98,0.00048808055,-0.0006066337,-0.00016128486,0.00010369942,0.0005522366,-0.00014717081,-0.00025728968,-0.00052194676,-5.7940917e-05,0.00028693222
volume_sn_voxels::v99,0.0005730245,-0.00073734106,-0.00022071163,0.00021193888,0.00076766714,-0.00020538809,-0.0003146623,-0.00023981444,-1.3952153e-05,0.0004022945
volume_sn_voxels::v100,0.0007062158,-0.00096839626,-0.00024020743,0.00042100696,0.0011248909,-0.00035116283,-0.00043839868,0.00010400137,-0.00011017306,0.0005664118
volume_sn_voxels::v101,0.0007415264,-0.0010474528,-0.00025058998,0.0005106497,0.0013097887,-0.00034206678,-0.00047066459,0.00042265953,-0.00023013832,0.00059559115
volume_sn_voxels::v102,0.0006975426,-0.0009051117,-0.00021837898,0.00053152395,0.0012196145,-0.00026497417,-0.0003659646,0.0005993048,-0.00039346167,0.00039014238
volume_sn_voxels::v103,0.00033662486,-0.00027693802,0.00032824112,-0.00011203679,0.0003959969,0.000328894,-9.457373e-05,-0.00093777763,-0.00028826462,0.00035110745
volume_sn_voxels::v104,0.00040670676,-0.00037069523,0.00021849187,-0.00010939676,0.00042508412,0.00019451414,-0.0001708963,-0.0008631877,-8.336076e-05,0.0002916269
volume_sn_voxels::v105,0.00048002793,-0.0004928401,0.00012169183,-6.387208e-05,0.0005027584,6.587761e-05,-0.00026150767,-0.0007517651,7.794834e-05,0.00029767436
volume_sn_voxels::v106,0.0005753039,-0.0006652885,-1.62949e-05,5.0984512e-05,0.00070580916,-7.078385e-05,-0.00032084843,-0.0006463164,0.00020472669,0.00030712367
volume_sn_voxels::v107,0.00056727073,-0.000678161,-0.00012647138,0.00016458156,0.0007378051,-0.00015727131,-0.0003059734,-0.00036204848,0.00018233253,0.00029988098
volume_sn_voxels::v108,0.0006441481,-0.0008827077,-0.00022328646,0.00033652267,0.0010139062,-0.00021041601,-0.0004000683,-0.00018729032,0.00010481775,0.00037492477
volume_sn_voxels::v109,0.00063895,-0.00082842197,-0.0002975172,0.00039220112,0.0010814648,-0.00020373412,-0.00035829243,8.6057546e-05,-7.8689925e-05,0.00026746755
volume_sn_voxels::v110,0.0005937204,-0.00071240327,-0.00029102544,0.00045540638,0.0010692513,-0.00012621106,-0.00026823007,0.00027938443,-0.00027078015,9.006397e-05
volume_sn_voxels::v111,0.00032400712,-0.00022906417,0.00046445522,-0.00018850622,0.00040632262,0.00038885023,-3.9262246e-05,-0.0009209467,-0.00022331675,0.00027367042
volume_sn_voxels::v112,0.00037052575,-0.0003432957,0.00039852865,-0.00015228627,0.00039614024,0.00025771416,-0.00011693132,-0.0008165197,4.0020645e-05,0.00024063177
volume_sn_voxels::v113,0.00046295795,-0.00045485405,0.00031656033,-8.219853e-05,0.0004899344,0.00016422497,-0.00021330247,-0.0007257225,0.00025206304,0.00026983675
volume_sn_voxels::v114,0.00058324967,-0.00064456026,0.00015851925,5.208649e-05,0.0006782944,5.193897e-05,-0.00028511367,-0.0006670238,0.00043861842,0.0003046387
volume_sn_voxels::v115,0.0006133865,-0.00070269266,-1.7324068e-05,0.00016775606,0.00076494034,-1.3552889e-05,-0.00028432117,-0.00049983925,0.00042804226,0.00021963299
volume_sn_voxels::v116,0.00063083135,-0.000711959,-0.00021346779,0.00032476525,0.0009038392,-4.335915e-05,-0.0002738205,-0.00033495168,0.00027543222,0.00012851777
volume_sn_voxels::v117,0.00053727895,-0.00060891,-0.00030282687,0.00041329986,0.0008565107,-1.5328588e-06,-0.00026600272,-0.00012418434,1.2649982e-05,-4.300397e-05
volume_sn_voxels::v118,0.0005001432,-0.0004845623,-0.00032737447,0.0004743103,0.00094726647,8.3933446e-05,-0.00019516081,8.172501e-05,-0.00022688184,-0.00020167232
volume_sn_voxels::v119,0.0002953906,-0.0001549839,0.00066906714,-0.00011049564,0.00046988655,0.00052392023,8.828289e-06,-0.0010900279,-0.00023232146,0.00022240498
volume_sn_voxels::v120,0.00034883138,-0.000268567,0.00058467675,-7.9746365e-05,0.00047823382,0.00047349048,-7.196279e-05,-0.0009176653,8.4698986e-05,0.00022532199
volume_sn_voxels::v121,0.00041696077,-0.000385357,0.00048500963,1.7799857e-05,0.00053841155,0.00036637438,-0.00015213212,-0.0007167028,0.00037219227,0.00024955402
volume_sn_voxels::v122,0.0004905335,-0.00046605236,0.00028872883,0.00010808473,0.0005632409,0.00029476068,-0.00017325854,-0.00058310945,0.00049555046,0.00020610237
volume_sn_voxels::v123,0.00056288106,-0.0005245528,9.581735e-05,0.00027655353,0.00075591047,0.0002459572,-0.00021615162,-0.0005089105,0.00064635073,0.0001467908
volume_sn_voxels::v124,0.00057203363,-0.00052605174,-0.00017152136,0.00045167212,0.00085349596,0.00024065141,-0.00022921593,-0.00039694854,0.0003963146,-3.314808e-05
volume_sn_voxels::v125,0.00026752253,5.154193e-05,0.0006622751,0.00041721255,0.0006677322,0.000986361,-0.00019408177,-0.0009761844,8.006091e-05,0.00029592292
volume_sn_voxels::v126,0.00037258436,-6.61999e-05,0.0005461349,0.00050295243,0.00071679434,0.0010217109,-0.00027211607,-0.000798999,0.0004774745,0.000307839
volume_sn_voxels::v127,0.0004154171,-0.00015317611,0.00036023752,0.00053786224,0.00067740574,0.00080640876,-0.00025554714,-0.0005260731,0.0006272932,0.0002079276
volume_sn_voxels::v128,0.00046867595,-0.00017752912,0.00014432696,0.000628768,0.00082665816,0.0007089288,-0.00026774587,-0.00039693995,0.00058652647,8.781177e-05
volume_sn_voxels::v129,0.0001358087,0.0006702857,0.00040085116,0.001556375,0.0010503749,0.002071545,-0.0006347164,-0.0007499973,0.00038009314,0.0004204014
volume_sn_voxels::v130,0.00020324986,0.0004285884,0.00025685495,0.0013213846,0.0008954887,0.001548553,-0.0005182044,-0.00042719633,0.00050512847,0.00027318165
volume_sn_voxels::v131,0.00017383322,-0.00014178794,0.00044690302,0.00034856232,0.00031098755,-8.866596e-05,0.0011477178,0.0003142407,0.00013773747,-0.00028486538
volume_sn_voxels::v132,0.00027015855,-0.00035826262,0.0001743007,0.0003744918,0.00031126122,-0.00017250048,0.0010025223,0.0006065314,-2.6367905e-05,-0.00032365904
volume_sn_voxels::v133,0.0002663841,-0.0002735441,0.00041951245,0.00046050423,0.00049338,-0.00018046431,0.0011394353,0.00050495804,-8.1573635e-05,-0.00029006717
volume_sn_voxels::v134,0.00023591163,-0.000101288584,0.00061031687,0.0003634229,0.00045079732,-0.00014843178,0.0010069046,0.00031414928,-0.00016012957,-0.0001701349
volume_sn_voxels::v135,0.00035716174,-0.00044855586,6.9581205e-05,0.00045415817,0.00062377244,-0.0002446723,0.00071736553,0.00090468617,-0.00032265417,-0.0003387678
volume_sn_voxels::v136,0.000394986,-0.00033844842,0.00027117837,0.00047541398,0.0007207617,-0.0002717334,0.000842886,0.00088738423,-0.00041293868,-0.0003056721
volume_sn_voxels::v137,0.0003471072,-0.00021983586,0.0005264455,0.0003767539,0.0005882127,-0.00026981393,0.00086247455,0.00058799033,-0.00038962325,-0.00016644767
volume_sn_voxels::v138,0.0004560577,-0.0005628097,-0.00014392097,0.0004128665,0.0006663251,-0.0002864039,0.00039294368,0.00087748613,-0.00042908257,-0.0002715339
volume_sn_voxels::v139,0.0004570311,-0.00053662085,-4.9271966e-05,0.00043290315,0.0007855239,-0.00026036066,0.00033247657,0.0009875409,-0.00053646346,-0.00023885841
volume_sn_voxels::v140,0.00048180728,-0.00043641657,0.00012257727,0.00045988322,0.00085239136,-0.00027771143,0.00044283338,0.0010656392,-0.0006311864,-0.00022222711
volume_sn_voxels::v141,0.00046344037,-0.00032700674,0.00040571214,0.00037055754,0.00073866727,-0.00033564307,0.0005498994,0.0009000379,-0.00061808096,-0.00016385352
volume_sn_voxels::v142,0.0004033008,-0.00051671633,-0.0002207796,0.00028667913,0.00054539845,-0.00025707693,0.00011104289,0.0004313503,-0.0003083828,1.6347649e-05
volume_sn_voxels::v143,0.00046295876,-0.00058636995,-0.00018986034,0.00034369808,0.0007822721,-0.0002655203,8.492225e-06,0.00075082236,-0.00040494543,5.865987e-05
volume_sn_voxels::v144,0.0005255583,-0.00059981795,-0.000118059696,0.00040902747,0.0009426159,-0.00026093223,-3.344527e-05,0.0010553898,-0.00053359004,3.1686403e-05
volume_sn_voxels::v145,0.0005626825,-0.00055431994,-7.1395267e-09,0.00043558673,0.0009666397,-0.00029066618,0.00010494776,0.001131081,-0.00066646386,-2.4187992e-05
volume_sn_voxels::v146,0.00052702194,-0.00037509025,0.00023505588,0.0003183296,0.00083651574,-0.0003085336,0.0003358719,0.00095573236,-0.0007193501,-9.107557e-05
volume_sn_voxels::v147,0.00046285967,-0.00027747487,-0.00021552322,8.986798e-05,0.0001685257,3.1669573e-05,0.00022103114,-0.0003913353,-2.2429308e-06,5.5724002e-05
volume_sn_voxels::v148,0.00045265155,-0.0004147259,-0.00028738167,0.0001595162,0.00031228337,-0.00012494114,0.00013527031,-0.00024940522,-6.567804e-05,9.3023584e-05
volume_sn_voxels::v149,0.00053585507,-0.00061379204,-0.00032493475,0.00025139915,0.00056506903,-0.00024334456,-3.1958738e-05,4.4420187e-05,-0.00014934641,0.00022712555
volume_sn_voxels::v150,0.0006057115,-0.0007885584,-0.00029650607,0.00035414752,0.00085693586,-0.00033605358,-0.00021677127,0.0004735641,-0.00025937284,0.00038913684
volume_sn_voxels::v151,0.00058223814,-0.0007866841,-0.00022066005,0.00037410742,0.0009575975,-0.00034376796,-0.00031268413,0.00073686603,-0.00037515827,0.00044679214
volume_sn_voxels::v152,0.0005803618,-0.0007550918,-0.00017010831,0.00038740708,0.0010319398,-0.0002758153,-0.00027422243,0.0009436267,-0.00047960324,0.00037411164
volume_sn_voxels::v153,0.0005821679,-0.00062143017,-9.526265e-05,0.00038219104,0.0010464173,-0.00031594135,-0.00013714604,0.0009487812,-0.0005847541,0.00017694353
volume_sn_voxels::v154,0.0005532272,-0.00038811518,8.8800814e-05,0.00024559864,0.00086659496,-0.00024589902,0.00011961441,0.0007742599,-0.0005673074,-2.6931686e-05
