Feature,Factor_0,Factor_1
rigidity_left,-0.8249328,-0.18949476
rigidity_right,0.9045785,0.1992063
tremor_rest_left,-0.083304845,-0.4095053
tremor_rest_right,0.94530594,-0.46588886
tremor_postural_left,0.5934619,0.09179415
tremor_postural_right,1.2363383,-0.20768295
bradykinesia_speed_left,-0.62016445,-0.5376871
bradykinesia_speed_right,1.0817696,0.050903954
bradykinesia_amplitude_left,-0.26111963,-0.60414666
bradykinesia_amplitude_right,1.0885955,0.07529702
bradykinesia_rhythm_left,0.1996999,-0.3563616
bradykinesia_rhythm_right,0.96774566,-0.26840866
mirrormovement_left,1.2404791,0.112547554
mirrormovement_right,0.37574786,-0.61992335
