Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11
volume_sn_voxels::v69,0.13290243,-1.8238354,-3.1078079,2.4257343,-0.12663971,-0.22351174,-0.79372376,-0.14647351,-0.14082704,-0.11856733,-0.9435091,-0.14978588
volume_sn_voxels::v70,0.043958772,-2.0463533,-3.3773112,1.616646,-0.04813992,-0.17636412,-0.43524256,-0.06726162,-0.016342169,-0.10931756,-1.1361153,-0.17221774
volume_sn_voxels::v71,0.06162762,-2.6335692,-3.9384832,1.0838772,0.0040291697,-0.122498184,0.007847024,0.013728457,0.091911614,-0.15121147,-1.4355294,-0.22281009
volume_sn_voxels::v72,-0.0733261,-3.3157973,-4.38048,0.5497203,0.07386996,-0.063115634,1.5109844,0.26929918,0.25940323,-0.14510784,-1.7388068,-0.22562307
volume_sn_voxels::v73,-0.071292855,-2.4738204,-2.6644626,-0.18942434,-0.025167197,0.012973178,3.5854516,0.8322402,0.42919844,-0.08888237,-1.2192585,-0.102341615
volume_sn_voxels::v74,0.2149171,-0.85332716,-2.483843,2.5602899,-0.014829697,-0.051627867,-0.786302,-0.2870437,-0.331809,-0.10803578,-0.118316,-0.010914016
volume_sn_voxels::v75,0.23012261,-0.9881974,-3.2363632,2.424896,-0.08637135,-0.066464,-0.83263195,-0.3050296,-0.11463018,-0.17663836,-0.2484674,-0.06299714
volume_sn_voxels::v76,0.110196225,-1.0950687,-3.566177,1.5565201,-0.073327094,-0.053318158,-0.52701795,-0.12874247,0.049450066,-0.15921853,-0.4872665,-0.10308563
volume_sn_voxels::v77,0.06279655,-1.6661584,-4.307158,0.9054853,-0.030675974,-0.09783117,-0.26322824,-0.0033573231,0.23365389,-0.19947533,-0.8585216,-0.11811171
volume_sn_voxels::v78,-0.0011411124,-2.2813296,-4.6992226,0.34292,0.031212991,-0.08488899,0.028217813,0.1712776,0.3481694,-0.22336692,-1.1676941,-0.14327708
volume_sn_voxels::v79,-0.052314874,-2.617784,-4.357922,-0.02703974,0.102904506,-0.061830793,1.1268591,0.43519005,0.46030036,-0.22216108,-1.2955333,-0.08518103
volume_sn_voxels::v80,0.34154043,-0.3148976,-2.5239813,2.07698,0.23827021,-0.020618211,-0.62731224,-0.4957686,-0.41226998,-0.040137686,0.51089305,0.033091664
volume_sn_voxels::v81,0.16352335,-0.19608971,-2.889766,1.9365475,-0.015000444,0.0146182785,-0.450103,-0.3353097,-0.16377589,-0.06061787,0.25918606,0.02972876
volume_sn_voxels::v82,0.14763367,-0.25507975,-3.910292,1.6520201,-0.085394256,0.026907895,-0.42734233,-0.18393837,0.02846417,-0.10711746,0.061670728,-0.032252267
volume_sn_voxels::v83,0.027352016,-0.3882848,-4.3115406,0.7204996,-0.10399125,0.012008093,-0.12912627,0.044345345,0.25471237,-0.07049019,-0.16747633,-0.043892328
volume_sn_voxels::v84,0.0016244844,-1.0474602,-5.5712547,0.12570795,-0.041006505,-0.01700735,0.0063669346,0.24338683,0.4663443,-0.15782513,-0.56301194,-0.12137804
volume_sn_voxels::v85,-0.012279487,-1.5583794,-5.233626,-0.06749143,0.023234252,-0.03830233,0.18478172,0.34864357,0.5394796,-0.15524463,-0.7864483,-0.11051863
volume_sn_voxels::v86,-0.03167996,-2.1895509,-5.136093,-0.28971264,0.11244342,-0.08328772,1.3439177,0.51969916,0.66659725,-0.19696333,-1.068428,-0.021494111
volume_sn_voxels::v87,0.305268,-0.11427018,-2.1854239,1.1784811,0.75219715,-0.060683303,-0.18630897,-0.5224454,-0.35379696,0.067568876,1.3210711,0.05359126
volume_sn_voxels::v88,0.2228441,0.05195984,-2.853525,1.6173867,0.12774028,0.01674542,-0.3593528,-0.5130823,-0.23916407,0.08595058,1.0746695,0.08594603
volume_sn_voxels::v89,0.14122207,0.038650498,-3.4993136,1.5355628,-0.061069764,0.054808736,-0.33846858,-0.31410402,-0.049890038,0.06275163,0.7282239,0.055628728
volume_sn_voxels::v90,0.10566686,0.052226868,-4.04651,0.83662647,-0.12792906,0.091615,-0.15528157,-0.06379061,0.11466066,0.034694545,0.2536656,-0.011082038
volume_sn_voxels::v91,0.101164915,0.016608482,-5.800601,0.21321435,-0.12917525,0.09602251,-0.0047990317,0.14927989,0.41825527,0.055342406,0.01808315,-0.07093691
volume_sn_voxels::v92,0.08175695,-0.36927012,-6.791107,-0.21686865,-0.06170225,0.04856357,0.17228709,0.44490463,0.65386194,-0.0028410445,-0.26001972,-0.13021241
volume_sn_voxels::v93,0.0018069998,-0.941625,-6.245462,-0.3986505,0.044088025,-0.019252846,0.52734333,0.4886597,0.70617616,-0.037461016,-0.5610513,-0.060784034
volume_sn_voxels::v94,-0.04427895,-1.5819917,-5.6591835,-0.653836,0.19857256,-0.06742636,1.7504861,0.6136881,0.785622,-0.11640093,-0.86289364,0.05450385
volume_sn_voxels::v95,0.27969113,-0.08630566,-2.0366843,0.5724166,1.0669936,-0.24276255,0.37951073,-0.6975053,-0.1670274,0.41643402,2.1829598,-0.05888952
volume_sn_voxels::v96,0.3111364,0.09501836,-2.230258,0.8901119,0.26833358,-0.027961673,0.026032263,-0.54664695,-0.13084666,0.5260619,1.658339,0.014509376
volume_sn_voxels::v97,0.16321875,0.20495205,-2.7066336,1.035615,-0.019898795,0.042975545,-0.10553264,-0.3762857,-0.081959255,0.51961017,1.2962329,0.04435942
volume_sn_voxels::v98,0.064200245,0.40957153,-3.5819488,1.018691,-0.11645586,0.11032988,-0.12754568,-0.20739101,0.023830563,0.59082276,0.99627626,0.0484408
volume_sn_voxels::v99,0.06007204,0.39892626,-4.5102963,0.5230289,-0.16748853,0.1315205,-0.0788835,-0.044588488,0.15971006,0.47619683,0.56431717,0.0013974395
volume_sn_voxels::v100,0.024968913,0.17882027,-6.3780217,0.08156908,-0.1204242,0.13045518,0.02030708,0.124497965,0.41395357,0.41849992,0.17135529,-0.022802085
volume_sn_voxels::v101,-0.0043358225,-0.070177704,-6.7961564,-0.22056143,-0.025466835,0.074947625,0.1308746,0.28374907,0.5704007,0.20735054,-0.03532973,-0.034133486
volume_sn_voxels::v102,-0.11013901,-0.41919678,-6.243137,-0.38137516,0.17517458,0.009402702,0.6326682,0.36356702,0.6581071,0.032844644,-0.24709865,0.05082025
volume_sn_voxels::v103,0.101086445,0.012832335,-1.384217,0.33883187,0.29561397,-0.22299314,0.85593,-0.49102116,-0.026855506,0.9346615,1.9267437,-0.06274668
volume_sn_voxels::v104,0.10290103,0.2096036,-2.0333228,0.7087869,0.034462053,-0.07388449,0.23708706,-0.46638754,-0.04032491,1.4570327,1.788758,-0.04241802
volume_sn_voxels::v105,0.06724272,0.568407,-2.8164854,0.8569486,-0.088842236,-0.012638819,0.03215054,-0.35465068,-0.01740029,1.7078463,1.5311278,-0.022510896
volume_sn_voxels::v106,-0.024074035,0.87221855,-3.7760985,0.85781133,-0.14847077,0.077250205,-0.06848426,-0.22202048,0.03648398,1.7873816,1.2455484,0.0070377626
volume_sn_voxels::v107,-0.0865373,0.65431565,-4.2314587,0.48048732,-0.103376284,0.1021075,-0.043863766,-0.09308358,0.07101016,1.2874273,0.7106899,0.019230932
volume_sn_voxels::v108,-0.1729771,0.36367962,-5.654784,0.27393436,-0.025412643,0.11473961,-0.073493965,-0.025964225,0.15839514,0.9820447,0.39453098,0.041066945
volume_sn_voxels::v109,-0.24123533,-0.053129688,-5.546745,-0.02873822,0.16717975,0.065229155,0.04908671,0.05822428,0.24421819,0.32190546,0.06764635,0.091882646
volume_sn_voxels::v110,-0.39544636,-0.49014497,-5.188644,-0.09500306,0.6022396,-0.02684748,0.3523418,0.07697118,0.37408847,0.10451318,-0.113942444,0.22042647
volume_sn_voxels::v111,0.047496695,0.04401666,-1.0669732,0.39479348,0.152196,-0.35788757,1.3390226,-0.5662008,0.027563846,1.5860391,2.0569723,-0.113453664
volume_sn_voxels::v112,-0.020440906,0.20801826,-1.6227517,0.46765292,0.00687761,-0.16072227,0.51260614,-0.33715028,-0.009864638,2.0287142,1.6964983,-0.114160925
volume_sn_voxels::v113,-0.016773136,0.602217,-2.4130316,0.6071199,-0.053844288,-0.08695914,0.18256916,-0.20893382,-0.023217678,2.4377217,1.4937407,-0.10960354
volume_sn_voxels::v114,-0.085381344,1.0061088,-3.5064118,0.7140599,-0.042229977,0.0041492446,0.0465052,-0.1645469,-0.016732583,2.7440453,1.2895522,-0.06610011
volume_sn_voxels::v115,-0.18255588,0.8648161,-4.146934,0.57385576,0.044013508,0.03173917,-0.092589766,-0.10388348,-0.05967392,2.1884987,0.84199816,-0.001636362
volume_sn_voxels::v116,-0.46054584,0.23554139,-4.6900005,0.3373169,0.28929365,0.036496047,-0.10605476,-0.10111539,-0.058189385,1.376713,0.39087555,0.12332373
volume_sn_voxels::v117,-0.6811586,-0.184817,-4.3451533,0.112789854,0.84501415,0.010701773,0.0140412655,-0.04875928,-0.011101292,0.5732889,0.10130035,0.24465664
volume_sn_voxels::v118,-0.9071537,-0.74277955,-4.1532845,-0.024121819,1.4537835,-0.07450421,0.35988626,-0.020303475,0.16249095,0.16674411,-0.06417486,0.41359785
volume_sn_voxels::v119,0.016517712,-0.042038206,-0.7946791,0.4284382,0.720268,-0.48137343,1.7130203,-0.8034176,0.056398045,2.0174663,2.2653859,-0.1958261
volume_sn_voxels::v120,-0.03024728,0.21544316,-1.453387,0.4765391,0.48482993,-0.39530754,0.92322606,-0.42588207,-0.00072251033,2.6448855,1.8975916,-0.22685547
volume_sn_voxels::v121,-0.15322515,0.5364548,-2.1699111,0.4359349,0.46758956,-0.24868777,0.32573214,-0.1519499,-0.067091025,3.109379,1.5169213,-0.21053196
volume_sn_voxels::v122,-0.080434024,0.7926786,-2.7239554,0.36041415,0.5319906,-0.08731514,0.084960714,-0.07671239,-0.10412903,2.9550538,1.0479084,-0.14956822
volume_sn_voxels::v123,-0.43474782,0.69197786,-3.706127,0.36289543,1.0007153,-0.03949766,-0.065417625,-0.03967665,-0.20445862,2.890791,0.7662122,-0.013637325
volume_sn_voxels::v124,-0.7528964,0.13075866,-4.142997,0.27003747,1.6090528,-0.044564694,-0.1363095,-0.10406949,-0.22163023,1.9930365,0.3781712,0.14167422
volume_sn_voxels::v125,-0.05831787,0.2639506,-1.284608,0.2340075,3.211716,-0.4906105,0.6834262,-0.73544127,0.015891505,3.0367997,2.1258016,-0.42151657
volume_sn_voxels::v126,-0.05919849,0.8054441,-2.0356915,0.17509578,3.285348,-0.37091205,0.16971481,-0.33533603,-0.051048927,3.7975469,1.720429,-0.43119588
volume_sn_voxels::v127,-0.1756742,0.7616783,-2.380824,0.06375657,2.8548853,-0.2201036,-0.07301002,-0.10412819,-0.1235385,3.408836,1.0094589,-0.2707328
volume_sn_voxels::v128,-0.46607277,0.542774,-2.895576,0.019301299,3.0412488,-0.14208958,-0.15008238,-0.029086014,-0.17502287,3.020826,0.5780726,-0.08227571
volume_sn_voxels::v129,-0.091875635,1.1572212,-1.5931059,-0.28854108,8.730062,-0.3201543,-0.75323963,-0.94692326,0.055369854,3.5362413,1.7848449,-0.7222556
volume_sn_voxels::v130,-0.26600543,0.908828,-1.8469057,-0.31601855,6.751522,-0.2345404,-0.6286491,-0.38253027,-0.0053942897,3.2464242,0.980803,-0.4413453
volume_sn_voxels::v131,0.09835123,-0.76525223,-1.099792,1.3077149,0.112401195,-0.12787108,2.9330304,-0.083854824,-0.22132215,1.0612736,-1.1349953,-0.43819034
volume_sn_voxels::v132,0.05963213,-1.9559308,-2.4637039,1.7649614,0.0005710336,-0.24543402,0.7858188,-0.0058506485,-0.4339403,0.43688223,-1.6288439,-0.4000369
volume_sn_voxels::v133,0.07929941,-1.7737625,-2.2038546,1.1669928,0.08691903,-0.089585304,2.8614635,-0.021053387,-0.17027171,0.6006779,-1.4786139,-0.46460924
volume_sn_voxels::v134,-0.0012091513,-1.0872595,-1.0906078,0.3859778,0.16636506,0.04230287,4.3337874,0.09970722,0.09746226,0.65753186,-0.79806805,-0.36571434
volume_sn_voxels::v135,0.040660076,-2.9929917,-3.7170184,1.3235894,0.039670464,-0.1639713,0.24660948,-0.043727215,-0.16820116,0.06732275,-1.9491637,-0.26732206
volume_sn_voxels::v136,-0.08614579,-2.9463706,-3.3826637,0.62585616,0.12162155,-0.074071266,2.1863794,0.07110901,0.0022153778,0.086386226,-1.825288,-0.2818202
volume_sn_voxels::v137,0.020564273,-2.0582452,-2.027102,0.0132485945,0.0394539,0.054133356,4.0781875,0.30832845,0.24028496,0.0996727,-1.1049865,-0.23721643
volume_sn_voxels::v138,-0.00415708,-2.682783,-4.3667946,1.2372799,-0.0051695937,-0.13020456,-0.4366624,-0.026855884,-0.05092188,-0.10080839,-1.6302469,-0.08707701
volume_sn_voxels::v139,-0.07250681,-3.0685296,-4.4119334,0.46198237,0.0950164,-0.09003967,0.002257324,0.022633282,0.07538079,-0.109030455,-1.7803035,-0.09242158
volume_sn_voxels::v140,-0.11377676,-3.2338464,-4.1067657,0.01716361,0.17016666,-0.027944848,1.2487948,0.16302215,0.22704275,-0.13745952,-1.7297865,-0.07712933
volume_sn_voxels::v141,-0.055129778,-2.7820175,-2.9374886,-0.33520055,0.041868635,0.03270132,3.5397778,0.5905117,0.43334386,-0.10409795,-1.3339161,-0.043409955
volume_sn_voxels::v142,0.025729865,-1.0811535,-3.7436872,0.92706054,-0.047316562,0.0019055677,-0.33305976,0.008062993,0.0050980407,-0.062549315,-0.6476166,-0.00019472574
volume_sn_voxels::v143,0.0028802955,-1.6838104,-4.4519033,0.1810439,-0.014151891,-0.015248454,-0.25006723,0.105538696,0.16419531,-0.16570711,-1.0218877,-0.037650067
volume_sn_voxels::v144,-0.0456963,-2.3950627,-4.8995295,-0.121862985,0.054818213,-0.04206261,-0.03265672,0.19706944,0.33692777,-0.21196163,-1.3066839,-0.028306378
volume_sn_voxels::v145,-0.090736,-2.96705,-4.8150706,-0.3692898,0.14545129,-0.0106095765,0.8172724,0.33229905,0.43051407,-0.23790659,-1.4456673,0.010233752
volume_sn_voxels::v146,-0.037257683,-2.7385685,-3.4700372,-0.77390254,0.08796089,0.060822852,2.8982387,0.6885579,0.5209062,-0.19625226,-1.2416787,0.08398
volume_sn_voxels::v147,0.28479046,-0.28499773,-2.1501186,1.1801015,0.27709183,0.059111804,-0.15823165,-0.07228681,-0.5748957,0.28002584,0.27537814,0.12601888
volume_sn_voxels::v148,0.331888,-0.10952374,-3.0060303,1.3243412,0.010677469,0.07963508,-0.2616577,-0.11504052,-0.32177716,0.13956124,0.099906534,0.07627727
volume_sn_voxels::v149,0.2834388,-0.10947852,-4.2194037,0.996186,-0.11083435,0.083646715,-0.2615145,-0.0149756055,-0.04350788,0.04190889,-0.018788569,0.0233408
volume_sn_voxels::v150,0.17817988,-0.34754094,-5.4586463,0.17787808,-0.119427174,0.08991404,-0.18608381,0.15229796,0.22678848,-0.021120548,-0.32196894,-0.021784436
