Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
volume_sn_voxels_feature_0,0.67082006,0.59531343,0.19639505,0.20359406,-0.19834624,0.41236034,0.015262186,-0.44247344,-0.18400015,-0.22793213,0.69512403,-0.87387073,-0.6629524,0.37470785,0.5479421,-0.6372793,-0.8359132,0.40859047,-1.4819274,1.6738456,0.28468013,-1.1019838,-0.38156348,-0.052429274,0.65999067,-0.77635163,-0.0049851392,-0.67811745,-0.07354585,0.1056005,0.38549352,-1.5140786,-0.97971046,-0.50214183,-1.2467403,-0.3315128,1.2134256,0.14203486,-0.38504958,-0.895532,-0.38438788,-1.1675142,-0.45355448,0.3822707,0.046339553,-0.18790662,-0.4843695,-0.3716692,-0.93518174,0.609698
volume_sn_voxels_feature_1,0.27064052,-0.57859117,-0.5393261,1.4782063,-0.13006392,0.7880453,-0.42325112,-1.0298859,-0.7390373,-0.016119724,0.11935933,-0.16831869,-1.5894885,-0.53237087,0.5595478,-1.1081953,-0.36085376,-0.23810044,-1.1293455,1.3277467,-0.80822146,-1.4897707,0.44296244,-0.06369062,-0.27010825,0.27268204,0.66754466,-0.011646307,-0.70816404,-0.36020204,-0.3443717,-1.4114466,-0.20244028,-0.53257644,-0.19226362,0.694502,0.44208926,0.124136366,0.4929639,0.70605296,0.3052447,0.07511577,-0.72435045,-0.3147822,0.77043855,1.1526464,-0.669339,0.27870747,0.17079975,-0.07325864
volume_sn_voxels_feature_2,0.6547758,0.99504316,-0.08582341,-0.72986364,0.08514447,0.34321806,-0.7274974,0.8392336,0.9744758,-0.31242388,0.103148185,-0.5996487,0.47068378,0.48226666,0.20633183,0.004664171,-0.09138928,0.18575303,-0.63202196,1.2870059,1.2106209,-0.6944488,-0.52086717,0.05047058,0.42915094,-0.78623617,-0.5430851,-0.63715583,0.02100372,-0.14854814,1.0393978,-1.3524767,-0.75318414,-0.154982,-0.26733676,0.023835545,0.11910093,-0.22498953,-0.4971269,-0.685575,-0.28089258,-0.79255134,-0.4674451,-0.14667435,-0.2816351,-0.90543723,-0.5260005,-0.7342398,-0.1572397,0.4078425
volume_sn_voxels_feature_3,-0.09585163,0.026347153,-1.0736395,-0.74415904,0.03621867,0.30952337,0.24290879,0.10928461,-0.09409906,0.112329215,-0.1306596,0.15008864,-1.2774628,0.1709452,-0.3041261,0.22707644,-0.060912665,0.08575822,-1.0463417,1.7016335,0.011207277,-0.120390914,0.68369776,0.022051876,-0.0008011096,0.02964476,-0.22063889,-0.3984315,-0.009949906,-0.512175,0.12015692,-1.1750662,0.59521526,-0.3813745,0.0593219,1.093301,-0.47343394,0.45205444,0.17901435,0.36108783,0.1065489,0.2527559,0.7083228,-0.46434337,0.018601535,0.41327453,-0.54031736,0.33459237,-0.17674743,0.00142067
volume_sn_voxels_feature_4,-0.3658735,0.12519722,-0.79841524,-1.5854673,-0.28243738,0.73093706,0.13927628,0.38986441,0.90399295,-0.43035528,-0.12317711,0.27109757,1.3532194,0.11653537,0.34662148,0.19482987,0.9851764,-0.8222369,-1.3924756,1.9785186,0.09740107,0.25648034,0.20243368,0.6236381,-0.3902265,0.5400476,-0.5093339,-0.08574124,-0.49391666,0.35831523,0.18246081,1.2821429,-0.13584578,-0.2589646,0.10194116,1.1086904,-1.0426601,-0.3931742,-0.65099275,0.81254166,0.44497475,0.553421,0.20358457,-0.56211096,0.09976485,-0.025034148,-0.18996568,0.47630113,-0.2700097,-0.06902668
volume_sn_voxels_feature_5,-0.8099386,1.5430186,0.90243965,-1.9669964,-0.7413377,0.64725715,-1.4319172,1.3188952,0.32607716,-0.14198302,0.46261764,-1.0914372,-0.593339,0.62061685,-1.2056636,0.4465872,-0.112946056,0.38208228,0.20352022,1.2399373,1.6311578,0.570846,-0.95125735,0.31427228,-0.17100208,0.47431022,-0.074916594,0.4532705,-1.313524,0.21283495,0.19826217,-1.2928683,0.31719264,-1.2630308,1.2959975,-0.8879075,0.7901347,-0.42437783,-1.3096313,-1.0982789,0.25562003,-0.31842762,1.5085179,-0.5987761,0.1410943,1.1855663,-1.0833607,-0.6212042,-1.2787241,-1.0957521
volume_sn_voxels_feature_6,-0.42490909,0.34643438,-0.3602386,-1.7189914,0.054199297,0.6416496,-1.5417506,0.90279025,0.2002001,0.16637862,0.1386528,0.24617264,0.78142,1.0083848,-0.93791366,0.5878037,0.13568722,0.565565,-1.0655563,1.0675809,1.0133808,-0.6247252,-0.1682977,-0.7374136,-0.03107646,-0.5658946,0.17608662,0.025811935,-1.2064196,0.3290092,0.15071312,-1.21292,-0.98729753,-0.6574022,0.2648063,-0.36225647,0.2002154,-0.29722723,-1.2480246,-0.9487178,-0.09335757,-0.56390077,0.4912982,0.5786635,-0.16046229,0.7880379,-0.95327216,-0.09395243,-0.17730507,0.65993094
volume_sn_voxels_feature_7,-0.037428945,0.28065303,0.105357565,-1.5569485,-0.292088,0.1572571,-0.6301731,0.17477292,0.032741457,-0.7337641,-0.11968812,-0.6419865,-1.2756269,0.6994263,-0.93872166,-0.77284175,0.119856715,-0.022867637,-1.015723,0.32679445,1.0563546,0.7311937,-0.56596786,-0.07116599,0.5084047,0.13973084,0.088506855,0.23436517,0.73218447,-0.22325933,-0.3494708,-0.3008096,0.15544361,-0.85115683,1.1919267,-0.9561335,0.008446729,-0.0793707,-1.1095577,0.14278463,-0.19753264,0.3824345,1.6526234,-0.13733494,-0.08152694,0.8881957,-0.7151099,0.13088593,-1.4121783,-0.48764053
volume_sn_voxels_feature_8,-0.17185314,-1.1150942,-0.30192757,-1.2977526,0.33748037,-0.40962094,0.6984266,-0.39635685,-0.28027043,0.28599176,0.5264019,-0.38627958,-0.8491788,-0.27812105,0.79929954,-0.8896036,-0.54170024,-0.05952376,-1.288889,-0.21349631,0.2038113,0.3198318,0.66988087,0.11675991,0.23514536,-0.096174814,-0.13191703,-0.16639015,0.12820569,0.86429423,-0.16842979,0.4392116,-0.19261844,0.33302733,-1.8794346,0.9163301,-0.19053964,0.12847604,-0.3694411,1.0293378,-0.18548767,0.13336565,1.7082002,-0.08655251,-0.32968962,-0.43408248,-0.04772072,0.076007254,0.27530235,0.50880116
volume_sn_voxels_feature_9,-0.32479772,-0.88475907,0.3103166,-0.9721586,0.06752773,-0.37524638,0.48788956,-0.121097706,0.08626766,-0.29748097,1.211943,-0.28353035,-0.7582622,-0.33001634,0.968301,-0.7484842,-0.57305765,-0.15697789,-1.3050362,-0.42485553,-0.8795426,0.6466019,-0.5113481,-0.033874355,0.32574165,0.32570648,-0.24819775,-0.2175888,-0.08289057,1.0266792,-0.002742636,0.43406552,-0.010029453,0.5125481,-1.4588751,0.9087564,0.2009805,-0.25801295,0.39683798,0.74183637,0.03507642,0.06646492,1.7500613,-0.28373298,0.13306825,-0.14095607,-0.035513274,-0.007541048,1.5448649,-0.31124216
