Feature,Factor_0,Factor_1
volume_sn_voxels_feature_0,0.75752664,-0.4060288
volume_sn_voxels_feature_1,0.87624866,-0.4983899
volume_sn_voxels_feature_2,0.36256534,-0.37964627
volume_sn_voxels_feature_3,0.8038121,-0.49073136
volume_sn_voxels_feature_4,0.5360009,-0.5091697
volume_sn_voxels_feature_5,0.017683784,-0.7349236
volume_sn_voxels_feature_6,0.05053034,-0.71551776
volume_sn_voxels_feature_7,-0.040276848,-0.7215778
volume_sn_voxels_feature_8,0.15759765,-0.8598538
volume_sn_voxels_feature_9,0.19261333,-0.7621901
volume_sn_voxels_feature_10,0.2870009,-0.7368595
volume_sn_voxels_feature_11,0.8420776,-0.3470052
volume_sn_voxels_feature_12,0.57685775,-0.42567623
volume_sn_voxels_feature_13,0.35165066,-0.6283109
volume_sn_voxels_feature_14,0.44109195,-0.6069424
volume_sn_voxels_feature_15,0.19200107,-0.6716464
volume_sn_voxels_feature_16,0.25505462,-0.68548054
volume_sn_voxels_feature_17,0.059155494,-0.8157116
volume_sn_voxels_feature_18,-0.0690164,-0.77248484
volume_sn_voxels_feature_19,-0.1116172,-0.8755992
volume_sn_voxels_feature_20,-0.047509734,-0.94380134
volume_sn_voxels_feature_21,0.15861157,-0.9544716
volume_sn_voxels_feature_22,0.3244064,-0.70749635
volume_sn_voxels_feature_23,0.5240738,-0.68291575
volume_sn_voxels_feature_24,0.70924515,-0.77127355
volume_sn_voxels_feature_25,0.7355902,-0.50033295
volume_sn_voxels_feature_26,0.056757238,-0.9105067
volume_sn_voxels_feature_27,0.448957,-0.706004
volume_sn_voxels_feature_28,0.5818934,-0.931223
volume_sn_voxels_feature_29,0.45754507,-0.6208682
volume_sn_voxels_feature_30,0.6669717,-0.7949015
volume_sn_voxels_feature_31,0.63932395,-0.6754559
volume_sn_voxels_feature_32,0.5708123,-0.633927
volume_sn_voxels_feature_33,0.66933113,-0.8501059
volume_sn_voxels_feature_34,-0.7149095,-1.0199142
volume_sn_voxels_feature_35,-0.8252235,-0.85373807
volume_sn_voxels_feature_36,0.6519592,-1.032527
volume_sn_voxels_feature_37,-0.08108751,-1.2577075
volume_sn_voxels_feature_38,0.60692847,-0.64252037
volume_sn_voxels_feature_39,0.63568336,-0.7749141
volume_sn_voxels_feature_40,0.3617337,-0.85690886
volume_sn_voxels_feature_41,0.3492958,-1.0350965
volume_sn_voxels_feature_42,-0.0903668,-1.0681531
volume_sn_voxels_feature_43,-0.17265221,-1.1361395
volume_sn_voxels_feature_44,0.15934917,-1.2301668
volume_sn_voxels_feature_45,0.8153117,-0.8716902
volume_sn_voxels_feature_46,-1.2677156,-0.865962
volume_sn_voxels_feature_47,0.78864115,-0.89007527
volume_sn_voxels_feature_48,0.6355846,-1.0987853
volume_sn_voxels_feature_49,-1.1156527,-0.71539426
volume_sn_voxels_feature_50,0.68008006,-0.8158954
volume_sn_voxels_feature_51,0.82626355,-0.9203649
volume_sn_voxels_feature_52,0.8482299,-1.0320678
volume_sn_voxels_feature_53,-0.6641885,-1.0830878
volume_sn_voxels_feature_54,0.75765204,-0.91757023
volume_sn_voxels_feature_55,0.5881112,-0.9141994
volume_sn_voxels_feature_56,0.2192667,-0.97062224
volume_sn_voxels_feature_57,0.11337738,-1.2774065
