0,1,2
1.1471674,0.52491146,-0.5415874
0.6353756,0.45510533,-0.29821375
-0.7510958,0.62388325,-0.59306335
-1.2128226,0.20138675,-1.1567916
-0.058629684,0.65090424,-0.48873973
-0.06599295,0.423467,-0.15787376
-0.37792596,0.532635,-0.17293526
-0.122366935,0.67497313,0.07075273
-0.3281774,0.6267805,-0.37224054
0.39650208,0.538835,0.23214833
-0.8845219,0.0399146,-0.48698416
-0.068087555,0.6427573,-1.2259253
-0.845632,0.22855128,-0.7295837
-0.4157307,0.76054597,0.5031296
0.40451345,0.35260627,-0.3725165
0.25472906,0.8169057,-1.3485404
-1.1722529,-0.7369459,0.031469394
-0.9253466,0.58447117,-0.3352702
0.21825664,0.09426345,-0.6288131
-0.7331893,0.28085634,-1.4353093
0.9072166,0.11508157,-0.98642766
0.06501318,0.1945667,-0.20486416
-0.40231803,0.9344371,0.34813783
-1.0969237,0.7938663,-0.86771667
-1.086393,-0.101983555,-0.48516583
1.1252106,0.5675652,0.13019261
0.37942758,0.49477988,-0.31233475
0.9225987,0.644062,0.7719212
-0.81471914,0.73115605,-0.39371124
-0.4423214,0.59661907,0.60218334
0.7082472,1.5004945,-0.7954981
0.74291396,0.46826795,-0.23968038
-0.29898825,0.7401008,-0.32206386
-0.5408602,-0.015308646,-0.4875781
-0.58126366,0.7252028,-1.2977831
-0.010241331,0.5042418,-1.719572
0.032354534,0.33987474,-0.24388441
0.088182285,0.9889091,0.35826904
0.36118555,0.359825,-0.4602531
0.9960586,-0.45023358,-1.2219162
0.29018235,1.1372263,-0.09677203
0.27250788,0.69605714,-1.1621757
0.6805076,0.80622256,0.2959333
-0.25424093,0.50934947,-0.374786
-0.058110766,0.8805916,-1.0499266
-0.9959711,0.66976386,-0.5654532
-0.4372493,0.61870676,-0.50308675
1.0215851,0.8540285,-0.41345984
-0.75899184,0.6618354,-0.8522873
0.7762507,0.8022565,-0.6092837
-1.2074835,0.83347595,-1.2062659
-0.47233155,1.0326567,0.8308763
0.6186497,1.1926908,-1.3316284
0.06894245,0.7863042,-1.0369248
-0.6416785,1.0005893,-1.1947311
-0.31471708,0.32965252,-0.8778288
-0.20204309,0.51445127,-1.6017256
0.2429482,0.883773,1.0035537
0.039515927,0.71339375,-1.3985846
0.13409495,-0.7096799,-1.288831
-0.40613288,0.91705954,-1.1671848
-0.9221672,0.41404077,-0.38698494
0.3795641,0.58799237,-1.2116185
0.36332226,0.88075393,-1.1569426
0.41893977,1.074138,-0.14765655
-0.5401769,0.7367459,-0.43081087
-0.20453703,0.9352018,-0.286541
-0.5300851,0.932185,-0.9863298
-1.1875241,0.72987235,-0.6203593
0.85987836,0.29193512,-0.16038235
-0.65166974,0.6734251,-0.53614444
