Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
volume_sn_voxels_feature_0,0.9120952,-0.18411458,-0.9427343,-0.0010970808,1.355023,-0.73864543,-0.12526612,0.3081251,-0.53837746,0.0065606055,0.31655768,-0.1218874,-0.4441296,0.6570259,-0.6151788,-1.0112671,-0.90232635,-0.06759448,-0.21745843,0.34622887,0.37757125,0.58632076,0.7076169,-1.6687603,0.7706387,-0.93935794,-0.29356593,0.89744365,-0.35449415,-0.08576362,-1.2352699,-0.4903126,-1.0490842,0.0374089,-0.2638241,0.5084046,0.6117621,-0.34397167,0.27882347,0.52598137,0.30997777,-0.48247504,-0.07418882,0.17372671,0.22881678,0.9099133,0.8365372,-0.49939224,-0.7315838,0.5754305
volume_sn_voxels_feature_1,0.6665883,-1.684097,-0.09277484,0.11404155,1.3107356,-0.3466065,0.08399316,1.1298641,-0.67420346,1.1602658,-0.67206854,0.12902752,-1.2862122,0.8814215,-0.14393994,0.07305588,-0.37554136,0.52895397,0.93739843,0.216571,0.35353193,-0.3597155,-0.40932733,-1.6569283,0.008701461,-0.90749913,0.7404296,-0.14131522,-0.019675713,-0.29010907,-0.8449752,-0.1696355,-0.03897789,-0.27808192,-0.717034,0.30841607,0.7752506,-0.36506912,0.24960561,-0.05540304,1.0705316,0.9043662,0.3493885,0.31006017,-0.3259868,-0.28140712,0.795938,0.044191837,-0.10971913,0.10086184
volume_sn_voxels_feature_2,-0.011092742,0.11312345,-0.929971,-0.036201145,-1.0739958,-0.5810104,0.042192727,0.6458436,-0.27864933,-0.085274905,0.3317867,-0.27938247,1.1106567,0.66218615,-0.59022284,-0.91064346,-0.63904274,-0.117255114,-0.803648,0.14230116,-1.2917459,0.9450839,0.09470609,-1.6377782,0.52359253,0.057967108,-0.06504241,1.200694,-0.42998534,-0.12589239,-0.8195746,-0.09276914,-0.38684547,-0.40974838,-1.0634124,-0.21419191,-0.004316062,-0.38145584,0.46780983,0.7006986,-0.022651525,-0.42347988,-0.58318925,0.010854023,0.432474,0.61911404,-0.72347975,-0.23581938,-0.53731334,0.80715865
volume_sn_voxels_feature_3,0.032910384,-1.3107704,0.510913,0.24235742,0.75985247,0.08188235,0.14861694,0.44107604,0.3167096,0.7299912,0.034813754,-0.24924761,1.2850851,0.017253678,-0.32500818,0.4110362,8.4041545e-05,-0.32649964,0.2218078,-0.85007405,-0.84092605,0.21463631,-0.26201737,-1.2266897,-0.5802075,0.43423456,0.14373237,-0.27526736,0.7790089,-0.07313216,-0.11081841,0.41317397,0.34394884,-0.5121145,-0.46147305,-0.13875803,0.64438087,-0.08989285,-0.07990078,-0.29190174,0.41505414,0.12670627,-0.24790944,0.15695877,-0.07909913,-0.2397446,-0.040457968,0.23342183,0.07870337,-0.4095411
volume_sn_voxels_feature_4,-0.41226417,-1.1478448,-0.74970144,0.52892727,-1.244213,-0.05461291,-0.28059062,0.0002813514,0.35584214,0.60568124,0.18959539,-0.7575118,0.6686766,-0.34701702,-0.037107408,-0.023236938,0.57952356,-0.52127576,0.41848448,-0.28304896,-1.7891521,0.45726988,-0.2233255,-1.8780013,-0.80190635,1.2204593,0.4004205,-0.076560795,0.045712706,0.108408034,0.29246596,0.05729768,-0.028610125,-1.1995732,-0.99143225,0.2024834,-0.10032055,-0.46911392,0.113790795,-0.13474168,-0.021754153,1.124419,-0.6595758,0.5903401,-0.044195965,-0.11950493,-1.0198561,0.13861462,-0.094425336,0.7105471
volume_sn_voxels_feature_5,-0.7001017,1.3163567,-0.95068926,0.19451092,-0.83906555,-1.4722984,0.22461683,0.08419475,-0.5969977,-0.08632414,-0.16422924,-0.19592026,0.39169818,0.6270833,0.8167299,-0.69846773,-0.86426896,-0.6680923,0.91232294,-1.2982454,-1.3717393,0.893792,-0.96293724,-0.95626104,-0.26613954,0.121672146,0.013144214,0.32151625,0.69193435,-1.2922492,0.45234296,0.120415784,1.1648116,-0.89573807,0.7355391,-0.086031,-1.394571,-0.3450685,-0.027200494,-0.20280524,-0.24377622,-0.1816414,0.4027323,0.5384501,-0.36765012,0.27685082,-0.27625865,0.047362287,1.0051873,-1.0076529
volume_sn_voxels_feature_6,-0.67516553,0.8426312,-0.8322294,-0.15967095,-1.1328497,-0.34229943,0.47800675,0.77442557,-0.8730484,0.622164,-0.44035158,0.20512009,-0.17274654,0.40446582,0.39624584,-0.14075987,-0.6914658,-0.7547231,0.35040912,-0.1903613,-1.2829683,0.73819435,0.6685083,-1.2685652,0.44732758,-0.10340147,-0.15634625,0.75001687,0.8331553,-1.308306,-0.011181084,-0.18042849,0.13281856,-0.6197943,-0.7310039,-0.19226442,-0.34076944,-0.26678687,-0.37352145,0.7137123,0.4249859,-0.09227773,-0.24872954,0.009584521,0.10977278,0.46134043,-0.2439708,-0.7319653,-0.12892155,-0.31126842
volume_sn_voxels_feature_7,-1.2761177,1.2667369,-0.34727135,0.13172476,0.57964516,-1.0387998,-0.45291778,-0.41746938,0.17973307,-0.89271814,1.0487574,-0.5530314,0.053081837,0.44007355,0.58549666,0.10162264,-0.22982872,-0.59134126,0.0895618,-1.5006206,-1.7556715,-0.0020305703,-0.6613889,-0.40832433,-0.16659053,0.13593107,0.110566214,-0.45611376,-0.26256564,-0.035450064,0.4311489,0.92365235,1.3608029,-0.30225265,0.558282,0.765044,-0.35781333,0.44769254,0.51529646,-0.21549597,-0.4308645,-0.06515695,0.029292136,0.1259906,0.29463747,0.13237002,-0.14635585,0.2958156,0.30873615,-0.7948788
volume_sn_voxels_feature_8,0.2947605,0.25698593,-0.09429864,-0.047284164,-0.4698449,0.45237994,-0.24452175,-0.2839165,0.15747759,0.29511058,0.70489943,-0.6192593,0.22728208,0.1873151,-0.1911297,0.3218641,0.26096866,0.6915596,-0.4392737,-0.8060207,-1.5651966,-0.58759856,0.31989935,-0.15880565,-0.23205237,-0.04463758,-0.1608277,0.0031963307,-0.46852577,-0.18600605,0.2360752,0.27577624,-1.5104728,0.7334847,-0.6774083,-0.15856081,0.29316953,0.19023061,0.21157493,0.35093856,-0.20362175,-0.23553452,-0.5522103,-0.6541564,0.3332369,-0.07805695,-0.09057687,0.18086442,-0.7746841,0.6775801
volume_sn_voxels_feature_9,0.61728317,-0.5939258,0.07462666,-0.46316567,0.09560691,0.11798851,-0.21701081,-0.5907071,-0.30613053,0.021669699,-0.47466514,-1.0290458,0.4501785,-0.13805717,0.45798168,-0.35776886,0.49301964,0.59910375,-0.36623076,-1.5215747,-1.7249888,-0.26584753,-0.12897669,0.23176903,0.080688305,0.35493755,-0.1385376,0.093642905,-0.2874271,-0.0069991522,0.00025364908,0.061375152,-1.4217427,0.43310633,0.31139594,-0.47266996,-0.16542742,0.14805532,-0.051000368,0.21830842,0.2732577,-0.4203712,-0.033714067,0.15692547,0.06689681,-0.040987592,-0.094558425,-0.021302821,-0.36642653,0.8678962
