Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
rigidity_left,0.11090143,0.04886701,-0.20233466,-0.04301858,-0.078508355,-0.05094233,-0.14716949,0.07632973,0.100676835,-0.0059642694,-0.08921558,-0.11172241,0.1832088,0.18911289,0.4623996,-0.00096171437,-0.04890372,0.19181393,-0.085946955,0.026607374,-0.038346592,-0.22003403,-0.11689118,-0.13494627,0.22257392,0.034242872,-0.08855813,-0.30678916,0.15193518,-0.023220725,0.066515826,0.067262575,-0.241722,-0.33835596,0.06154924,0.1908779,0.039920345,-0.11025911,0.06630289,0.250079,-0.12923963,0.12222925,0.021241225,-0.14597234,-0.07330486,-0.08443803,-0.04524962,0.08497719,0.1971342,-0.07489645
rigidity_right,-0.11344459,0.033028685,-0.010954302,-0.082252316,0.039743077,0.10061693,-0.07030272,-0.008622089,-0.045277916,-0.037496828,0.4617961,-0.054149847,0.18855056,0.026920633,-0.11931747,0.21124426,-0.31923988,0.105608046,0.09465091,0.014630456,-0.13049729,-0.05841234,-0.18117097,-0.04451879,-0.04395648,-0.1990152,-0.15596011,0.20836477,-0.20550862,0.06840372,0.15520069,-0.015482673,0.078513846,0.09541137,0.17871001,0.32284197,0.09546713,0.089544125,-0.095112905,0.15827014,-0.10286472,0.0041978043,-0.13521865,-0.0067192065,0.020344252,-0.07857843,-0.13624482,0.09812427,0.048958916,0.08454833
tremor_rest_left,-0.2074175,0.1269173,0.04829047,0.1192134,-0.03875612,-0.02670736,-0.06222106,-0.089427665,-0.049006075,-0.09602645,-0.11966074,0.14518535,-0.050426736,0.015022646,0.24256732,0.19802547,-0.17594154,0.14834411,-0.1300561,0.0825315,-0.10332164,0.0078066764,0.15580408,-0.3054088,0.15300643,0.05083115,0.031299297,-0.10408839,0.07985546,0.07039871,-0.1886412,-0.08628554,-0.14229567,-0.022453235,-0.14998025,-0.12251503,-0.028404068,0.024693679,0.18746388,-0.046679348,-0.026982194,0.040506426,0.060996916,0.042437464,0.14130726,-0.022178907,-0.040918373,0.06143507,0.17642932,0.12544723
tremor_rest_right,-0.083184026,0.04006836,0.06724953,0.26271957,0.04839307,0.14062524,-0.14274913,0.0043116915,-0.23986077,0.06206942,-0.0081233755,0.12121265,0.0643702,0.112490624,-0.11438031,0.10903628,0.0015036234,0.09687471,0.09964446,-0.012159289,-0.13663666,-0.088521175,-0.064208664,-0.20428011,-0.1263217,0.21866965,0.10978181,0.16165014,0.07157091,-0.055798713,0.047144637,-0.18959413,-0.09087284,0.46328124,0.11973109,0.032289278,0.049228508,-0.022707487,-0.0712315,0.01484081,0.25035593,-0.032925587,0.046205815,-0.13402839,0.07996223,-0.0037208346,-0.15828346,0.06571902,0.08336799,-0.16479537
tremor_postural_left,0.024964288,0.04148678,0.21744604,-0.016575877,-0.01964397,-0.12042437,0.120499045,0.100427665,-0.12548153,-0.0109444875,0.08594039,0.3967393,-0.1366221,-0.10556288,0.3177286,0.10974116,-0.045946945,0.06640383,-0.007908814,-0.071715094,0.059498254,0.20902824,0.094175935,0.07156056,0.14122006,-0.041400883,0.086866975,0.060659282,0.24393147,0.02216345,-0.21124607,-0.033725742,-0.21467923,-0.3685974,0.071124315,0.035053566,0.009520103,-0.016403908,0.079194814,-0.13319187,-0.3163843,-0.06751087,-0.21410547,0.24284358,-0.19861816,0.17239591,0.012498896,0.055458393,0.05477087,-0.10043609
tremor_postural_right,-0.19541417,0.103364944,-0.02754834,0.16598825,0.25883618,-0.12412643,0.13297553,0.010949638,-0.13052951,-0.114958726,-0.036310103,0.04529887,0.112786405,-0.05145278,-0.35006252,0.00042527018,0.068312705,-0.02172398,0.12283757,-0.15942076,0.22412235,0.23826209,0.076442234,-0.15719913,-0.3693624,-0.02209622,-0.007931614,0.19691445,-0.08818086,-0.08213941,0.18947397,-0.039909605,-0.06287909,0.18567306,0.03412359,-0.034166314,-0.0019102684,-0.009478875,0.121233895,0.15336293,0.17831336,0.02665737,0.051857043,-0.014915486,0.41838965,-0.037381116,0.010837894,0.1855565,-0.11702933,0.14228946
bradykinesia_speed_left,0.011198319,-0.11056217,-0.008123813,0.24737132,0.09766795,-0.010533909,0.02087312,0.09468624,0.031709753,0.22927454,-0.20557825,-0.15185077,0.006952807,0.070458315,0.21195732,-0.26724806,0.063572645,0.017884536,-0.013629701,-0.16018939,-0.019852024,-0.35418275,-0.036319144,0.05275642,0.15646136,-0.09651911,0.09335265,-0.33134085,-0.032137595,-0.11686542,-0.32953387,0.041014854,-0.14621654,-0.2668883,0.036412712,0.13344693,-0.22466372,-0.13299939,-0.07063212,0.15547188,-0.057274908,-0.1486604,0.21846983,-0.2520104,0.09723783,0.031929247,-0.030193463,0.11987289,0.18972816,0.082536966
bradykinesia_speed_right,-0.12756506,0.030067954,0.009003653,0.12357362,0.08114044,0.1724568,0.16068539,-0.12598602,-0.19953303,0.029064722,0.5027922,-0.1194646,-0.03775413,-0.05033763,-0.05679067,-0.06777555,-0.0049735387,-0.13779807,0.08516251,0.088289216,0.018561793,-0.026152877,-0.014488517,-0.09360249,-0.18287912,0.07609751,-0.11789641,0.12919068,-0.24050678,-0.03597602,-0.13867952,0.04462866,0.03240259,0.23733552,-0.011090193,0.1830875,0.16866192,0.061741278,-0.093627475,0.2097433,0.23677778,0.065147735,0.021530075,-0.0028658826,-0.3255948,-0.1019629,-0.010214797,-0.08709293,-0.0073622046,-0.02883906
bradykinesia_amplitude_left,0.13781972,0.15212275,0.1310371,0.23099197,0.14761375,-0.07410511,0.049057316,-0.029496735,0.1581242,0.013767603,-0.2897927,-0.14258394,-0.17969929,0.05666184,0.111564465,0.07270986,-0.031927727,0.19049741,-0.02763079,-0.046392154,-0.24244694,0.13357343,0.006420664,0.101941384,0.22402944,0.070282504,0.04394741,-0.119155325,0.09563261,-0.009674648,0.030321464,0.054561213,-0.012002684,-0.15804067,0.027646326,-0.04882373,-0.24747963,0.13015847,-0.05643928,-0.035201002,-0.0020995473,0.14758901,0.15138477,-0.06574332,-0.0008033867,-0.0057608224,-0.18347421,0.0713674,0.094642155,0.00054677844
bradykinesia_amplitude_right,0.04200836,0.04993483,-0.08135414,-0.010943883,0.14313227,0.17387398,-0.10283838,-0.050799403,-0.24803586,0.067988016,0.1844468,-0.07364953,-0.020355524,0.06410515,-0.020106396,0.08418954,0.09363554,-0.10574042,0.20277947,0.22064286,-0.042163588,-0.11063307,-0.19086203,-0.26307327,-0.34131905,-0.14801612,-0.08582439,0.15441504,-0.19909096,0.04290931,0.11931495,0.06921037,0.05760474,0.20380661,0.23423548,-0.04032953,0.07104341,0.073125854,0.008073283,-0.021120746,0.144215,0.005844166,0.10942516,-0.049922843,0.16684721,0.03855465,-0.024141245,-0.11574193,-0.19303235,0.0469763
