Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
volume_sn_voxels_feature_52,-0.29803973,1.0556316,0.53805584,-0.3014904,-0.21455857,0.15432335,0.063884996,-0.30173296,0.19971666,-0.18307851,-0.111175455,0.3240311,-1.2157968,-1.1699886,-0.16106075,0.7317134,-0.76107925,-0.65815014,0.28844604,0.2870935
volume_sn_voxels_feature_53,-0.13074403,1.3034462,-0.18044007,0.3379067,1.1442713,-0.31709233,-0.18945727,-0.15635732,0.5127381,-0.18699129,0.65208626,0.18628317,-1.1672037,1.2184242,-0.17904463,-0.4913411,1.0606272,0.051438805,-1.0528297,1.3055024
volume_sn_voxels_feature_54,-0.15966098,-0.61701167,0.24026795,-0.07927229,-0.65313685,0.21561544,-0.23827769,0.264043,-0.14543577,-0.012719737,0.220027,-0.4109673,-0.9081666,-1.4045304,0.12033808,-0.4027564,-0.12878159,-0.026084652,0.012969832,-0.7419359
volume_sn_voxels_feature_55,-0.2257948,0.5461473,0.16562258,-0.2941768,-0.4119538,0.12615484,0.050052393,0.11314444,-0.06840914,-0.04717443,-0.029477447,-0.10279254,-1.2782702,-1.0586392,-0.09037491,-0.47706026,-0.3185796,-0.20691936,-0.16323568,-0.20300412
volume_sn_voxels_feature_56,-0.48203737,1.0370281,0.08754461,-0.3785004,0.6357552,0.19150738,0.17975682,0.030010974,-0.13549538,0.1364561,0.19794787,-0.041084085,-1.4275044,1.1328392,-0.17771138,-0.6217537,-0.229471,-0.19410509,-0.24881302,0.39113873
volume_sn_voxels_feature_57,-0.4281538,1.2203592,-0.011852182,-0.1942127,1.0562882,0.33482137,0.117737144,0.06957073,0.044283673,0.39226028,0.39840892,0.27918297,-1.3922291,1.2572933,-0.54386985,-0.903631,0.15079005,-0.0056122853,-0.16769865,0.96109587
volume_sn_voxels_feature_58,-0.06330524,1.2504131,-0.19431908,0.19001226,1.3643671,0.3376456,-0.059406426,0.10951168,0.21060361,0.37998942,0.47301403,0.49463424,-1.5902348,1.2808105,-0.6455125,-1.0927964,0.64813703,0.028202185,-0.08382016,1.3402816
volume_sn_voxels_feature_59,0.09549012,1.2509826,-0.6084468,0.26467776,1.3346366,-0.006262132,-0.017796226,-0.22526199,0.27591154,-0.10536913,0.18853197,0.0033799342,-1.4185802,1.2939312,-0.3150794,-1.2249504,1.0089607,0.18057765,-0.3967321,1.6407061
volume_sn_voxels_feature_60,0.11428716,-0.018553257,-0.34561625,0.018848343,-0.38886812,0.20124151,-0.076848395,0.26476377,-0.74567324,-0.064128906,-0.1271757,-0.4396718,-1.3503692,0.17342545,0.21508972,-1.164122,-0.44173974,0.88240427,0.019955868,-0.54929835
volume_sn_voxels_feature_61,0.11151327,0.888793,-0.45952797,0.040897764,0.70302683,0.14001209,-0.022766689,0.12263561,-0.79786724,-0.061281245,-0.03360453,-0.46738392,-1.4908885,1.390622,-0.1362893,-1.2045262,-0.37690163,0.7952515,-0.24348602,0.09684975
volume_sn_voxels_feature_62,0.020861782,1.150764,-0.31116593,-0.02550675,1.4084766,0.1151111,0.05077859,0.12458652,-0.53857666,0.35605666,-0.022740686,-0.117112815,-1.2849796,1.1654718,-0.5146407,-1.1128211,-0.015601677,0.8563979,-0.033405937,0.82220507
volume_sn_voxels_feature_63,0.27424294,1.3770084,-0.5173362,0.16386232,1.220383,0.24852195,0.20901279,-0.19179775,-0.2592849,0.59027356,-0.227902,-0.061865564,-1.2559692,1.4735488,-0.37580785,-1.2710723,0.3837538,0.80375624,0.18593796,1.168893
volume_sn_voxels_feature_64,0.5413486,-0.19106688,0.55515134,0.22914316,1.0971966,-0.35735455,-0.3727689,-1.379988,-0.16215292,1.0873663,-0.588943,0.9454098,-1.2785807,0.91599834,0.87614924,0.8723328,-0.16896945,0.77098286,-1.0468699,1.3128182
volume_sn_voxels_feature_65,0.39929676,-0.96553075,0.4212859,0.10606019,-0.33213717,-0.2023552,0.43046474,-1.1408075,-0.18173188,1.1942774,-0.63809144,0.15188973,-1.3993852,-1.3019291,0.8629868,-0.5865293,-1.1656654,-0.22696993,-0.8051038,0.85637575
volume_sn_voxels_feature_66,0.5756339,-0.51113284,0.70894897,0.14977308,0.61225533,-0.063497156,0.2970382,-1.389684,0.057632934,1.1048515,-0.7067763,0.78560275,-1.4025867,-0.6036665,0.7888655,0.39440128,-1.016319,-0.16235405,-0.97075117,1.2023777
volume_sn_voxels_feature_67,-0.48700738,0.07347845,0.20919509,0.79296935,0.99131817,-0.08693112,0.41778174,0.40121588,0.14069088,-0.7226537,-0.56908923,-0.5819042,0.031638764,0.38801697,0.8895081,-1.0759102,1.0375887,0.027495038,-1.2138693,0.41453856
volume_sn_voxels_feature_68,0.5208994,-0.65589684,0.18529181,-0.23575427,-0.035155844,-0.15683877,0.61182517,-1.2608802,0.33159238,0.21208252,-0.7715331,0.30677384,-1.4954447,-1.2396486,0.1415341,-0.2323593,-0.9745666,-0.49345157,-0.03360268,0.17179832
volume_sn_voxels_feature_69,0.36650664,-0.19623564,0.3234241,-0.29512483,0.66452336,-0.042747032,0.39592606,-1.2564517,0.36511436,-0.026666885,-0.56241125,0.72569,-1.3851105,-0.96403146,0.12804821,0.66691715,-0.6241846,-0.57561773,-0.30489045,0.86570656
volume_sn_voxels_feature_70,0.26348364,0.81131554,0.3006968,-0.15749693,1.356986,-0.29964048,0.15300694,-1.0445789,0.620115,-0.15732631,-0.20973752,0.75698906,-1.278758,0.72892183,0.09085379,1.013212,0.0032367164,-0.09276963,-0.60261023,1.2102706
volume_sn_voxels_feature_71,-0.40668732,0.767352,-0.019941779,0.75251555,1.3374525,-0.5472219,0.23160705,0.15136592,0.18057336,-1.1237787,-0.79597664,-0.70639664,0.47941166,0.3035526,0.9693086,-1.0648216,1.0958332,0.27072003,-1.422948,0.6577495
volume_sn_voxels_feature_72,-0.28743213,-0.13664632,0.20072237,0.7971742,1.1079423,-0.46250278,0.67327154,0.31960973,0.28693053,-1.1662428,-1.0629601,-0.8073983,0.46940836,0.45063624,0.7806457,-1.1645175,1.1687725,0.35735583,-1.2510796,0.4349645
volume_sn_voxels_feature_73,0.65763384,-1.2477471,-0.07184462,-0.00037734298,-0.32180688,-0.2085092,0.6219997,-1.1599772,0.27828106,0.19326971,-0.44980338,-0.47953922,-1.1271484,-1.3316783,0.17219092,-0.8149602,0.27694404,0.19966322,0.35339195,-0.3868532
volume_sn_voxels_feature_74,0.26994345,-1.1991601,0.2545326,-0.691264,-0.16040342,-0.1601478,0.2819636,-1.1663806,0.43174034,-0.41856334,-0.80697143,-0.0011158357,-1.5022696,-1.4401728,0.03496571,0.27276644,-0.37944093,-0.6485416,0.36472228,-0.09283988
volume_sn_voxels_feature_75,-0.076709025,-0.39543316,0.2843343,-0.6015751,0.31740022,0.08638161,0.16463171,-1.0532928,0.23686934,-0.42563823,-0.2833547,0.36381066,-1.54539,-0.6906976,-0.22587024,0.6461701,-0.1991514,-0.3711347,0.054926623,0.5539968
volume_sn_voxels_feature_76,-0.18203779,0.63747996,0.24749078,-0.4463619,1.1172742,-0.017437415,0.023386553,-0.9248443,0.4016464,-0.23331307,0.135238,0.62250066,-1.4287227,1.1207244,-0.2531994,0.87394744,0.152261,-0.3884616,-0.35805598,0.79831105
volume_sn_voxels_feature_77,-0.1818463,-0.2442529,-0.048800692,0.47491288,1.0979424,-0.8114779,0.6136781,-0.2229298,0.04346953,-1.2921735,-1.0545856,-0.8402652,0.99665946,0.38130575,0.6368517,-1.0825454,0.98652714,0.708792,-1.5752012,0.43484077
volume_sn_voxels_feature_78,0.06701827,-1.1879426,0.023028402,0.42338,-0.31894496,-0.08753825,0.6077689,-0.6168026,0.060817737,0.1767171,0.24339849,-0.95964783,-1.1511072,-1.493441,0.5533213,-0.4333574,1.1445726,0.35791326,0.3046927,-0.8050317
volume_sn_voxels_feature_79,-0.12462381,-1.1612191,0.12034171,-0.31863058,-0.4885396,-0.03240994,0.05944917,-0.8195299,0.048300054,-0.28155476,-0.022969892,-0.56443876,-1.579683,-1.5841457,0.21791115,0.271424,0.43259186,-0.250107,-0.029751334,-0.41992778
volume_sn_voxels_feature_80,-0.24073261,-0.9109448,0.08453681,-0.5232405,0.033334434,0.09790594,-0.17242466,-0.7126734,-0.01583422,-0.29732105,0.17882599,-0.20454933,-0.8925405,0.04661264,-0.019267935,0.47379658,0.15171604,-0.20200902,-0.23069187,-0.09102619
volume_sn_voxels_feature_81,-0.54945457,-0.09873137,0.24920718,-0.3804992,0.96559316,0.15931232,-0.31859657,-0.52476203,0.025848504,-0.07416632,0.49082607,-0.07287265,-1.1493909,1.2301167,-0.27904564,0.52787375,0.30737567,-0.050824966,-0.32422188,0.17399026
volume_sn_voxels_feature_82,-0.1779187,1.1202217,-0.02640557,0.2369111,1.3164246,0.24900022,-0.2922672,-0.13134216,0.2984999,-0.025969565,1.0119555,0.17157471,-1.2630208,1.1079315,-0.46647748,-0.32489643,0.49033907,-0.4297132,-0.1530046,1.2446419
volume_sn_voxels_feature_83,-0.39736354,-1.3391553,0.06582234,0.49991918,-0.81580573,0.09293262,-0.0739996,0.43515077,-0.41108912,0.1325086,0.4426704,-1.0879203,-1.0450274,-1.1215546,0.8491255,-0.4704186,0.95183074,0.24460256,-0.22661394,-0.84485847
volume_sn_voxels_feature_84,-0.36001155,-1.2267847,-0.16611561,0.036847655,-0.38883817,0.16479428,-0.32445,0.2966601,-0.3217377,-0.022181403,0.25308478,-0.99549973,-1.6655809,1.1585473,0.6025197,-0.6886586,0.53279257,0.2501378,-0.13221298,-0.4860296
volume_sn_voxels_feature_85,-0.35457015,-1.0063405,-0.12163408,-0.011495127,0.9922106,0.17313343,-0.3956748,0.45403546,-0.55905384,0.1047194,0.6000167,-0.8829042,-1.52906,1.3586944,0.12243958,-0.76098514,0.38248974,0.3170693,-0.4074357,-0.3223771
volume_sn_voxels_feature_86,-0.4618251,-0.3693293,-0.03085872,-0.0027610636,1.293923,0.4802608,-0.46011674,0.6974402,-0.49400878,0.43855444,0.849392,-0.324677,-1.6112074,1.3848807,-0.58027655,-1.0187358,0.35967782,0.3046676,-0.0048779864,0.009248862
volume_sn_voxels_feature_87,-0.23988935,0.5694082,0.10523801,0.16830112,1.2466062,0.276517,-0.072734125,0.46312052,-0.20177619,0.7260908,0.98024374,0.18462335,-1.4794314,1.54247,-0.8571584,-0.9962154,0.3225022,0.021325368,0.49211586,0.42115903
volume_sn_voxels_feature_88,-0.12398153,0.94193923,0.13830777,0.09360864,0.9470038,0.2662688,0.01967995,-0.075041756,0.16161954,0.6115492,0.88851833,0.13895427,-1.2800639,1.1973977,-0.5696648,-1.1752797,0.13113813,-0.19865894,0.66269183,0.976211
volume_sn_voxels_feature_89,-0.08962955,-1.2312064,-0.30749276,0.9210401,0.38668105,0.054122772,-0.4151804,0.8822124,-0.98784024,0.1969973,0.41197646,-1.0950482,-1.3021647,1.4061772,0.6235647,-1.1391739,0.44790044,0.8726605,0.0018834257,-0.5242093
volume_sn_voxels_feature_90,0.00019166872,-1.0663679,-0.13943711,0.4020228,1.1729695,0.18942156,-0.30163193,0.91946554,-0.8983866,0.6443602,0.63501716,-0.9555242,-1.4954548,1.4380724,-0.15556246,-1.2778485,0.087076694,0.9276001,0.3926351,-0.3361501
volume_sn_voxels_feature_91,0.13450377,-0.1692026,0.08538154,0.17990142,1.3358524,0.045821276,0.015422353,0.5633379,-0.5109511,0.9925751,0.7976527,-0.2801023,-1.6127422,0.6089175,-0.5156493,-1.1002626,-0.38450196,0.6955216,0.8889191,0.09484717
volume_sn_voxels_feature_92,0.2638554,0.6544977,0.30729505,-0.005862413,1.0482255,-0.17826433,0.35384518,-0.34888282,-0.053433575,1.0071003,0.6053114,-0.13204043,-1.2313097,0.45680502,-0.11533277,-1.3363165,-0.48350805,0.23915447,1.0966558,0.6692884
volume_sn_voxels_feature_93,-0.29681686,0.2679594,-0.10230459,0.5533145,1.1478901,0.033943757,0.3218282,0.009473343,0.25796235,-0.2812654,-0.0075206435,-0.03218142,-0.08432664,0.073077574,0.9226948,-0.46194464,0.18711802,-0.16486321,-1.4363222,0.32110745
volume_sn_voxels_feature_94,-0.42381197,-0.27285486,0.30783865,0.25719884,1.1735383,0.2541823,0.4947647,0.2271148,0.11205554,0.73902804,0.21086961,-0.12530239,-0.46096128,-0.0012151159,1.08446,-1.1303943,0.40325096,-0.4340929,-1.0771096,-0.021138264
