Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11
volume_sn_voxels::v96,0.00042362793,-0.00030764978,-2.481586e-05,-1.2838356e-05,0.00037289635,0.00017818228,-0.00011146248,-0.0008319602,-0.00016935206,0.00031623163,-0.00026885877,-0.00047112483
volume_sn_voxels::v97,0.00041481963,-0.0003937014,-0.00012362152,3.1522088e-06,0.00038606988,1.8965173e-05,-0.00015908346,-0.00068711495,-0.000100953854,0.00019219935,-0.000381406,-0.00051305327
volume_sn_voxels::v98,0.00052505115,-0.0005497967,-0.00014761912,8.029019e-05,0.0005211027,-0.00015228629,-0.0002175637,-0.000507443,-4.2298703e-05,0.00026885755,-0.0005497621,-0.00047723946
volume_sn_voxels::v99,0.00052303553,-0.00070438575,-0.000215603,0.0002162175,0.00072602683,-0.00022694128,-0.00032547777,-0.00024134414,-1.8258663e-05,0.00034828298,-0.00050809124,-0.00036851427
volume_sn_voxels::v100,0.0006920565,-0.00091414107,-0.00023567722,0.00038930445,0.0010173391,-0.00033065176,-0.00049656164,0.00010221747,-4.1766376e-05,0.00055559137,-0.00052541343,-0.00011173376
volume_sn_voxels::v101,0.0007136731,-0.0009849946,-0.00024718064,0.0005049942,0.001227167,-0.0003146452,-0.00040269524,0.000416439,-0.00022424784,0.00059557776,-0.00028981754,0.00015925348
volume_sn_voxels::v102,0.00063518196,-0.00084223785,-0.0002499561,0.0004936511,0.0012433789,-0.00022533858,-0.00033212043,0.000590876,-0.00038345414,0.00039712386,-6.605328e-05,0.00033622282
volume_sn_voxels::v103,0.00029334336,-0.00025662675,0.0002993457,-0.00012268401,0.00042271815,0.00035316002,-0.0001089532,-0.00093768473,-0.00023393528,0.0003074662,-0.0003247267,-0.00012198748
volume_sn_voxels::v104,0.0003758197,-0.00036782463,0.00024351437,-0.00013910042,0.00038640224,0.00022738881,-0.00017903085,-0.00084869546,-6.759579e-05,0.00028655468,-0.00044583145,-0.0002832706
volume_sn_voxels::v105,0.00046337556,-0.00047302662,0.00011263989,-5.688932e-05,0.00050031074,4.6188037e-05,-0.00019866387,-0.0007545925,6.638828e-05,0.00030641624,-0.00055156177,-0.00046165704
volume_sn_voxels::v106,0.00056981854,-0.00064643746,-3.2236247e-05,5.2448962e-05,0.00064307544,-5.4407512e-05,-0.00029690488,-0.00062521466,0.00018385383,0.0003084888,-0.0006139369,-0.00044416136
volume_sn_voxels::v107,0.0005501647,-0.00065954955,-0.00010322227,0.00016533936,0.00073718536,-0.00018306277,-0.00030206598,-0.00033559062,0.00014783442,0.00029391938,-0.00049120566,-0.00034454197
volume_sn_voxels::v108,0.0006810341,-0.00090506504,-0.00026743326,0.00032522416,0.0010413832,-0.00022841519,-0.00040716186,-0.00015770133,8.775567e-05,0.0003326724,-0.00031395492,-0.00020609733
volume_sn_voxels::v109,0.00062494865,-0.00074806396,-0.00036305544,0.00040129805,0.0010299094,-0.00023653507,-0.00032412805,5.3149044e-05,-8.07707e-05,0.0002905019,-0.000111671296,2.0352002e-06
volume_sn_voxels::v110,0.0005672942,-0.00073370297,-0.00030271104,0.00046120762,0.0010334668,-0.00011377457,-0.00027630985,0.00030515957,-0.0002793873,6.153364e-05,5.485372e-05,0.00025882287
volume_sn_voxels::v111,0.000262961,-0.00025049387,0.00047621928,-0.00019520083,0.00035468853,0.00037706541,2.837554e-06,-0.0010036791,-0.00019079023,0.00021285098,-0.00036789497,-6.4819615e-05
volume_sn_voxels::v112,0.00034946587,-0.00036928637,0.00043308683,-0.00012535317,0.00040779027,0.00026232208,-9.1294656e-05,-0.0007497448,3.3676213e-05,0.0002246465,-0.000501821,-0.00021202474
volume_sn_voxels::v113,0.00043024574,-0.00045263662,0.00031754322,-7.965047e-05,0.0004604048,0.0001671237,-0.00021147956,-0.0006822103,0.00022803075,0.0001913011,-0.0005629285,-0.0003270698
volume_sn_voxels::v114,0.0005619833,-0.00056864094,0.00016514878,3.0139992e-05,0.0006092573,8.170477e-05,-0.0002731971,-0.00067881995,0.0003949312,0.0003006026,-0.0005083791,-0.00035895637
volume_sn_voxels::v115,0.000618814,-0.0006592091,1.2334352e-05,0.00017140692,0.0006433275,-3.948644e-05,-0.00030132907,-0.0004725018,0.00039280285,0.00023500295,-0.0003795344,-0.00035220035
volume_sn_voxels::v116,0.00061073067,-0.00069545576,-0.00016473042,0.00023845222,0.00084047107,-4.1617484e-05,-0.00027134834,-0.00031595273,0.00023049543,0.00011204415,-0.00016553664,-0.00025353424
volume_sn_voxels::v117,0.00051742303,-0.00051885436,-0.00028564388,0.00041513,0.0008956886,-2.3773902e-07,-0.00026897076,-0.00010923561,-3.399368e-05,6.5838835e-06,0.00014032447,-0.0001149639
volume_sn_voxels::v118,0.0004425069,-0.00048122066,-0.00030757266,0.00044239077,0.00087527104,6.905847e-05,-0.00015464998,8.123553e-05,-0.00023420794,-0.00023883925,0.0002845272,0.00027089918
volume_sn_voxels::v119,0.0002992858,-0.00017219529,0.00061692885,-0.00010872742,0.00043686567,0.0005713328,1.0451269e-05,-0.0009797335,-0.000232427,0.000231876,-0.00039888997,9.466204e-06
volume_sn_voxels::v120,0.0003273565,-0.00026197504,0.0005516932,-3.3605156e-05,0.00045311422,0.00043575536,-6.82467e-05,-0.0008699426,6.391223e-05,0.00017940676,-0.00043347396,-0.00015086011
volume_sn_voxels::v121,0.0004049498,-0.0003633149,0.00045533341,2.1434813e-05,0.00051710865,0.00035424583,-0.00016760667,-0.00069079467,0.0004232336,0.0002287738,-0.00047188206,-0.00019686164
volume_sn_voxels::v122,0.00048140716,-0.00042366833,0.00031800193,0.00015590695,0.00059303397,0.00026232318,-0.00020350724,-0.00058659556,0.00046282247,0.0001984452,-0.00035096868,-0.00022477191
volume_sn_voxels::v123,0.00059781584,-0.00055021537,0.00010346842,0.0003177157,0.0007366339,0.00026100274,-0.00027012973,-0.00049648207,0.00057903025,0.00017074618,-0.00019877638,-0.00033044725
volume_sn_voxels::v124,0.0005280205,-0.0004732848,-0.00013714572,0.00043134208,0.0008464048,0.0002200692,-0.00022470974,-0.0003809028,0.00037318532,-2.6335585e-05,0.00010981192,-0.0002634301
volume_sn_voxels::v125,0.000272628,4.4249547e-05,0.0006534965,0.00043282929,0.0005986946,0.0010382598,-0.00018232444,-0.00092393486,5.6902903e-05,0.00030176737,-0.000364694,-3.324314e-05
volume_sn_voxels::v126,0.0003856605,-7.244352e-05,0.0005410825,0.00050684693,0.0007558355,0.0009834089,-0.00023326057,-0.00081468304,0.0004390387,0.00030941452,-0.00026333588,-0.00013630591
volume_sn_voxels::v127,0.00039872224,-0.00014090113,0.00028673996,0.0005173531,0.0006840792,0.0007457737,-0.00023944175,-0.00048846187,0.0006114375,0.00016287704,-0.00013736857,-0.00013973552
volume_sn_voxels::v128,0.00043797313,-0.0001688054,0.00012361571,0.0005856957,0.00078290846,0.00068478007,-0.00025822973,-0.0003750593,0.0006152656,7.927794e-05,2.1391113e-05,-0.00012927802
volume_sn_voxels::v129,0.0001350834,0.00071306713,0.00040793515,0.0016382703,0.0010114335,0.001786765,-0.00067818345,-0.0007189725,0.00033640445,0.0004216983,8.968231e-06,7.006287e-05
volume_sn_voxels::v130,0.00021151295,0.00042948328,0.000284227,0.0012450283,0.00084228546,0.0014668329,-0.0004958852,-0.00039921328,0.00055196317,0.00024807555,4.6958234e-05,6.865777e-06
