0,1,2,3,4
1.9174205,0.6788699,0.27052194,1.4766837,1.3079393
0.25633925,0.8180214,1.001995,0.5937178,0.10414807
-0.24622507,0.6509193,-0.38530698,-0.8702561,1.3692365
-0.5731536,-0.2609651,-0.5534295,1.5355196,0.6484877
0.8776568,-0.65819156,0.61660564,0.22029713,0.5184858
-1.2132176,0.26895237,-0.45196998,0.5029242,-1.0136185
-0.5087079,-1.4056044,-0.47894016,0.27840397,-1.8397883
1.1427262,-1.3235831,-1.2407337,1.1957734,1.0287553
-0.42297983,-0.38872203,1.0811021,-0.18472198,-0.6606591
-1.983622,1.0327632,0.5798843,-0.8838178,-0.24256212
2.416967,0.60459083,-0.17006731,-1.257395,1.2874517
0.6238317,1.0770301,-0.5442647,-0.6029033,-2.2091973
0.028968511,0.06901142,2.1609485,0.14769605,1.8054101
1.0496145,-0.22477144,-0.46800354,-0.29967093,-2.1209629
1.6598631,0.8409438,0.4437661,-1.4197432,-0.06541127
0.36331105,-0.57477516,0.3449988,-0.7395895,0.48490968
0.35555145,-0.11700636,-0.75741535,0.62175184,0.806486
0.5419811,1.7658865,0.7994158,-0.8487543,-0.996556
0.86457723,0.67196983,0.24055403,-0.06550835,-1.056967
0.14725018,-0.83385295,-1.7905648,-0.638521,-1.3937438
0.70198005,0.74964416,-0.90957403,0.48619983,0.10901031
0.39817402,0.24870668,-0.8562602,-0.98849183,-0.7122088
0.17020941,-1.8612529,-0.80445886,-0.8712902,0.2794569
0.4581588,0.47140542,-1.1360122,0.5289503,0.044517916
0.33393186,1.578232,-0.2715066,0.5365514,-1.0171027
1.6711886,0.47346246,-0.78020525,1.3881086,0.4131777
0.03266148,0.0027530142,0.5149938,-0.15227841,-0.4950031
0.46115372,0.5412699,0.019150425,-0.024910279,-0.8436907
-1.0199181,0.00023185014,-0.3818074,-2.0056305,-2.7953463
-0.30158243,-1.066088,0.4666197,-0.031075709,0.06158658
0.11569559,0.17894521,0.23231901,0.41763684,1.759589
0.33207032,0.35202137,-0.8679718,1.4515157,-0.14552161
0.03225176,-0.0009026532,-0.10204825,0.9093552,-0.14508703
0.21895543,0.40956423,-0.53158873,-0.8446995,-1.3390532
0.3065802,0.026975693,-0.56662434,-0.98413515,0.42915547
0.4960714,-0.47025105,-0.5479124,-0.6977661,0.52761006
0.6961658,-1.0502583,0.81351686,-0.12398109,-1.7854705
-0.79014915,-1.8173947,-2.1406193,0.303005,0.6638344
-0.14326595,-0.2222029,0.4031479,0.6353386,0.21145242
-0.12205393,-0.42737094,0.46780562,0.42122,-1.8320467
0.30335414,1.1236173,-0.52399623,0.6920637,1.3928052
-0.1424289,1.9641678,-0.51943,1.1373363,-2.2441063
-0.052422013,-0.1841352,-1.2926044,0.19138822,0.28726646
0.3302056,1.0429554,0.71654755,-1.6382909,-1.0862886
