Feature,Factor_0,Factor_1
volume_sn_voxels_feature_0,0.45097953,-0.66282135
volume_sn_voxels_feature_1,0.5460304,-0.70648926
volume_sn_voxels_feature_2,0.45156318,-0.40184113
volume_sn_voxels_feature_3,0.53263855,-0.47955382
volume_sn_voxels_feature_4,0.58826596,-0.39154422
volume_sn_voxels_feature_5,0.7001182,0.039891697
volume_sn_voxels_feature_6,0.6292683,0.062904306
volume_sn_voxels_feature_7,0.74943,0.09939691
volume_sn_voxels_feature_8,0.914846,-0.054182757
volume_sn_voxels_feature_9,0.8291014,-0.15173031
volume_sn_voxels_feature_10,0.7087291,-0.27102387
volume_sn_voxels_feature_11,0.44269165,-0.65386516
volume_sn_voxels_feature_12,0.5132061,-0.4578665
volume_sn_voxels_feature_13,0.59220076,-0.36686444
volume_sn_voxels_feature_14,0.61935693,-0.39060995
volume_sn_voxels_feature_15,0.68510956,-0.27775168
volume_sn_voxels_feature_16,0.6917069,-0.21364737
volume_sn_voxels_feature_17,0.82551193,0.039242256
volume_sn_voxels_feature_18,0.75702214,-0.06690715
volume_sn_voxels_feature_19,0.87140906,0.16354668
volume_sn_voxels_feature_20,0.9217606,0.030911224
volume_sn_voxels_feature_21,0.91541886,-0.06549908
volume_sn_voxels_feature_22,0.7638805,-0.26125333
volume_sn_voxels_feature_23,0.7436987,-0.39533654
volume_sn_voxels_feature_24,0.86661106,-0.5529799
volume_sn_voxels_feature_25,0.5295551,-0.60681576
volume_sn_voxels_feature_26,0.99273926,0.08602306
volume_sn_voxels_feature_27,0.68517864,-0.3910566
volume_sn_voxels_feature_28,0.89884245,-0.3680263
volume_sn_voxels_feature_29,0.6592006,-0.3953947
volume_sn_voxels_feature_30,0.81271476,-0.48494083
volume_sn_voxels_feature_31,0.76761204,-0.51652336
volume_sn_voxels_feature_32,0.6918434,-0.46246323
volume_sn_voxels_feature_33,0.9495498,-0.65850765
volume_sn_voxels_feature_34,0.9948548,0.8231706
volume_sn_voxels_feature_35,0.80924904,0.91560197
volume_sn_voxels_feature_36,1.085835,-0.49409857
volume_sn_voxels_feature_37,1.2533965,0.14514077
volume_sn_voxels_feature_38,0.7751802,-0.5094792
volume_sn_voxels_feature_39,0.90656114,-0.566075
volume_sn_voxels_feature_40,0.9722105,-0.38416672
volume_sn_voxels_feature_41,1.0704077,-0.1561761
volume_sn_voxels_feature_42,1.077121,0.2269384
volume_sn_voxels_feature_43,1.1085229,0.29175383
volume_sn_voxels_feature_44,1.1973882,0.07441411
volume_sn_voxels_feature_45,0.94218874,-0.6072814
volume_sn_voxels_feature_46,0.80609065,1.2676368
volume_sn_voxels_feature_47,0.9523465,-0.74637854
volume_sn_voxels_feature_48,1.116202,-0.39898947
volume_sn_voxels_feature_49,0.6628444,1.2186236
volume_sn_voxels_feature_50,0.86538476,-0.622482
volume_sn_voxels_feature_51,1.0053253,-0.64553404
volume_sn_voxels_feature_52,1.1017253,-0.618619
volume_sn_voxels_feature_53,1.1007833,0.8317489
volume_sn_voxels_feature_54,0.9415373,-0.5751233
volume_sn_voxels_feature_55,0.9404704,-0.5160577
volume_sn_voxels_feature_56,0.97514665,-0.27643847
volume_sn_voxels_feature_57,1.1520815,-0.05542974
volume_sn_voxels_feature_58,1.1432843,0.41249952
volume_sn_voxels_feature_59,1.0294868,0.8050285
volume_sn_voxels_feature_60,0.81856567,-0.19140172
volume_sn_voxels_feature_61,1.0447309,-0.15071037
volume_sn_voxels_feature_62,1.0792584,0.14639504
volume_sn_voxels_feature_63,1.0551133,0.53325456
volume_sn_voxels_feature_64,1.2500472,0.23234771
volume_sn_voxels_feature_65,1.2159299,-0.4221056
volume_sn_voxels_feature_66,1.3597078,-0.33966812
volume_sn_voxels_feature_67,0.72582656,1.3471743
volume_sn_voxels_feature_68,1.0836612,-0.61414045
volume_sn_voxels_feature_69,1.1366082,-0.4581055
volume_sn_voxels_feature_70,1.2224803,-0.17033535
volume_sn_voxels_feature_71,0.7377963,1.4330151
volume_sn_voxels_feature_72,0.6575836,1.4138527
volume_sn_voxels_feature_73,0.924014,-0.6628043
volume_sn_voxels_feature_74,1.2201883,-0.70702195
volume_sn_voxels_feature_75,1.0063457,-0.4071293
volume_sn_voxels_feature_76,1.0862879,-0.24003674
volume_sn_voxels_feature_77,0.55219734,1.3021
volume_sn_voxels_feature_78,0.88265467,-0.5463482
volume_sn_voxels_feature_79,0.95861125,-0.48937023
volume_sn_voxels_feature_80,0.9674412,-0.30849978
volume_sn_voxels_feature_81,1.1185662,-0.1395331
volume_sn_voxels_feature_82,1.0696394,0.90605354
volume_sn_voxels_feature_83,0.99897414,-0.36025724
volume_sn_voxels_feature_84,0.9880902,-0.13811173
volume_sn_voxels_feature_85,1.0315129,0.038257167
volume_sn_voxels_feature_86,1.2168776,0.29469687
volume_sn_voxels_feature_87,1.1897591,0.5820622
volume_sn_voxels_feature_88,1.0070099,0.7684814
volume_sn_voxels_feature_89,0.97150224,0.15847813
volume_sn_voxels_feature_90,1.1664501,0.35389715
volume_sn_voxels_feature_91,1.032385,0.50924104
volume_sn_voxels_feature_92,0.86654353,0.7361533
