0,1,2
1.3330346,-0.32880974,0.9026941
0.110894665,0.30070007,-0.5038115
-0.3501903,0.95566815,-0.015058393
-0.37828565,0.13283624,0.32865176
0.21544653,0.2772552,0.3040893
0.50081646,0.040155843,0.61343896
0.3663467,-0.00057145726,-0.032515045
-0.21235627,0.3552781,-1.4236623
0.87820864,-0.31924373,0.7223189
0.1660823,-0.9195008,-0.77874446
0.39966843,0.78414154,1.3787757
-0.30338985,0.3763349,-1.3589262
0.37929165,0.13497508,0.054001465
0.06923685,0.29406103,-0.99730957
0.8023857,0.41911304,-0.20605972
0.3918099,-0.8486594,-0.34337097
0.30259806,-0.71033937,0.41998118
-0.2856165,-0.118080996,-0.031599805
1.3680258,0.035323817,-1.1596831
-0.092948,0.4102485,-0.3165434
0.2890627,-0.22215158,0.63085717
0.44029197,0.68572426,0.64468914
-0.1652291,-0.046081323,0.47284263
0.96160465,-0.74573606,-0.20241041
0.47815788,0.047821116,0.086661175
-0.2254698,-0.011212688,-0.6723709
1.3755463,1.1637999,0.3394937
0.5575424,0.33908436,0.45605546
-0.24866466,-0.4729709,1.6004595
-0.05580934,0.111460164,1.0467901
0.69412893,0.45461026,0.032592837
1.5155979,-0.010215361,1.39885
0.5165402,-0.04162535,-0.87368286
1.532597,-0.11767812,-0.7678887
0.9428875,0.6829005,0.65174377
-0.82719857,0.88685435,-0.06255505
0.19740151,-0.71238625,-0.894432
0.6283157,0.058764827,-0.34528583
-0.4530807,-0.21009246,0.12304054
-0.22753042,-0.03216038,1.2689633
0.4371752,0.42534363,1.1430483
0.057843424,-0.17458166,0.64566296
0.43800893,0.027295431,0.75966275
0.9953337,1.4490869,0.73058116
-0.1271406,0.0045986543,0.013888559
-0.16124426,0.47937217,-0.9037307
0.38269648,0.050593056,-0.35686105
-1.2341315,-0.25066164,-0.3285668
-0.09340971,-0.3401265,-0.019609082
-0.1219935,0.2889865,-0.100269616
0.31205887,0.11256824,1.1125833
-1.1710875,0.3583782,0.91607994
0.09119028,0.11724012,1.391786
0.9812075,0.24327134,-0.43873027
0.13516605,0.7867346,0.4278377
0.39001155,-0.07873314,0.526352
-0.51266706,-0.5312156,-0.19723839
-0.48681632,0.08629424,0.973549
0.09799138,1.0213481,0.9735669
-0.24596067,0.057932854,-0.31855127
0.41043445,0.2415056,-0.030970352
-0.48885372,-0.53899026,1.0405988
0.085891195,0.082648344,1.1126345
-0.7252295,0.16773751,1.1343842
0.00631011,0.09912464,-0.2716858
-0.2614979,0.0834802,-0.08515279
0.09127167,0.10326977,0.89127487
0.23572184,-1.7156769,-0.94874007
-0.3380219,0.08936036,0.6433207
0.20727175,0.14262491,0.7399621
-0.39906466,0.32395604,0.65391564
-0.13198487,0.06748289,0.55144185
-0.25276926,-0.1617949,-0.5972425
-0.09482198,0.93803,-0.07199267
0.32061088,-0.11862776,-0.034919657
-0.2585905,0.6131718,-0.33941057
-0.62603647,0.084678754,-0.056564547
-0.08852364,0.24757925,1.0418041
-0.15448093,0.056612838,-0.8590438
0.41636482,-0.039406013,0.6349155
-0.042833995,0.272148,-0.13973327
0.7976629,0.18652397,0.89564395
-0.24658541,-0.16565894,-0.18911242
-0.40080017,0.07273712,0.20592038
-0.10608712,-1.3378892,-0.49017122
-0.10524804,1.4008933,-0.5845315
-1.066515,-0.44630912,-0.39708915
0.1639748,0.060375456,-1.0576675
-1.0445571,0.43664104,-0.1878803
-0.15661563,0.2303498,-0.52821046
0.87250614,0.046753358,1.3314499
0.3080491,-0.076166056,0.7117587
-0.5123532,0.3576613,-1.1209478
0.31375444,0.53782743,0.06668218
0.13723564,0.18871923,0.11006476
-0.33281857,-0.13103402,-0.37231883
0.16773915,0.2802664,0.31298786
0.113983564,-0.34950408,-0.6832167
0.17474174,-0.01874569,0.36057782
-0.38344297,0.38566902,1.4374
-0.19571714,0.251648,-0.37283084
0.90683943,-0.013114948,0.48650464
1.2928472,1.683175,-0.16120088
0.8587781,0.3221551,-0.10521489
-0.33068225,-0.40424296,0.0785955
1.2989389,0.48307028,-0.21219358
0.70052475,-0.48556352,0.51502436
-0.017961087,0.71466935,-0.40031245
1.0580522,-0.08945382,-0.23361303
0.22182022,-1.1823224,-0.3107884
-1.3544737,0.002222202,-0.35356778
-0.29891315,0.12723567,-0.957775
0.40022898,0.14907555,0.18968913
-0.49301842,-0.41491786,-0.33408183
