Feature,Factor_0,Factor_1
volume_sn_voxels_Feature_0,0.00028343184385448694,0.0008202167809940875
volume_sn_voxels_Feature_1,0.00035431503783911467,0.0010228126775473356
volume_sn_voxels_Feature_2,0.00034711413900367916,0.0006820196867920458
volume_sn_voxels_Feature_3,0.0004080299404449761,0.0008303492213599384
volume_sn_voxels_Feature_4,0.0004558991640806198,0.0009501916938461363
volume_sn_voxels_Feature_5,0.0004015874583274126,0.0004967498825863004
volume_sn_voxels_Feature_6,0.0004458117764443159,0.0006067169015295804
volume_sn_voxels_Feature_7,0.0004644402943085879,0.0006856117397546768
volume_sn_voxels_Feature_8,0.0005702663329429924,0.0009031935478560627
volume_sn_voxels_Feature_9,0.00046583666699007154,0.00018809553876053542
volume_sn_voxels_Feature_10,0.0003918911679647863,0.000212649698369205
volume_sn_voxels_Feature_11,0.00040183690725825727,0.00029074150370433927
volume_sn_voxels_Feature_12,0.0004147141589783132,0.00037506880471482873
volume_sn_voxels_Feature_13,0.00046631769509986043,0.0004920662613585591
volume_sn_voxels_Feature_14,0.0004555984050966799,0.0005460575339384377
volume_sn_voxels_Feature_15,0.0005787893896922469,0.0007460219785571098
volume_sn_voxels_Feature_16,0.000513471954036504,0.00015598259051330388
volume_sn_voxels_Feature_17,0.0005283534410409629,0.00011015257041435689
volume_sn_voxels_Feature_18,0.0005441687535494566,0.0001344717456959188
volume_sn_voxels_Feature_19,0.00047233240911737084,0.00018026331963483244
volume_sn_voxels_Feature_20,0.000488378806039691,0.0002788950805552304
volume_sn_voxels_Feature_21,0.0005169811192899942,0.0003958252491429448
volume_sn_voxels_Feature_22,0.0005722436471842229,0.0005319849587976933
volume_sn_voxels_Feature_23,0.0005532150971703231,0.0005779574858024716
volume_sn_voxels_Feature_24,0.0006014009704813361,0.0006777297821827233
volume_sn_voxels_Feature_25,0.0004992066533304751,0.00018825936422217637
volume_sn_voxels_Feature_26,0.0005784466629847884,0.0001365709467791021
volume_sn_voxels_Feature_27,0.0005998297710902989,0.0001445505185984075
volume_sn_voxels_Feature_28,0.000629980000667274,0.00022865664504934102
volume_sn_voxels_Feature_29,0.0006204601959325373,0.00033236711169593036
volume_sn_voxels_Feature_30,0.0006551437545567751,0.0004710992216132581
volume_sn_voxels_Feature_31,0.0006711226888000965,0.0006848638877272606
volume_sn_voxels_Feature_32,0.0005195673438720405,0.00022273199283517897
volume_sn_voxels_Feature_33,0.0006288825534284115,0.0002472701307851821
