Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
volume_sn_voxels::v18,0.67078763,0.45356005,-0.04883731,-0.50129265,-0.36978775,-0.6761383,0.30273226,-0.9798959,0.015928073,-0.0026084434,0.0844931,-1.0438673,-0.95866567,0.34688783,1.2877787,-1.9827062,-0.13568315,0.19569148,-0.15256679,0.89195055
volume_sn_voxels::v19,0.3416297,0.47669107,0.37162378,0.05306195,-0.7595448,-1.0752707,0.015172973,-0.9107007,-0.082490675,0.27842176,-0.2157641,-1.3520206,-1.744039,0.22764799,0.92385644,-1.4837025,-0.27621928,0.23921758,-0.13682975,0.7321496
volume_sn_voxels::v20,0.05713937,0.35188687,0.3326824,0.37561432,-1.0247637,-1.0061034,0.16442277,-1.0027462,-0.1513007,0.37891537,-0.48960418,-1.0259887,-1.7752947,0.58531743,0.548699,-1.9762808,-0.31432444,0.08465129,-0.12339371,0.86015916
volume_sn_voxels::v21,-0.37803867,0.34756327,0.07965343,0.4452707,-1.0494219,-1.0057623,0.08285405,-0.8808297,-0.15967725,0.15922177,-0.29977265,-0.47839823,-1.3145043,0.4069231,0.23958384,-1.7023441,-0.21734276,-0.078873806,-0.0120637985,0.6444019
volume_sn_voxels::v22,-0.5170315,-0.31042895,-1.1638811,-0.27621624,-0.05931522,-0.51308995,-0.56995416,-0.020716159,0.30590907,-0.027085675,0.12350637,-0.16312893,-3.5555472,0.13357984,-0.1625761,-0.9535663,0.39414075,-0.16662712,0.15483943,0.57678854
volume_sn_voxels::v23,-0.626702,0.09428601,-0.28502968,0.091364026,-0.23805141,-0.12880962,-0.17256889,-0.34509468,-0.10008922,0.10641539,0.11913845,0.8115067,-2.6514645,-0.338025,0.10686445,-1.0216452,0.27610633,-0.8833253,-0.062249865,0.3100316
volume_sn_voxels::v24,-1.2002869,-0.386991,-0.32330155,-0.5833665,0.53470534,0.47086635,-0.66471523,-0.24971987,-0.21145523,0.38672227,0.5981724,1.2123351,-1.3694308,-0.5971912,0.4751568,-0.4056433,1.2182591,-0.34127715,-0.07895643,0.3156611
volume_sn_voxels::v25,0.27213717,0.97706723,0.28653672,-0.82726765,-0.13304907,0.27582493,0.46662027,-0.8806275,0.59717906,-0.79621273,1.2896231,-0.87963384,0.4484833,0.08693525,0.0044229566,-1.3740176,-0.020548936,-0.30699244,0.41174018,0.56139755
volume_sn_voxels::v26,0.52057976,0.9523524,0.1903259,-0.7772288,-0.13841169,0.6458811,0.8922395,-0.77236736,0.3483859,-0.44224998,0.7797877,-1.3153714,0.13146916,0.2521259,0.6147464,-1.737291,-0.24206804,-0.09188837,0.19795266,0.55644274
volume_sn_voxels::v27,0.7857222,0.5222241,-0.046157263,-0.19667156,-0.2709194,-0.00086196285,0.50724137,-0.6662818,0.25838897,0.2821411,0.115467064,-1.1938689,-1.1186209,0.38039416,0.8674484,-3.067922,-0.14982025,0.06607191,-0.1462527,0.8921679
volume_sn_voxels::v28,0.33226097,0.16009052,-0.057482604,0.12501113,-0.68889475,-0.43367654,-0.17719026,-0.8646441,0.24736176,0.30451345,0.18077162,-0.6635623,-1.6251541,0.08642242,0.07879541,-3.0197215,-0.0666059,0.18215369,-0.2778206,0.5040158
volume_sn_voxels::v29,0.10575759,0.40103418,0.12811267,0.24252954,-0.84194624,-0.52686226,-0.1089493,-0.640903,0.13331944,0.28008544,-0.38802126,-0.16435713,-1.6362014,0.116958454,-0.25340703,-2.2134883,-0.18208098,-0.015107928,0.3098832,0.5814981
volume_sn_voxels::v30,-0.27518964,0.5303816,-0.12990545,0.33230817,-0.5950571,-0.73426664,-0.07054324,-0.25776523,0.50099367,0.27076694,-0.098490134,-0.31436336,-2.4328358,0.20995493,-0.747662,-1.5903386,-0.3123227,-0.028676074,0.24532592,0.43604228
volume_sn_voxels::v31,-0.4487497,0.2914515,-0.28165478,0.296056,-0.2993259,-0.61452234,-0.10859316,-0.09380326,0.2796911,0.17840736,0.1805197,0.6103708,-1.0982265,-0.05418333,-1.2684412,-0.9077967,-0.059020072,-0.061433055,0.078778625,0.48199978
volume_sn_voxels::v32,-0.7214899,-0.10015933,-0.37609833,-0.043198597,0.30725783,-0.12331077,-0.29799584,0.17656465,0.6141717,0.13302419,0.5921037,1.2545863,-1.3703063,-0.76757586,-0.98836064,-0.69452244,0.3400203,-0.10390781,0.23000304,0.6867858
volume_sn_voxels::v33,-0.90278006,-0.4980082,-0.7827132,-0.69127244,0.9786602,0.47346258,-0.8226528,0.048399184,0.48954296,0.372526,0.7421038,1.3459452,-1.6706586,-0.76265216,-0.4873058,-0.429145,1.2376587,-0.22401151,0.005904738,0.6930498
volume_sn_voxels::v34,0.37023735,0.58951026,0.025302736,-0.5555064,-0.028068865,0.8419043,1.2334412,-0.66350985,0.45255002,0.10996587,-0.0654822,-0.8206402,0.605764,0.27496088,0.29079154,-2.3102858,-0.09864255,-0.18803097,0.10639457,0.34437478
volume_sn_voxels::v35,0.49717236,0.417982,-0.028471075,-0.05612186,-0.34128925,0.18681367,0.7196228,-0.75114334,0.44349942,0.48119038,-0.17253542,-1.0814552,-0.10920901,0.17015347,-0.12976938,-1.9301847,0.22218363,0.12030931,-0.12712348,0.58814955
volume_sn_voxels::v36,0.32602113,0.32051504,-0.16481087,0.416411,-0.3688594,0.13918163,-0.035149053,-0.27396682,0.46878022,0.51625645,-0.3484754,-0.33337593,-0.95498484,0.55919236,-0.09391781,-1.4331325,0.17254765,-0.021600854,0.017312637,-0.13287027
volume_sn_voxels::v37,0.2306093,0.44322225,0.15428664,0.5930244,-0.45148554,-0.338,-0.32886165,0.13833788,0.61260545,0.40429068,-0.05425012,-0.296663,-1.4301003,-0.36689016,-1.1618435,-1.6370006,0.05918155,0.37865928,-0.11841921,0.23661764
volume_sn_voxels::v38,0.03026986,0.26710615,-0.2139121,0.60930467,-0.17424296,-0.51734215,-0.49744618,0.23662719,0.417777,0.26164198,0.17747961,0.33371824,-1.4221265,-0.24374206,-1.1583012,-1.3389089,0.2907646,0.19748178,0.3770987,0.4032242
volume_sn_voxels::v39,-0.40824407,-0.09593867,-0.77299684,0.28161678,0.27745923,-0.5527616,-0.45619392,0.27461085,0.9258246,0.17136829,0.6632158,0.6898482,-1.1681968,-0.28996578,-1.3101574,-1.1699947,0.61589855,-0.3089394,0.4650736,0.46614453
volume_sn_voxels::v40,-0.31922954,-0.19272837,-0.49710047,-0.18762273,0.7130148,-0.15702021,-0.809908,0.37967506,0.76019126,0.34064874,0.82195425,0.8341375,-1.4681402,-0.8685308,-1.0618445,-0.4156717,1.0566937,0.23868188,0.34505776,0.8323152
volume_sn_voxels::v41,-0.060722943,0.07199186,-0.2198936,-0.4764917,-0.19178349,0.4886704,1.316666,-0.12421647,0.6852242,0.17634153,0.14978485,-0.050686408,0.75404596,0.09413603,-0.06638693,-1.9113656,-0.1460585,-0.39916253,0.1668684,0.30712232
volume_sn_voxels::v42,0.062726706,0.1321919,0.19988333,0.3454287,-0.14136004,0.06842926,0.9212238,0.31870472,0.4798104,0.5002124,-0.21590917,-0.3610609,0.104933165,0.06353963,-0.16730137,-1.4695729,0.13260119,-0.30622962,-0.06817926,0.25902092
volume_sn_voxels::v43,0.35592303,0.12512094,0.12016515,0.5648289,-0.058281973,0.022003798,0.24860288,0.58154154,0.7806835,0.4606072,0.05719286,-0.21686313,-0.5383755,0.080480754,-0.5479938,-2.2566948,0.3278451,0.114657246,-0.031089038,0.2526463
volume_sn_voxels::v44,0.38273022,0.2932308,-0.24867055,0.6512779,-0.15449904,-0.10902597,-0.5368529,0.54791003,0.8257812,0.41600907,0.25849053,0.1527487,-1.2933038,-0.025123218,-1.0204984,-1.7171195,0.2798684,0.26278234,-0.1469734,0.088031515
volume_sn_voxels::v45,0.36470443,-0.05499238,-0.20207691,0.4769295,0.15294518,-0.32999417,-0.75173986,0.74883467,0.97000074,0.23802875,0.7721212,0.21707517,-1.2118208,-0.51219904,-1.2008504,-1.6662335,0.81686264,0.24921668,-0.040524945,0.4041115
volume_sn_voxels::v46,0.06908226,-0.37735587,-0.2768448,-0.04916277,0.567415,-0.2833333,-1.036308,0.82867247,0.6217431,0.29426047,0.9648903,0.6889569,-2.56985,-0.5191045,-1.3943764,-1.2577076,1.077088,0.303775,-0.22261938,0.542648
volume_sn_voxels::v47,0.120260835,-0.50641876,-0.5201579,-0.58881867,1.0237004,-0.36941406,-1.053366,0.4779157,0.98547333,0.40318528,0.6828914,0.888518,-1.0385677,-0.96566355,-1.0773242,-1.7749385,1.0508652,0.2888951,0.07974117,0.64880455
volume_sn_voxels::v48,-0.45041248,0.10137891,0.636247,0.01196945,0.0026318664,-0.11751997,1.1249614,0.31152293,0.6255496,0.37326875,0.42500508,0.06557826,0.97331727,-0.23109873,-0.19421878,-2.0539498,0.10362338,-0.26920375,-0.3528962,0.18786633
volume_sn_voxels::v49,0.026357986,-0.43600923,0.150653,0.3296893,0.018417943,0.02534042,1.1960689,0.5726614,0.8649537,0.4183254,0.2993788,0.07229243,1.0680829,-0.2517232,-0.79816806,-1.7997814,0.43771243,-0.20121934,-0.13804837,0.06980622
volume_sn_voxels::v50,0.39414665,-0.038614195,-0.3687276,0.6695522,0.08096924,-0.2429948,0.50920206,1.3099104,0.8744034,0.30568114,0.6953036,-0.23868169,0.122691065,-0.18024494,-0.46414223,-2.0275276,0.61988366,0.12990026,-0.18094096,-0.051742937
volume_sn_voxels::v51,0.6895551,-0.43778467,-0.18466902,0.72772765,0.21663351,0.03789784,-0.35707352,0.89979744,1.0083382,0.10493454,1.1070851,0.27514192,-0.9608154,-0.4435772,-0.89577186,-1.8605089,0.824639,0.15410018,-0.30089042,0.15383026
volume_sn_voxels::v52,0.70248437,-0.4072866,0.45904514,0.38139075,0.33781746,-0.24414198,-1.2060673,1.0757773,0.6328968,0.17598024,0.9813863,0.3547693,-1.3362014,-0.49007285,-1.0674244,-1.4723442,1.2636086,0.38952667,-0.4120339,0.49182045
volume_sn_voxels::v53,0.79386634,-0.46382713,-0.28132924,-0.2939282,0.71589357,-0.108882934,-1.1170678,1.0051849,0.75167096,0.29500338,1.2091185,0.80439097,-1.287607,-0.90462196,-1.04995,-1.5012281,1.6596195,0.54932773,-0.28533915,0.9588252
volume_sn_voxels::v54,-0.2615168,-0.41803828,0.19183388,0.6524577,-0.093315944,0.041126728,1.129729,0.9580761,0.18104005,-0.015101285,1.286421,-0.0023507026,0.89219296,-0.41978994,-0.13678575,-1.5088937,0.06583403,-0.23579744,-0.24825935,0.04252547
volume_sn_voxels::v55,-0.022687962,0.24116501,0.22088207,0.91243035,0.078827575,0.054831076,0.40686998,1.1770934,0.71419036,-0.26955912,1.3527917,0.3850864,0.31775957,-0.3333454,-0.55633634,-1.5678843,0.5144866,-0.16590235,-0.32951048,-0.3428996
volume_sn_voxels::v56,0.20905124,-0.41637543,-0.45519722,0.68923765,0.34381998,0.01648042,-0.68892705,1.4641492,0.56818914,-0.21404025,1.4008541,0.2185371,-0.54046494,-0.38810298,-0.9794584,-1.9286275,0.9095297,0.120503195,-0.28417188,-0.0027642257
volume_sn_voxels::v57,0.27096182,-0.33064252,-0.05162075,0.26464623,0.5738836,0.09090234,-1.2179987,1.2536052,0.66697043,-0.057515398,1.4940435,0.54535234,-1.1173146,-0.71312994,-0.92665195,-1.9008355,1.345411,0.5196329,-0.06546791,0.6144666
volume_sn_voxels::v58,-1.1361156,-0.3602807,0.55437404,0.9385043,0.012833714,0.16249628,-0.33632788,1.4079361,-0.047699515,-0.60171837,1.4964077,-0.017508196,0.6301488,-0.48263583,-0.6532966,-1.8015828,0.16522238,-0.294419,-0.49926805,0.19711751
volume_sn_voxels::v59,-1.1022404,0.34584218,1.0109638,0.7724353,0.04933963,-0.7273223,0.77355283,1.1188028,-1.4090877,0.5810208,-0.38849208,1.1721119,-1.259399,-0.4024099,2.6862142,-1.0250783,-1.772281,-0.1013426,-0.72164255,0.2021698
volume_sn_voxels::v60,-0.9807493,0.58791125,0.58587086,0.22731818,-0.2854247,-0.1535856,0.32677594,1.157985,-1.3486203,0.20907421,-0.24433461,1.2936425,-1.3970594,-0.18873861,2.1364772,-1.0739753,-0.2603246,0.04852582,0.4260625,0.22841464
volume_sn_voxels::v61,-1.7230066,0.9882201,0.76728374,0.1965902,0.7524109,1.0671867,-0.13567427,0.9670275,-1.2867703,0.43599984,0.48395815,1.2570839,-1.1074896,-0.992732,2.306189,0.19313908,-0.37232184,-0.56841236,-0.060101543,0.043310016
volume_sn_voxels::v62,-0.79044473,-0.11174677,-0.01636303,0.45653075,-0.8677196,-0.99998826,0.024023777,1.053387,-1.4319332,-0.17825934,-0.58568454,0.34932113,-2.0412207,-0.031442918,2.1966748,-1.0711385,0.1740836,-0.0087691285,0.386488,0.9092495
volume_sn_voxels::v63,-1.3710148,0.32407779,0.31039554,0.05930855,-0.5002993,-0.1319372,0.27355093,0.8594281,-1.4623392,0.090794936,-0.13797912,1.1867043,-1.905752,0.011118502,2.2905135,-1.0720605,0.07172536,0.066601686,-0.026143173,0.80256724
volume_sn_voxels::v64,-1.4406295,0.85773516,-0.02034294,-0.35576445,0.4349985,1.050151,-0.2696088,1.0142388,-1.236212,0.19368999,0.11075266,1.3028703,-1.3321363,-0.16940355,1.5025826,0.1614195,0.6955152,-0.09582749,0.4336159,-0.5704665
volume_sn_voxels::v65,-0.41556016,-0.5010814,0.31958485,0.49446458,-0.9856949,-1.1011883,0.1865237,-0.098692015,-1.0364501,-0.1831451,-0.5605915,-0.8166028,-1.8882363,0.11672519,2.1420026,-1.3820779,-0.12830442,-0.36003286,-0.05889716,0.8545484
volume_sn_voxels::v66,-0.635103,-0.275947,-0.024158554,0.22580615,-1.2465003,-1.050252,0.18584204,0.0458653,-1.1382729,-0.0625202,-0.45312676,-0.06646352,-1.5325595,0.6612564,2.208552,-1.6402562,0.18316993,-0.48805586,-0.3351589,1.0183221
volume_sn_voxels::v67,-1.187492,-0.14851847,-0.05896129,-0.0048266263,-0.6294611,0.14186388,0.11086665,0.77608234,-1.4641112,0.34847093,-0.10951006,1.354732,-1.4768419,0.24065365,2.504555,-1.014803,0.7493499,-0.23665679,-0.14920117,0.3896798
volume_sn_voxels::v68,-1.607406,0.5170748,-0.6021295,-0.48605394,0.61848575,1.168281,-0.60557187,0.7316284,-1.1878091,0.266382,-0.5479723,1.2425506,-1.5758471,-0.12647548,1.7504816,0.22992553,1.1300722,-0.2938463,0.19610263,-0.04251438
volume_sn_voxels::v69,0.04729924,-0.05796684,0.26764593,0.72351736,-0.9905884,-1.1671257,0.110276096,-0.7999911,-0.61694896,-0.079734504,-0.6664673,-0.71280897,-1.6395772,-0.1644148,1.2213616,-1.2982925,-0.43259433,-0.29370907,-0.36522973,0.7038255
volume_sn_voxels::v70,-0.3620448,-0.25767717,0.13879816,0.7319439,-1.0631783,-1.0006602,0.21185544,-0.78496903,-0.62440896,0.014304254,-0.4677737,-1.0262156,-1.7584283,0.21450932,1.5123875,-1.102157,-0.2449222,-0.59937996,-0.4548289,0.66905546
volume_sn_voxels::v71,-1.8833957,-0.1311732,0.109715894,0.30174986,-0.9002332,-0.39047074,0.2664334,-0.7028205,-0.7868701,0.44320682,-0.12080449,-0.5210363,-1.5966341,0.27592957,1.6657238,-1.2744728,0.29113632,-0.21671054,-0.53217316,0.6322469
volume_sn_voxels::v72,-1.1718019,-0.57661,-0.55671823,-0.2668117,-0.33753797,0.35923505,0.14508933,-0.55886066,-0.95784795,0.40574858,-0.04677843,1.0538201,-1.5917273,0.17713909,1.7079519,-0.8823498,0.9862579,-0.4508781,-0.45264754,0.27611363
volume_sn_voxels::v73,-1.3724498,0.00042562254,-0.7659391,-0.5885978,0.88710064,1.1164029,-0.4870754,0.14357218,-1.1693938,0.4447038,-0.21343417,1.3460008,-1.6677847,-0.014825458,1.5714983,0.2194955,1.218449,-0.39207602,-0.46595818,0.0883681
volume_sn_voxels::v74,0.9820173,0.77998805,-0.05584476,0.63889134,-0.42995483,-1.03549,0.25293267,-0.8159504,-0.13547346,0.041241467,-0.5056447,-1.3084483,-0.9787444,0.28173867,1.1864023,-2.0894146,-0.5050157,0.070721395,-0.03545735,0.18715182
volume_sn_voxels::v75,0.3620545,0.36033654,0.08320084,0.5974457,-0.8265023,-1.2769783,0.054130297,-0.5520749,-0.21300048,0.004541009,-0.7290501,-1.1257201,-1.5143703,0.5320929,0.9150039,-1.6910285,-0.675134,-0.2523195,-0.22103882,0.71519977
volume_sn_voxels::v76,-0.1793605,0.855619,0.4408565,0.51020783,-0.819667,-1.0991656,0.24232373,-0.87808174,-0.24532042,0.23808591,-0.3722545,-1.1117353,-2.3339055,0.24796073,0.5734319,-1.4799076,-0.6546194,-0.3828929,-0.22460742,0.06490734
volume_sn_voxels::v77,-0.4765486,0.04363937,0.0034774474,0.3830289,-0.9224629,-0.5920649,0.18598442,-0.5966768,-0.186482,-0.0495935,-0.2832279,-0.5552528,-1.867362,0.1767184,0.69812405,-0.7237395,-0.5610418,-0.3044109,-0.16103803,0.3637021
volume_sn_voxels::v78,-0.5544169,-0.26225084,-0.086827695,0.05219664,-0.51037145,-0.12732187,0.3118266,-0.3461342,-0.16144939,0.19817291,0.1553737,-0.14167461,-1.5667086,0.1449941,0.6650611,-0.25149882,0.22301708,-0.30587456,-0.588896,0.48497805
volume_sn_voxels::v79,-1.1330405,-0.57527775,-0.5234403,-0.27318257,-0.018168781,0.5152737,0.009383209,-0.64175177,-0.22702114,0.49741834,0.32283685,0.8193663,-1.4593091,-0.13167702,0.8606124,0.13361697,1.1746815,-0.39034587,-0.39329278,0.18975775
volume_sn_voxels::v80,1.1682073,0.97926295,0.011305403,-0.22944352,0.10424516,-0.60069185,0.46968427,-0.80244184,0.10862405,-0.16359384,0.16428635,-1.3955629,-1.0624272,0.18488684,0.930424,-1.5654169,-0.38307709,0.20190187,0.012628903,0.3132288
volume_sn_voxels::v81,0.49788955,1.2449003,-0.1080322,0.26437744,-0.24806078,-0.7253923,-0.11846726,-0.57877135,0.06081598,0.121550396,-0.42677274,-0.9024969,-1.2895457,0.36048082,0.5844835,-1.5288565,-0.74344206,0.0647116,0.15068337,0.14392918
volume_sn_voxels::v82,0.27988228,0.5309629,0.09689334,0.381276,-0.57983136,-0.9528812,0.050033342,-0.61873126,-0.077174164,0.062100254,-0.018656319,-0.69265145,-0.6972495,0.28941366,-0.19171156,-1.4955844,-0.84682536,-0.4875523,0.17889886,0.31305233
volume_sn_voxels::v83,-0.12795143,0.6949818,-0.036382746,0.27432007,-0.66924727,-0.35822913,0.19469377,-0.1736497,-0.0979374,-0.14967309,-0.51511467,-0.51879853,-1.2240579,0.321398,-1.3102461,-1.0492163,-0.96228063,-0.68762267,0.1388926,-0.23764497
volume_sn_voxels::v84,-0.3759615,-0.046247557,-0.6518426,0.6712091,-0.5584362,-0.02038609,0.36913565,-0.09688757,0.5363802,-0.06957551,-0.19445771,-0.15912913,-2.0875216,0.1327305,-1.0418986,0.04080424,-0.7016461,-0.35734266,0.32283154,0.3319697
volume_sn_voxels::v85,-0.47163203,-0.15792373,-0.13697866,0.19884998,-0.07849213,0.4263829,0.3219922,-0.25878796,0.28107333,0.048341144,0.14700313,0.3266455,-1.4132227,-0.10785459,-0.7428364,0.7829841,0.016034426,-0.52651525,0.10787163,0.110918134
volume_sn_voxels::v86,-0.83474684,-0.46000755,-0.529426,-0.66392297,0.6493408,0.81901586,0.029414067,-0.07360535,0.1801814,0.5075903,0.7848403,1.2722547,-1.6085702,-0.37098974,-0.38744316,0.65231514,0.8613985,-0.5202443,-0.14226985,0.20323446
volume_sn_voxels::v87,0.77899486,0.8986537,0.11346645,-0.57431036,0.21740127,0.6185554,1.080005,-0.75741506,0.33005667,-0.4924245,0.79394543,-1.0731326,-0.30850694,0.34882724,0.5814532,-1.842767,-0.43514472,-0.16069269,0.21778736,0.28026807
volume_sn_voxels::v88,1.0349889,0.9531455,-0.17830199,-0.27475604,0.20749874,0.62673444,0.90808064,-0.67022353,0.0096106995,0.06992321,-0.29577097,-0.99316025,-0.8662246,0.18209079,0.4604315,-1.7391331,-0.40187374,-0.27064788,0.14429381,0.26956856
volume_sn_voxels::v89,0.55023205,0.964095,-0.098275036,0.13086148,-0.1089443,-0.0070337006,0.21643285,0.05106552,0.15855274,0.062341575,-0.43453553,-0.8268604,-1.6565627,0.5747476,-0.3764509,-1.3548374,-0.68682146,-0.047696244,0.106297836,-0.22240424
volume_sn_voxels::v90,0.2601427,0.9282472,0.12820107,0.2854947,-0.36934456,-0.234194,-0.008510946,0.3890042,0.32535273,0.16027273,-0.4364622,-0.08016179,-1.2909434,0.32295972,-1.2400875,-1.0929496,-0.7719535,-0.25804567,0.7722283,-0.14341561
volume_sn_voxels::v91,-0.23217468,0.45014936,-0.011441833,0.5165719,-0.13811356,-0.029995238,0.31875566,0.65484697,0.57599425,-0.008253753,-0.36706,0.2174331,-1.6545554,0.19610278,-1.7674074,-0.42547464,-1.1513715,-0.5413709,0.9350783,-0.49861756
volume_sn_voxels::v92,-0.26147172,0.47294238,-0.32849768,0.3594678,0.1789956,0.23587103,-0.048955195,0.6285784,0.87237686,-0.19310066,0.05215217,0.5373623,-2.3458807,-0.28926688,-1.916005,0.8521123,-0.83773863,0.14022736,0.9915498,0.16389261
volume_sn_voxels::v93,-0.5392699,0.050974425,-0.46347845,0.032607175,0.30470088,0.60470617,0.19094385,0.34091094,0.69853723,0.027930826,0.48787683,0.7911888,-1.1607422,-0.6526252,-1.3463185,1.0240374,0.02239529,-0.446912,0.9265033,0.3017163
volume_sn_voxels::v94,-0.64342964,-0.4716331,-0.5399149,-0.5909946,1.225804,0.624321,-0.3888586,0.42757958,0.7428273,0.40880316,0.24886079,1.2420894,-1.8433558,-0.83744663,-1.2683399,0.5486211,1.0657753,-0.62838817,0.11241833,0.33771163
volume_sn_voxels::v95,-0.17299344,0.8911288,-0.13257094,-1.3009067,-0.12566614,0.53057694,1.6340355,-0.7256963,0.34540507,-0.33297244,0.92400867,-0.2511412,0.3971749,-0.18158665,-0.24919848,-1.9381621,-0.086295016,-0.36084995,0.82065195,0.20452988
