Feature,Factor_0,Factor_1
volume_sn_voxels_feature_0,0.56850517,-0.45190802
volume_sn_voxels_feature_1,0.7197564,-0.5417023
volume_sn_voxels_feature_2,0.42940888,-0.49479195
volume_sn_voxels_feature_3,0.48873985,-0.54184717
volume_sn_voxels_feature_4,0.4047108,-0.650187
volume_sn_voxels_feature_5,-0.01171104,-0.7148785
volume_sn_voxels_feature_6,-0.04882743,-0.621139
volume_sn_voxels_feature_7,-0.114315845,-0.7447494
volume_sn_voxels_feature_8,-0.005377934,-0.90817493
volume_sn_voxels_feature_9,0.14088987,-0.80448407
volume_sn_voxels_feature_10,0.2845434,-0.72442394
volume_sn_voxels_feature_11,0.7264077,-0.47446778
volume_sn_voxels_feature_12,0.44508252,-0.5240393
volume_sn_voxels_feature_13,0.30884066,-0.58101577
volume_sn_voxels_feature_14,0.32454488,-0.6529543
volume_sn_voxels_feature_15,0.10325817,-0.68479884
volume_sn_voxels_feature_16,0.1485213,-0.68667966
volume_sn_voxels_feature_17,-0.05666407,-0.7819699
volume_sn_voxels_feature_18,0.023132106,-0.7745836
volume_sn_voxels_feature_19,-0.14541624,-0.8835223
volume_sn_voxels_feature_20,-0.101479456,-0.92175704
volume_sn_voxels_feature_21,0.06873059,-0.9291642
volume_sn_voxels_feature_22,0.21054861,-0.7605802
volume_sn_voxels_feature_23,0.32469767,-0.777359
volume_sn_voxels_feature_24,0.5429996,-0.8950731
volume_sn_voxels_feature_25,0.6156847,-0.54703784
volume_sn_voxels_feature_26,-0.12660886,-0.96381855
volume_sn_voxels_feature_27,0.38080314,-0.68233085
volume_sn_voxels_feature_28,0.3462271,-0.93009865
volume_sn_voxels_feature_29,0.4222081,-0.6914098
volume_sn_voxels_feature_30,0.5699095,-0.86914396
volume_sn_voxels_feature_31,0.44606617,-0.8002816
volume_sn_voxels_feature_32,0.43369684,-0.6570021
volume_sn_voxels_feature_33,0.6170218,-0.9701333
volume_sn_voxels_feature_34,-0.8055591,-0.96562177
volume_sn_voxels_feature_35,-0.8958208,-0.7366005
volume_sn_voxels_feature_36,0.5224263,-1.1169635
volume_sn_voxels_feature_37,-0.1681435,-1.24338
volume_sn_voxels_feature_38,0.58986443,-0.7998205
volume_sn_voxels_feature_39,0.5748427,-0.9098212
volume_sn_voxels_feature_40,0.38707048,-0.94210505
volume_sn_voxels_feature_41,0.14157723,-1.094831
volume_sn_voxels_feature_42,-0.25496793,-1.0432359
volume_sn_voxels_feature_43,-0.34415534,-1.0808126
volume_sn_voxels_feature_44,-0.111380465,-1.1629269
volume_sn_voxels_feature_45,0.613822,-0.95965993
volume_sn_voxels_feature_46,-1.3084769,-0.7461579
volume_sn_voxels_feature_47,0.70557815,-0.98805714
volume_sn_voxels_feature_48,0.40819967,-1.1828926
volume_sn_voxels_feature_49,-1.2722957,-0.590983
volume_sn_voxels_feature_50,0.64771,-0.9280617
volume_sn_voxels_feature_51,0.69372404,-1.0645517
volume_sn_voxels_feature_52,0.6442054,-1.1078429
volume_sn_voxels_feature_53,-0.81889427,-0.99977684
volume_sn_voxels_feature_54,0.58192044,-0.9761316
volume_sn_voxels_feature_55,0.48203507,-0.9595793
