experiment_id,experiment_name,status,duration_seconds,duration_formatted,start_time,end_time,num_samples,num_chains,K_values,cv_folds
methods_comparison_20251012_020501,methods_comparison,completed,432.652352,7.2 minutes (433s),2025-10-12 02:05:01,2025-10-12 02:12:13,2000,1,"[5, 10, 15]",5
