factor_index,max_loading,mean_loading,median_loading,std_loading,nonzero_count,nonzero_pct,is_effective
0,1.8403,0.9343,0.9522,0.3039,1807,0.9994,True
1,2.9532,0.7776,0.6959,0.5619,1800,0.9956,True
