Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9
volume_sn_voxels::v46,0.00043513335,-0.00067473296,-0.0001697535,0.00048542963,0.0008636135,-9.6395444e-05,-0.00010396478,7.4903146e-05,-0.00030988173,-9.913749e-05
volume_sn_voxels::v47,0.00042433233,-0.000630742,-0.000118973265,0.0005067338,0.00096978986,-4.977023e-05,-9.536358e-05,0.00033307078,-0.00045235967,-0.00016176525
volume_sn_voxels::v48,0.00034117725,-0.00034808685,0.00021180672,1.4206056e-05,0.00046607194,0.00030867866,-3.835744e-05,-0.000987987,-0.00016439814,0.00015464575
volume_sn_voxels::v49,0.0003790824,-0.0004394377,0.00011391424,0.00014709662,0.00051560905,0.0002105235,-7.309084e-05,-0.0008872613,-9.922971e-05,0.0001310473
volume_sn_voxels::v50,0.00047940787,-0.000530422,3.9031193e-06,0.00025632206,0.0006651609,0.000113765156,-4.5925477e-05,-0.00081208866,6.116153e-06,3.8452832e-05
volume_sn_voxels::v51,0.00051655364,-0.0005960384,-7.384542e-05,0.00038379183,0.00069140526,8.235918e-05,-0.000116107425,-0.0005267607,-2.8073988e-05,-3.6507237e-05
volume_sn_voxels::v52,0.00050387246,-0.00058320456,-0.0001727671,0.0004954451,0.0008500657,3.7125694e-05,-0.00013783854,-0.0003399893,-0.00015059889,-0.00018263067
volume_sn_voxels::v53,0.0004464898,-0.00058683223,-0.00021839688,0.0005725544,0.0009075826,6.582609e-05,-0.0001463488,-2.151721e-05,-0.00029403094,-0.00027759973
volume_sn_voxels::v54,0.0003318214,-0.00031190907,0.00016915589,0.0003556663,0.00054164504,0.00048012595,-8.706613e-05,-0.000820514,-1.7866243e-05,0.00017681907
volume_sn_voxels::v55,0.0003873725,-0.00035405497,0.00012564365,0.0004346974,0.00070616376,0.00043505014,-0.000112427566,-0.0007408782,0.00014607157,0.00015310182
volume_sn_voxels::v56,0.00047639804,-0.00044827757,2.1960283e-05,0.00060466654,0.0007252427,0.0003662071,-0.00015270726,-0.00060287106,9.600849e-05,2.72116e-06
volume_sn_voxels::v57,0.0005003546,-0.00041155753,-8.602676e-05,0.0006615087,0.0009406273,0.0003396895,-0.0001712112,-0.000284589,-7.0810296e-05,-0.00016573635
volume_sn_voxels::v58,0.00030446443,5.027461e-05,0.00016451055,0.0009960134,0.0007950056,0.0011145835,-0.0003603158,-0.00070060976,0.00017705934,0.00022006704
volume_sn_voxels::v59,0.000115166535,-8.881506e-05,0.0005030543,0.00034977702,0.00029119087,-1.2377288e-05,0.0012807138,0.0003568593,0.00016614201,-0.00040219678
volume_sn_voxels::v60,0.00016943144,-0.00015178518,0.000401973,0.00032828446,0.0002654454,-0.00010430815,0.0011109448,0.00029404732,9.4355084e-05,-0.00020894594
volume_sn_voxels::v61,0.00023875217,1.1091914e-05,0.0007449461,0.0003860467,0.00045103588,-9.6332755e-05,0.0012340543,0.0002671822,-6.9196634e-05,-0.0002832611
volume_sn_voxels::v62,0.00020432434,-0.00034119425,0.00016151936,0.0003481561,0.00018993168,-0.00015612658,0.00095357455,0.0003982152,-5.8854777e-05,-0.0002697229
volume_sn_voxels::v63,0.00028299764,-0.00027894444,0.00039953357,0.00042486258,0.0004098213,-0.00020513397,0.0010664772,0.0003702119,-0.00010300852,-0.00023553698
volume_sn_voxels::v64,0.00021347526,-0.0001309767,0.00054185203,0.00031430685,0.00039957764,-0.0001994353,0.0008679467,0.00024247318,-0.0001964588,-0.00014146126
volume_sn_voxels::v65,0.00024454395,-0.0004229096,-2.9169219e-06,0.00037455477,0.00021850051,-0.00019431164,0.00066055695,0.00054549286,-0.00025454295,-0.00038366212
volume_sn_voxels::v66,0.00029921913,-0.000507357,8.956997e-05,0.000475871,0.00048303296,-0.00025679453,0.0007556918,0.00073336775,-0.0003917334,-0.00034875184
volume_sn_voxels::v67,0.00040405884,-0.0004927662,0.00035088765,0.00052551075,0.0006246257,-0.0003278119,0.0009705257,0.00089452526,-0.0004136756,-0.00029580158
volume_sn_voxels::v68,0.00033896416,-0.0002849887,0.0005350452,0.0003381307,0.00051659707,-0.0003100066,0.00085597514,0.0005369603,-0.00036436817,-0.00012384924
volume_sn_voxels::v69,0.00029446217,-0.0005141804,-0.00016153778,0.00032560746,0.0002820492,-0.00020334759,0.00048070124,0.0004055672,-0.00040955853,-0.0003212101
volume_sn_voxels::v70,0.00032734865,-0.0004756064,-8.3341554e-05,0.00035732271,0.00045341958,-0.00023469942,0.00032115442,0.000574073,-0.0004572373,-0.00027448518
volume_sn_voxels::v71,0.00035952276,-0.000487618,-5.301531e-05,0.0004243965,0.0006617143,-0.0002735318,0.00037878423,0.0008315807,-0.000591149,-0.000250572
volume_sn_voxels::v72,0.0004667755,-0.0005450661,0.00023810379,0.0005219545,0.0008701068,-0.00032502384,0.0005706089,0.0009984778,-0.000665195,-0.0002335545
volume_sn_voxels::v73,0.0004336228,-0.00035792892,0.00041727824,0.00038027376,0.0006731525,-0.00034958657,0.0006161118,0.0007847596,-0.0005782387,-0.00017556293
volume_sn_voxels::v74,0.00030976825,-0.00041265172,-0.00025303746,0.00021680532,0.00013543069,-0.00010645104,0.00036699016,-0.00010703672,-0.00029635438,-0.00015118741
volume_sn_voxels::v75,0.0003328357,-0.00049940293,-0.00027077328,0.0002889014,0.00030976353,-0.00018644336,0.00027593234,9.864474e-05,-0.00039486933,-0.00014638902
volume_sn_voxels::v76,0.0003336148,-0.0005068807,-0.00020313218,0.00033967636,0.00050434953,-0.00023247855,0.00014313115,0.0003150222,-0.0004207829,-2.7358547e-05
volume_sn_voxels::v77,0.00040860547,-0.0005653681,-0.00012302415,0.00044325605,0.00069390284,-0.00026155054,8.9240886e-05,0.0007157309,-0.0005682639,-2.7523816e-05
volume_sn_voxels::v78,0.00048447642,-0.0006335684,-2.5260399e-05,0.00045330118,0.0008780082,-0.00027611028,9.161157e-05,0.0008454009,-0.00061848905,-4.5212062e-05
volume_sn_voxels::v79,0.00050291803,-0.0005853933,7.6871744e-05,0.00050228764,0.00088821346,-0.0002624945,0.00017782833,0.00097624614,-0.00071419985,-9.149391e-05
volume_sn_voxels::v80,0.00038386942,-0.00037598534,-0.00033932336,0.00018297824,0.00021277444,1.4156007e-05,0.00021886275,-0.0005297211,-0.00029032736,2.5373643e-06
volume_sn_voxels::v81,0.0003426607,-0.000419843,-0.0002941921,0.00024054079,0.0002429255,-0.000132635,0.000115156006,-0.00029332083,-0.00031780815,1.7911176e-05
volume_sn_voxels::v82,0.00043556798,-0.0006527831,-0.0002965727,0.0002815045,0.0005131123,-0.0002599453,7.28224e-06,-2.6003268e-05,-0.0003745427,0.000114801034
volume_sn_voxels::v83,0.0004367692,-0.00063613645,-0.00018752264,0.00033499583,0.0006647104,-0.00029546497,-0.00011278516,0.00026416243,-0.00042246433,0.00022921899
volume_sn_voxels::v84,0.0005669574,-0.00077196886,-0.00018025078,0.00048283854,0.0010308991,-0.00034266376,-0.00018883347,0.0006026832,-0.0004987711,0.0003541147
volume_sn_voxels::v85,0.0005248188,-0.00074195105,-3.5176803e-05,0.00045823058,0.0010777195,-0.00027019554,-0.00017189288,0.0008211422,-0.0006006952,0.00025603935
volume_sn_voxels::v86,0.0006013216,-0.00068987766,4.9792572e-05,0.00050066947,0.0010922848,-0.00028230442,-3.2602768e-06,0.0009955458,-0.0007451943,7.480353e-05
volume_sn_voxels::v87,0.00045446516,-0.0003166022,-0.00018072293,8.2973944e-05,0.00027615757,0.00023375217,1.926749e-05,-0.00081253203,-0.00032092558,0.0002800777
volume_sn_voxels::v88,0.0004373033,-0.0004221736,-0.00026822224,9.7286465e-05,0.00038569944,-7.1815966e-06,-2.5931555e-05,-0.0007657989,-0.0003164417,0.00016390551
volume_sn_voxels::v89,0.00046364003,-0.00053454493,-0.00032645435,0.00014857473,0.00043604718,-0.00016454281,-8.111819e-05,-0.00046190032,-0.00024223338,0.00020518579
volume_sn_voxels::v90,0.00049796223,-0.00065099314,-0.00027084458,0.00024668506,0.0006022082,-0.00023267244,-0.0001900137,-0.0001115039,-0.00020290156,0.00030757562
volume_sn_voxels::v91,0.00065862795,-0.00088465965,-0.00023151087,0.00046221312,0.0011313787,-0.00038267428,-0.00033496137,0.00026442317,-0.00026988456,0.0005094112
volume_sn_voxels::v92,0.0007438725,-0.000979994,-0.00026299403,0.00058062345,0.0012311209,-0.00037150827,-0.0003702602,0.0006671308,-0.00038820307,0.0006392966
volume_sn_voxels::v93,0.0006915517,-0.0008821436,-0.00011503777,0.0005739789,0.001215931,-0.0002994339,-0.0002769563,0.0007747665,-0.00048260557,0.00044842897
volume_sn_voxels::v94,0.00065708166,-0.0007576864,2.9205674e-05,0.00047846447,0.0012254704,-0.00027457273,-0.00012648091,0.0009568346,-0.0006303503,0.00020229955
volume_sn_voxels::v95,0.00040077,-0.00024159664,0.00016081377,1.3730432e-05,0.00045393905,0.0004987808,-9.840726e-05,-0.0010779384,-0.00039933712,0.0004698755
volume_sn_voxels::v96,0.00044589557,-0.00033642212,-3.4817298e-05,-2.9912177e-05,0.00038360013,0.0002186295,-0.00016700383,-0.0008588181,-0.00020524979,0.00033300277
volume_sn_voxels::v97,0.00049638463,-0.00042647324,-0.000114321505,1.3852623e-05,0.0004346561,2.0959121e-06,-0.0001659393,-0.0007195395,-9.976623e-05,0.0002555133
volume_sn_voxels::v98,0.0005265987,-0.0006524521,-0.0001408948,7.484469e-05,0.0005594664,-0.00012628043,-0.0002815925,-0.00051160244,-7.213834e-05,0.00026751115
volume_sn_voxels::v99,0.0005579001,-0.0007643705,-0.0001781865,0.00025107406,0.0007845182,-0.00023493869,-0.00030463559,-0.00025770743,-6.548389e-05,0.0004015535
volume_sn_voxels::v100,0.00069796137,-0.0009788355,-0.00025050095,0.00039915773,0.0011340026,-0.00036144574,-0.0004666677,7.911309e-05,-0.00011519755,0.0006011411
volume_sn_voxels::v101,0.0007977243,-0.0010634183,-0.00024125988,0.0005454662,0.0012686168,-0.00037188164,-0.0004822337,0.00042437366,-0.00024899878,0.00061690406
volume_sn_voxels::v102,0.0006832749,-0.00094063184,-0.0002463774,0.00046682614,0.0011921532,-0.00028380184,-0.00034039502,0.0005717197,-0.00035638534,0.00041129303
volume_sn_voxels::v103,0.0003220338,-0.0002763487,0.00032852625,-0.00011093347,0.0004010191,0.000301186,-0.00011050769,-0.00093939307,-0.00027632585,0.00037841848
volume_sn_voxels::v104,0.0004258604,-0.00039214993,0.00020516219,-0.00015023533,0.00047392878,0.00020372467,-0.0001520815,-0.0008879527,-8.327215e-05,0.000298575
volume_sn_voxels::v105,0.0005383825,-0.00047401452,8.867885e-05,-4.941081e-05,0.0004887099,6.703742e-05,-0.00023725154,-0.00082837016,8.34014e-05,0.0002796647
volume_sn_voxels::v106,0.00060702296,-0.00062927586,2.4666022e-06,5.8751066e-05,0.0006197439,-7.420902e-05,-0.00030159578,-0.0005912398,0.00017943696,0.0003290731
volume_sn_voxels::v107,0.00058217783,-0.00071491214,-8.434035e-05,0.00012110437,0.00072717044,-0.0001610817,-0.0003193022,-0.0003864647,0.00019955784,0.0003303897
volume_sn_voxels::v108,0.0007152479,-0.0009632308,-0.00024500184,0.00033671677,0.000998407,-0.0002500997,-0.0004050796,-0.00018859541,9.071828e-05,0.0003563856
volume_sn_voxels::v109,0.00069342647,-0.0008772936,-0.0002979472,0.00042248107,0.0010802469,-0.0002159189,-0.00033737646,4.9531365e-05,-8.3012215e-05,0.00025184554
volume_sn_voxels::v110,0.0006431068,-0.0007157262,-0.0003293114,0.00048141685,0.0010506725,-0.0001352248,-0.00028044902,0.0002732274,-0.00026893584,0.000102520884
volume_sn_voxels::v111,0.0002949428,-0.0002677386,0.0004704357,-0.0001519624,0.00043673915,0.0003896364,-4.75034e-05,-0.0009511896,-0.00024376035,0.00030348814
volume_sn_voxels::v112,0.00034648753,-0.00033092944,0.0004303285,-0.00016984483,0.00041073456,0.00025694445,-0.00011163015,-0.00076329167,4.673194e-05,0.00022147025
volume_sn_voxels::v113,0.00044679956,-0.00042074037,0.00033037944,-5.8710677e-05,0.0005372285,0.00016626835,-0.00020549366,-0.00074851484,0.00024249051,0.00024907084
volume_sn_voxels::v114,0.000577764,-0.0006128912,0.00018608732,5.0215374e-05,0.0006799977,4.1416664e-05,-0.0002680547,-0.0006661063,0.00042195496,0.0002972919
volume_sn_voxels::v115,0.0005804441,-0.00059903436,-4.497168e-05,0.00018045797,0.00082053215,1.575179e-06,-0.00028497394,-0.0005273818,0.00042052497,0.00023189897
volume_sn_voxels::v116,0.00058647903,-0.00076290866,-0.00019121318,0.0003268573,0.00082292815,-4.1507374e-05,-0.00029342732,-0.0003380602,0.00025241295,9.767676e-05
volume_sn_voxels::v117,0.00052781374,-0.0005555555,-0.00029635045,0.00035739358,0.0008997384,-2.6252555e-06,-0.0002907101,-0.0001461836,2.4269118e-06,-1.2414075e-05
volume_sn_voxels::v118,0.00050501764,-0.00048608155,-0.000332846,0.00048446588,0.0008878657,7.625295e-05,-0.0001698649,0.0001376517,-0.00024986835,-0.00019738651
volume_sn_voxels::v119,0.00031214743,-0.00012195129,0.0006364349,-0.00012869986,0.00046920756,0.00053358084,1.6063745e-05,-0.0011224956,-0.0002369931,0.00022412011
volume_sn_voxels::v120,0.00038558088,-0.00025644657,0.00049544516,-2.965326e-05,0.0004991045,0.0004930041,-7.893166e-05,-0.000893913,9.8540884e-05,0.0002378603
volume_sn_voxels::v121,0.0004522492,-0.00035810808,0.0004276811,1.3379584e-05,0.00052019226,0.0003831535,-0.0001719259,-0.00082336855,0.0003767013,0.00026590534
volume_sn_voxels::v122,0.0004613747,-0.00047520833,0.000333017,0.000138045,0.0006068584,0.00033998903,-0.00018969338,-0.0005778022,0.0005152787,0.00025637005
volume_sn_voxels::v123,0.0006117899,-0.0005437363,0.00012599466,0.00027847826,0.0007281237,0.00028332017,-0.00022721133,-0.0005089726,0.00057522295,0.00012878078
volume_sn_voxels::v124,0.0006179905,-0.0005154152,-0.00016473833,0.00046853695,0.0008941448,0.00027011038,-0.00024988057,-0.00038766855,0.00036739995,-1.7639013e-05
volume_sn_voxels::v125,0.0002886474,6.1387e-05,0.0006780696,0.00043791323,0.0006149667,0.00108431,-0.00021847869,-0.0009918982,9.3463124e-05,0.00030452316
volume_sn_voxels::v126,0.00039367753,-6.468946e-05,0.0005524924,0.00052815775,0.0007158595,0.0010496373,-0.00025703406,-0.0008355097,0.00046878113,0.0003223272
volume_sn_voxels::v127,0.0004005404,-0.0001196144,0.00035530684,0.00058702467,0.00068818685,0.0009075823,-0.00029786365,-0.00049877225,0.00062032894,0.0002596379
volume_sn_voxels::v128,0.0004630505,-0.00018893894,0.00018075386,0.0006337072,0.0009130045,0.00070558593,-0.00028102688,-0.00039054116,0.0006765244,7.839526e-05
volume_sn_voxels::v129,0.00016322715,0.0006963172,0.00044060074,0.0016432505,0.0010395967,0.0019548372,-0.0006526441,-0.00077428384,0.0003917067,0.0004717917
volume_sn_voxels::v130,0.00022164853,0.00038026512,0.00025089242,0.0013037322,0.0008630493,0.0016669796,-0.0005124167,-0.00042794313,0.00055030274,0.000258427
volume_sn_voxels::v131,0.00020430246,-0.00014483927,0.0004639618,0.0003604922,0.00031274775,-7.7421864e-05,0.0011816024,0.00032830215,0.00011669372,-0.0002840205
volume_sn_voxels::v132,0.00029476616,-0.00040297178,0.00015267769,0.00036430045,0.0002734838,-0.00015869574,0.00097025535,0.0005575589,-4.059993e-05,-0.00032096822
volume_sn_voxels::v133,0.0002504335,-0.00025320056,0.0004311128,0.0004449418,0.0004382244,-0.00018808205,0.0011608731,0.0005521668,-0.00010931154,-0.00025501996
volume_sn_voxels::v134,0.0002489075,-9.794278e-05,0.00062813744,0.0003448052,0.0004305703,-0.00013446587,0.0010071523,0.0003302097,-0.00014674859,-0.00021347366
volume_sn_voxels::v135,0.00034672514,-0.0004460559,7.605951e-05,0.00045447808,0.0005726815,-0.00023962972,0.0007928895,0.000942229,-0.00033503564,-0.00038551044
volume_sn_voxels::v136,0.00041318702,-0.00034337808,0.0002542246,0.0005059152,0.0007339746,-0.00030613426,0.0008578887,0.00091266766,-0.00039464032,-0.00030666552
volume_sn_voxels::v137,0.00036996498,-0.00022313966,0.00053695403,0.00038124307,0.0006079581,-0.00032049057,0.00086310157,0.00062468543,-0.00045246843,-0.00019229233
volume_sn_voxels::v138,0.0004222969,-0.0006105073,-0.00014093972,0.00038093413,0.0006413814,-0.00026202312,0.00036293874,0.0008920126,-0.00044636292,-0.000266468
volume_sn_voxels::v139,0.00046232596,-0.00047569248,-6.210926e-05,0.00044277648,0.00080441573,-0.00023563347,0.0003442773,0.00097340177,-0.00054278085,-0.0002265779
volume_sn_voxels::v140,0.00045352225,-0.0004301494,0.00011659882,0.0004453557,0.00090781384,-0.00032800518,0.00039857975,0.0010633246,-0.00060988264,-0.00021168795
volume_sn_voxels::v141,0.00047064148,-0.00027505343,0.00038141967,0.0003757509,0.000740528,-0.00032586217,0.0005964013,0.00086367043,-0.0005631548,-0.00014842501
volume_sn_voxels::v142,0.0004470707,-0.00059811305,-0.00023532071,0.0002678289,0.00057411974,-0.00023198161,6.319888e-05,0.00038958763,-0.00029986596,4.868651e-06
volume_sn_voxels::v143,0.0004651905,-0.0005944857,-0.00016999038,0.00037260004,0.0007778368,-0.0003032534,-5.10477e-06,0.00063932454,-0.0003908176,7.878291e-05
volume_sn_voxels::v144,0.00051801786,-0.0006087667,-0.0001344786,0.00042217303,0.0008907066,-0.00030853288,-1.4930573e-05,0.0010245964,-0.0005394459,3.8543465e-05
volume_sn_voxels::v145,0.00053706224,-0.00056028424,-8.69537e-06,0.0004099054,0.0009490062,-0.00026080734,0.00016487368,0.0010001172,-0.00066709507,-4.421835e-05
volume_sn_voxels::v146,0.0005618514,-0.00042200112,0.00028778677,0.00032017782,0.00083783123,-0.00029724278,0.00032276247,0.00093426934,-0.0007392004,-9.655971e-05
volume_sn_voxels::v147,0.0004289416,-0.0002671013,-0.0002147887,8.596372e-05,0.00015091106,6.0553324e-05,0.00020191145,-0.00035929674,-5.1312454e-05,5.908832e-05
volume_sn_voxels::v148,0.00046571554,-0.00042099124,-0.00026815306,0.00016046279,0.00034112367,-0.00015994204,0.00013803372,-0.00025656127,-5.7723035e-05,0.0001181843
volume_sn_voxels::v149,0.00053930015,-0.0006237029,-0.00025598725,0.00024525405,0.0005596444,-0.00031566148,-6.864717e-05,2.7160368e-05,-0.00017178761,0.00021267113
volume_sn_voxels::v150,0.0006514699,-0.0007656763,-0.0003054103,0.00037144034,0.0008610627,-0.00031711176,-0.00019559955,0.000495949,-0.0002527428,0.0003993028
volume_sn_voxels::v151,0.0005912384,-0.000754236,-0.00022029865,0.0004238942,0.0009650442,-0.00037164622,-0.00024311338,0.00081860344,-0.00034546937,0.00048431582
volume_sn_voxels::v152,0.0005747463,-0.0006952027,-0.00022040532,0.00038509624,0.0010065039,-0.0003276417,-0.00024986724,0.0010022211,-0.00044901052,0.00033306648
volume_sn_voxels::v153,0.0006542133,-0.0006364633,-5.944935e-05,0.00035352338,0.0010182197,-0.00023245816,-0.00015321551,0.0010477456,-0.00062479975,0.00014805807
volume_sn_voxels::v154,0.0005516903,-0.00036764468,0.0001386297,0.00019386494,0.0008746217,-0.00024137259,0.00012970244,0.0007891727,-0.00059127045,-1.1034343e-05
