Factor_Index,Matches,Match_Rate_%,Status,Mean_Similarity
0,1,25.0,Unstable,0.2762044118717313
1,1,25.0,Unstable,0.28114650305360556
2,1,25.0,Unstable,0.2648098607605789
3,1,25.0,Unstable,0.27267388836480677
4,1,25.0,Unstable,0.27876320062205195
