Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21
volume_sn_voxels::v48,0.0004642077547032386,0.00034984457306563854,0.0002702586352825165,-0.0010471270652487874,-0.0011137510882690549,2.2226418877835386e-05,0.0009962058393284678,-0.000841876957565546,-0.0006126856314949691,-0.0005709710530936718,-0.0008139936835505068,0.0005039586685597897,-0.0010901741916313767,-0.00039135091356001794,-0.00026453714235685766,6.70260633341968e-05,0.0004915599129162729,0.0005286200903356075,0.0013941791839897633,0.00013774630497209728,-0.001329332240857184,0.0005668450030498207
volume_sn_voxels::v49,0.0005437902873381972,0.0003706943243741989,7.604407437611371e-05,-0.000997835653834045,-0.0015128703089430928,0.00012360008258838207,0.0007172751938924193,-0.0008107135654427111,-0.0006678017671220005,-0.0008239115122705698,-0.001151967910118401,0.0004474611778277904,-0.0007257141987793148,-0.0004787322541233152,-0.0002878375817090273,-4.7153953346423805e-05,0.00072143052238971,0.0004885505768470466,0.0016304615419358015,0.00034229346783831716,-0.0012403589207679033,0.00028288093744777143
volume_sn_voxels::v54,0.0004457287723198533,0.00042457893141545355,0.0002716364979278296,-0.0008247547084465623,-0.0012850741622969508,0.0005049454048275948,0.001152865239419043,-0.0003366514574736357,-0.0008436255739070475,-0.0010285890894010663,-0.0008924179128371179,0.0002091580827254802,-0.0005041788099333644,-0.0003210445574950427,-0.0006002519512549043,0.00040600818465463817,0.0007832456612959504,0.0006308456067927182,0.001140802283771336,6.347116141114384e-05,-0.0008187755011022091,-0.00012439704732969403
volume_sn_voxels::v55,0.0005818993668071926,0.00046041575842536986,8.077758684521541e-05,-0.0007406845688819885,-0.0014792660949751735,0.0008198990835808218,0.0009336315561085939,-0.00038661473081447184,-0.0009260569931939244,-0.001388565986417234,-0.001087882206775248,-9.388379839947447e-05,0.00013081035285722464,-0.000580384221393615,-0.0004525473923422396,0.0002412433095742017,0.0011388652492314577,0.0004740714211948216,0.001126338611356914,0.00013043473882135004,-0.0006419610581360757,-0.00047142355469986796
volume_sn_voxels::v62,0.00023825850803405046,0.000537813757546246,-0.00020024854165967554,7.820646715117618e-06,-0.0006700376980006695,0.0014124815352261066,-8.851359598338604e-05,-0.0017915786011144519,0.000515832332894206,0.0005031320615671575,-0.001415157224982977,0.0011558553669601679,0.0014462621184065938,0.00021025050955358893,-0.0001390294637531042,0.001213487470522523,-0.0013105730758979917,-0.0007600516546517611,-0.0013743088347837329,-0.00037727667950093746,0.0009602270438335836,0.0002894023200497031
volume_sn_voxels::v65,0.0003142536152154207,0.000339923077262938,-0.0004917957121506333,-0.00015785451978445053,-0.0006780260009691119,0.0011745239607989788,-6.1554032981803175e-06,-0.0016963372472673655,0.0007896629394963384,0.00017462698451709002,-0.0017095287330448627,0.0014951523626223207,0.001592420507222414,0.0005732082645408809,0.00010083205415867269,0.0006943077314645052,-0.0011711110128089786,-0.0003607016406022012,-0.0007998649962246418,-0.000809556629974395,0.0006034206598997116,-0.0007791008101776242
volume_sn_voxels::v66,0.00042264809599146247,0.0005405416013672948,-0.00032260981970466673,-0.00011669979721773416,-0.0010210423497483134,0.0014242343604564667,8.454671478830278e-05,-0.0018801841652020812,0.0010843939380720258,-8.079571125563234e-05,-0.0015305064152926207,0.0015842901775613427,0.0020524412393569946,0.0002758219779934734,0.0002396894560661167,0.0012612284626811743,-0.0011488101445138454,-0.0010879815090447664,-0.0013436905574053526,-0.000862470013089478,0.0006464823381975293,-0.00017264307825826108
volume_sn_voxels::v67,0.0005114484229125082,0.0007292184163816273,-7.123551040422171e-05,7.741856825305149e-05,-0.0012815059162676334,0.0014857235364615917,5.101763235870749e-05,-0.0019472565036267042,0.0013516495237126946,-0.000231850310228765,-0.0008229564991779625,0.0010328686330467463,0.002263366710394621,-0.0002962064172606915,0.00032485718838870525,0.0017848082352429628,-0.0006748787127435207,-0.0021374623756855726,-0.0016833096742630005,-0.0008150796056725085,0.0008629858493804932,0.0017554863588884473
volume_sn_voxels::v69,0.00039852550253272057,0.0002285666560055688,-0.0006210621213540435,-0.0002894018543884158,-0.0008805148536339402,0.0008693566196598113,0.00019025185611099005,-0.0016678187530487776,0.0006949485978111625,-0.00018419401021674275,-0.0016397570725530386,0.0014902378898113966,0.0013717334950342774,0.0006994561990723014,0.0003898896393366158,0.0002842697431333363,-0.001000052783638239,-6.472793756984174e-05,-0.0001236470852745697,-0.000985864200629294,0.00023407404660247266,-0.0011061907280236483
volume_sn_voxels::v70,0.0003930778766516596,0.00026322214398533106,-0.00047131945029832423,-0.00031909221434034407,-0.0010152248432859778,0.0009091311367228627,0.00018605589866638184,-0.0013696784153580666,0.0009293339680880308,-0.0004057499172631651,-0.0014489463064819574,0.0015311120077967644,0.0016371626406908035,0.00048693333519622684,0.0005184281035326421,0.0004601559485308826,-0.0008023355039767921,-0.00043211711454205215,-0.0006152561982162297,-0.0011033187620341778,0.00016855236026458442,-0.0007810202660039067
volume_sn_voxels::v74,0.0004564362170640379,7.783713954268023e-05,-0.0006790596526116133,-0.000448390404926613,-0.0009235800825990736,0.0004780374001711607,0.00037089193938300014,-0.0015542516484856606,-9.280875383410603e-05,-0.00013210682664066553,-0.0014827637933194637,0.0008178214775398374,0.0007159665692597628,0.0007046887185424566,0.0007417106535285711,-0.00016725488239899278,-0.0008198623545467854,0.00018798343080561608,0.0009541428880766034,-0.0004032059805467725,-0.00033548634382896125,-0.0008047792362049222
volume_sn_voxels::v75,0.0004778443544637412,0.00014367875701282173,-0.000774376792833209,-0.00048768395208753645,-0.0010678785620257258,0.0005383496754802763,0.000338883139193058,-0.0015144291101023555,0.0003097214503213763,-0.00046135252341628075,-0.0013985908590257168,0.0011450860183686018,0.0009469298529438674,0.0005025531863793731,0.0007265083258971572,-0.00013606624270323664,-0.000741824391297996,1.6362811948056333e-05,0.0004923555534332991,-0.0006448988569900393,-5.022350887884386e-05,-0.0009476800332777202
volume_sn_voxels::v76,0.0004689931229222566,0.0002471757761668414,-0.0006065680063329637,-0.0004483125521801412,-0.0011306151282042265,0.000534434278961271,0.00018245834507979453,-0.0012678219936788082,0.0006014276877976954,-0.000787549011874944,-0.0012065877672284842,0.0012836128007620573,0.0011448864825069904,0.00032866050605662167,0.0008350300486199558,-5.2500690799206495e-05,-0.00043451343663036823,-0.0001940533984452486,-7.725832801952492e-06,-0.001178234932012856,0.0001025617602863349,-0.0007953838212415576
volume_sn_voxels::v80,0.0005771723226644099,5.4638412620988674e-06,-0.0005586852785199881,-0.0007128195138648152,-0.001045106677338481,0.00025032367557287216,0.0006151580018922687,-0.0013067541876807809,-0.0006597930332645774,-0.00039430917240679264,-0.0009982611518353224,0.0005106525495648384,0.000555136357434094,0.0006154818693175912,0.0009572232374921441,-0.00032717175781726837,-0.0007168443989939988,0.0002442440309096128,0.0015264516696333885,9.222119115293026e-05,-0.0011796876788139343,-0.0007986878044903278
volume_sn_voxels::v81,0.0005190970259718597,9.474520629737526e-05,-0.0006266198470257223,-0.000654074945487082,-0.001157130696810782,0.00018871451902668923,0.00040771134081296623,-0.0012648493284359574,-0.0002902692649513483,-0.000645991531200707,-0.0011518287938088179,0.0007922646473161876,0.0004157823568675667,0.0003184822271578014,0.0008440080564469099,-0.0003155861049890518,-0.000514799845404923,5.993089871481061e-05,0.0010085991816595197,-0.0002358266501687467,-0.0006666306871920824,-0.0006956821889616549
volume_sn_voxels::v87,0.0005942845018580556,2.847405630745925e-05,-0.0001570155582157895,-0.0009449978824704885,-0.0010089591378346086,-7.477495819330215e-05,0.0009500315645709634,-0.0009940462186932564,-0.0011366603430360556,-0.0005924713332206011,-0.00033910467755049467,0.0003546783118508756,0.00016840576427057385,0.00013861432671546936,0.001176177291199565,-7.674017979297787e-05,-0.0006402323488146067,0.0004144634585827589,0.0016377808060497046,0.0003797961981035769,-0.0018866226309910417,-0.00039061030838638544
volume_sn_voxels::v88,0.0006539905443787575,1.7820284483605064e-06,-0.00047806368093006313,-0.000936174881644547,-0.0012477871496230364,-3.155185186187737e-05,0.0006258879438973963,-0.0011802478693425655,-0.0008906564908102155,-0.0007389308884739876,-0.0009061959572136402,0.0005577212432399392,0.00011510486365295947,9.16734425118193e-05,0.0010135594056919217,-0.00023691415844950825,-0.0004360273014754057,9.454689279664308e-05,0.0016135420883074403,0.00031227851286530495,-0.0013951995642855763,-0.0005071329069323838
volume_sn_voxels::v95,0.0006186410319060087,0.0002651610120665282,0.00032031070441007614,-0.001286191400140524,-0.0010191273177042603,-0.00021716169430874288,0.0014538548421114683,-0.0008542245486751199,-0.0011148867197334766,-0.000584100722335279,0.0003739490348380059,0.0005995446117594838,-0.0004440440097823739,-0.00027918926207348704,0.0009181082714349031,0.00018805333820637316,-0.00010277274122927338,0.0006124668288975954,0.0016572677996009588,0.0003726267605088651,-0.0018185568042099476,0.000612194009590894
volume_sn_voxels::v96,0.0006361909327097237,0.00017287132504861802,5.735281956731342e-05,-0.001042183837853372,-0.001131389057263732,-0.00024355232017114758,0.0007899075280874968,-0.0008856512722559273,-0.0009026212501339614,-0.0006722793914377689,-0.00029127855668775737,0.0005610717344097793,-0.0005121823633089662,-0.0003794863587245345,0.0007736394181847572,-6.675189797533676e-05,-0.00011449802696006373,0.00038656473043374717,0.0015011068899184465,0.000530089542735368,-0.0017910388996824622,0.00020039275113958865
volume_sn_voxels::v103,0.0004961109953001142,0.0003315913781989366,0.0005555251846089959,-0.001091069309040904,-0.0008454902563244104,-0.00033514114329591393,0.0009784562280401587,-0.0007328018546104431,-0.0007104832911863923,-0.00019045211956836283,0.0002286029775859788,0.0007127422140911222,-0.0010086523834615946,-0.0004861346969846636,1.4294480934040621e-05,8.086431625997648e-05,0.00029380436171777546,0.000448361475719139,0.0012293070321902633,0.000177766167325899,-0.0012684139655902982,0.0008551875944249332
volume_sn_voxels::v104,0.0006282555405050516,0.000336331402650103,0.00030996627174317837,-0.001197836478240788,-0.0010792523389682174,-0.00024562006001360714,0.000558344938326627,-0.0007301225559785962,-0.0006409466150216758,-0.0005116852698847651,-0.00024301279336214066,0.000782459566835314,-0.00109443673864007,-0.000722428085282445,0.00014105644368100911,-3.1554067390970886e-05,0.000259885739069432,0.00033989991061389446,0.001433718134649098,0.0005612846580334008,-0.0014501531841233373,0.0005310283740982413
volume_sn_voxels::v111,0.0004763976321555674,0.0005212790565565228,0.0008151970105245709,-0.0011979161063209176,-0.0007667993777431548,-0.00028168963035568595,0.000903999141883105,-0.0006491421954706311,-0.00045250047696754336,0.0001112881291192025,0.00021924036263953894,0.0009060229058377445,-0.0014675396960228682,-0.0005818096688017249,-0.0006985982181504369,7.881716010160744e-05,0.0005351938307285309,0.0004268536577001214,0.0012078406289219856,1.1923508282052353e-05,-0.0008275660802610219,0.0010026765521615744
volume_sn_voxels::v112,0.0005477169761434197,0.0004665605374611914,0.0005474349018186331,-0.0010994122130796313,-0.0009927430655807257,-0.0001525530533399433,0.00043404611642472446,-0.0006566264200955629,-0.00042642655898816884,-0.0002442194090690464,-0.00022877012088429183,0.0007782519096508622,-0.0011905739083886147,-0.0006579439505003393,-0.00045640970347449183,6.841984577476978e-05,0.0005252376431599259,0.00046897443826310337,0.0011580815771594644,0.0004160841926932335,-0.0009466303745284677,0.0006006069015711546
volume_sn_voxels::v119,0.00046135790762491524,0.0006259656511247158,0.0011155583197250962,-0.0012281922390684485,-0.0008149665663950145,-0.00011757140600821003,0.001222343067638576,-0.0004471162101253867,-0.0003436040715314448,0.0002574343525338918,0.00027182215126231313,0.000948177941609174,-0.0016550003783777356,-0.000265255308477208,-0.0014091171324253082,0.00028807303169742227,0.00055654626339674,0.00025496818125247955,0.0011469291057437658,-0.0002664387575350702,-0.00023923805565573275,0.0008085702429525554
volume_sn_voxels::v120,0.000527532072737813,0.0006566540105268359,0.000888531154487282,-0.0011595893884077668,-0.0009536546422168612,0.00011128990445286036,0.0007796634454280138,-0.00034605394466780126,-0.00048425019485875964,-0.00029349798569455743,-0.00014338662731461227,0.0008302382775582373,-0.0014191558584570885,-0.0006439135759137571,-0.0011093276552855968,0.0003436287515796721,0.0005880260141566396,0.0005775821628049016,0.0009360092226415873,0.0001590137544553727,-0.00039562818710692227,0.0004235542146489024
volume_sn_voxels::v121,0.0006512094405479729,0.0006238596979528666,0.0005709346733056009,-0.0011282514315098524,-0.001136258477345109,0.00038291170494630933,0.00031947033130563796,-0.00028633445617742836,-0.0006243314710445702,-0.000875566154718399,-0.0004672627546824515,0.0005597520503215492,-0.0009084432385861874,-0.0008164881728589535,-0.0008170462679117918,0.00034004313056357205,0.0007653626380488276,0.0006422416772693396,0.0007457761093974113,0.0005563338636420667,-0.0003141544875688851,6.030275471857749e-06
volume_sn_voxels::v127,0.0005954115185886621,0.0005912196938879788,0.0005393225001171231,-0.0006301086395978928,-0.0012083249166607857,0.0013241961132735014,0.0008005334530025721,0.0006760486867278814,-0.0012186078820377588,-0.0016247128369286656,-0.0003504105261527002,-0.00046731860493309796,0.00038595369551330805,-0.0007359290029853582,-0.0007651133346371353,0.0006519407615996897,0.0006650439463555813,0.0009338110685348511,2.9514074412873015e-05,0.0004539528163149953,0.0003458287683315575,-0.0011172676458954811
volume_sn_voxels::v132,0.0003176419995725155,0.000546519469935447,-0.00016895847511477768,-3.1008589758130256e-06,-0.0007715813699178398,0.0015254301251843572,-0.00015937199350446463,-0.0017539836699143052,0.0006796343368478119,0.0002607497153803706,-0.0012482888996601105,0.0011816642945632339,0.001603193348273635,0.0004054144083056599,-0.0001493029558332637,0.0014552681241184473,-0.0011029851157218218,-0.0012184525839984417,-0.0011589674977585673,0.00011814274330390617,0.0008868991862982512,0.0005117562832310796
volume_sn_voxels::v147,0.0006608093390241265,-3.6547071431414224e-06,-0.0003635852481238544,-0.0005435443017631769,-0.0008381704101338983,0.0003327133017592132,7.524315878981724e-05,-0.0010379829909652472,-0.0008235383429564536,-0.00039412142359651625,-0.00047636748058721423,7.771742093609646e-05,0.0005220180610194802,0.0007298659184016287,0.0010443776845932007,-0.00011502764391480014,-0.0008104571606963873,9.373712236993015e-05,0.0006483686156570911,0.00021970117813907564,-0.0008502169512212276,-0.0004382710321806371
volume_sn_voxels::v148,0.0006872163503430784,4.220053961034864e-05,-0.0005653823027387261,-0.0006396791432052851,-0.0010928421979770064,0.00030591749236918986,-9.032287380250636e-07,-0.0011883692350238562,-0.00042756821494549513,-0.0007700573187321424,-0.0007970071164891124,0.000567049952223897,0.00039980982546694577,0.0004792722756974399,0.0008772439905442297,-0.0003023750614374876,-0.00038741863681934774,-7.351992098847404e-05,0.00047805876238271594,8.49869247758761e-05,-0.0003309210005681962,-0.0006623885128647089
