Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
rigidity_left,0.0071891914,0.0052178116,-0.058685616,0.002148727,0.16025522
rigidity_right,0.10804114,0.14828615,0.10721986,0.46259892,0.06851964
tremor_rest_left,0.07918656,0.023273608,0.0013111152,-0.017601933,0.0020771616
tremor_rest_right,0.12030742,0.042088628,0.2757634,0.0046978537,0.054425854
tremor_postural_left,0.014642522,0.09982153,-0.014698537,0.09591986,0.24683435
tremor_postural_right,-0.20666714,0.010638297,0.3839778,0.7099126,-0.0026104173
bradykinesia_speed_left,0.36871722,0.029706238,0.22897497,-0.076334335,0.038403057
bradykinesia_speed_right,0.054585543,0.0037934582,0.093133725,0.018535694,-0.0009686062
bradykinesia_amplitude_left,-0.018106353,0.0040796134,0.30717832,-0.0021961902,0.15557516
bradykinesia_amplitude_right,0.061144013,-0.64833105,0.06574835,-0.009862581,0.049234185
bradykinesia_rhythm_left,0.017274242,0.1171545,0.046272624,0.35936978,0.15234858
bradykinesia_rhythm_right,-0.07370926,0.14869578,0.13726151,0.28853753,0.08249716
mirrormovement_left,0.025214959,0.034292173,-0.042427562,0.071603455,0.001113702
mirrormovement_right,0.0021964062,-0.008961461,0.15395804,-1.6732882,0.080588944
