Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
volume_sn_voxels::v0,0.00016957709,-0.00028698932,0.0001515336,0.00032953586,0.00010883461,-0.00018990441,0.0009260317,0.00026133237,4.331188e-05,-0.00031502522,1.9001276e-07,-0.001166288,-0.00039872644,0.00066443696,-0.00013728421,-6.8036745e-05,0.0007362788,-0.0012623,-0.00050695427,-0.0010949296
volume_sn_voxels::v1,0.00022561033,-0.00030754966,0.00039315558,0.00041254272,0.00020202923,-0.00019544878,0.0010154393,0.00036582656,-5.2425672e-05,-0.00021881044,-2.7327591e-05,-0.0007725679,-8.2531755e-05,0.0007159561,-0.00043530436,-0.00029154023,0.0007100651,-0.0015644598,-0.00044921707,-0.00079086376
volume_sn_voxels::v2,0.00021760206,-0.00042826377,1.9993506e-06,0.00033306936,7.85683e-05,-0.00018076849,0.00070818077,0.00045373998,-0.00031541547,-0.00035562567,2.3539313e-05,-0.0016844299,-0.00047600118,0.00075994886,0.00016723202,-4.9647344e-05,0.0006156249,-0.00086125603,-0.0003203141,-0.0010237929
volume_sn_voxels::v3,0.00025537945,-0.00044709846,0.00012627534,0.0004618716,0.00026837765,-0.0002506704,0.0008104313,0.00065487326,-0.00034295692,-0.00034933313,0.00014039286,-0.0014783209,-0.00042879285,0.0011494996,-0.0001534611,-0.00016224783,0.000621025,-0.0011696164,-0.0006518138,-0.0012253771
volume_sn_voxels::v4,0.00032925454,-0.00040399865,0.00038579086,0.0003900661,0.00040646477,-0.00040740523,0.0010714511,0.00044940683,-0.00039026784,-0.00021028605,0.00019701693,-0.000648923,-0.00014763487,0.00089820544,-0.0004616022,-0.00024926054,0.00056077563,-0.0015569079,-0.000666482,-0.00070191396
volume_sn_voxels::v5,0.00025765537,-0.0005230489,-0.00011268897,0.00038635504,0.00021556685,-0.00021443974,0.0006051011,0.00035700752,-0.0006173848,-0.00034192236,-4.1786294e-05,-0.0017680128,-0.0006523758,0.0007911859,0.00024076056,-0.00019351525,0.00044151707,-0.0005662565,-0.00037321524,-0.0010539539
volume_sn_voxels::v6,0.0002583751,-0.000580261,-0.00010008421,0.00043939924,0.00043262905,-0.00028827172,0.0004821921,0.00044578337,-0.00066369865,-0.00032126362,5.237716e-05,-0.0014017281,-0.00063478056,0.00084155885,0.00016147383,-0.00028622858,0.00025329817,-0.00070647226,-0.00036414614,-0.0009569923
volume_sn_voxels::v7,0.0003402773,-0.0005473996,4.4713306e-05,0.00048492843,0.00054742186,-0.00026466028,0.00062281475,0.00068322715,-0.0005452837,-0.00028393543,0.000114114235,-0.001115596,-0.0004625215,0.0010284252,-3.943758e-05,-0.00020861233,0.00023226594,-0.0010947584,-0.00050283084,-0.0009607753
volume_sn_voxels::v8,0.000395625,-0.00049258926,0.0002293555,0.00048584052,0.0005785493,-0.0003317956,0.00071618817,0.00077817094,-0.00072939595,-0.0003144363,0.00022016693,-0.00040822383,-0.00018118923,0.0008477428,-0.00044384485,-0.00021533198,0.0003907193,-0.0010060433,-0.0005851143,-0.00076949794
volume_sn_voxels::v9,0.00026804075,-0.00037987684,-0.00021067113,0.00029168357,0.00013775019,-2.3369295e-05,0.00043669253,-0.00026183034,-0.00048642,-0.00027697996,-0.0001333319,-0.0015204916,-0.00053037086,0.00054043403,0.00013587142,-0.000366132,0.0005859615,0.00055197295,-0.000565855,-0.0014234446
