Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19
rigidity_left,-2.3655997e-05,-4.806299e-05,-0.0003575156,-4.3535954e-05,0.00040789534,-0.00050989474,0.0007357466,-0.00017660504,0.00020963704,-4.708176e-05,-0.0005032662,0.0005160761,-1.3345108e-05,0.00032562768,0.0007126176,2.5117159e-05,-0.0008094045,0.0008105848,0.002493783,-0.00038824184
rigidity_right,-8.248547e-05,-9.8073e-05,-8.816025e-05,0.00017642813,-0.00046967543,-0.0004557912,1.1086504e-05,-0.0002971577,-0.00026977324,0.00015318052,0.00015945533,0.00018765524,0.0007905971,0.00095188635,0.0003087057,-0.00020050089,-0.0009367193,-0.00045043873,-0.0014793273,0.00038423878
tremor_rest_left,0.00019042322,-0.00025288682,-8.127053e-06,-0.00018254392,5.85329e-05,0.0004862024,0.00067003624,0.00034881913,0.00044098892,-0.000438132,-0.000891012,0.00036447306,-0.00019261593,0.00044379118,0.0008709216,0.0003165333,-0.00085982244,-0.0001431984,0.0005595819,-0.0016368547
tremor_rest_right,0.00012606174,-0.00013893237,1.1712122e-05,-0.00010729251,-0.00037383716,0.0003247513,0.00014345301,0.00030718575,-0.00044628477,-0.00047786432,-4.101152e-05,9.69119e-05,0.00042827817,0.00054139347,0.0006956911,0.00035371922,-0.00071326614,-3.472142e-05,-0.001057067,-0.000631952
tremor_postural_left,-0.00016550737,-0.00029163188,-0.00013175762,-0.0002946084,0.00037289964,0.00025408348,0.00023300882,0.00012614061,0.00034598302,0.00016934761,-0.00062973227,0.00045976095,-0.0005733767,0.00010062059,0.00019711026,-0.00029637426,-2.8945753e-05,-0.0008198925,0.0015347158,-0.0010273367
tremor_postural_right,-1.5406833e-05,-4.409279e-05,0.0003492795,-3.1838244e-05,-0.0006109606,0.00018800229,-0.0005169925,0.0003213291,-0.0004658165,-0.00023980081,0.00019883201,1.5512478e-05,-0.0005519391,1.6245913e-05,0.00031769264,0.00052723027,0.00029647892,-0.00015992312,-0.0022351341,0.0011663603
bradykinesia_speed_left,8.48273e-05,1.8546223e-05,2.9711939e-05,0.00016319248,0.000499109,-0.0002929064,0.00063112896,-8.564938e-05,0.00040692362,0.0002260602,-2.0972242e-05,0.00034792794,-0.00054831896,1.8237943e-05,0.0006873712,0.00029096584,-0.00032395238,0.000115623865,0.0013971702,-0.00073980796
bradykinesia_speed_right,-2.8724584e-05,4.4555156e-05,-0.000111768844,0.00038346092,-0.00045211325,-6.52491e-05,-0.00046395703,0.00042218808,-0.0005297431,-0.00015546233,0.00016966346,4.1966273e-06,0.0008617499,0.00075330236,-0.00071076327,-0.0001497854,-0.00067419617,0.0005605254,-0.0009573446,5.0990187e-05
bradykinesia_amplitude_left,4.3750453e-05,4.44253e-05,-2.9532259e-05,3.728e-05,0.0005478335,-0.00030871172,0.0005417627,-0.00032213115,0.00029316754,0.00026896235,-0.00012140919,0.000634092,-0.00036296362,-0.00012929559,0.0005537943,0.00020242503,0.00022878962,7.5519325e-05,0.001625142,-0.0008525992
bradykinesia_amplitude_right,-3.667785e-05,6.552529e-05,-0.00010802925,0.00022713687,-0.00034872818,-0.00010668211,-0.00043870803,0.00023738036,-0.0005987975,-0.00019182461,0.00018137539,-0.00011796727,0.0010996775,0.00069165754,-0.00085557136,-0.0003284257,-0.00014457288,0.00038050665,-0.00064160064,0.00014598572
bradykinesia_rhythm_left,7.147531e-05,1.790933e-05,-1.3894308e-05,0.00017689184,0.00016917675,-0.00036340757,-2.2865108e-05,-0.00043837118,0.0007022238,-4.9107434e-06,-0.00011098635,0.00033206682,7.240205e-05,0.00032259693,8.5525666e-05,-0.00024483394,0.0004398949,0.00039426997,0.0011095349,0.00022882948
bradykinesia_rhythm_right,7.078765e-05,8.124293e-05,0.00012461396,0.0001946283,-0.00035097077,-0.0008489591,-0.0010699164,-0.00021217323,-0.00059612095,0.00041535607,0.00044968835,-0.00016369097,0.0008684128,0.0009816141,-0.0015128817,0.0003465772,-0.00067324494,-0.00023652606,-0.0005918773,0.0006915276
mirrormovement_left,-0.0001259067,-0.00017918776,-0.00018369406,0.0009269994,-0.0013495382,-0.00037833714,1.7454773e-05,0.0002757636,-0.00049938535,-0.0011198719,-0.00042853036,0.00021504758,0.0016564524,-0.0005148911,-0.001439508,0.00024931357,0.00022102118,-0.0019167734,-0.0025707511,-3.6860627e-06
mirrormovement_right,0.00016557527,5.8329806e-06,6.426133e-05,0.00031081843,0.001046093,-0.00040169669,0.0012051413,-2.780492e-05,0.0009956072,-6.840693e-05,-0.00048819126,0.00022741382,-0.0015301394,-0.0007947036,0.0014095765,0.0010043823,0.0015471092,-5.7964342e-05,0.0008752984,-0.001414249
