Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
volume_sn_voxels_feature_0,0.21857665,-0.64672476,0.3231393,-0.99165505,1.3766477
volume_sn_voxels_feature_1,0.1487573,-0.84185857,0.33281448,-0.8998733,1.3894362
volume_sn_voxels_feature_2,0.3293103,-0.5928591,-0.17402726,-0.32117435,1.4768683
volume_sn_voxels_feature_3,0.35515225,-0.6254169,-0.14447169,-0.5123621,1.4906894
volume_sn_voxels_feature_4,0.48759833,-0.6387008,-0.7656956,-0.109644994,1.7722812
volume_sn_voxels_feature_5,0.6574352,-0.28914475,-1.489103,-0.110330805,0.5280828
volume_sn_voxels_feature_6,0.64908963,-0.26443866,-1.3151926,0.122247346,0.84084547
volume_sn_voxels_feature_7,0.6379931,-0.26400366,-2.0668323,-0.61192715,0.46334726
volume_sn_voxels_feature_8,0.7067637,-0.37272242,-2.2763438,-0.8169917,0.6752239
volume_sn_voxels_feature_9,0.47567362,-0.44274744,-2.0962574,-1.0709877,0.626411
volume_sn_voxels_feature_10,0.30982298,-0.4317767,-1.8910933,-1.0489813,0.47621185
volume_sn_voxels_feature_11,0.08300697,-0.6687434,0.6842032,-1.213631,1.2925141
volume_sn_voxels_feature_12,0.31530917,-0.6222836,0.28262508,-0.5469833,1.4969394
volume_sn_voxels_feature_13,0.5034449,-0.58722603,-0.1935053,-0.2088934,1.6199962
volume_sn_voxels_feature_14,0.4785695,-0.5403983,-0.3427539,-0.7578649,1.6359041
volume_sn_voxels_feature_15,0.6464796,-0.47205508,-0.47405145,0.017394027,1.3323069
volume_sn_voxels_feature_16,0.65218794,-0.54021466,-0.62254715,0.09231384,1.4606712
volume_sn_voxels_feature_17,0.82978755,-0.38834384,-1.0394582,0.38822293,1.1148769
volume_sn_voxels_feature_18,0.72548467,-0.4122077,-1.0778902,-0.1395644,1.2594386
volume_sn_voxels_feature_19,0.8038598,-0.30957365,-1.6017431,-0.21299347,0.72296256
volume_sn_voxels_feature_20,0.8944791,-0.38961875,-1.6266289,-0.26747933,1.0144892
volume_sn_voxels_feature_21,0.6174622,-0.39026028,-2.3972473,-1.1868018,0.11317712
volume_sn_voxels_feature_22,0.30007714,-0.38195592,-2.0847151,-1.2581564,0.031609844
volume_sn_voxels_feature_23,0.14056803,-0.4388331,-2.154183,-1.4131236,-0.10663207
volume_sn_voxels_feature_24,0.10467549,-0.557722,-1.8136396,-1.141566,0.19414163
volume_sn_voxels_feature_25,0.2106999,-0.59964865,0.8679649,-0.8000638,1.4245392
volume_sn_voxels_feature_26,0.9452625,-0.36744502,-0.6214745,-0.21875861,0.9065785
volume_sn_voxels_feature_27,0.10883264,-0.3629617,-2.298311,-0.8789508,-0.4279241
volume_sn_voxels_feature_28,0.5659235,-0.4162959,-1.9568383,-1.4371512,-0.10861959
volume_sn_voxels_feature_29,-0.31234974,-0.35228547,-2.34355,-1.1989335,-0.5276569
volume_sn_voxels_feature_30,0.31926957,-0.47880244,-2.060206,-1.5320641,-0.25317347
