Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29,Factor_30,Factor_31,Factor_32,Factor_33,Factor_34,Factor_35,Factor_36,Factor_37,Factor_38,Factor_39,Factor_40,Factor_41,Factor_42,Factor_43,Factor_44,Factor_45,Factor_46,Factor_47,Factor_48,Factor_49
rigidity_left,0.20560125,0.09452596,0.04434441,-0.33334765,0.08441812,0.12579155,-0.039761,-0.15627353,0.053226903,0.022980299,-0.029890869,-0.25737682,0.049168058,0.2498958,-0.049265504,0.07029463,-0.040673718,-0.06260504,0.02493896,0.12582245,-0.29688543,0.14449681,-0.013639854,0.21358879,0.20512043,-0.09629142,0.10986283,-0.014206778,-0.00030484446,-0.0106222285,-0.10046291,-0.07426286,-0.07245181,0.50225997,-0.03359541,0.17034373,0.5341322,0.02267775,-0.26779902,0.12949768,-0.27777985,-0.11802428,0.101526484,-0.019352786,-0.01637302,0.047056116,-0.33506832,-0.14155926,-0.13578953,0.0016960014
rigidity_right,-0.13697,-0.11609103,0.052842736,0.33811694,-0.002596581,-0.091325976,-0.036666453,-0.100762576,0.16121508,0.19282097,-0.029643402,-0.18992695,-0.04189021,0.01665229,-0.115915075,0.16722065,-0.16008134,0.21446285,0.076136895,0.14492294,0.13211897,0.076231785,0.16892914,0.054563805,-0.1739381,-0.16963814,-0.08870912,-0.16864803,-0.38760957,0.032184545,-0.0951204,-0.22070315,0.17206682,-0.13616477,0.06939968,0.07311044,-0.39640263,-0.04539492,-0.25955415,-0.23117475,0.115774184,0.047459535,0.13796218,0.29611617,0.07114246,-0.5141702,0.27339882,-0.021631695,-0.043738283,0.09834285
tremor_rest_left,-0.019462835,0.1919231,-0.04777612,0.18176152,0.0134473955,-0.098071925,-0.16501637,-0.009785549,0.053646248,0.10502997,-0.11916991,0.039104365,-0.05120177,-0.016220793,-0.23423974,0.19507125,-0.030044096,-0.42894405,0.19198294,0.09083204,-0.09657966,-0.060599774,-0.08898484,-0.09293176,-0.07036488,-0.11375781,0.10232433,-0.115162194,0.21526968,-0.01773257,-0.02404303,0.12265697,-0.013325275,0.25537118,0.29894018,-0.12319604,0.38205072,-0.036065172,0.029440405,0.036401205,0.16515139,-0.19520189,-0.18753928,0.027657874,-0.0003704954,0.13176224,-0.010707121,-0.025107846,-0.122404076,-0.03303746
tremor_rest_right,-0.075665556,-0.025107982,0.04915097,-0.16304192,0.18457887,-0.16270354,-0.17317994,-0.097263046,-0.009556775,-0.22000837,-0.092843436,-0.07432443,-0.12374059,-0.035432015,0.22220251,0.2536031,-0.08989771,0.05305174,0.109077975,0.061377265,0.43565485,0.020434607,0.1213656,-0.27250847,-0.0019534444,-0.2890545,0.096227005,-0.20049633,-0.05601757,0.03659744,0.106565565,0.014767729,-0.21622917,-0.045095336,0.12149961,0.028229423,-0.049113818,0.092287265,0.08402111,-0.14179078,0.30293632,0.124666005,-0.14537565,-0.07237843,0.084245734,-0.06817254,-0.15467095,-0.08019127,-0.06531156,0.056948394
tremor_postural_left,-0.16807391,0.20405886,-0.11193519,0.24093428,0.0015457895,-0.21994153,-0.17818509,0.11487184,0.030115088,-0.009128327,0.17523497,0.0973042,0.2856681,0.18112117,0.03810937,-0.1112016,-0.059812695,-0.16231677,-0.05649806,-0.17684011,-0.33881316,-0.0684814,0.15946323,-0.16506054,-0.009565406,-0.016796365,-0.14028047,0.006088004,0.075275436,-0.3037768,0.12366094,0.17586192,-0.00086763717,0.22433408,3.628006e-05,0.03602901,-0.014720009,-0.09404992,0.02999281,-0.04142566,-0.2290769,-0.15707165,-0.29470682,0.01848424,0.070028774,-0.05247168,-0.1576942,-0.23461525,-0.26926032,0.121599436
tremor_postural_right,-0.013657192,-0.0020755038,0.028201707,0.0071071344,-0.10618523,-0.08679721,0.021236246,-0.07524836,0.10526882,-0.21829507,-0.045302443,-0.08534668,-0.033486437,-0.12274005,0.0329801,-0.028964428,0.12396003,0.05756602,0.014669414,-0.09868171,0.5450705,-0.3301454,0.10570847,-0.09353741,-0.38945034,-0.110926844,0.06586883,-0.014229091,0.024722831,0.05956862,0.36622748,-0.022331135,0.072899096,-0.20952259,0.046020262,0.07449103,-0.33713713,0.15517443,0.15471716,-0.040779464,0.24121758,0.061554503,0.21261302,0.19623457,-0.18227659,-0.051066358,-0.13058937,-0.12638618,0.22729385,0.086035006
bradykinesia_speed_left,0.060262877,0.025290614,-0.018702742,-0.4142732,0.0030216267,-0.050344642,0.14141746,-0.11338894,0.13802661,-0.08114632,-0.29086542,-0.06594764,0.0741859,-0.22090639,0.12826815,0.07687659,0.18824221,-0.14537068,-0.010483772,-0.049147658,0.010223791,0.008909358,-0.15079717,0.058935486,0.05482877,0.0131485,0.21225525,-0.11283662,0.02114085,0.0323895,-0.21489067,-0.15484124,-0.035357915,0.33200622,0.16090716,-0.21552569,0.46574068,-0.07680192,-0.07346375,-0.084628664,0.14750934,-0.07040207,-0.22140047,-0.051639978,0.188581,0.22507346,0.055687103,-0.046993464,0.089986436,0.076011755
bradykinesia_speed_right,-0.13412072,-0.014208478,-0.045429327,0.17988916,-0.092193455,-0.06563734,0.05347523,0.034416016,-0.16824253,0.08251141,-0.07768885,-0.34431624,0.050236758,0.11142574,-0.004779855,0.13457435,0.08734476,0.059659027,0.1529824,-0.055627797,0.14529875,0.10438863,-0.0854355,0.2315928,0.12389106,0.044211015,0.053776965,0.07173481,0.084844366,-0.017349398,-0.07929725,-0.18081859,0.19044648,0.04266351,0.022726959,0.11725064,0.10460756,0.15981859,-0.3641783,0.24123615,0.013660338,0.2412231,0.21343397,0.2306072,-0.15116933,-0.27576447,0.36076623,-0.038809184,0.12916411,-0.2839802
bradykinesia_amplitude_left,0.04484419,0.053726256,-0.30646536,-0.57838356,0.053624608,-0.037540898,-0.1818115,-0.04455981,-0.03960148,0.033768356,-0.22046033,-0.03801204,0.017387157,-0.08776215,0.024074547,0.14281553,-0.07301662,-0.058162794,0.025955344,-0.016789334,-0.29155242,-0.004016697,0.010620314,0.14463834,0.29116797,0.023140347,0.13638367,-0.031801134,-0.041329924,0.057075255,-0.07503402,0.096704535,-0.18426052,0.23853874,0.16895919,-0.17501596,0.3834704,0.09729213,0.032334793,0.04472806,-0.10087486,-0.13126014,-0.22452872,-0.010999415,0.00079552515,0.11214487,0.075129636,-0.011275035,0.11939082,-0.05102034
bradykinesia_amplitude_right,0.009511377,0.08798828,0.25417343,0.045900054,0.009685691,-0.049706597,0.09934074,0.14482948,0.020299487,-0.10520775,0.078698836,-0.06366853,-0.11167976,0.35282978,0.09386129,0.017707838,0.35532996,0.34383816,0.124332055,-0.10101522,0.35411477,0.21025403,-0.07692678,-0.043118224,-0.12326801,0.16954584,-0.09938171,0.046045445,-0.13706943,-0.06621515,-0.099579245,-0.29829925,0.112566516,-0.30464372,-0.0655019,0.07471031,0.11551013,-0.014208519,-0.15671454,0.32584274,0.15290684,0.14901604,0.5605803,-0.013988086,-0.18195248,-0.21598104,0.08348195,0.010008478,0.1509742,0.008896661
