Feature,Factor_0,Factor_1
rigidity_left,4.351301e-05,-0.0002590195
rigidity_right,-0.0001113569,8.029338e-06
tremor_rest_left,0.00011238381,-0.00069184403
tremor_rest_right,0.00024839072,-0.0004267951
tremor_postural_left,-0.00036367992,-0.0007844818
tremor_postural_right,7.602148e-05,-0.00012327544
bradykinesia_speed_left,0.00020230486,9.64282e-05
bradykinesia_speed_right,-1.23032205e-05,0.0003318565
bradykinesia_amplitude_left,0.00021968293,-8.507413e-05
bradykinesia_amplitude_right,-4.6947433e-05,0.00016506332
bradykinesia_rhythm_left,8.517238e-05,0.00013445683
bradykinesia_rhythm_right,0.00024905874,0.0001497961
mirrormovement_left,-0.00052241725,0.00015296042
mirrormovement_right,0.00021417106,-0.00017438308
