Feature,Factor_0,Factor_1
volume_sn_voxels_feature_0,-0.4909913,-0.4755336
volume_sn_voxels_feature_1,-0.5455853,-0.5195477
volume_sn_voxels_feature_2,-0.40815863,-0.46258578
volume_sn_voxels_feature_3,-0.39519557,-0.5375377
volume_sn_voxels_feature_4,-0.3903789,-0.6139961
volume_sn_voxels_feature_5,0.13831058,-0.6606541
volume_sn_voxels_feature_6,0.025529528,-0.60338503
volume_sn_voxels_feature_7,0.09031839,-0.70455134
volume_sn_voxels_feature_8,0.13111219,-0.82897395
volume_sn_voxels_feature_9,-0.074210055,-0.75880486
volume_sn_voxels_feature_10,-0.23470527,-0.687943
volume_sn_voxels_feature_11,-0.6227719,-0.43651724
volume_sn_voxels_feature_12,-0.3850421,-0.50198716
volume_sn_voxels_feature_13,-0.2553044,-0.59899485
volume_sn_voxels_feature_14,-0.28347442,-0.642597
volume_sn_voxels_feature_15,-0.064515285,-0.6625726
volume_sn_voxels_feature_16,-0.11878456,-0.67117435
volume_sn_voxels_feature_17,0.11448752,-0.778232
volume_sn_voxels_feature_18,0.015308593,-0.74390066
volume_sn_voxels_feature_19,0.20524704,-0.79607964
volume_sn_voxels_feature_20,0.09609815,-0.88000935
volume_sn_voxels_feature_21,-0.03905235,-0.8906928
volume_sn_voxels_feature_22,-0.1700741,-0.7477938
volume_sn_voxels_feature_23,-0.2820423,-0.7407263
volume_sn_voxels_feature_24,-0.40688944,-0.86079
volume_sn_voxels_feature_25,-0.5442203,-0.5316868
volume_sn_voxels_feature_26,0.19046004,-0.9084336
volume_sn_voxels_feature_27,-0.34607995,-0.69542944
volume_sn_voxels_feature_28,-0.37529325,-0.87278914
volume_sn_voxels_feature_29,-0.3569115,-0.642296
volume_sn_voxels_feature_30,-0.47787443,-0.83841574
volume_sn_voxels_feature_31,-0.45956406,-0.76467174
volume_sn_voxels_feature_32,-0.34521672,-0.6621888
volume_sn_voxels_feature_33,-0.5252829,-0.9283386
volume_sn_voxels_feature_34,0.82757413,-0.86717033
volume_sn_voxels_feature_35,0.908523,-0.7048182
