Feature,Factor_0,Factor_1
rigidity_left,6.715335621265694e-05,-0.00014826311962679029
rigidity_right,-5.259133467916399e-05,-2.511867933208123e-05
tremor_rest_left,0.0001009270636131987,-0.0003386322350706905
tremor_rest_right,0.00014163540618028492,-0.0001966529671335593
tremor_postural_left,-9.529251838102937e-05,-0.0004197399248369038
tremor_postural_right,3.760604158742353e-05,-4.0202732634497806e-05
bradykinesia_speed_left,0.00013419627794064581,6.038692663423717e-05
bradykinesia_speed_right,-1.3250200936454348e-05,0.00015687922132201493
bradykinesia_amplitude_left,0.00016458207392133772,-1.014900226437021e-05
bradykinesia_amplitude_right,-3.701794776134193e-05,7.527385605499148e-05
bradykinesia_rhythm_left,9.324167331214994e-05,6.982336344663054e-05
bradykinesia_rhythm_right,0.00010041487985290587,0.00011949425243074074
mirrormovement_left,-0.00024468853371217847,6.036862396285869e-05
mirrormovement_right,0.00021249624842312187,-4.4281685404712334e-05
