Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
rigidity_left,-6.6439987e-10,-2.3347052e-11,-1.3034777e-10,-3.7105725e-11,4.508666e-12
rigidity_right,3.5782415e-11,1.2204657e-10,9.840913e-12,4.486609e-09,1.11660486e-10
tremor_rest_left,2.5876369e-11,8.3735086e-10,7.6773865e-12,2.388358e-09,2.2068597e-11
tremor_rest_right,1.4237315e-10,-1.886748e-10,3.277591e-11,-7.211455e-11,1.8051977e-10
tremor_postural_left,-3.853546e-12,-1.5853602e-10,-1.34739095e-11,8.872467e-10,8.034894e-11
tremor_postural_right,7.455485e-10,-4.2871684e-10,4.320351e-09,-2.484941e-12,2.4138835e-08
bradykinesia_speed_left,2.8849865e-12,-1.690761e-10,-5.508122e-11,-1.6533547e-10,-8.767985e-09
bradykinesia_speed_right,2.8000058e-13,-1.4035414e-10,-1.2438031e-11,-2.1692701e-11,-4.5857058e-11
bradykinesia_amplitude_left,-3.232962e-10,-2.156551e-09,-3.4133138e-10,-4.621259e-10,-1.2073063e-10
bradykinesia_amplitude_right,-2.5029975e-10,-1.5204693e-08,2.1678295e-12,1.8297381e-09,9.130427e-11
bradykinesia_rhythm_left,-4.1612694e-10,1.2673005e-09,3.694986e-12,-1.640306e-10,-2.0932719e-11
bradykinesia_rhythm_right,-7.387814e-11,-5.9912975e-10,1.5844966e-10,-1.2313761e-10,-1.3512951e-09
mirrormovement_left,5.12588e-10,-4.409601e-10,4.1956754e-11,-2.8250997e-11,7.143578e-11
mirrormovement_right,3.7754416e-10,3.6282834e-11,-3.5522703e-09,-6.7699985e-10,-1.3240482e-10
