Factor_1,Factor_2,Factor_3,Factor_4,Factor_5
0.00988419958018132,0.030939799425346522,-0.005407683821436815,0.01731508718921014,0.017786401523459533
0.012357204100171553,0.03409951000685739,0.007126625258787717,0.017331767719450625,0.026258774030968345
0.011619482936627947,0.028009178219544576,-0.017025974450341947,0.01772398320220043,0.019769614177914667
0.013643806970321495,0.03100144725617211,-0.0102303828196216,0.01852312607210249,0.02835512056737947
0.01607889950040973,0.03383145207024895,0.0006577209986591351,0.016704698419842318,0.03345873146138718
0.013620118454191253,0.024743497087860476,-0.025895594115914883,0.017853286390318943,0.02453882077782099
0.015302975633053165,0.027691588101385244,-0.0217668495269457,0.0179972156088517,0.03318380458452142
0.01721079936692929,0.03025173904989835,-0.01516364429948765,0.0177607080376755,0.039578815730719
0.01913822910796723,0.03223528872116829,-0.005229797326439448,0.015539221848255296,0.041225160109785254
0.01618813056046473,0.014554014004398826,-0.028463895650639125,0.015056930111434384,0.016905718242028082
0.014977741205247733,0.01755506458224878,-0.031349116814833516,0.01675170496477635,0.021632449837200758
0.015565722082757522,0.021308002035948834,-0.03216578982426939,0.017664242470019405,0.02853742643699951
0.017127261303818635,0.025229915107766482,-0.030129164512853288,0.017416610994861886,0.036698635369409524
0.0186129164226615,0.028260663058473984,-0.02556782900210728,0.01665845146506232,0.04363739624163647
0.019917746293818896,0.03022805830974854,-0.019175180103861503,0.01593560114891571,0.04774897231913537
0.021166968802364492,0.0310197111585793,-0.009793651046038784,0.014050350026654548,0.04717855389040419
0.02019187421154052,0.009362631088405404,-0.014343023930439446,0.0067905568018776655,0.023927124016007394
0.019578342069060894,0.010718205182294735,-0.023308226527932154,0.008550193992041622,0.02357726793060112
0.017869345054965777,0.013633159759304507,-0.029726140558285746,0.010790429205105303,0.025236907455393302
0.01756492934921645,0.017634411959135978,-0.03368058115307559,0.013519576567031356,0.029739292602280448
0.01885917188174985,0.022485130482023732,-0.034692248307944366,0.015380252963039272,0.037085232769304415
0.020201628812297933,0.02663715365071402,-0.03192338634033388,0.01541217610262771,0.04445401226198831
0.0208645992926819,0.029098737440257347,-0.02714008129832702,0.014643809360552356,0.04945386427815557
0.021430061200924843,0.030285647441531633,-0.021437051225686704,0.01404210671139091,0.05208472446729248
0.022130881077748025,0.029902139656470386,-0.012682842739463419,0.012504647784169745,0.05066112961503268
0.020479202478345428,0.01138742286615625,-0.012279773181038922,-0.00037904658698865003,0.028135427947526645
0.020737176135022302,0.01192953491722418,-0.02164852710701579,0.0017329252238838164,0.027467875805227582
0.019985645580380903,0.014769022086881708,-0.02881873938868085,0.004927002963323965,0.02919920998478387
0.020353575134641595,0.019147600660168188,-0.033326480387357416,0.008831406561502723,0.034471572637735357
0.02153263273232416,0.024000777158508676,-0.03424089847368759,0.011809389128623796,0.04205989160301008
0.022001950097793377,0.027379015384134037,-0.03134705031142137,0.012800569748888822,0.04823816000040639
0.021845952920733002,0.02901838748478511,-0.027203269740715994,0.012838402831448988,0.05191541657364857
0.021861178583699507,0.029489055895751272,-0.02241490195518085,0.012718491736192567,0.05382667709233665
0.0221384018725337,0.028042002405742714,-0.014066979695535931,0.01119345701185118,0.051812985917591974
0.021658556301774406,0.016263379347935803,-0.017623139169874846,-0.00484874981020651,0.030184333070498944
0.02186313389101641,0.0182344653664254,-0.02498502313939548,-0.0006645146439262651,0.0324919329467
0.02243996573081547,0.021516416258708884,-0.02991735280561973,0.004269855553390014,0.03775516261808308
0.023054359464734768,0.02489428305169851,-0.03169983193331064,0.008405120675316085,0.04450425237292255
0.022877697375341084,0.027067892506818934,-0.030341590163610252,0.010802052533195156,0.049992802279541525
0.022193414070282413,0.027903156020953265,-0.027416920867700225,0.012001691877957722,0.05336639413454358
0.021655871884715953,0.027499602544837333,-0.022970830604335888,0.012340782710435042,0.05460237122939563
0.021484096092425048,0.022021234262458004,-0.010972411522480761,-0.009417601543226267,0.032825025226180055
0.02258990625134945,0.022879127483194026,-0.018522649474035428,-0.004399374034209192,0.035182254228251414
0.02339332093517936,0.024172902394784253,-0.024327504389321537,0.001355356649264327,0.03949989998884604
0.0236910397146235,0.025268059373972133,-0.02789006019418812,0.006449834287276305,0.04513535929112064
0.023110213634113353,0.02563546648332349,-0.028658882813606977,0.010120719306958475,0.05050680091995536
0.021873178787203965,0.02510274283873262,-0.026766264443097786,0.012376360471672143,0.05395319027743391
0.020861902280611137,0.023710271183943418,-0.022133664217662292,0.012938106710809083,0.05434165619235991
0.01986912910123412,0.025745351828833994,-0.002964424520864773,-0.00960385949904011,0.03486547304091922
0.022076468467372858,0.0262875779378372,-0.010792537738085778,-0.004295498675054441,0.03704736830130401
0.023462406651408144,0.02606780520294682,-0.017420030403680908,0.001954110180331312,0.04055049038141143
0.023699340634135913,0.024955736924130886,-0.022246306782907847,0.007655420900301553,0.04542798255934767
0.022602991328233596,0.022971081419012284,-0.024165537098299005,0.012007295776622292,0.0505041601381524
0.02083707336637593,0.020637358783183804,-0.022764248136454345,0.014629888712758837,0.05346960868256643
0.019588445858807688,0.02455874936821734,-0.00047710071034310367,0.005303964379237861,0.041054160212451084
0.0218446404906259,0.02408027896529506,-0.0075543627418763635,0.010639595932873575,0.04386062138597473
0.022259692482684307,0.021888703022792583,-0.013004873583312926,0.015267457366968456,0.047521791199276575
0.021032981728261034,0.018609151717337458,-0.015587219463007578,0.018398770731290478,0.051068854812696254
0.013450664191499132,0.011107234752905237,0.007294501119993815,0.03062297182947565,0.0448574348727793
0.007482018390009299,0.023994087759220725,0.019035319148342205,0.014214181048168248,0.023225125952416173
0.009838830411490836,0.031069480574989074,0.014519399225562689,0.01684887406914936,0.02715874272660021
0.009855565138108662,0.027327197035875852,0.029581632354991446,0.013527399088988163,0.030199310505579224
0.012019176190578731,0.03100675800042368,-0.006933775104909702,0.01821086904460927,0.025001377978691505
0.013621660231399291,0.03370460772209503,0.007472112203507367,0.018092997766875053,0.03398679926507655
0.013810209115662683,0.03231720885801802,0.023277040236151715,0.013346740661715177,0.033699981685319264
0.014672733224010267,0.026509450664360352,-0.019370500715647686,0.01751396054686104,0.02741501191789962
0.01605715652455319,0.0289057305656216,-0.012293937977639061,0.018479302688836106,0.03731791470307611
0.017772815983170216,0.03191234530738175,-0.0006760844619078935,0.017453054964303293,0.042750466502454856
0.017936190375309136,0.03249342383190925,0.014370457548828434,0.011943881393798846,0.03817993353838519
0.017765453006246868,0.0230995735261032,-0.02776609054687608,0.0163379727272596,0.03029507710970775
0.018377532439199467,0.025206535894179465,-0.023499356679696944,0.0162310733935458,0.04043015784556938
0.01919423043436965,0.02679366545158718,-0.01704262284674449,0.016155178753350426,0.046740437001156196
0.020484358799749403,0.028896744756428467,-0.007665147165258518,0.015144594095260354,0.048703683363063466
0.02079437373365231,0.029807105170882822,0.006157631711048121,0.010552613655288397,0.042047452377825055
0.02117540171118955,0.01564921736744305,-0.03213555872060577,0.014073360873597767,0.020581400517574296
0.021102602223266532,0.0200675346905967,-0.03368223938155291,0.014966471155996466,0.03127369904880885
0.021209414532825616,0.02372208338961455,-0.031056179463093952,0.014267243364192007,0.041307830711131845
0.021041122100651823,0.02571422330170646,-0.02610814892219669,0.013339426608229453,0.04788692118257136
0.021164332181830912,0.026681306520129948,-0.02043320221971371,0.013013958289690757,0.05125588218152573
0.022055750030609403,0.027509007459620097,-0.012613995653609022,0.01244820394432891,0.051689284454494236
0.0240035699561225,0.011509926174367253,-0.02958391857996117,0.007549388190058818,0.02241981493418152
0.02384855746281758,0.016307030028304383,-0.03449020756276368,0.009915372583999308,0.029972247855755772
0.023800946930608868,0.021390242948732097,-0.03453775898466705,0.010991721496356929,0.03909070411523311
0.022962158063615252,0.024669247134556305,-0.030493117572234656,0.010566509432474001,0.04574464350750488
0.022085031790905707,0.02610143535634618,-0.026022704547710208,0.010030940888260086,0.04943748243058985
0.022049551794992846,0.026663184890336027,-0.022018032326682743,0.010054938048496474,0.05190752605681545
0.02299160754402239,0.026586265433623763,-0.015820970637416987,0.009929822096802014,0.05282848476404611
0.025058909293057298,0.010874015369794173,-0.019148558764940444,-0.001908620341747821,0.024861151012439395
0.02559967730036775,0.013697041063371378,-0.027643511750817196,0.00018109764479617668,0.02814241358526463
0.025736257753211516,0.0182659866252337,-0.032228529289263216,0.003567762213710942,0.03502695529344341
0.0250351624440754,0.022461777137224092,-0.03172009962154993,0.006049415983752217,0.042179081431971355
0.023541254546085525,0.024675956795288202,-0.028325990283517337,0.007007041479272602,0.04648381846598098
0.022531245210914416,0.025530718189162235,-0.025418658855796056,0.007434928777234056,0.049047175911280216
0.022599979141574286,0.02566271122184784,-0.023090354717641117,0.00798351676021069,0.05155866797426069
0.023531076738185015,0.024622620676753765,-0.01802438721504338,0.008128164650522575,0.05303228939851038
0.022381883888747095,0.01748442641687681,-0.003594781521064213,-0.011429294456757022,0.027549702397415433
0.02552091671082085,0.01729617869008917,-0.013197230793426374,-0.011338353438256487,0.027959697994052738
0.026641722836153302,0.0187825442603401,-0.021572554666005477,-0.007712738683738541,0.03155781438941035
0.026627372390837373,0.021175415402205397,-0.02674594432794953,-0.0025691397785857573,0.03738667804006479
0.025695525569677927,0.023178661257574486,-0.028261809509483794,0.0017073970621976603,0.04293169372873428
0.024397235401158512,0.024179195191883628,-0.027616396193657203,0.004309996423529782,0.04672975474818487
0.023530573708231292,0.02430219227554609,-0.02667923585029018,0.005942573421779108,0.049462887706744826
0.023389964540404103,0.02344568446087726,-0.025252950668022297,0.0073037337253211015,0.05202330343634228
0.02133278917702979,0.024661501016099468,0.00449601698593995,-0.020914744892072346,0.027381868861658356
0.024822357572549004,0.025406834955643214,-0.00408498397999409,-0.01947417161697187,0.02905461094926934
0.026521185504077848,0.02551615154863074,-0.012766783480041474,-0.014122819143827162,0.032806829559948195
0.026795151741645238,0.02504928439313508,-0.01986233894324908,-0.007466426145623526,0.037439227546656406
0.026349469843285272,0.024267634167656447,-0.02489876487955074,-0.001751395123168859,0.04215290063128407
0.025588293623399608,0.02324844498889478,-0.027959863350793212,0.00249668155759395,0.046482043485328764
0.024650399656518662,0.02164024925388674,-0.0290734208146628,0.005827958787835345,0.050044504274577996
0.023699703770654584,0.019035623582069994,-0.027460211850078377,0.008578036814799914,0.052414724888284796
0.01901322332064271,0.028522216379553288,0.01348480614445532,-0.025858217597472765,0.02621894188556753
0.02283942173933527,0.031231935271669804,0.005598745184070826,-0.023755139990932997,0.02851082657583916
0.025432956122298192,0.03125982899031893,-0.003388078210422335,-0.017782328560556518,0.0320946309735679
0.02660802355352936,0.029030202817323207,-0.012319400404251023,-0.010364183263869663,0.03608899963166686
0.026818811185571213,0.025628858858454097,-0.020284934250328557,-0.0033899078960873993,0.040624770514721166
0.026137296251998753,0.02156155889748313,-0.026187693233012187,0.0028062666284323842,0.04559771647612655
0.0245130760833594,0.017069076265225094,-0.028423014725349156,0.008372814319896716,0.04981127169064528
0.02275703499052794,0.012822031279285655,-0.026092716866167258,0.012661891674722175,0.05185297201045587
0.01595336613638296,0.02733462768441062,0.022346021599697962,-0.02284498684494771,0.026799907800188073
0.020237187883265312,0.03223397961247257,0.015280243294812262,-0.020843745935313646,0.02962563336236911
0.023779337298134407,0.033166653581785895,0.006484641708206565,-0.015261804125881288,0.03298232995745671
0.025861434099210753,0.03036497560102901,-0.0033201979012773926,-0.007746322902623017,0.036609904729262156
0.02639239966789994,0.025079481201956678,-0.012627683037381928,0.00037203903381859447,0.04114733396302203
0.025266687969139424,0.018324776677151194,-0.01950640943351517,0.008450759920999334,0.04633392977321293
0.013771793481856193,0.021833225274993328,0.027494802355243004,0.001761780386224468,0.035775592079886946
0.017892768732983632,0.023758656170350136,0.019666972087811666,0.005618408518203878,0.03890535581202501
0.02094799612192793,0.02205009515620673,0.009617160402862208,0.01006669302761742,0.041473784204195514
0.02208645883056193,0.017408026118823815,-0.00026937601353763525,0.015619685853062771,0.044561317588562514
0.0035030261739612597,0.00021351463440739537,0.024041427551778297,0.03435314893578952,0.033802870697195814
0.0076546633188904235,0.0022369684484672544,0.018670149015307943,0.03425952425868996,0.0374239840412914
0.010753824256118696,0.029426680336276836,0.014732630139144854,0.016360889823604955,0.029673798135324832
0.014833494975967495,0.02911879105997104,-0.006834527624783778,0.017903616436935204,0.031185638643753424
0.01486437955283015,0.031661436819024766,0.008563043101712102,0.017994377697212974,0.03904146746591817
0.013562861977519665,0.030678945932558332,0.024329211957043982,0.01417533080619597,0.03666215669852357
0.01850008217373639,0.025054951527193222,-0.012307771231924272,0.0167140850267042,0.04259106432384505
0.019285283710005402,0.02814763637646002,-0.00018790944491223744,0.01634476405846042,0.047790083322437414
0.01864152808550828,0.030330983826803045,0.01556467068200782,0.012499219903318018,0.042778729970140116
0.02092877897938832,0.021277799828596445,-0.023510989030248227,0.013705066634228939,0.043049258052656
0.020946540000362227,0.021941214128098584,-0.01715308769254911,0.013247995933208285,0.04912453997680602
0.021778485191050044,0.023752655174091652,-0.008082475919784988,0.012674114711505282,0.05133932479304613
0.02216132588846142,0.026418051325093516,0.005963202201946985,0.009640297786623463,0.046184744917821326
0.02379705598079494,0.02059984634640723,-0.03039938490297898,0.011106906691333653,0.0413708373538627
0.02268527576573167,0.02169597617691572,-0.026009096618439743,0.01004985466120193,0.0478888732301908
0.022357531208038357,0.021683122129087698,-0.020979036522350475,0.00948437234691174,0.05098836406760582
0.023230519186360314,0.02186731820498804,-0.014059449106532696,0.008986857547140601,0.051968382132897534
0.024232640558379013,0.0226819189852026,-0.001453190693714907,0.006667522230711368,0.04752828699380567
0.028743501217090347,0.009773866841358812,-0.023304135435738952,0.00235751868269695,0.01784034952693327
