Feature,Factor_0,Factor_1
rigidity_left,4.137139330850914e-05,-0.00012991114635951817
rigidity_right,-5.0855007430072874e-05,0.00011770246783271432
tremor_rest_left,7.045348320389166e-05,8.585988689446822e-05
tremor_rest_right,0.00014359629130922258,0.00015368162712547928
tremor_postural_left,-0.00012611095735337585,-1.0677904356271029e-05
tremor_postural_right,5.3796873544342816e-05,0.0003551878035068512
bradykinesia_speed_left,0.00015557109145447612,-1.8885060853790492e-05
bradykinesia_speed_right,-4.179557799943723e-05,-3.842842488666065e-05
bradykinesia_amplitude_left,0.0001494144817115739,6.041016149538336e-06
bradykinesia_amplitude_right,-7.930989522719756e-05,-6.248982390388846e-05
bradykinesia_rhythm_left,8.795453322818503e-05,-2.9659877327503636e-05
bradykinesia_rhythm_right,0.00010301567090209574,1.8846863895305432e-05
mirrormovement_left,-0.00029718177393078804,0.0004816655709873885
mirrormovement_right,0.0001628385070944205,0.00015067800995893776
