Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4
rigidity_left,0.1275334,0.11007837,0.0048821457,0.014053299,0.0015945846
rigidity_right,0.14251326,0.12480915,-0.012327455,0.09366357,-0.017627599
tremor_rest_left,-0.02097792,0.15048745,0.014531286,0.10101057,-0.045244515
tremor_rest_right,0.07508884,0.24269424,4.6907782e-05,0.030305274,0.0065211058
tremor_postural_left,0.025760898,0.04090018,-0.037748247,0.010920567,-0.047957987
tremor_postural_right,-0.034270655,0.17208315,-0.12961426,-0.0018298754,0.1483156
bradykinesia_speed_left,-0.0013710015,-0.061486598,0.04121471,-0.05901263,0.1389505
bradykinesia_speed_right,0.14030094,0.07515404,0.11028165,0.009227692,0.10901803
bradykinesia_amplitude_left,-0.001904891,-0.035030782,0.035119776,0.031814877,0.0073119737
bradykinesia_amplitude_right,-0.0046267817,0.039899386,0.0009984783,0.020050779,-0.062164173
bradykinesia_rhythm_left,0.095609516,-2.6422102,0.0965681,-0.0138475755,0.24341479
bradykinesia_rhythm_right,0.0028972852,-1.2250228,0.06437782,-0.10845351,0.006417645
mirrormovement_left,-0.08518821,0.52929837,-0.053550452,0.001149385,0.16212818
mirrormovement_right,-0.0037588244,0.12529197,0.0056177946,-0.01781842,-0.008010387
