Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
Subject_1,-0.0702944,-1.89408,3.5135398,0.07185585,-1.1997985,1.7146531,-0.1795524,1.5058773,1.7409561,-0.18944585,1.1623344,0.5204884,-0.9550587,0.022433577,0.41987133,-0.7353154,0.018649051,-0.571587,1.1608022,1.9927043
Subject_2,0.42599478,0.7183241,-0.18807544,0.25088644,0.25732926,0.22498864,0.5314757,0.27015492,-1.274078,-0.5564675,-0.33227065,-0.45036012,0.2963846,0.9425526,-1.2968673,-1.4151042,0.96612316,-0.14527641,-0.2699873,1.1040528
Subject_3,-0.043373853,-1.4779173,-0.5797215,0.95082647,-0.49380678,0.05704015,1.1097683,0.24614802,-0.6168429,0.6511795,0.46339458,0.38853413,0.065118276,1.766813,1.0077409,-0.34016013,-0.12648386,0.5298183,-0.65324324,-0.7115343
Subject_4,-0.5368431,-1.3833286,-0.39200312,-2.5990934,0.116348654,1.1291302,0.9092938,-2.7010467,-1.0560752,1.6717744,-0.42290866,0.03196344,0.016656937,-1.1867039,0.36656603,0.2604644,0.31778243,-1.6722786,-1.0654683,1.0995
Subject_5,-1.5851264,0.13872986,-0.15292633,-0.14836779,-0.7099256,-0.28858942,0.78864455,-0.33624822,1.5827105,1.4021816,-0.29619172,-1.2571923,0.44578084,-0.684246,1.0912957,0.26633886,0.17357261,-2.7520907,1.4939963,0.78864574
Subject_6,0.094885245,-2.1907315,-1.9388583,0.16772754,0.2839089,0.54889286,-0.20923305,0.42962366,-0.37317514,-0.15582187,-0.19612302,0.047350757,-1.1812311,0.32218334,-0.9901696,0.67484576,0.043398853,0.04711525,-0.8754405,1.5890381
Subject_7,1.1225557,1.1289661,1.5233003,0.50286597,-1.1036662,-0.68729126,-1.0315974,0.6695769,-0.24080239,-0.42158565,0.11359421,-0.15886502,-1.27755,0.4470565,1.5787572,0.17259756,0.87977254,0.30559307,-1.0565673,0.80498123
Subject_8,0.4326874,-0.39031562,-0.14242452,0.15513685,-0.45284268,0.115192935,0.2849008,0.64961636,0.446735,-0.108187415,0.21250083,-0.46815157,-0.3604781,0.22071803,0.92981184,0.61529934,-0.424104,-0.81751055,-1.6681114,1.5068609
Subject_9,-0.36196738,-1.0223625,1.5509766,0.7696394,-1.8788105,-0.8911717,0.20640835,0.0353282,-1.4858099,-0.17502719,0.63928634,-0.115976855,-0.5590003,0.04131639,0.29957438,1.8140829,-2.3364713,0.051292136,0.20679334,-1.6087099
Subject_10,-0.35632476,-0.16729549,0.032538127,-0.21599948,-0.253603,0.20924398,0.9749214,-0.014829223,-0.643683,1.5890946,-0.6794641,-0.10749643,-0.08194502,-0.73826236,-1.3136958,-0.7685636,-2.3237028,-1.0995054,0.18933724,-0.31862366
Subject_11,0.2779279,-0.85395396,0.7740457,0.1249408,-2.3199403,-0.27523747,-1.8702861,0.42967805,0.35423946,-0.3302243,-0.42851204,2.238805,1.046218,0.76779866,0.38748178,-0.5603187,-1.6038144,0.03620067,-1.1972675,0.768596
Subject_12,1.8356017,1.4008032,0.089759484,-0.439991,-0.82538843,1.4609803,2.3326566,0.39270356,-1.5652199,0.1993228,-1.2003835,2.1636138,1.0914608,-0.7709906,-1.1105651,-1.4594729,-1.7466142,-0.54926467,1.5306128,-1.1028801
Subject_13,-0.08880582,-0.4555447,0.58339196,0.41817558,0.5827599,0.6975839,0.72287416,-0.0149098085,-0.63545847,1.167724,-0.89094037,-0.93086755,-1.7049664,0.19502266,-0.8490339,-0.6012726,0.7540241,-1.4845531,0.16217394,-1.4230603
Subject_14,-0.4888316,-1.1288828,-0.2531606,0.687036,0.7478426,1.088591,-1.0153432,0.3637716,-0.9483297,-0.34346732,0.5843959,0.41374412,1.7425073,-1.4925694,-0.5685897,1.7478122,-0.73344254,0.81202507,-0.14894731,0.9213615
Subject_15,1.3338568,0.5450105,-0.031477515,-0.044893455,-0.47939363,0.8831362,-0.15169759,0.25682133,-0.89152133,-0.32749876,0.27275214,0.38072088,-0.82103294,2.3144786,-0.11564195,-0.8964567,0.13865806,-0.71018606,0.1828767,0.0014356736
Subject_16,0.9878869,0.96785146,1.6972171,-1.0398177,-0.024087114,-1.5301608,2.6381483,-0.72785324,1.6772838,0.029312812,-0.58529544,-1.5810869,0.5637501,-0.15230703,0.4471403,-0.66642684,-0.8558243,-0.40785524,0.036836747,-1.9714991
Subject_17,-1.5476639,-0.19391666,0.9178209,-0.58071584,0.5682176,1.6006052,1.2515785,0.10617532,-0.011423189,0.8293897,1.228164,0.23254916,-1.0969126,-2.5173063,1.1745067,-0.26372322,0.5648339,-0.14806354,0.4395479,0.8074245
Subject_18,3.62309,-0.7701886,-0.4638502,0.10254223,-1.4129748,0.89197814,-4.196491,-1.1779318,0.5147518,-0.82998943,-0.11790718,-1.956764,-1.0375208,-0.14448445,-1.1222373,1.3937504,0.96126974,-2.0341613,-0.8704193,-0.4294741
Subject_19,0.8003656,0.053881444,0.8621234,-0.14542006,-0.84822196,0.34950048,-0.7158887,-1.0000696,1.0830394,2.0184615,-0.38044685,0.80050397,-0.759069,-1.098313,0.6972725,0.9755629,0.12297122,-2.68019,0.23828013,0.4922336
Subject_20,-0.80944645,0.79652286,1.5509741,-3.6831186,-1.7460893,-0.50163233,2.0038981,-3.9241488,2.068635,2.8110154,1.544299,0.8349837,-1.274451,-2.6910195,-0.26041642,0.80442303,-1.1534721,-0.026369354,1.4738159,-0.232665
Subject_21,-1.8829936,-0.053163096,0.0301835,-0.54755044,0.76986736,0.43129018,-0.050802007,-0.7833304,0.1513536,0.2010656,-2.0027895,-0.9301559,0.30986884,0.36945975,0.57209694,0.31796175,-1.1756611,-0.06632031,-0.16137338,0.38076106
Subject_22,-0.5023151,-0.47954825,-1.4698329,0.29546586,-0.62916374,0.20052041,1.366188,0.5463758,-1.7356198,-0.3473471,-1.1474681,1.418898,1.6110502,0.314704,-0.9523701,1.5089314,-0.31959167,-0.32875267,1.2105229,-1.1790131
Subject_23,-1.9661568,-0.47784278,-1.6601576,0.7533426,0.19844815,2.8818848,0.38189676,-0.8548116,-1.0864491,0.86596334,-0.28563544,-0.16206792,-1.76252,-0.29038918,0.7970684,0.45086387,0.04455988,-2.9268105,0.7239565,0.4646807
Subject_24,-0.1480014,-1.4649117,1.4586803,1.06608,0.74439895,1.5551596,-0.49658367,0.8265467,-0.8605711,-0.26219782,0.7849955,0.53116596,0.52639127,0.4881159,1.8685789,0.19348705,1.9812443,0.09284838,-0.5136078,-0.070853546
Subject_25,0.8702224,1.3387369,-0.1896977,0.39364234,0.42637983,0.31869513,-0.7475759,0.26005366,-0.741284,-0.41370636,-1.8946515,-1.808396,0.071580395,0.30522186,-0.7448435,0.12441719,-0.37581718,0.9179202,1.2519139,1.1601928
Subject_26,-1.801452,-1.5390118,1.3010492,0.7264077,-0.8021077,0.7599808,0.0040786657,0.87776595,-0.4249862,-0.37755764,1.8431458,-0.8640674,0.7344114,0.45688,0.9318185,-1.261381,-0.61847085,0.06575976,-0.7856649,-0.43347564
Subject_27,-0.49525443,0.21765223,1.1168308,-0.30987862,0.3904651,1.7266278,-0.28349733,-1.1336753,0.7110917,0.19806176,1.496798,-0.43245587,1.7629277,-1.4364663,-0.12141668,-0.11999576,0.078337744,0.34277797,-1.7914511,-1.3732218
Subject_28,0.06802294,1.3710418,0.6454975,0.5512501,-0.37707597,1.008242,0.25356433,0.5137139,-1.3674282,-0.53058654,0.478304,0.6011832,0.81768787,0.30633128,-0.41070744,0.17829308,-0.4882489,0.39870495,-0.36129615,-0.15124354
Subject_29,0.46035996,-0.5621323,1.0555699,0.30584696,-1.0613731,0.18517835,0.6850366,0.11218344,-0.34069526,0.0314611,0.4230142,0.22052015,-0.21796975,0.31518337,-0.62705296,-0.3517687,-0.31701106,0.28230995,-0.7785842,0.25833115
Subject_30,-0.1334139,1.0880613,0.76581556,-1.284702,0.14033258,-0.8176724,-1.5355282,-2.287918,0.7836268,2.033224,-0.41529223,-1.118585,0.91612744,0.5475893,-0.76332927,-1.6892469,-1.2624277,0.28134665,0.68817824,-2.015051
Subject_31,0.49005327,-1.9007691,2.884011,0.59717554,-1.2881764,-0.7318923,0.074165076,1.0788758,1.2875279,-0.57589716,-1.1125729,-0.7867574,-0.41416103,0.54967844,1.0454648,0.096528895,0.6074878,1.7408769,-0.79310864,1.2274752
Subject_32,-0.46593753,-0.21058752,-0.028561816,-0.5570559,0.60599715,-0.082926154,-0.2331811,-1.1167198,0.44344112,0.4557942,0.5110881,1.900443,-0.35557353,1.0149449,0.41455543,-0.9008314,-0.6206905,-1.0761745,0.4772585,1.5057822
Subject_33,-1.6993871,0.9007418,-0.63898075,0.21666998,1.0734031,0.79506737,1.545806,0.4925267,-1.5110103,0.419062,-1.001122,-0.35647786,0.8300708,-0.87144595,0.6174405,0.9334831,-0.7023924,0.27555603,0.1629309,0.9535964
Subject_34,-0.9592672,-1.4116321,1.6439099,-1.2577981,-0.32359305,1.2682197,-1.1642989,-0.89633274,0.85329676,1.4967539,0.794683,0.088561006,-0.8836468,1.226235,-0.44486547,0.51380926,-1.9196534,-1.4242358,-1.5902753,2.1331878
Subject_35,0.15555294,-0.019180585,-0.124142766,-1.0158155,1.5690678,0.12359818,-0.1393684,0.86189556,0.22085786,0.43820533,-1.0131087,-0.18306361,-1.6700153,-0.9077204,-0.93617594,-1.1251101,-0.75532144,0.5241112,-2.2172475,1.0586115
Subject_36,0.580041,1.1639177,0.6387269,-1.0551441,1.5815887,-0.47684634,-0.5642044,-2.5261257,0.8309028,0.934572,-0.14899857,-0.9932969,0.39411777,-2.7282465,1.1188331,1.3322684,-2.1163669,-2.188962,1.5917243,-1.1329987
Subject_37,1.4793348,0.006904534,-1.6781859,0.03960385,-0.485076,-0.33168337,-0.5115247,0.32788706,0.3460498,-0.3590888,0.7748106,-0.29173848,-1.1978825,1.7573783,2.024361,0.3568187,-1.20263,1.4530394,-1.0719299,-0.78147167
Subject_38,-0.23090999,-0.32997885,0.3026036,0.19182327,-1.4575181,-0.65456545,0.003975191,0.6284788,0.48268566,0.4448343,-0.58320916,-0.57529205,-0.3003052,0.37808895,0.51648825,-1.4116739,0.55464745,-0.011616396,0.8158333,1.0670059
Subject_39,-1.4856999,0.28769365,0.025782082,-0.41259146,-0.66251457,-0.3654412,0.4061716,-0.37092462,1.0218164,0.12622103,-0.78210807,-0.80773234,-1.2091813,-0.18580587,1.0131406,-0.09841701,1.1900764,-0.29786193,-1.3369151,2.8301983
Subject_40,0.29931238,0.14435592,0.28402746,-1.0607562,0.79019606,-0.20332332,-0.66637176,-1.2884902,0.5423502,1.3322325,-0.60289913,0.5040729,0.8479209,-1.8483961,0.8215572,-0.53935075,0.16563612,0.7525145,1.4729601,-1.5272554
Subject_41,1.3263985,2.7446623,-0.598776,-0.25102067,1.0046787,-0.47333762,0.6782704,1.1553091,0.78592634,-1.1154658,-0.7729571,0.0026162548,-0.92563176,0.84704065,-1.290521,-0.7418835,0.06261976,2.1014087,0.5813974,1.1641026
Subject_42,-0.10123701,-0.9706655,2.5616508,1.1303806,0.98832697,-0.5038734,-0.5987599,0.22885318,0.70254123,1.8147352,-0.016370084,-0.6248926,1.7979704,-0.28981182,-1.3724138,0.26979795,1.2566763,-0.48185766,0.5677645,-0.7071647
Subject_43,0.32296646,0.5727834,0.3920844,1.4148228,0.32804984,-2.3200636,-2.2875493,-0.1660715,0.9851195,0.7032521,0.22461899,0.84484756,0.9799489,0.8265369,1.9873158,0.61242115,0.7623643,-0.0052238363,-0.034380767,0.17744285
