Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
-1.5597199,1.582097,0.70795465,0.47411662,0.82185274,-0.45351696,-0.18984778,-0.007435218,-0.87836957,1.4694136,-0.94327986,0.82056624,1.328006,-0.41624436,0.02795849,-0.1492454,0.93219376,1.9961331,0.65141785,0.5880196
-1.8280569,1.0178823,0.67324615,-0.25032565,0.24683332,1.0799226,2.2895396,-0.6859708,-0.20035231,1.6315471,0.0068470496,0.99855596,2.2562711,1.0356873,-0.32153022,-0.64151883,0.4107688,-0.30536026,-1.0980716,0.6806813
-0.29649186,-1.2651327,0.6934751,-0.45623606,-1.2519912,-0.6126436,-0.66001403,0.4149893,-0.308944,1.712381,-0.063890435,-0.9089197,0.7499002,-0.803962,-0.6844013,1.2202739,-0.9809088,-0.08307934,0.29784325,1.250602
-0.73142755,-0.61169773,-0.9810972,-0.8470646,0.27296886,1.0323952,0.863217,-0.21066144,0.27109987,-0.82242167,-2.584407,0.62350994,-0.4906767,-0.7540094,1.2746005,0.27014878,-0.9470416,-0.3021226,0.5393475,-1.5970423
-1.6397288,0.2390272,-0.92033726,-1.0204412,-0.4865911,0.4563382,-0.06106518,2.6527345,-0.8409524,0.47411656,-0.18956001,-0.57702076,0.12325544,0.8012304,-1.5182524,0.8370678,-1.1578703,-0.36453506,0.20319183,-1.5846996
-0.9749034,1.8098863,1.002179,0.2940545,-0.7504969,-1.6394396,0.63444257,0.3536228,1.4928585,-0.55148387,-0.70952183,2.9435658,-1.2218376,-1.0989145,0.17638181,-1.8453984,0.060412917,-0.086657345,-0.5274585,0.49076158
1.33592,0.28471515,-0.9497577,-2.0059047,0.07878206,-1.4138155,0.6322072,2.10082,0.13051566,-1.3243923,-0.9142827,1.4806117,1.1923606,-2.2385194,-0.43017045,0.788265,-0.4416035,-0.45427826,0.04069586,-2.4421835
-0.6094965,-1.3033749,-0.38772076,-1.4945155,0.41301847,0.6554198,0.34426326,0.25587547,0.31457725,-0.31277058,0.6346695,0.10827624,0.079275526,-0.65395683,0.56188756,-1.7176603,-0.2537676,0.53861886,-1.24631,0.21388797
-1.6055667,0.89468855,-0.026185414,-0.5131918,0.7580064,1.263607,0.13650042,-0.16332714,1.3620393,0.84301096,-1.2831279,-1.0914099,-2.0858586,-0.67031956,0.24468519,0.25727403,1.280249,0.6815522,1.2795614,0.1626755
1.9076754,-0.12444028,-0.6170376,0.66526717,0.03159683,0.44473818,-1.3130363,-1.0166042,0.61849934,1.4425373,2.1612115,-0.8400556,0.6100685,-1.1861987,-1.1663567,0.59021163,-0.35406378,-1.202874,-0.52850854,-0.0850059
0.5290213,0.20159729,-0.5753067,-1.3546284,0.7768357,0.86046124,0.031947754,-0.12300591,0.39109486,-1.0965588,-0.41222072,-0.1411728,-1.50832,1.7146281,0.64882445,0.49876416,-0.43917415,-0.23719883,0.6993751,-0.34660855
0.7433866,1.0649669,-1.286449,-0.12210628,-0.28337735,0.16544612,0.54486686,-0.107384734,0.89691776,0.02355847,0.05042862,1.0692421,-0.83544433,-1.6895801,0.23844545,0.5422866,1.1539382,-0.084759966,0.899768,-1.1243696
-0.32412007,-0.37412483,-0.50491446,1.1668494,-0.89730144,0.55832076,-0.056537822,0.4189713,-0.117712915,-1.4376395,0.44003928,-1.438776,0.4164515,-0.92559165,-0.06455542,2.1416252,0.8394152,-1.135753,-0.77221334,0.8791276
0.9449331,0.26975855,0.76345724,-1.3265499,-0.11993339,1.3883224,0.100387216,1.3552446,0.31268603,-0.6766088,-0.054426473,-1.1858451,0.7610618,-0.5810957,-3.0319295,-3.1178684,-0.06933833,0.04767015,1.8155912,-0.37715858
0.21471675,-1.2139492,-0.24647461,-0.4580312,-0.57062733,0.44748738,0.72087115,-0.14943981,0.5615517,-1.9289136,0.07900218,1.4730443,0.8619454,-0.38186747,0.5709841,-1.1359138,1.8627639,-0.44870064,-1.1318705,1.1892
