Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
1.182295,-0.12363522,0.38115194,-0.89079154,-0.0022551555,-0.4339272,-0.3463703,1.043878,-1.1301018,0.55944407,1.2954783,1.806931,-0.4489155,-0.10161442,0.34200206,0.40158945,-1.8065982,-1.0599711,1.5268275,-1.166329
-0.5347617,-0.28548315,1.2844247,-1.0048431,-0.87463045,0.060590643,-0.057326585,0.08519327,-0.94520193,1.0543613,1.6760784,0.88018656,-0.1789397,0.18350147,-0.41459268,1.7885287,-0.7241658,0.59479374,-2.4457269,-1.4148971
-0.16181955,-0.22486106,0.3698418,1.3353381,-0.3609983,-0.18250923,0.031918347,0.3019492,0.68336827,-0.78325474,0.9007807,-1.2504102,0.43888134,0.82707113,1.2685653,0.3445373,-1.0945333,1.1067177,-1.9392133,0.10211933
-1.717616,0.41769436,-1.295483,-0.25650564,0.6516414,0.17182443,-0.3326626,1.3340356,-1.3255669,-1.4379694,0.93292725,-0.59509164,1.0321674,-0.20879537,0.5293579,-0.83414817,0.3774516,-0.22597687,-1.4008003,-1.6017145
-0.050391715,-0.36755195,-0.36550713,0.0403106,-0.24258062,-0.56467277,-0.31644696,-0.1877008,0.42751038,1.7014799,-0.83419853,0.48273724,1.2230775,-0.12440373,-0.27792105,-0.66556716,0.0927681,0.95472986,1.386889,-0.5781837
-0.046839032,-0.5619934,-0.8725875,0.28042996,-0.74237645,0.60972655,-0.20886268,2.856997,0.05293549,-0.55110514,-0.99066573,0.2083448,-1.7413961,0.7000905,-1.3443891,2.023881,0.3441749,-0.8317859,0.16242737,-0.9826814
0.44770956,-1.4677656,-0.6058077,0.63124514,-0.40927854,0.5370719,-0.39992708,0.6502945,0.98645735,-1.7839009,1.5687355,1.1069744,-1.0163949,-0.33675477,0.90588176,1.2215145,1.264517,0.8324396,0.7046376,-1.5041083
-0.6789433,-0.58692807,0.74000156,-1.2619629,0.8957005,-0.09082109,0.052543316,0.20426813,-3.2336037,0.1235082,-0.8200643,-1.3053515,-0.42204794,-0.082979776,-0.57958746,-1.2274405,1.0036368,0.43434495,-0.23156935,0.70151454
0.48106542,-0.78143865,-0.97899693,-0.41021433,-0.34138295,0.88036937,0.020871185,0.5413849,-0.019267851,-1.9730065,-0.15151793,0.10241561,1.3207362,0.7596834,1.2603809,-0.05730743,-1.5873398,1.6015159,0.11762525,0.22656764
1.1249107,0.4898053,0.2750964,-0.9043137,-0.8921734,-0.178343,-0.2236319,-0.6659826,1.7326424,0.9157958,-0.855919,-0.41098592,0.99698913,-0.081934884,-1.2524823,-1.88851,0.6694265,0.33863008,0.89138997,0.05667408
0.50482076,0.27376094,-1.5412692,1.0690595,0.8863086,-1.382168,0.38512194,-0.15278961,1.4002405,1.5359654,0.68043447,0.27610472,-0.12073677,1.0466064,1.0793108,0.8786031,0.9215504,-1.4999186,0.794964,0.55181396
-0.74971,0.84238553,-1.1315722,0.101337165,0.8744152,-0.35010907,0.2707284,0.04480537,-1.7379873,-0.51032674,-0.3196738,-0.35501146,-1.6690273,-0.18990538,-0.8068178,-1.1588105,0.42538658,-0.16842158,-0.2751696,-0.10616333
1.3152866,-1.1573727,0.165503,-0.018306836,0.15050669,-0.56101984,0.04524384,-0.544399,-0.7271565,-1.1122023,-0.8968852,0.68001837,-0.8484524,0.66960645,0.44998586,-1.0538918,0.5847584,0.12986009,-0.05126708,0.29573506
-1.7401347,-0.6658676,-0.040777944,-0.19376087,0.3931213,-0.019239068,0.27369985,0.15361385,-0.8884173,1.3930591,0.59326416,0.99750817,-0.71598935,0.069405586,0.17176792,0.74994344,-0.7581921,-1.3674685,0.57840824,-0.9159772
-1.4267437,-0.7510944,1.4028368,0.20710963,0.75100183,-1.7512891,-0.91420454,2.30568,0.9631476,0.67964065,1.0109495,0.7310995,-0.3355283,-0.7862062,-0.8763446,0.67436665,-0.548696,0.5619082,-0.29528075,-0.09765496
0.79095143,0.14540681,-1.9099365,-1.4272897,2.4619665,-1.6278119,0.8086548,-0.5569048,-0.5189144,1.9408243,1.7408627,0.32357836,0.7972792,-0.64934325,0.1151762,1.493713,-0.40020958,0.06428778,-1.5751349,-0.56395286
-0.12920426,1.4709262,-0.81865764,0.20039548,-1.1141807,0.75583774,-0.01917375,-0.48912457,4.238204,0.25380328,-1.1037477,-0.4786977,2.6490858,0.027957622,-1.053554,-0.04161791,0.9736934,-1.4061587,0.59856266,1.0810164
