Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
0.031095607,1.4792866,-0.03071874,-0.024438458,0.73408705,0.93240786,-0.8903198,-0.19057842,0.38362622,-0.82349426,0.93194115,0.69608694,-0.47894695,1.6480267,1.0711905,-1.3733157,-0.18194436,-2.966869,0.769084,-0.2096178
0.7991009,0.32665646,-0.4690502,-0.14088489,1.3572116,-0.23163715,0.6807426,0.8617075,-0.40196618,0.6582308,0.16665651,-0.65299267,-0.8993586,2.4295752,2.3566673,2.3974884,-0.96174604,0.37234762,0.9651038,-0.94153345
-0.3664241,-0.7126821,1.1926193,-0.9006761,0.97481287,0.44895032,-0.047397602,0.5635842,-0.4408182,-0.4105035,0.101098605,0.6368978,-1.0693694,0.96950215,-0.65412104,1.8060049,-0.97080344,0.8337287,0.81804556,0.9841674
0.030181997,-0.6313575,-0.17321968,1.1187838,-0.56987613,1.4323722,0.069602564,-0.29202622,-1.410434,1.170383,-0.585642,0.09985069,-1.5964257,0.15412527,-2.240182,-1.0623306,-0.62731946,0.9847453,1.8941529,-0.71470404
-0.34033072,-0.53490174,0.01506089,-0.92621034,-1.5993637,-0.74347514,-0.51445305,0.5299457,-0.22354122,-1.1370184,-1.713853,0.1344417,1.4235387,-0.18529657,0.7399225,-0.06756092,-0.24069957,0.5523771,-0.46623853,-0.017689385
0.20693493,0.43592796,-1.3565547,0.27302435,0.12165623,-0.3019558,-0.041886795,-1.2501793,0.6952217,-0.17459416,0.77163273,0.47478455,-0.44844493,-0.027756007,1.777437,-0.23485114,-1.9828248,2.0748699,-1.1698524,-0.91101444
0.33664674,0.41035476,-0.6666802,0.71408075,0.34975722,-1.5392994,0.65489197,0.50392437,0.46592897,-0.08206648,0.4824636,0.9081769,-0.07675278,-0.11999204,1.9077055,0.27486035,0.07734532,0.46821874,-0.45029578,-2.3752947
1.8848609,1.561701,-1.2962137,-0.91751283,-0.7823098,1.1963247,1.7854562,1.4653058,-0.63811445,0.26637518,-0.11341258,2.1693091,-0.121662445,0.1719687,1.8488518,0.5486064,-0.019761484,-1.1474434,-2.015472,-0.44368222
0.03125447,-0.5978521,-0.016717874,-1.3062702,0.05856476,1.4599698,1.6165525,-0.032210708,0.15694949,-0.77491516,1.6882906,-1.1122067,0.10191437,0.8402117,-0.39489692,-1.0550609,1.2807593,-0.18910483,1.0850973,-0.5342879
-0.58516705,-1.3473814,-1.0519737,-0.021731166,0.6718112,-1.5803297,0.3222368,-0.75250643,-0.1707704,0.83801335,1.5838346,1.1043717,-0.23311234,-1.1239707,0.35311055,0.76850253,-0.98426497,-0.25302634,1.1352509,-0.1418508
1.8323822,-0.745335,0.5744324,0.8876166,-0.21271075,2.4214644,-0.83679307,-1.3113984,-2.291896,-0.6584775,-0.1044215,0.11258136,-0.7835592,0.43148506,0.64141244,1.6132573,-0.60416824,-0.15702802,-1.5538517,-0.80322444
