Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
1.4361418,-0.20797119,1.7234303,-2.2747078,-0.19820602,-0.9358293,0.28613955,-0.46034822,-0.1267203,-0.104225814,0.031477407,1.9888843,-0.5322631,-0.18433587,0.85101503,-0.5188232,1.4462737,0.24065945,1.253044,0.03715189
-0.39180163,1.4090207,0.89181113,-0.0015553108,0.35340747,2.2179787,0.9895311,0.32446116,0.8654958,0.080029406,-0.105362274,0.094605036,0.18417296,-0.5015721,-1.7411308,0.34872952,0.062464155,1.4841148,0.53515553,-0.8378008
-1.2816297,0.7850293,-0.6581504,0.33963668,-0.7933686,-0.061714962,1.678315,1.2093647,-0.1705776,1.1408803,-0.24741362,0.051698033,1.0044429,-1.4632732,-1.5091323,-0.86119854,0.20498915,0.51888627,-0.4049537,-0.016823744
-0.2514505,-0.492783,-0.51584303,-1.0888137,-0.43195075,-0.26668864,0.96270764,1.4412328,-0.13403656,0.2058642,-0.1707461,-0.3773422,-0.65549415,0.012381973,0.33083934,0.21045981,0.87352073,-0.6169872,0.24441323,0.04639953
-0.31041247,-1.0215138,0.31140566,0.02710764,-2.029489,-1.5545424,-1.0576001,0.4442163,-1.8177536,-1.0060214,-0.6114321,0.57264143,-0.54566234,-0.34960875,-0.09783829,0.5444166,0.0027109627,-0.10456125,0.6105943,-0.124361865
-0.878926,-0.22108516,-0.22864762,-1.3550171,0.65260637,-0.5154002,-1.3539586,-0.6859082,-0.40804374,0.3098751,1.4000942,-2.194043,1.6696633,1.5049249,0.2502172,-0.23842153,-0.61508375,0.9882064,0.6024635,-0.10305003
-0.094536945,1.2363257,-0.23553495,0.91932863,-0.24590261,0.030394427,-0.51252633,0.7570408,-1.8964881,0.69925445,-1.2516305,-0.16047277,-0.08111391,0.9600979,-1.8439233,0.6018224,0.45325115,0.43300676,-0.85891217,0.18488288
-1.1872263,-0.05028583,0.35116914,-0.010414447,-0.15357676,1.468814,0.74287194,1.5716848,-0.38818583,0.5396521,-1.2059574,-0.10376102,0.7311143,-0.23888372,0.14285533,-1.5639669,0.5771482,-0.004829126,0.22964841,1.3476582
-1.0868233,-0.10944396,0.56766856,-1.408898,0.98353153,-0.6431202,0.5098668,-0.72522336,1.0975658,-0.42480987,-0.7877206,1.4356395,0.32611918,-2.0606868,-1.4004276,-0.13692015,0.17389148,-1.4560004,0.779636,-2.2054338
0.18148214,1.0541556,-0.73533237,0.44468617,-0.19280559,-0.17509861,-0.8088205,0.43380758,-0.7283191,-0.80833256,-0.3701183,-0.87604076,-1.0746964,0.7751633,-1.3226802,0.19375402,1.2172399,0.9693437,-0.099199764,-0.64955133
