Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
0.062277935,-0.27105606,0.52693105,0.5812558,0.6172613,-1.3369654,-1.4856724,0.4498871,-0.16435435,-1.3401313,0.53934795,-1.5319511,0.6004489,0.41836616,-0.6688129,0.5947381,-0.46108317,-2.4015708,0.7626491,1.8196774
-0.31907564,-0.03186276,-0.13610917,0.7839642,1.7541301,-0.45162547,-1.3421206,0.8447203,1.7477252,-0.1839512,-0.25803283,-0.93161255,-0.090842366,-0.7029168,0.8537171,0.115974516,-0.459841,-0.45407116,-0.87301505,1.9365392
2.048748,-0.87310386,-0.10981329,-0.5808734,-0.530273,-1.8072838,-1.2977867,-0.41795933,-0.6657576,-0.7484745,1.3760958,-0.15608922,0.68572867,-0.2956663,0.32184973,0.2503826,-0.67440724,-0.35945144,0.5659377,0.30436033
1.968773,0.8061532,-1.5690554,-0.8119981,0.38706186,-0.60831696,-0.5122375,-1.9888737,-0.66139805,1.4189504,-0.040551603,-0.5090466,-0.09585574,-0.0042792726,-0.75993747,-0.8377002,-0.32284525,0.018119864,0.07962817,0.6737849
1.1261151,-1.0792847,-0.04848581,-1.3247262,0.2698374,-1.8712224,-2.5539494,1.4365579,1.1142924,0.051112574,0.71339136,-0.33147514,-1.5281515,0.9117034,-0.31304547,-0.07682655,0.02400103,0.90997356,-0.05480868,1.4586569
0.91056716,-1.132088,-1.7484324,-0.5650947,0.36390972,-1.3352134,-0.9169573,1.0621814,0.04042495,-1.3459613,-1.8265455,-0.7252752,0.88148564,-0.26268256,-1.3350885,1.9872606,-0.24690811,-1.4560359,0.013661563,0.180827
0.69817305,-0.5136631,-0.17441376,0.18133515,0.49467826,1.8652133,0.6718487,-0.74145734,0.46918193,-1.1033324,-0.12674962,-0.24302486,-0.7396807,1.9233067,-0.8671293,-0.22017777,-1.1138977,-1.1396289,0.010256875,1.1595391
-0.50081867,-0.09174126,1.3440514,-0.9689372,0.043611538,0.06951015,0.5215807,-0.3964129,-0.13359042,1.5550009,1.4031826,0.031130442,-1.1055168,0.14383994,1.7615483,3.3352504,-0.11249132,1.3531435,-0.9578621,-0.74097794
0.48010886,1.0557603,1.6722487,-0.07817228,1.50918,1.2378247,0.7013584,0.67601794,-0.59555715,-1.7842295,-0.18553698,1.5361049,1.2231421,-0.23176715,0.38490453,2.0176983,-0.79194754,-0.86804956,-0.8555518,0.07356644
-0.7589327,2.526449,0.6739473,0.1954386,0.27279815,-0.12055375,0.35330853,-0.46479228,-0.50850356,0.19829515,-0.1051891,0.31923714,-1.0844456,0.6712295,-0.25826594,0.07917613,1.0100068,0.7675631,-0.65775126,0.98729575
