Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
-1.2131112,-1.2652581,1.1125875,-0.66935414,2.4156256,0.083057344,0.4051943,1.2718586,-0.15635893,2.4576905,1.0376879,1.4423574,0.75271344,-0.510942,1.0582261,-1.332752,0.33960217,-2.6054122,-0.34117556,-0.37195054
1.0537002,0.8416002,-0.12419228,0.79054534,0.0026000042,1.0292801,-0.18041496,3.2295957,1.6620939,0.36467803,-1.84797,-0.80612385,0.24892591,0.91776866,1.1022964,-1.5196146,0.9326762,0.04162116,0.2540237,-1.1803888
0.727065,0.0272004,0.37592942,0.66003776,1.5079014,-0.56941277,-2.2421134,-0.70745933,1.1508352,1.0169183,1.3634247,1.4755348,-0.10163005,2.2079916,1.7381908,0.29211316,-0.33788702,-0.42307335,0.61952466,-1.8475143
-1.4358915,0.25540563,1.8189018,2.4810693,-0.43695456,-0.11575928,0.78518325,0.031979453,0.6842411,0.050226506,-0.8690031,-0.5377555,-0.7926585,-0.6200467,-0.118914224,0.60813713,1.1735549,0.59444916,-0.21017091,-0.14690502
0.0012620977,-0.7395568,-0.5292739,0.8015822,0.30990067,-1.7665939,-0.27377212,-0.51154584,0.084082395,-1.2702916,0.108547516,-0.39242014,2.5419884,0.48914084,0.9674262,1.81044,0.51578784,-0.6191494,-0.2485199,1.1074256
0.50658756,-1.3313502,2.6359532,0.2487975,0.12005408,-0.72643024,0.042476043,-0.25171465,-0.3121259,0.25548953,1.0125191,0.22747283,1.2972515,-0.75146556,1.7982988,-0.9926884,-1.0899727,0.81851536,-0.8693389,-0.45561686
-0.6546318,-0.54150313,-1.083985,0.35865274,0.10790749,1.4200897,0.8722912,1.2291203,-0.6922987,-0.07720872,0.8391776,-1.0369796,0.30974597,-1.1624266,-0.63997364,-0.15276507,0.49096167,0.3207499,0.78929096,-1.4523128
-0.698383,-1.9407437,0.5051029,0.07450741,-0.96412915,-1.6056371,0.7790691,0.7282654,0.40870127,0.32635352,1.6173161,0.43893194,0.13115667,1.97071,-1.3448173,3.6896112,-1.2285092,0.75347453,0.49700624,-0.32819217
-0.17361559,0.8937083,0.15681942,-0.9728419,-1.2402879,0.55882883,0.06329026,0.07402343,-0.07362143,0.4938039,-1.1386601,0.04848095,-1.6292021,-0.022800876,0.7148613,-0.3368207,0.33262268,-1.6767788,-1.3584176,1.180459
-0.28212437,-1.2406076,-0.563972,-2.0744605,-0.17511275,-0.35430512,-1.731859,1.0181344,-2.1222694,-0.804405,-0.11850846,-0.049026355,2.3409994,-2.116011,1.4533432,2.934378,0.9603465,0.96920127,1.4248244,1.4214952
0.2511852,-1.0751314,2.6115963,-1.886934,0.20126323,-2.2400522,-0.29589054,1.5801321,0.5509096,0.11891836,0.1709324,-0.02769691,0.119582854,-1.2370694,0.33689737,0.7314403,0.37455288,0.7086742,0.0058297967,-0.5153722
0.94268596,-1.87618,0.98292136,0.21678737,-0.43800128,-0.46844035,-0.18528229,1.0875208,-0.20144185,1.5195562,0.09237257,1.5928129,1.7262561,1.3524876,0.058203112,0.78648305,1.3698301,1.3372883,-0.04755735,-1.0992035
-1.9327985,0.7279961,0.35599414,0.029313456,0.17952308,1.8867221,-1.1001825,-1.0267656,-1.9814352,0.17237899,0.48831844,0.44123596,-0.47903225,0.6097213,-0.5383591,-0.4805066,-0.69314706,0.3666533,0.7122566,0.23406711
-0.64150196,-0.40024272,0.30806914,-0.19278204,0.08481671,-0.64007294,-0.76480967,1.0068744,-0.076561585,0.18978353,0.81899345,-1.6074926,-0.18961585,0.69336194,-0.68840975,-1.6233469,-1.3329568,0.061123785,0.28068626,1.2325257
0.07794704,0.55424666,0.069747314,-0.19360739,-0.41753766,0.6809843,-0.38278022,-0.1121302,2.0128474,0.4181188,1.2192705,-0.1466482,1.1283256,0.6062944,0.74837464,-1.1816936,0.34368408,-0.67630666,-1.9386686,-0.3459645
2.3618698,1.1691966,-1.3760223,1.8115178,-0.66291255,-0.6099725,2.541697,-1.455608,0.5879741,0.7859678,0.0023847125,0.6693156,0.82086205,-1.1252688,1.4695759,-0.46630737,-1.0425072,0.18908407,0.5335902,1.2561709
0.8094659,0.65382135,-0.1856262,-0.20777945,1.1474056,0.85810965,-1.7104195,0.96071965,1.7156627,-0.54226345,0.5237308,0.62903345,-2.3142786,-2.1613371,-1.2054585,0.0038259411,0.060236625,-3.1137333,-1.7162443,0.3682458
