Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
0.42230135,-1.2416741,-0.9743056,-0.676744,-0.011596164,0.43966523,0.26813468,-0.12393344,1.2943379,-1.4618737,1.1188014,0.38754025,0.20632699,0.44467023,-1.1111301,-1.4838676,-0.8309125,0.06392843,1.3320686,-0.3066402
0.51934433,-0.27723655,-0.11673191,0.027396321,-0.13365205,-0.44090286,-0.21378376,-0.68458134,-0.27971157,0.11814975,0.2729557,-0.86079717,-0.4037933,0.91940373,-0.49747387,-0.025381038,0.021019405,-0.4633779,0.0015956106,-0.7532089
-1.0529662,0.75786793,-1.0742104,-1.3990947,-0.37099937,-0.89807296,-0.600871,0.7231945,-0.6810142,-1.8737622,-0.73286813,-0.35619426,-0.48687965,0.92198944,-0.28109235,-0.12078285,-0.542537,-0.86063755,-0.052120794,0.054254547
-0.9499526,1.0192468,-0.87638676,-0.12007675,-0.673374,0.057944655,0.20945802,0.7615951,0.6780241,-1.0063107,-0.6676968,0.2762227,-0.48984957,-0.41981307,0.10753786,1.1319335,-0.34100556,-0.92022127,1.3613863,-0.04139206
-0.0053437767,-0.9655594,-0.7866206,-0.42946473,0.6345687,0.43506673,0.50537336,-0.076228596,0.032660358,1.6710268,0.03881478,0.3702653,1.7870724,0.019958222,0.1453035,-0.3005759,0.7494937,1.0347606,0.3971315,0.5651518
-0.6644013,0.36029643,0.82053876,-0.32693323,-0.2547061,-2.874112,0.03073755,0.30541915,0.09282407,-1.6818627,0.8447116,0.27937797,0.83812714,1.8642483,-0.68864346,0.64535546,-0.78970236,-0.7865697,-0.034242418,-0.8025906
-1.9782941,0.56795657,0.39249057,0.25878492,1.0498294,0.12805782,0.087739155,0.16100146,-0.07831988,2.1155455,-2.1181157,-0.7357113,0.94327646,0.57949406,0.23815176,1.4005817,0.32377014,0.28041086,-0.13019703,-0.66433907
0.3047648,-0.27124578,-0.22241527,0.9269671,-1.4516025,-0.24106848,0.39354324,0.51995814,1.5428963,0.94747967,-2.26879,-1.4153769,1.1344124,-0.8398855,-0.63587993,0.83581716,-1.5723703,-0.12378651,-0.7722736,-1.2179271
0.56582123,-0.58882815,-0.26087713,-1.7964137,-0.32050824,-1.1084461,-0.7743313,-0.5676267,1.3318545,-0.6798597,-1.0942707,-1.2910513,-0.60469115,0.017503481,-0.85455906,-0.61017287,-0.107568614,-0.51333404,1.2414052,-0.40510833
0.96781284,0.078921854,0.47635153,0.7800216,0.52425253,0.58928734,0.6768167,-0.73257196,-0.17491607,-0.3059528,-0.48334667,-0.8144662,1.2829063,1.0443435,0.7411421,-0.7251627,-2.0096025,0.28193188,1.1909587,0.333457
-1.5376548,-1.1223211,-2.0788834,-1.1871319,0.21754156,-0.93527967,-1.8445771,-0.52510256,-0.044307332,-0.9509998,0.53591293,0.10602465,0.45188686,1.9678891,-1.9772954,0.77910393,-0.69449997,-0.15333806,-0.57412475,0.73990417
0.80116355,-0.9646642,1.337136,-0.5981443,2.09905,0.92736715,0.4757945,-0.22547375,1.0639287,1.2743862,-0.47350815,-0.36023712,0.12619953,0.7403096,0.66672647,0.90456456,-1.2971426,-1.7376846,-0.49712577,1.4342127
0.26819178,0.48769262,-1.5968714,-1.2670878,-0.84932035,1.0233517,0.8762466,0.67188805,0.39321038,0.72648877,1.536982,0.21928035,-0.6553828,-0.5367195,0.8519034,0.6044054,-0.40472886,-0.60987073,0.24325414,-0.24537103
-0.116679385,-0.31966585,-0.23881099,0.2337759,0.6587569,-0.39729372,-0.86030847,-1.4333329,1.3438545,-0.27786157,-0.26551345,0.36526337,0.80824924,1.7147201,0.7769587,-1.6021904,-0.31754935,1.1765233,1.3394521,-0.06669092
-0.16514754,-0.9994974,-0.44149598,1.8158666,1.0432342,-0.4435573,1.132142,-0.63274825,0.9524877,-0.90539616,-0.58081186,-0.84793365,1.6987777,-0.2935171,1.1944047,-0.33462572,-0.45045727,0.30382985,-0.24566193,0.9042847
0.7425849,0.96627647,1.0586324,-0.56682974,0.7937003,1.8164991,0.87452763,-0.42167845,-0.058652446,0.37237778,-1.2044615,0.2742567,-1.3521235,-0.77790105,-0.6230379,-0.5726042,0.5131829,-1.7569039,-0.53646314,-0.17363782
-0.22800085,1.2902061,-0.47254476,-0.06432419,0.21590836,0.6243565,-2.118487,0.23436977,0.18402614,-0.061830826,0.38353264,-1.5969102,0.8525824,-0.9100287,-0.6901958,-0.38007,0.46692556,0.9464272,-0.21644124,-1.1964412
