Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
Subject_30,-0.8371688,0.06013747,2.6572235,-1.575578,0.9621918,-0.79949707,-0.50229704,1.098238,0.36216506,-0.14751999,1.3682935,1.303416,-1.8929698,1.0445718,-1.1192172,1.7110639,1.32027,-0.051343393,0.96745396,0.42822012
Subject_31,0.021545762,0.5625604,-1.3425001,0.35740927,-0.058425732,-0.16257815,-0.84016794,-1.0377841,-1.3439258,-0.6053448,0.3827215,-0.25591987,-0.5435183,-1.6681628,-0.9210486,-0.75259596,1.1687006,0.7744969,-1.1145066,0.22412166
Subject_32,-0.04941091,-0.7424503,0.56992507,1.1242439,0.6931315,-0.31549835,0.13719732,0.82277435,1.8175886,0.8724801,0.79967177,-1.5820105,0.32984957,-0.41030148,2.8168151,0.48584342,1.0628053,0.6076656,1.6366936,0.099403985
Subject_33,0.33247274,0.80405724,0.45679927,0.44497305,-0.1817212,0.19571999,-1.1252875,-0.93003124,1.3877562,0.9391209,0.25172812,-0.61264426,0.9941881,-0.5416405,-1.6690922,-0.21992633,-0.6995916,-0.07537295,0.42761332,0.33330682
Subject_34,1.4822907,-0.113145806,0.96034753,-0.2027228,0.2531233,-0.5864371,1.4069856,-1.5671903,-0.75956756,-1.4249126,-0.38239595,-0.958819,0.63744086,-0.91304773,1.030371,0.11360121,0.7096297,1.3525918,-0.30627045,1.956149
Subject_35,1.4837847,-0.8698834,-0.2043328,1.1567096,-0.7374976,0.28830487,0.58875847,0.970183,-0.34703988,-0.022522978,-0.24203332,-0.57101274,0.8377342,-0.6561717,0.09866768,-1.0456434,1.1139449,-1.5579094,1.7123551,0.17896892
Subject_36,-0.07390841,-0.10106419,0.7719407,0.73253363,0.57938427,-0.078779295,-0.9612478,0.19060145,-0.45412427,0.04218223,0.2585046,2.4080765,-1.0149105,0.7139805,-0.4481579,-0.14036393,0.57067233,0.65108407,-0.25173151,0.018944124
Subject_37,-0.5349115,0.989985,0.66922414,-1.2712995,-1.0437809,1.104916,-0.073517926,0.7966775,-1.1083993,0.60431224,-0.6808194,1.1650444,1.2422793,0.40372387,-0.686709,-0.28789416,-0.13434811,-1.198117,0.67764044,-0.064269654
Subject_38,-0.483081,-0.07725629,0.0867243,0.08288326,0.099354,0.9833077,1.1621511,0.4516893,1.7785871,1.2818193,-0.16158059,0.5708117,-0.6396568,1.3391752,-0.32313448,0.73440474,1.2417617,0.754849,0.39828303,-0.5028652
Subject_39,-0.3988442,0.01189468,-1.4962432,-1.4408194,0.057253014,0.85836977,0.6703033,1.6143986,0.2843176,0.07457843,0.9764286,-0.33942452,-0.49286002,0.385795,0.3934837,0.25224102,-0.11649534,-0.29865542,1.0060604,0.75326514
Subject_40,-0.667332,-0.37923595,-0.26889533,-1.1960026,0.8673272,-0.80000436,2.52369,0.58846915,-0.4607369,1.2201842,1.0653236,0.39021897,1.0654694,0.49039286,-0.08434255,0.836286,-0.37573084,-0.8556059,0.67237186,0.11986232
Subject_41,-1.5430584,-1.2357216,1.3679761,-0.5849262,-0.57104266,0.46070305,-1.2332251,0.47224844,0.607403,0.5594639,-0.79626733,-0.72539663,-1.1474108,1.027456,-1.0530255,-0.03207967,-0.1476735,0.0157178,-0.4474378,-0.95436454
Subject_42,0.24269366,1.149488,0.24471526,0.16705438,0.53691846,-0.12525767,-0.37591258,0.076065905,0.41351065,-0.16109188,-0.79795974,-0.20759809,0.7014652,0.5392553,-0.7922054,-0.06775959,-1.7911437,-1.5296584,0.4701643,-0.96789086
Subject_43,-0.45593685,1.6295921,-0.44664124,1.9992117,-0.89875877,-2.0102286,-2.1831496,0.580063,-0.09923027,-1.7013417,-0.657796,1.4729582,0.4370939,1.0622791,-1.2315633,0.12541582,0.3971756,0.22297452,0.75851667,-0.6440738
Subject_44,-0.30883256,-0.38992524,-0.3655594,-2.2195277,-0.4121058,-0.43110245,-0.22659053,-0.33473393,-2.2151375,-1.6566283,-0.4962083,-1.215933,0.680082,0.20002773,-0.9923992,0.26178136,1.5359222,0.27833366,0.27045438,-0.244661
Subject_45,0.91917574,-0.43518302,1.2227557,1.2855147,-1.3327104,-1.2292362,0.3464466,-0.44620895,0.09787229,-1.7170591,-1.2911273,1.5328431,-0.69143075,0.5564969,-0.46873993,-0.5494468,0.065061405,1.2624329,-2.0877125,-0.28654617
Subject_46,-0.3083537,-0.31905,-0.003389964,-1.4689742,-0.28926244,1.962074,1.574484,1.0993065,0.3954754,0.013869599,1.3737794,0.10115901,-1.532238,1.2857772,-1.1987795,-0.58362573,-1.3485042,-0.713501,-1.0091059,-0.5360512
Subject_47,0.1836142,-0.7693983,-0.6316407,-0.6567159,-0.96042526,-0.19064632,0.008008241,-0.2718564,-1.1982573,-1.2314498,-1.3325113,-1.6039872,0.9841829,-1.3969402,-0.8139674,-0.12401197,-0.21031754,-0.86740595,-1.3384267,-0.12077123
Subject_48,1.8055097,1.7044295,0.545556,-0.2844513,-0.54301184,0.26523417,-0.5723713,-0.81421465,-0.030947307,-0.6064707,0.5545814,-1.2982354,0.1787423,1.3080024,-0.86433965,1.4220825,0.11412633,-0.982086,-1.064952,1.379626
Subject_49,1.0588992,-0.68011457,-1.6203321,0.54139763,1.4151876,1.901813,-0.07397639,1.4491525,0.15243259,-1.1025304,0.97343445,0.15375084,-0.50093323,0.51490074,-0.15698008,0.51117164,1.8890483,-0.6136857,0.81989086,0.8087227
Subject_50,-1.3866576,-0.736657,-1.9188617,-0.12465426,-1.0895889,-0.8638973,0.57817894,-1.2715148,0.61965674,1.3454677,1.2650425,-2.03738,0.6470026,-1.5358653,2.6349332,0.9326693,1.1834165,-0.3455061,0.49397433,0.25477713
Subject_51,-0.5687574,-0.5031348,0.96271914,0.35565346,0.36366773,-1.3447875,-0.042685878,0.9992035,0.061861187,0.5448749,-1.0019743,1.0746139,1.7205551,-1.4402593,1.621907,0.74626386,-0.052396446,0.46099433,0.28911743,-0.39776623
Subject_52,0.44396827,-0.7267398,2.359473,0.46491528,0.29106268,-0.61390436,0.84551877,0.7657128,-0.3874272,1.2272567,-0.83562255,-0.648849,-0.40756318,0.35084218,0.14156581,-0.2498546,-0.32966837,0.5424755,0.97386134,0.39510828
Subject_53,-1.3094773,-1.7567579,-0.17341606,-0.71638775,-1.1453148,-0.40968338,1.2763731,0.21870875,0.3884134,1.3922275,-0.7535908,0.010498938,0.8012564,-0.62132365,0.44623548,-1.2537205,-0.7917233,0.43749487,-1.4569312,1.3117421
Subject_54,1.2748871,0.8865179,1.2925061,-1.0439454,-0.7802911,0.12223188,2.2092519,-0.8865374,0.22571613,-1.2772197,-2.3942363,-0.71515685,0.58392406,-1.66278,-0.05992713,0.21113959,-0.35188758,-2.0451982,-0.6200138,-0.21083094
Subject_55,-0.479498,-0.94208133,-0.7851251,-1.7397912,0.44181275,1.3025519,-0.9493445,-0.99692017,-0.8317724,1.6732695,0.17629917,0.35788506,-2.5109048,2.1193318,-0.9528412,-1.6984204,0.461211,1.1098322,0.36454234,-0.826568
Subject_56,0.20165014,1.3369963,0.5439076,0.8817908,-1.8694017,1.3063686,-0.5241621,-0.42202514,0.16060412,1.1407886,-1.3116345,0.5518436,0.57937336,-0.995506,2.6044471,0.6075085,0.006365572,-1.7475398,-0.36456162,0.014868384
Subject_57,0.15508291,-0.11946279,-0.72475225,-0.22988917,0.9837594,0.32621974,1.3873214,0.68495274,1.3563232,0.9393077,-0.25009567,-2.8788352,0.5934815,-0.4842054,-1.1303874,-1.2288953,0.7631989,-0.9625522,0.95335776,-1.8470472
Subject_58,-0.9058244,0.20666108,1.2644296,-0.8420361,1.1427494,-0.16309676,-1.978193,1.7342595,0.06644744,0.8428254,1.6575973,-1.158033,-1.3221145,2.0061138,-1.8797106,-1.2267253,-0.059333816,-0.9444398,-0.4634842,-1.5094937
Subject_59,-0.105024636,1.036262,0.17236535,-0.4616388,-1.0093869,0.8495016,-0.8982241,0.46948966,-0.5115106,-1.1906232,-0.21598157,0.7441711,-0.3060985,-0.8037236,0.16097295,2.0484605,0.98617065,-0.5084856,1.6810629,-1.0202178
Subject_60,-2.1461072,0.27086633,-1.4845008,-0.399761,-1.9877877,0.0027448751,0.3464668,0.62713736,0.16188188,0.1180993,-0.9350558,-0.69627833,-1.1022779,0.30999917,0.26950517,0.3015122,-1.0528502,-0.046913367,-0.575691,-0.1965314
Subject_61,-1.3748766,-0.16608134,-1.153006,0.57417625,0.81597775,0.6383368,0.19656163,0.5755601,-1.000647,-0.8629169,1.2553912,0.29499283,1.1072189,0.5378841,0.33663604,0.79218477,1.6690122,-0.41945958,-0.6557481,-1.1165278
Subject_62,-0.84826,-0.08760297,0.1685877,0.46487755,-1.5197628,-0.42857793,0.24430005,-0.8018534,0.038077738,1.2358489,-1.5215217,-1.8176799,0.74946725,-1.2534065,1.4029679,0.36851272,0.9227594,-1.477435,-0.07908657,0.908477
Subject_63,0.5698103,0.02537102,-0.32664058,0.7443957,0.20072225,-1.111249,0.012723785,0.985791,-0.19746841,1.2673786,-0.7672326,-0.26088727,0.40594578,1.0978107,-0.5388911,0.37023816,0.7957906,0.9285468,0.734165,0.037559375
Subject_64,1.1444263,0.7177247,0.32327044,-1.7487541,-0.17002504,0.050524548,0.5996023,0.1724839,0.9264706,0.9097123,0.7470949,-0.24931504,-0.7515872,0.9313105,-0.84880865,-0.981428,-0.7837642,0.37706912,0.96982557,-1.0038003
Subject_65,-1.1364259,0.60919166,0.25030968,0.3198964,-0.4028375,-0.17902598,-0.28344852,1.0963275,0.1029333,0.15177672,0.92482483,-0.97798455,1.6162206,-0.47312388,1.9991901,1.6844364,1.7266194,0.814021,-0.24541861,-0.082285225
Subject_66,0.85625225,0.77058136,1.1525748,0.5882351,-0.13246536,-0.14465322,0.21620354,0.904988,1.6521983,0.24114954,-0.7998358,0.23205511,0.258071,-1.4268006,0.29766873,-2.1615415,-0.017432254,0.19943036,1.0801221,1.623859
Subject_67,-0.07865996,-0.28751385,0.28445685,-0.752853,0.009128206,0.07439712,0.05618391,0.99329025,-1.1952058,-1.4116997,-0.51179427,-0.3776559,0.36728063,-0.058185026,-1.1620036,-2.6868951,0.86256796,-0.69720733,1.779101,-1.0304897
Subject_68,-0.36464763,-0.47505933,-0.6784692,0.48576072,-1.4411753,-1.2341777,-0.60435194,1.1969408,0.6745307,-1.2524704,-0.5011419,-0.47295097,-0.5633398,-1.0822805,1.4218222,-0.081025265,-0.0506905,-0.48341528,-1.2674048,-0.3576051
Subject_69,0.3189365,-0.39488924,-0.9005239,0.10165243,-1.1265618,-0.67329115,1.4673718,0.0400591,-0.38803083,0.072074205,0.39780858,-1.1561791,2.0616248,-2.2893023,2.3908565,-1.222943,4.147109,0.30758265,0.572547,-0.20044136
Subject_70,-0.73945856,0.07479197,0.79160166,-1.4722285,-1.0631659,-0.51352894,-1.2268703,0.012391375,-0.38196892,-0.91519856,0.72912073,0.36227483,-0.10990138,0.42868522,-1.2255735,0.19639125,0.092123434,-0.22947577,-1.5941979,-1.2821301
Subject_71,-1.0458244,0.6941558,-0.30478328,0.23947845,-0.09466146,-0.08067821,1.7653981,1.5019362,-0.105512194,0.05982361,-0.52590376,-1.032376,0.011368697,-0.029137975,-0.65944725,0.5661784,-1.020572,-0.097831994,0.10805229,-0.5880228
Subject_72,-0.92085695,0.67587584,-1.1106933,-0.5537632,-0.17437395,-1.3284034,-0.70110357,0.042351447,-0.35219932,-0.23296306,0.11029371,1.7562923,-0.11222387,0.46995682,-0.47652426,-1.9289058,-0.6334679,-0.41756898,0.821887,0.31896883
Subject_73,0.25493744,-0.3558608,0.20060992,-1.0953208,0.66217613,-1.0899259,1.3309656,-0.31606725,0.23730238,1.4713272,0.8783015,-0.5871382,-0.36903098,-0.3151922,-1.4358718,0.06613129,-0.44660687,1.0319346,0.4486602,0.051858228
Subject_74,0.35415152,1.8301085,0.1582253,1.3869743,0.67213845,-0.87488484,0.5030763,0.4720392,-0.90367323,-0.51163095,0.32492056,-1.481249,-0.8841792,0.60213596,-0.75254834,0.1927523,-0.5229408,0.75456244,0.6121848,0.60716707
Subject_75,1.9276545,-1.2773758,1.5021881,1.0106627,-0.6497061,1.3362883,-0.14732216,0.85302997,1.1354325,1.2653856,-0.56129974,1.0860865,1.0237008,0.13346964,-0.6606313,-0.23161542,-1.3239328,0.5074441,-1.2134609,-1.3553329
Subject_76,1.3203574,1.6921818,-0.43788382,1.0486115,-1.9142689,-0.022069782,-3.0737264,-0.2568441,-0.9202409,0.33616897,-0.41444474,1.6449797,-0.82576376,1.000683,-0.6281456,-1.5008641,1.4455179,-0.09406431,-0.5385606,-0.35195664
Subject_77,-0.29783642,-0.69202405,-2.0584776,-3.455507,1.3181995,-1.3596363,0.8274695,1.3833944,-0.5556713,-0.21834758,0.20167969,-0.50192434,-0.7652582,-1.0356659,-0.10430487,-0.38099065,0.7464304,-0.41907072,-0.23000206,-1.9798491
Subject_78,-0.5927468,-0.10040549,0.20245036,-1.019456,-0.34330034,-0.5094728,-0.4932073,1.3379649,0.03534567,-0.20143843,-0.7987407,1.2721609,0.15410441,-0.21363048,-0.29477236,-0.6813543,-0.14824176,-0.46736756,1.3460853,1.4619313
Subject_79,0.5444099,0.51034844,1.6488959,0.6674876,3.5318995,-1.8755205,-0.4660966,1.2501216,0.8753707,0.81693596,2.9243226,-1.736208,0.4482239,-1.8198566,1.9051245,-0.7367233,-1.275395,-2.0889637,-1.634209,0.2266861
Subject_80,0.008918225,0.07236835,0.7007007,-0.49926555,-0.05542515,1.7747324,-1.4923863,0.3218989,1.4802893,-0.52948284,1.9165021,-0.8893716,-2.4573238,1.8602438,-0.45567927,-0.5020175,0.020067364,0.76578724,0.67027926,0.62605643
Subject_81,1.1324307,-0.06294758,0.60554504,0.4271934,0.04148073,-1.0131896,0.325809,-0.5266191,-1.1840098,-0.49017853,-0.34221315,-0.1724647,-1.2806613,0.5835516,0.9162976,1.5981381,-0.52406466,0.79253554,-0.54861146,0.29127356
Subject_82,0.6535127,-1.4605769,0.65998584,0.09193783,-0.4887375,-0.11649162,-0.7144666,0.43308723,-0.1009799,0.49208954,0.056090936,0.09207839,-0.24574687,-0.4006173,-0.10265859,-1.0272084,-0.38553235,0.7514685,-2.6247425,1.699494
Subject_83,0.58844924,-0.44140062,-0.2129624,0.89426494,-1.5714953,0.9979533,-1.7489922,1.1076112,2.0033712,0.47950777,0.8316991,-1.4470855,0.65282196,-0.79149324,-0.45225313,-0.7588385,-0.43440944,-0.9305791,1.0291858,-0.8963862
Subject_84,0.67023766,-0.6800051,0.86253184,-0.48829216,0.26099542,-0.45384574,0.48591533,1.5719848,0.74842685,-0.7655828,0.0013983481,-0.9619107,-0.45953196,0.40356162,0.5632592,0.096337184,0.12043693,-0.12079282,0.60120547,-0.22105561
Subject_85,0.32316306,0.8355827,-0.11456116,0.82335603,0.83833253,0.33301783,0.03122785,0.39958015,0.5568325,0.46948823,0.698534,0.17544518,1.5279503,1.5958848,-0.9554406,-0.39366898,0.49762934,0.21473175,1.1588569,-0.9136741
Subject_86,-0.21934271,0.7984446,1.036176,0.7844727,0.04102152,-0.05601227,1.6040933,0.31431645,0.11832746,-0.5664437,0.03390472,-0.3054771,0.5651386,-1.6924576,-1.0508858,-0.22825481,2.694064,2.4574034,-0.6112129,0.50954694
