Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
2.6649919,-0.6195487,2.462817,0.2515445,-0.689718,0.64779055,-1.1925478,0.8348494,0.5353639,0.38408387,0.18942681,-0.5148205,-0.17323701,-2.0392206,-0.5929393,-2.1247954,-0.15807453,-0.33852905,0.30296096,-0.18318029
-0.6183856,0.3221432,0.32071057,0.2589888,0.02905546,2.1044662,0.7945378,-0.12735772,0.44707257,-0.6999729,0.9739783,-0.042260252,0.8486377,0.7468516,2.1499321,-0.2500665,-0.37125793,0.28821158,0.7561712,1.5738251
0.70031625,-0.5139126,0.29204884,2.021353,0.8736336,1.9007478,-0.027534902,-1.1775125,-1.5626074,0.9314247,1.2226645,-0.53030986,-0.29611352,-0.8893248,0.8529349,2.7536235,1.5600096,-0.34213313,-1.0144118,1.3169556
1.1246246,0.59301144,-0.2772785,-0.78563195,0.9753695,0.9314346,1.2789024,1.202782,0.454233,-0.06007276,-2.756894,-0.2796744,0.66223055,0.7903273,-1.8856714,0.8409297,0.33452672,-0.39353007,1.0401026,0.8235473
-0.59148574,-0.9376792,0.34875178,-0.104956895,-0.965188,0.70829624,1.1169897,0.34144345,0.38864952,-0.6555907,1.1906537,1.2807269,-1.1901067,-1.254645,-1.1537516,0.20055924,0.4663733,-1.8399215,-1.432115,1.2689445
0.68969935,-0.8104702,-2.7459128,-0.016613713,-1.6951357,-0.036965642,2.295245,0.6760507,-0.7971572,-0.2521368,-1.1967487,-0.51141685,-0.92109877,-1.4125881,1.2606788,0.2885904,-1.0328792,0.2593246,-0.12935916,-0.61075145
1.1561935,1.9223471,-0.08225527,1.0370814,-0.70677185,-1.4818431,-2.5395312,0.23991504,0.3728881,1.2806246,-0.7423893,-3.0890527,0.7826653,0.7328016,0.58962536,0.99844587,-0.11763696,1.16653,0.9977031,0.77354044
0.15611781,0.8050773,1.0008938,-0.09477943,0.78807634,-0.6830958,0.6280396,-0.758204,-0.10858134,0.22849464,-0.0038379924,-0.35226625,1.2661381,1.2159721,0.927806,0.3544341,1.1712629,-1.927124,-0.5196576,1.3885638
0.46218976,-1.4543012,0.88716984,1.1037545,-0.33856368,2.362945,-0.42945924,-1.0284986,-0.18423368,-0.024837395,0.06481765,-0.60756636,0.8573415,0.68036103,1.0115727,0.1972486,-1.3916156,0.764496,-0.03231499,1.763324
-0.49020162,0.41900373,-0.4218755,1.2014936,-0.7619981,-1.1153286,0.70972425,-0.00048470672,1.4216884,0.4953644,-2.3188555,2.0936542,0.9700043,-0.706897,-0.5981198,0.1920133,1.7974504,-1.3867075,-0.16774616,0.31398794
-2.3598523,-0.24360606,0.39345098,0.23261411,0.9882294,2.071132,-0.9109209,-0.5844164,0.14830181,-0.3264915,1.7762629,0.9205545,0.94287455,1.3963836,0.43539083,0.45454907,-0.46706474,2.514972,1.3669442,-0.26280382
-0.6967331,-1.44107,1.489094,0.5573774,-1.2961644,-0.9285632,0.63914657,0.1338995,-0.7457178,0.40571105,2.3018055,-0.484281,1.0753869,0.47696835,0.4479857,0.54787797,-1.0607649,0.48975945,0.7527807,-0.96649295
-2.4353316,0.20163205,-0.20281759,0.6637622,-1.9744288,0.72832227,-0.7595552,-1.2929659,-0.3674857,1.9111613,0.4681833,-0.8369338,0.6368863,-0.6989361,0.7134579,-0.38742602,1.4034622,0.58660215,-0.3405535,-0.85762614
-0.087419726,-0.61244184,0.23178473,0.40223175,0.14701565,-0.26465365,1.268713,0.59339947,-1.1670212,-1.0822308,0.25764886,-0.2942799,-1.9202434,1.9187584,1.7331301,1.615875,0.15596715,-1.2968531,-0.4610021,-0.93279994
0.9976406,1.0530127,-0.71791273,1.052307,1.0530559,-0.30027086,-0.22545019,-0.03140764,-0.60161155,0.9777695,-0.10079874,1.8369154,1.8067489,-0.66076374,-1.2294155,-1.2887695,0.4245311,0.26977897,-0.8522593,1.6218728
0.6592721,-0.61223155,0.016781254,-0.6120391,1.0889022,0.15831421,-1.2445949,0.4555061,0.83959615,-1.1802872,0.22919871,0.46763754,3.1181147,2.1253858,-1.144319,-1.0229046,1.3798183,0.90654135,0.30820975,-0.83893305
1.1607999,0.6457801,0.3090291,0.9357884,0.64886945,0.4782,-0.26641917,-0.35916847,3.1539328,-1.4386536,1.1917572,-1.0997579,-0.3005217,1.34695,0.4127113,-0.21821989,1.4372872,-0.42318532,-0.21053565,-1.1601402
-0.36937574,1.1280943,1.0360328,0.10781184,1.0002565,0.10985925,-0.879363,0.3204655,0.53522134,0.8028581,1.4980696,-0.29761264,1.2211894,1.4102786,-0.96000695,0.17025541,-1.5100548,0.4430585,0.3030909,0.27876917
-0.6012333,0.7016344,-0.7488521,0.09477332,-0.8421237,-0.6998445,0.3032588,-1.6019186,-0.24459247,-1.6989373,0.59458214,0.44705805,0.772691,-0.45391116,0.5420052,0.7781101,0.937487,-2.3855798,-0.80702794,0.049940657
-1.6377113,-0.07662476,-0.024379842,-0.77999294,-0.63831216,0.97423565,1.3319011,0.27901363,0.1486628,0.60419345,-1.0544804,-0.4166029,0.13202165,-0.3729028,0.032738224,1.69274,-1.6382779,0.12853457,-0.31611598,-0.7257657
