Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
Subject_1,-0.08295135,-0.49181703,0.1397815,-2.1086423,-0.6323568,-0.9875183,-0.18425722,0.38807735,-0.7079895,1.4275613,-0.1694039,-0.29895586,1.2668188,-0.16290365,-0.0030685733,-0.1387347,0.45128307,-1.4906962,1.0692682,-0.3083902
Subject_2,-1.2080525,0.34934187,-2.1696656,-1.2044859,-0.1131678,-0.41819727,0.99061495,1.1164451,2.1939678,1.274762,-1.352074,1.125929,-0.6816475,-0.6123479,-0.82929325,0.35315314,0.38759467,-0.6819927,-0.8665532,-1.7229509
Subject_3,-1.4058867,0.2782851,-0.5256917,0.5485236,-0.7758784,-0.71355504,0.91808647,-0.78767854,0.757851,1.3996887,-0.009218198,0.213452,1.2251824,0.7610663,-0.05923752,-0.27953997,-0.15979774,-1.0219146,1.2349817,-0.5712606
Subject_4,-1.2189859,1.1222868,-0.89878553,1.0788862,0.24880224,1.5655544,-0.7422242,-1.0703635,0.79565334,2.0929668,2.0348008,1.2862983,0.1272887,0.57204777,-0.4317601,-0.7113019,-0.9264647,-0.4899578,0.5978226,-0.45742172
Subject_5,-0.29601035,-1.6097783,-0.45923665,0.4125425,-1.5443192,-0.27396172,-0.7177909,-0.5976178,0.13711828,0.5731044,-0.6196359,-0.34076065,-1.2522739,-0.82687515,0.98563725,0.524629,0.5343092,-0.52900237,0.584435,1.2452298
Subject_6,-0.45285723,0.7042398,-0.61512774,-1.0466495,-0.32267147,-1.0434049,-0.512682,-1.1198621,-0.16456436,-1.015984,0.36739856,-0.42799455,1.8586072,0.01725396,0.29321083,0.46423182,1.5528097,-1.1978065,1.7164677,-0.3088934
Subject_7,2.1093647,-1.4005306,-1.0486127,0.3251741,-1.3168671,0.32965803,-0.7569257,-0.53043973,0.14055955,0.8196678,-1.0780787,0.0966116,2.2810287,-1.2217335,0.11472489,1.0543057,0.44402167,-0.7926532,-0.0712702,0.5590463
Subject_8,-0.09227076,0.5932489,-0.091007166,0.06906282,-0.88894063,0.4547634,1.4902787,0.3150594,0.97860616,-0.66808677,-0.89157075,0.28842053,0.5500383,0.27139634,0.12214094,-1.5638664,0.43390006,-0.17416921,-1.0745238,-0.071024515
Subject_9,2.2511373,1.0532359,-0.0011443074,1.257855,0.16077922,0.4606434,-0.12285234,1.3104897,-1.8173676,-0.19506934,-1.8668302,-0.51359355,0.5217791,-1.1603018,-0.526835,-1.592774,0.545614,1.1845392,-1.2096807,2.1339524
Subject_10,-0.7317244,0.6956923,0.82921827,-1.502232,-0.17909421,-0.86497986,1.2735974,1.4764376,0.6900652,-1.2550535,-0.79447484,0.82383734,-0.22149208,-1.5978643,-1.3726735,0.7982299,-0.46339294,1.6960907,-0.44537526,0.5962318
Subject_11,-1.3193564,1.1601679,-0.82150096,0.80273724,-0.5136497,-1.4271519,1.495,1.110911,1.4437157,-0.6241392,-0.6626823,-0.7151794,1.6210784,-0.3896068,-1.5709894,-1.197631,-0.08770435,0.26196498,0.8769139,-1.6035836
Subject_12,0.6707841,0.2594903,0.55027944,1.3981832,-1.9276313,1.3770573,-0.8598287,-1.5419896,-0.53966576,2.3901186,1.5999618,0.61381274,-0.6390398,-0.213222,0.8244919,-0.23890772,1.0296296,1.4130934,-1.4115242,-0.7984786
Subject_13,-1.113881,0.55931044,1.0602174,0.27737722,0.8463132,-0.90169996,1.9189882,0.38380757,-0.29109928,0.79851925,-1.6364017,0.979826,0.03360752,-1.1268237,0.25154993,-2.6549919,1.655453,1.2825642,0.8856218,1.5709485
Subject_14,-0.60885,-1.9062582,1.9072962,-0.01444783,-1.8058088,0.66982234,0.403437,0.1812056,0.99703085,-0.796519,0.9723169,0.9069068,1.9269863,1.2906114,0.38817838,1.5758214,-0.18494488,1.4547801,-0.99065757,-1.2315282
Subject_15,-0.15637298,-0.5750528,0.004201733,-0.14088267,0.48148897,-1.0533947,1.9746891,1.1429765,0.07550695,-0.9959616,0.2661112,-1.5371308,-0.35138902,0.07827466,0.25059175,0.86524296,0.35083318,-0.80813986,-2.1308415,-0.13588578
Subject_16,0.7967643,-0.26720816,0.031520274,-0.2410608,1.2876903,-0.19226623,1.2597953,0.2634599,1.3628986,1.0472136,-1.6254473,-0.47349367,0.8820752,-0.8772619,0.6196914,0.6942458,1.0178572,1.1713436,1.9950027,0.79943657
Subject_17,-0.46915233,0.58515066,1.9653544,0.38425872,-0.5496138,1.3744056,-0.9282124,0.9881774,-0.79785275,0.67274845,-2.7266982,-1.6329721,0.6092522,-0.23910859,-0.582929,0.6892676,2.1316798,-1.0168428,-1.1681238,0.25721994
Subject_18,0.8483609,0.16437574,-1.1523178,1.8432547,0.7099085,-0.19034676,-0.171601,-0.053510845,-0.78310114,1.5946277,2.9292889,-0.24123684,-0.26427892,0.926412,2.0360672,1.3058555,1.3304079,-0.2221612,-0.77136713,-0.73655623
Subject_19,-0.07538966,0.38458654,0.26892945,-1.00964,-1.4823254,1.4467546,-1.3199831,0.50957376,-0.30089092,0.00762064,1.722168,1.3219062,1.2638743,-0.34453753,-0.8175849,-0.11125041,-0.5929782,0.027599555,-0.55709213,0.8969683
Subject_20,0.45220038,3.3483384,0.9315308,-0.002447232,2.2590506,0.89809036,-0.21064752,0.33898842,-1.3664716,0.68335015,0.36198348,0.31330675,-0.9466872,-1.0460516,0.22053424,0.98232955,-1.297428,-0.40000728,-1.7975435,2.0003915
Subject_21,1.5146116,0.8460611,-0.22420403,1.319092,0.9205145,1.1526114,-0.200316,1.121149,-0.030551031,1.1075587,0.89068455,0.031777497,1.2267952,0.45514002,-0.25023195,1.3949935,0.092165135,1.3659621,-0.06282651,-0.71907216
Subject_22,-1.8806678,-0.4608483,-0.32168397,-1.2029744,1.1086026,1.6197134,0.025515879,1.0189227,1.1970732,-0.36758912,0.2819615,-0.35270274,-0.6666988,0.053870965,-1.9249268,-0.21652535,0.24879642,-0.6767078,-0.007558962,0.16953126
Subject_23,1.5611345,1.3444405,1.1977426,0.21121033,0.2054457,-0.75543624,-0.9127172,2.610075,1.2205573,-0.57930136,2.390425,0.60281384,-0.38040245,0.889856,-0.3682194,1.1991006,-1.8423182,-0.26188996,0.9874284,-1.1437789
Subject_24,0.016963031,-0.095833145,0.6165046,-0.006238542,0.8907781,-0.4636794,0.7320253,0.43886003,-1.314641,1.7720866,-1.702256,-0.49652767,-0.30466267,-0.20366485,-0.897851,1.2039199,-0.82648396,-0.24071722,0.43380728,0.38061532
Subject_25,-0.6048592,0.32707843,2.2009523,0.7785247,1.1503958,0.13715282,0.9714309,-1.7019365,-1.6823845,-0.69089884,-1.0096982,-1.3749673,0.89667714,-0.7204656,-1.3781846,0.9835177,1.0769694,-0.79034597,-0.18799971,1.2710807
Subject_26,-0.4664967,1.0011543,1.1988499,-0.26806554,0.51782,0.27571127,-0.03735179,-0.3904021,0.106888585,-0.15972021,0.98810875,0.028189419,1.4395337,0.6716094,0.81497246,-0.94964135,0.55724376,-0.5334759,0.8762401,1.3439497
Subject_27,0.2274881,0.5152719,0.5671175,1.2340361,-0.084818,-1.5193672,0.7100608,-0.6301666,-1.0065149,0.95230186,-1.986628,0.40872642,1.284955,-1.5960773,-0.21451198,1.8399386,0.2913696,0.5528205,0.93810374,0.9010644
Subject_28,2.6392043,-0.56140363,0.78695846,0.52465206,0.73558646,-0.5589616,0.18669434,1.6398085,-0.24657263,0.55702853,1.5665358,1.3738048,-0.4928944,0.91816735,-0.107800946,-0.6981239,-0.7405715,-0.6266985,-2.7567534,-0.89261556
Subject_29,-0.5140272,0.06993813,-1.0004071,0.8728816,-1.2923746,-0.5531368,0.6088477,-1.0577396,1.2564092,1.4334884,-0.039683133,0.49920467,0.334469,1.2133083,-1.068408,0.21339251,0.009911267,1.6160218,0.23587695,-0.20344026
Subject_30,0.18561819,0.50905776,1.0157592,1.5886068,1.1914978,1.002822,0.89583457,-0.7813077,-1.4366018,-2.1538026,0.3037369,-1.969668,-1.9178935,-1.2652954,0.49473175,-0.5184022,1.2699984,1.0722398,0.27573365,1.3392432
Subject_31,-1.6729196,-1.2835991,0.13042234,1.2218935,-0.1437168,-0.08253413,0.14314866,1.1123558,-1.086531,-1.3884205,-0.46266374,0.5429636,0.16939917,-0.2935958,-0.07423161,0.31430843,0.94821984,0.6981218,0.67231387,-1.7438791
Subject_32,-1.233316,-0.39425656,0.51201725,0.23113908,2.4359756,0.7024413,-0.1620026,-0.86210066,0.36901328,0.51813805,-0.30663428,1.7653052,-1.6188647,-0.3393582,-0.046590798,0.4804488,-0.69950044,0.74118686,-0.22856736,0.41436225
Subject_33,-1.5710914,-0.21842416,-0.12618846,-1.0665398,-0.7396341,0.62812936,1.0754844,2.0022438,0.42352,-0.34129554,1.2290477,-0.39680275,1.3536986,0.91361594,0.88908774,-0.21116723,-0.700612,0.77226216,0.12593926,2.037176
Subject_34,-0.86280787,-1.937658,-0.2887327,-1.0872574,0.6516237,-0.24746618,0.02476859,-0.5619131,-0.238367,-1.2974052,1.702643,-0.2900251,-0.52093637,1.3476315,0.36669612,-2.1638396,-0.1837167,0.4500807,-0.7408034,0.44382244
