Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
Subject_54,-0.016655995,0.62207323,-1.9402736,-1.1510223,0.019946376,0.27079183,-0.965802,-0.81597954,0.946682,-1.0842837,-1.42043,0.7552077,-0.49157238,2.4999702,-0.92013013,-0.7460182,2.0125706,0.24919388,-0.38245803,-0.294367
Subject_55,-0.54353744,-0.17812747,0.10721138,0.48724416,0.21125673,-2.1606987,-1.2915692,-1.3979907,0.34526584,-0.15622811,-1.2563015,1.0712299,0.1377832,-0.36442715,1.0667161,-2.554382,0.6792918,-0.27721944,1.1653223,-0.8993926
Subject_56,0.48074546,-0.84885466,-0.18437228,1.7382402,0.1853081,0.023019064,-0.3006387,0.8602742,-0.11060349,-0.9341685,0.85920465,1.1257315,0.17901061,0.03630823,0.32280466,0.40863848,-0.039974567,-0.64760256,2.338647,-0.039012622
Subject_57,1.2942997,0.15449516,1.702713,1.2322062,0.8184289,-0.806655,1.9508082,-1.0636591,1.238589,-1.0725331,-1.0359097,0.8824156,-0.5333393,1.1819415,-0.1661346,-1.13389,-0.2103678,-0.050640285,1.9209636,-0.44299108
Subject_58,-0.5040744,0.17394802,0.84168786,-0.40881538,0.1025327,-0.025345879,-0.049593907,-1.2209005,1.1724967,0.65830463,0.66213155,1.6023113,0.555266,0.58211315,-1.6256875,-0.2510935,-0.29776165,-0.13805598,1.1769055,0.39586377
Subject_59,0.21169469,-1.2308242,-0.42698875,1.6556875,-0.19656299,-0.43480733,0.34869665,-0.90422964,1.5255376,-0.19457866,1.2179084,0.85887736,-0.1023449,-0.91138256,0.26835573,-0.18234374,1.1237421,-0.8724231,0.8135129,-0.12202174
Subject_60,0.024726298,0.43285838,-1.1063719,-0.4525589,1.0375336,0.57935363,-0.41277477,-0.4260015,1.54714,-0.746381,-0.8147885,-0.28177994,0.34669968,-0.18300393,1.7893213,-1.2618848,1.2451854,-0.0052050697,-0.6893854,1.3928361
Subject_61,-1.3442996,-0.097470455,0.95694554,0.51532745,0.9891006,0.6306182,0.13523673,0.13476768,1.2722641,-1.2267004,-0.4042627,0.08247355,-1.243898,-0.18946457,-0.21931781,-1.0935643,-0.76488906,0.17444736,0.4868629,1.2193879
Subject_62,0.015047379,0.93326336,0.7524804,1.4544461,-1.785125,0.764517,0.60317683,0.2314235,0.76954764,-0.6951982,0.5650405,-0.13550304,1.5719043,0.14535832,-0.51784855,0.017591102,-0.17888,1.9823481,-0.31075394,0.65651315
Subject_63,-0.025726765,-0.5754191,-1.0303175,-1.2271739,-1.7157918,-1.6369973,0.21444398,0.18249616,0.47127697,0.14078736,-0.3439842,0.120349824,0.28102937,0.48511383,1.0248373,0.9007292,0.28817135,1.2964544,1.0455698,-0.2153949
Subject_64,-0.30254498,-0.29383153,-1.6801685,0.8223743,-0.3804579,0.5662064,-0.9648102,-2.0059757,0.7308538,2.7021153,1.1089413,2.6013253,0.46016017,0.4747045,-1.3692529,0.5702164,1.7861255,-0.26451448,0.52399176,0.2940441
Subject_65,-0.35610947,0.7493427,-0.10478832,-0.923157,-0.15288004,-1.062544,0.4147736,0.5043163,0.24980734,0.82473993,-1.6923857,0.20114473,1.1947879,1.3735533,-0.111934766,0.87283826,0.89014244,-0.1013177,-0.8351351,0.5844738
Subject_66,0.2445454,-0.8061779,-0.023362549,0.90135086,1.0238624,-1.511152,0.00032247652,-0.6214727,0.7673066,2.1671388,1.7708344,-1.192821,-1.2396712,0.61513054,-0.79151136,0.40460932,-0.5562607,-0.0493676,0.12221601,-1.1702241
Subject_67,-1.9097929,0.19953187,-0.3223319,-0.42028108,1.154441,-0.39088005,0.07567717,1.6603914,-1.098494,-0.4137539,0.9638481,-0.7685335,-2.2195108,-0.5890432,-0.99995667,-1.3916974,-0.43729067,1.3399543,-0.027370542,3.588953
Subject_68,0.3078208,0.72658145,-0.019085925,-0.20403317,0.44920427,2.108193,0.27070543,0.18098362,1.4482461,0.2754593,-1.0950863,0.9198535,-1.5118159,1.5099711,-1.0719072,-1.029472,1.1832695,1.768429,1.2422111,-1.7823454
Subject_69,0.6129063,1.7994468,-1.2599121,0.10815242,1.4229587,1.1705861,-0.049260255,1.7698218,0.24086116,0.40588856,0.39420053,-0.036661964,1.3519263,-0.14378965,-0.18311362,1.3400939,-0.42288014,-0.4623931,0.6950378,-0.22129364
Subject_70,-0.8460898,-0.20158112,0.26456034,-0.26480114,0.010610839,1.425039,0.95539606,0.39458948,-1.0035969,0.24734345,-0.6058564,2.6203532,-0.9935911,-0.5069908,-0.26223475,0.51129407,-0.2099788,-0.35223317,2.3369415,-0.10480292
Subject_71,-0.48429576,-1.3748964,-1.2984384,-0.79031783,-0.0045588273,0.581901,-0.47427055,0.20477927,-1.5274883e-05,0.33734614,0.66919774,0.38845152,1.5347114,0.10016259,-0.014773035,2.395822,0.42740795,-0.30887556,-0.0003970391,-1.579386
Subject_72,-0.22926147,-0.3616566,0.45814216,0.7198354,-0.30978042,0.3956365,0.605666,0.59315896,0.53071797,-1.12283,-0.79599077,0.22196068,1.0967191,0.2141096,0.023047598,-0.18198441,1.367802,-0.39257646,-0.59579027,0.6884085
Subject_73,1.0438615,-0.070933186,-0.8571263,1.2241958,-0.83109665,0.020775056,0.36134169,0.89031017,-1.2559459,0.7589886,0.28894836,-1.7727894,-0.8670853,0.019095846,-0.78497136,-0.29418004,-0.7150847,1.2413093,-0.08397011,-0.14441754
Subject_74,0.14313385,-1.0247344,0.2760847,0.9042571,0.5660521,-1.7861092,2.4620833,1.1074406,-0.39642417,0.4522466,0.11631233,0.72142804,1.1181598,0.006246641,1.2564324,0.010372182,-0.080896445,-1.1103832,-0.04764301,0.48104697
Subject_75,-1.291555,0.45705274,1.5762594,0.6579112,1.1050456,0.7880639,0.6685365,-0.54528487,1.7670944,0.3364643,2.8447666,-0.75687605,-1.0449146,-0.64698964,-0.24756137,1.7663579,2.2370994,0.028769052,-0.6634055,-1.3435382
Subject_76,1.5554769,-0.9573447,-0.6837825,0.1658625,0.27501658,-0.884466,-0.5364205,0.29026523,0.4227088,0.016444243,1.1452159,-0.81205547,-0.36827135,-0.49585405,0.13307707,1.323095,-0.43713024,1.1009674,0.5534409,2.0285163
Subject_77,-0.14870499,-1.8151731,-0.1084648,0.55039835,0.8025858,0.13619538,-1.580643,-0.13345389,2.3813727,-0.29976663,1.3016604,0.32213554,0.8984552,1.026208,-1.4193492,-0.027678503,-0.58129656,1.3126941,-1.3030844,-1.3032125
Subject_78,-1.0258785,-0.06112596,-0.76142704,0.4194485,0.3518846,-1.2415345,1.5234529,1.8214937,-0.639352,-0.3008774,-0.66032195,-1.5354707,-2.81339,-0.9736724,-1.4125714,1.5304315,0.45398936,1.4651233,-0.3499373,0.84208804
Subject_79,1.2311047,-0.04012746,1.116052,-0.75321525,1.7829643,-0.40594268,0.44490662,0.42068925,-1.603684,0.76076186,0.24907812,-0.41041216,2.9025996,0.7975389,-0.99645305,0.026629973,-0.85438406,-0.7646343,-2.0155497,-0.6494633
Subject_80,-0.09355462,0.3743558,-1.151847,1.232626,-1.6497142,-1.552604,-0.5229606,0.28206265,-0.50053775,2.0758328,0.16392931,-0.5192388,1.0771297,0.35436615,-0.7256075,1.554644,-0.76563907,0.15309024,-0.94928306,-0.42991638
Subject_81,-0.71495897,-2.5798821,-1.5781761,0.149999,0.118723005,0.218023,0.18317172,0.84347355,0.8595864,1.0061902,0.6485044,-0.8439442,-1.2188611,0.44021657,-0.060216345,0.017612744,1.2746863,0.44577125,1.3612466,1.513144
Subject_82,-1.5281984,1.734609,0.7330362,-1.2527009,-0.23157889,-0.20062679,1.804152,-0.06629059,-0.61968845,-0.49330312,0.7839328,-1.7911613,0.36153305,1.1180322,0.21904789,-0.826364,-0.16683741,-0.63757426,-0.04422312,-0.7834193
Subject_83,-4.0053515,-0.7481004,1.2089759,-1.8915442,5.644553,0.23499644,-0.027360106,0.6088352,0.2233426,-3.0871453,0.12926278,0.36131975,-2.3156006,-1.5466677,-5.904048,0.75795865,1.1786613,7.0752783,1.6572394,4.660126
Subject_84,1.6518387,-0.49957088,0.9825527,1.5103874,0.39211595,-1.6645565,-2.290562,0.18646984,-1.4696695,-0.30301702,0.21619187,-0.71826273,-0.7404579,0.2571104,2.5746362,-1.9806386,0.6126925,0.042031072,-0.25446114,0.5991194
Subject_85,0.053616207,1.2090938,-0.81465113,0.45576614,-0.6941511,-0.77769345,-0.7744281,0.5363481,-0.9145093,1.8752666,1.6383284,-0.22126786,-0.36024675,0.04061653,1.3748894,0.93280196,1.7867123,-0.12304089,-2.2306519,-0.05214279
Subject_86,0.4123699,0.75054926,-0.36141044,-0.7109677,-0.9067907,-0.22658966,-0.022733849,0.23717317,1.3027148,1.1080836,1.1465924,-0.0790515,0.8539663,-1.0944479,0.6702702,-0.628698,0.1437082,0.0364351,0.6365156,-0.14145897
