Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
0.60066503,2.0135772,0.8634424,0.47815055,0.65118176,0.17132767,-1.0337429,-0.38290748,-0.48138928,-0.3830695,0.5069452,1.8223761,0.8193952,1.5980706,-0.85188216,0.3105863,-0.6014627,0.6061247,0.18854144,0.8090207
1.0054649,2.3904083,0.73052424,-0.8659671,0.40042338,-0.15544556,-0.16612242,-0.07276489,-1.2721214,-0.70379996,-0.21013875,0.76161635,1.2251304,0.36830395,0.9112232,1.7936873,-0.49406135,0.6212145,1.4894143,-0.8640388
0.5258179,-0.11996361,0.52694106,1.204769,-0.27408555,-0.6865915,-1.7563677,-1.6914395,-0.7144784,0.82996035,-0.99834025,-0.5759859,-1.6478453,-2.4203813,-0.6033534,1.3482904,-0.87213564,0.011936928,0.15542771,-0.35715014
0.033352055,-0.61293024,0.0029099314,-0.67974275,0.19678219,1.3096626,-0.49618968,-0.33175835,-2.0862973,0.33788797,-0.20452699,-1.0283061,-0.18873852,0.6858423,-0.33395815,1.8919082,0.3214329,-1.5381423,0.5281606,-2.019983
-0.64710397,-0.2703153,-0.43892783,-0.5944661,-0.09859675,-0.63816065,0.57350844,0.2359659,-0.7083676,-0.79551554,-0.2239768,1.8541028,1.1069057,-0.45597306,-0.49024183,-1.4718311,1.0407401,-0.12789503,0.1615332,0.026806278
1.4342248,-0.17550722,-0.05991489,0.20127156,0.74503493,0.7212004,0.7531386,-1.0411365,-0.45355764,-1.7817472,1.4553251,0.39555797,-0.084349364,1.4268214,2.3847482,2.0749993,-0.17543507,-0.0119031845,0.3771172,0.1033518
2.3410373,-1.0172076,0.32297775,0.05569573,-0.3500102,-0.22214803,1.1439162,2.0808184,0.112006485,1.1423076,-1.0885694,0.33853075,0.15947275,0.99947166,0.95930064,1.341576,0.89510846,2.7729502,-1.2543634,-0.60433227
-0.45980105,1.5164909,0.1339672,-0.52168643,-1.0129006,-1.2966025,-0.35547566,0.023438735,-0.7430904,-0.72026616,0.27834478,1.0684915,0.8451006,0.04835478,-0.49244833,0.33117688,2.303781,-0.4187405,-0.2825098,0.15890372
0.11816536,0.20133172,-0.06653396,-2.3068554,0.32544175,1.4214488,1.2580149,0.084096126,0.2116388,-0.020173352,-0.62751657,-0.45457092,-0.45625246,1.1218972,1.4193515,-0.15283056,1.6809477,1.0059757,0.30383977,-0.5552878
-0.35567173,-0.7411081,0.052935053,0.21176319,0.6564634,-0.0053519816,-0.32799384,0.1899269,0.32689553,-1.6933708,-0.19266622,-1.1439362,0.101755485,0.22376017,0.1703677,-1.1283716,-1.1509318,-1.2896876,0.39212912,-0.8138217
1.0951992,-0.09578243,1.3204262,0.86925966,-0.6624037,-0.059764303,0.88641214,1.825818,-1.7926197,-1.597698,-2.9145992,1.2809393,1.5357504,-0.95662934,-0.44774002,0.0809395,-1.5862479,2.3731725,-0.41958955,0.3508331
0.9944161,-0.60784256,1.0590667,0.34375653,1.0163682,-1.2012868,0.17751221,-0.3297786,0.48276848,-0.029997429,-2.1114151,-0.55631363,-1.0033726,0.074347995,-1.1154877,-1.3479943,-0.5108465,-2.0075223,-1.2077949,0.3579806
0.15718237,-0.4433981,0.76416683,-0.6305645,0.59203535,0.38018665,0.69730735,-0.79537916,-0.11993874,0.91648024,-0.601482,0.45723307,-0.15771139,0.42656094,0.7563497,-1.2923117,-0.4981715,-1.3232093,-1.259032,0.31720725
-0.5952228,1.1758786,0.31031647,0.08224057,-0.16014731,0.30801392,-0.65637755,-2.2686622,-0.39192024,0.058942623,0.055955213,0.6130122,0.3659163,-0.72387046,1.3652927,0.74252576,-0.07260118,1.650068,-0.7808938,-0.02265878
0.49126557,-0.20404659,-0.65661716,1.5953722,-0.38033453,-1.4527065,0.82681274,-0.35191518,-1.0690777,-0.30724525,0.1424406,-0.5829898,-0.52059305,-0.91476536,0.37636063,0.7999666,-0.36574942,-1.4446908,-1.2936683,0.11682558
-0.6327331,-0.294038,-0.009296419,1.2267257,0.23729159,-0.12578756,-0.8114846,1.7515161,1.0685332,1.0663401,-1.1121938,0.08715271,0.5030717,0.1798908,-1.1565853,-0.3241119,1.0856495,0.8920388,0.14536223,-2.660584
0.8195379,-0.7612497,-0.4479146,-0.40808463,-0.7559548,-1.0844197,-0.19729999,0.6647165,0.7296611,-0.97010916,-0.96795964,0.5808617,-0.6758557,-2.5054522,1.9170126,1.5474494,-0.5350639,0.34059247,0.43324077,-2.229096
-0.507784,0.98230493,-0.02792608,0.27166808,0.3931424,1.0839524,0.6820079,1.0213461,1.4022743,0.57954043,0.49227336,-0.88207126,-1.362165,0.11846929,-0.6457238,0.56158817,-0.2838813,0.77562684,-1.7200778,-0.16497137
-0.097335465,-0.5058711,-0.5639724,-0.6239471,-1.865686,-0.18317282,0.6028038,-0.731832,-0.5583702,0.55206954,0.0054802243,0.29866517,1.4100444,-0.34284452,1.6852869,0.011112717,0.8866431,2.0383732,-0.19701082,2.3212502
-0.48740733,-0.4808074,-1.0210968,0.8412164,0.16395928,-0.3040473,0.58741194,-0.22057277,0.6413404,1.3134516,1.7252749,-1.1163292,0.24781097,-0.6710553,-0.14290176,1.9201965,0.62905633,1.0558516,2.3826962,0.047364984
-0.434675,-0.87408674,-0.3455837,-1.7629511,0.5182525,-0.55217946,0.5902862,-0.78660953,2.3366377,-0.21245115,0.7139858,-0.51414794,-1.0251052,0.22134967,-0.8502135,0.43498802,0.37572038,-0.108055905,-0.13210164,-0.46901947
1.0702782,0.84897304,0.45085618,-1.5306817,0.22614436,1.7147441,0.7247625,-0.592369,-1.0406243,1.2352875,0.7617995,-0.52672327,1.2999609,-0.09635609,0.42046428,0.31327367,-1.8868779,-1.9113797,0.034020852,0.3566066
-0.115133986,0.47494528,-3.0171297,-0.7073947,-1.3227179,0.6746059,-0.38386095,0.09959708,-0.37442118,-1.190784,0.87012637,1.6932105,-0.47328848,1.6781747,0.9059364,0.96920943,-0.3304539,-1.4320911,-0.030680165,0.6334506
-0.056151476,-0.61170393,-1.0032226,0.30569685,-0.17174034,-0.56044793,-0.29443765,1.1745094,0.092976764,1.6751716,-0.7110247,-0.63006824,1.0636812,-0.20575935,0.9131641,0.902402,-0.82387197,-0.39474505,-1.341323,0.7404939
-0.84257346,-0.08224374,0.8853643,-0.2796985,0.24818106,0.6971002,0.47430167,1.9412919,0.5815166,0.9490572,-0.58026785,0.6362729,0.7041145,0.54751647,-0.25342587,0.07674994,0.13856125,0.32451728,0.18007533,-0.7517373
-0.6221228,0.46750617,-0.26974183,-1.5718056,-0.036709324,-0.423044,0.6051185,-1.3658079,1.5340633,-0.79132843,0.7328142,-1.5469443,-1.3815693,-1.9159359,0.501825,0.3465314,0.10360821,0.3384277,-1.7978392,0.1118774
1.096003,-1.0670736,1.0463687,-0.74371654,-0.4554518,-0.10009168,-1.1233354,-0.6489615,0.7753743,0.33456174,-0.2383076,0.43139142,0.459377,-0.35527232,0.12783241,0.07494613,-0.47229615,1.4135793,0.546574,-2.057411
1.2675723,-1.7400851,0.84292555,0.27177024,1.8340957,0.6902133,-0.17658348,-0.8234592,-0.70321685,0.90795493,-1.8719637,1.0857825,-0.9603011,-0.5396989,-2.1868715,-2.1245878,-1.1124117,0.64614016,2.0128517,0.3930712
-1.491497,2.4157736,0.4846307,-0.044704072,-1.5620142,0.48440775,-1.6781621,0.8919619,-0.8901286,-1.0541075,-0.4355311,-1.669009,0.9879714,-0.6907951,-1.827356,-0.57687765,0.0121693425,-1.8837724,0.28487864,1.7719574
-1.1499753,-0.5500629,0.5246874,-0.57918036,0.77914155,0.9072366,0.12863666,-0.5318488,-1.0950136,-0.41239253,0.4496036,2.520883,1.9727938,0.72431177,0.7882798,-1.3345176,2.2401502,1.5355812,-0.98664576,0.8186268
0.49507082,0.7291006,0.4291563,0.35585612,0.5703967,0.26713172,-1.7292883,0.611,-1.6754279,1.5692012,1.7786615,0.9425961,2.2143583,-0.2858426,-0.6631597,1.6296124,1.8840259,1.506375,0.023893315,0.6451404
-0.54785126,0.07006789,-0.7537689,0.10912275,-0.050278094,0.039466795,-0.93165386,0.31458843,-0.66670763,0.22685206,-0.4975277,1.38346,-0.29892996,-0.8004758,-1.4477283,0.80267954,-0.7153499,-0.07680156,0.25111333,1.1253992
-1.2362837,-0.95078737,-0.15898179,-0.8904214,0.15676557,-0.034807775,-0.3234737,-0.110420786,0.84130585,0.69774723,0.5719351,-0.012975465,0.5395639,-1.2656653,-0.77570385,-0.7925189,-0.80024356,-1.3416569,0.2841953,1.3451998
0.21751569,0.36431763,-1.1894283,0.75698686,0.9336668,0.3204341,-0.7872391,-0.9089493,-0.8637927,1.7114335,0.0048487526,0.94020146,-1.720678,0.12699324,1.1102768,-2.115428,0.6012917,0.2397652,-1.8448528,-1.068813
-1.0372251,-0.1651486,-1.8498577,0.79679704,1.8645103,-1.2167894,-0.27109772,1.2799903,-0.6956433,-1.3695698,-0.905588,-2.1582403,-0.7205464,-0.60677564,0.22852875,-0.014431264,-1.6153058,-0.6639026,-1.0984861,1.0020866
-1.2780101,0.6809636,0.2264355,0.81110036,1.082902,0.64873326,0.5265806,-0.20650102,0.056801297,-1.111329,0.23444825,0.36343345,0.35582572,-0.973713,-0.75479454,-0.11132164,-1.2701471,0.084913336,1.5331334,1.4011507
1.585488,0.99227226,0.143198,-1.4972539,0.5455896,-0.86036927,0.15804575,-0.39575937,-0.8762128,0.29367536,-1.788398,-0.2496177,-0.47157717,-1.1249436,1.0605447,-1.4893825,0.686015,-0.985447,-0.3233077,1.1425599
-0.38242254,-0.38520136,0.80355227,0.7072611,0.5620359,-0.5034193,-0.10974905,0.74497277,0.1330552,-0.13263656,1.1643164,2.894309,0.5855424,-0.73228973,1.1268605,-1.0234213,0.0063165016,0.99039227,-0.920522,-1.8827808
0.766974,0.94741213,-0.52500826,-0.2582369,1.8430996,0.059285693,1.3353683,-1.1854665,1.2138348,1.8281543,-1.8343427,0.3851969,2.0199037,-1.7662492,0.49448982,0.15655151,-0.6815732,0.95169926,1.243802,0.75308603
-1.7524912,-0.5202336,-0.3988545,-1.0913727,-1.4631563,0.10684454,-0.5618731,-1.1397291,-0.011077486,0.966663,0.36985028,0.26309407,0.746273,-1.0790302,-0.17496732,0.12562853,0.3111237,1.0716504,-0.6013273,0.092670746
0.1310777,-0.7897603,0.8211486,0.115813434,-0.21621034,-1.0421612,-0.14523199,1.0160033,1.3564643,-0.7592196,0.9750942,-0.43799224,1.8553051,-0.70990586,-0.49567866,0.37247688,0.8565616,1.0926899,-0.74767876,0.018544042
-0.6754514,-0.6186653,-0.54628605,-0.11302213,-1.0022142,0.6986912,1.0174843,0.36866683,1.2896905,-0.5163313,0.6375404,-0.83187085,0.34094742,1.7637999,-2.4030523,0.21783353,-1.750293,-0.86883426,-0.46395454,1.1147064
1.4804832,0.93118286,1.4755615,-0.09298278,0.06635718,1.5897368,1.6862515,-1.5384704,-0.9118738,-1.5713888,1.5401896,-0.5706635,1.191613,1.0395317,-0.24654481,2.018678,0.520714,-0.29294583,-0.7813411,-0.38085917
0.20685638,0.4478659,1.6579812,-0.66123664,-1.4756247,-1.389663,0.14425509,-0.7987383,0.98668987,0.052467924,-1.8684479,0.04882998,0.5054865,0.6799413,1.0754457,0.40347216,0.8514541,0.112103805,-1.3054802,-1.0734702
1.3205612,-0.44538963,0.23565604,-0.0018337349,1.1715971,-0.97732466,-0.5325462,1.3185217,-0.8882353,-1.0777401,1.2887938,-0.44748917,1.5445838,1.246478,-0.5471303,-0.036366966,-2.0888643,0.87742996,0.5202131,-0.80379856
2.056587,-1.8562183,0.4726258,0.7651131,-0.03542614,1.4948676,-0.22336483,0.9144159,1.1340902,0.60111207,-0.5050824,1.019549,-1.0802099,1.89122,0.2402322,0.78705513,0.6905225,1.1315831,-1.4937974,-0.4702175
-0.3220142,0.6074658,1.2545736,-1.0643235,0.78522754,0.9789089,0.5854849,-0.22809169,-0.42988822,-0.8881843,-0.4260269,0.34498033,0.060537517,1.2139505,0.3777344,1.3593395,0.24565135,-1.5404248,0.683414,-0.47504812
-0.69711405,1.4801662,-1.1874408,-0.09778846,1.9999757,1.6151546,-0.14985566,0.8134307,0.40811408,-0.9082905,-1.0933545,0.13452916,-1.5045071,0.45386404,0.37292668,-0.24309309,0.8005296,-0.9465828,1.5298637,0.47956616
1.6214541,-0.40601996,-0.054001473,1.6913334,-0.1150113,1.0593046,0.2753504,1.0685678,0.78332275,0.098555,0.26027486,0.114979126,-0.09934368,-0.18278083,-0.48180187,-0.4448041,-0.01567818,1.172346,0.23446997,1.4826115
0.4451173,-1.1577324,0.38156623,0.3864342,1.9703274,-0.016124625,-0.43587595,0.26722813,-0.40949816,1.0902586,0.08505389,-0.84776694,-0.9754562,0.32854906,0.2660191,0.64050025,-0.9391201,0.20415749,-0.9356474,-0.20360616
1.7004616,0.23329222,-0.5310971,-0.55827284,0.74533975,-0.5569179,-0.58659667,-1.4361411,-0.75534916,-0.30858892,-0.22908613,-0.8976044,0.030680085,0.05215849,1.122721,-0.39875495,0.20117158,-1.9891545,0.8650817,1.2129962
0.042712238,0.070574485,1.4519318,0.14109747,-1.3270655,-0.5888063,0.63276666,-1.8146741,-0.5151053,0.83881134,-0.6447756,0.3034126,-0.4183198,-0.7056183,0.13275243,-1.8154664,0.16951379,-0.29511368,-0.9742466,0.61732566
-0.6185108,1.1357186,0.42162848,-1.0322925,0.7004522,-0.52877545,1.0649029,-0.40048867,-0.6430459,-0.0006717507,0.26518852,-0.21156214,1.956445,0.67590255,-0.43616045,1.3175921,-0.5364355,0.33381233,-0.62773705,-0.44492218
-0.21043605,-0.5189655,-1.2961937,-0.40264636,0.57051426,-0.34989527,0.87968475,-0.012152601,0.25990447,-1.0939715,-0.6471475,-0.8792626,-1.3664305,1.0370405,-0.3503896,-0.52110076,0.4482709,-0.10051295,-1.1078131,0.5945733
0.8154099,-0.3158095,-0.05085285,1.8177391,0.23745996,-1.1799853,-0.50244045,0.50342816,1.3134905,-0.42515206,-0.89185816,-1.1970086,1.7355498,-0.20026837,-0.55812997,-0.062399343,-0.18529484,1.1352268,-1.3666786,0.9695282
-0.110424414,0.95459783,0.7674694,-0.63478273,-0.7080039,-1.2885711,-1.2683493,0.61998415,0.8504597,1.9766641,1.2521831,0.34541073,0.651083,-0.8711025,0.39910752,2.378548,-1.5609072,0.5735665,-1.0501163,-1.2433996
1.0022064,-0.048586592,0.99087244,0.9307969,-0.22122659,0.6415425,-1.4924843,-0.108458,0.7133162,-1.5162424,0.20653261,0.89191735,-0.9428306,0.25761816,-0.076597035,-0.15127102,-1.7074057,1.3132745,0.49593842,-0.8348587
-0.56208795,-0.84635234,1.1214117,-0.12865767,-0.15913035,1.5901405,-0.12359476,-0.009503768,0.31592768,0.08450057,0.3347216,-0.98337466,-1.3300465,1.8096662,1.2975115,-1.3541428,1.1459111,0.06993653,0.0016937252,1.8323312
-0.03875769,-0.4759374,0.5034543,0.23787948,-0.29173228,0.6546596,-0.52315444,-0.05668782,-0.81281173,0.5472032,0.83172256,1.1010406,-0.22113012,0.5638535,-2.107655,0.31506342,-2.500108,-0.13382238,1.9532026,-1.2267519
1.9583958,0.06243655,-1.0788797,-0.8453617,-1.2276847,1.1324714,-0.89952415,1.0439612,0.20901829,0.35275742,1.2390516,0.6723312,-0.11109357,0.1255924,0.7182646,0.4777944,0.77727866,-0.0057341657,-1.859446,-1.3898004
0.8634605,0.016548399,-0.23551117,0.75838125,1.0529989,-0.8561024,-0.07174438,-0.25602788,-0.8696778,-0.57055175,0.7509369,-0.40673178,1.483029,-0.6559722,-2.233946,-1.356416,0.43629757,0.98059493,-0.54880065,-1.6156173
1.9477308,0.3805366,0.9705786,-0.8416183,0.13399008,-1.0434265,-0.45434332,1.2210525,-1.5457883,-0.7702185,2.2554855,-1.4411393,1.8510804,0.0031905023,-0.06415959,-0.7360377,2.0883918,0.86374605,-0.9661963,1.2134224
-0.86621195,0.10415218,0.25228277,0.21654679,0.32636598,-0.77825135,-0.67280567,2.6229863,-0.22602077,-1.241698,-1.1825713,-0.14710434,2.178667,-0.65448505,-1.2694465,1.5556797,0.70042497,-0.001048234,0.53343123,0.39274907
0.16823679,-0.5962605,0.207924,-0.49452057,-0.8463889,-1.4143087,-1.8330587,0.29080054,-1.4477458,-0.6742553,-1.1544572,1.1915865,-1.9930995,1.5001948,-2.005704,1.437176,0.070445135,-1.2043816,0.6820945,-0.43339428
-0.20533511,0.6512543,1.1715715,-0.4376356,-1.0934019,-0.116902344,0.110287376,1.4764344,0.99554956,-0.30177492,-1.2265233,-0.7870159,0.48722845,0.880829,0.17474538,0.616476,-0.6870108,-0.036584705,-0.87338585,-0.10192917
