Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
-0.55897754,-1.5580145,0.91511333,-0.37003845,-0.115452886,-0.18498498,-0.8753171,-0.3875928,0.3272064,1.3448471,0.97493917,-0.30496368,-0.835119,-0.90158147,0.9135588,-0.5440585,-0.30003282,-0.7596913,0.49877512,0.9993981
-0.3720566,-0.5293039,-0.39730525,-1.3575186,1.1444232,0.19121669,1.2793752,-0.5032649,-2.340422,-0.44347876,-0.46813947,-0.31166816,0.29694727,1.2334106,1.8050753,0.44618225,0.02289529,1.0459247,-0.3227126,1.313473
-0.7063925,-1.9069784,-0.7351897,-1.2151158,0.9545021,0.12378806,0.67873967,-0.621802,0.32319117,1.5842811,1.287188,-1.17973,-0.6106782,0.8569611,-0.20491436,-0.20122905,-0.12902097,0.98428124,1.1543362,0.41530088
-0.2944241,-0.258957,0.8563857,-1.3739209,0.77630365,-2.1043587,-0.378938,-0.02898347,-0.098369464,-0.77521443,-0.5843213,1.9500887,0.58432823,-0.7292893,-0.42648795,-0.47772127,-0.8565381,0.18135998,0.2092407,-1.5652554
-1.1306949,0.77512527,1.5437459,0.22740072,0.95352864,0.98895055,0.38114065,1.32288,-1.0573386,0.7002703,2.3714669,1.7303009,-1.4238404,1.0164967,1.2604382,1.1482666,-0.19051842,-0.33152527,-1.3623372,1.0197992
0.3983796,-1.0548061,1.0138098,0.6870035,0.900893,0.7704916,0.38008362,-0.54707044,1.1656877,-0.53481585,-0.4731569,-1.682557,-0.06932519,-0.00011476904,0.21101537,1.0410452,0.8008627,-0.105698876,0.85986155,-0.000112351976
1.6292504,0.9629076,-0.29995707,-2.3571713,0.16913722,0.4944687,0.42057958,-0.24620967,0.7104512,0.574909,1.1925962,-0.20587039,-0.7694856,0.96853185,0.053399798,1.5957099,-2.6531808,-1.5407854,-0.4628441,1.1887163
-0.018423993,1.5634638,0.6069315,1.4026941,1.3442324,-1.4712467,0.30263445,0.57444185,-1.386032,-1.1034576,0.03503404,-0.70418286,-0.14732583,-0.6450878,-0.37709787,0.21729691,-1.6840668,1.2053902,-0.44841817,-1.3271242
0.98421574,-1.5976576,-1.0564204,-1.0894066,0.6258658,-0.39230242,0.31239235,-1.6794714,-3.049651,-0.0033503864,-0.4661111,1.0493028,0.9208356,-1.5875777,0.024439454,0.36668575,-0.16441377,-0.8378818,0.7952465,-0.5300307
0.45676458,-0.33993095,-2.330451,0.65830696,0.6743995,0.13686638,0.13912393,1.6705744,-0.30075908,-1.695649,0.8062383,1.0501231,1.9871635,0.36867982,2.136143,-0.48506105,1.0096495,1.4212381,-0.28167605,0.056139916
0.43115082,0.21191587,-1.3133945,-0.6479096,-0.21851467,-1.3089334,0.22044797,0.9778151,0.5753977,0.7842374,2.0550935,-1.2789844,-0.9078704,-2.1641302,0.2815426,-0.9437326,-0.9800976,-0.17875549,2.2648265,0.38236925
-0.51784354,-2.1255612,0.9072339,-1.7209867,-0.893204,-1.2024127,1.3178788,-0.15407145,1.065862,-1.063486,-0.23268005,0.99373597,-1.3549535,0.2119699,0.8818903,0.21498042,1.1386275,0.7825798,1.603749,-0.51405567
-1.2444451,-1.9337506,-1.3612709,0.41943213,0.041351285,1.6658651,-1.741729,0.6297295,-1.3044485,0.78056216,0.6015753,-0.4391989,-0.75829893,-1.2512047,-0.1565227,1.3458576,0.85693115,-0.95288676,0.024109233,-0.18546094
0.06172699,-0.18591009,-0.011216399,-1.526181,1.1432986,-0.8718748,1.2403933,1.667098,0.24832934,-1.382033,0.6371598,-0.19549023,-0.04695211,0.5612027,0.04037147,-0.1493482,-0.060264513,0.13567859,1.8944333,-0.6842883
