Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
Subject_11,-0.6492684,-0.1131086,-1.3419025,-1.1447527,1.0270141,0.61525816,-0.6935681,-0.37678796,-1.260013,-0.5890746,-1.0956411,-0.17899883,-0.34391946,-0.035085633,0.0034935137,-1.5846413,0.45855552,-1.2713755,0.7066345,0.91492045
Subject_12,-0.84470606,-1.2328802,-0.68805236,0.4598015,2.1013153,0.840096,-1.298142,1.2141873,-1.5143328,0.5188316,-1.4069577,-0.20587027,-0.16858545,0.46542615,0.20821837,-1.0648774,-0.08016492,-0.39194578,0.3009763,2.0628862
Subject_13,-0.8792913,-2.0607588,-0.42642328,-0.51592255,-2.0480475,-0.644717,0.9334643,1.9970374,-0.18685658,-0.77783614,0.62569255,1.3039502,0.28641638,0.20635875,-0.052056793,-0.28869468,-0.12266704,0.8616264,-0.3744211,-0.78753114
Subject_14,1.5625256,0.7750879,-0.5352844,1.3038079,-1.6135347,-0.8973625,-0.36110345,0.60172194,1.1878394,1.3869841,0.7835971,-1.3698105,0.341767,0.1840551,-1.0255613,-0.5573438,1.2490315,-0.15944888,-1.6918566,-0.16897179
Subject_15,-0.059705283,1.1671958,-1.1280297,-0.46178508,1.141873,1.2504528,1.6187339,-0.1743231,-0.5682524,-0.17119555,-0.98611176,0.8109914,-1.3950845,-0.5551943,0.12378234,-0.36929026,0.8538343,-0.36268058,-0.090393834,1.2824545
Subject_16,-1.6674758,1.280857,0.896271,0.69118875,0.3164914,0.8902415,0.42801407,0.4962075,-2.6339157,0.1576771,-1.1366397,0.20347117,-1.7212757,-1.5776457,-0.41374344,-0.86193115,0.066607684,0.8605652,1.5137608,0.39122665
Subject_17,-1.086567,-1.0118212,-1.6853338,0.3738217,1.1465175,-0.71875864,0.57045674,-1.1651561,-0.75724345,-1.2591826,-0.43943253,0.09334339,-1.1219085,0.968282,-0.14311408,0.007927113,0.25107536,1.0315349,-1.0734181,-0.03405364
Subject_18,1.2882267,-1.888064,-0.7096221,-0.5566097,0.2974752,0.64584357,0.596141,-0.1026487,1.1187224,0.91680074,1.2152952,0.54322106,0.708372,0.9531479,-0.2279451,1.5617598,-0.16494131,1.2593994,-0.74497575,-0.39929208
Subject_19,1.1297266,0.03444981,0.8215355,0.8452895,0.16515869,0.7320764,-0.8048501,-1.2362628,-0.19516213,0.22787021,0.09580203,0.6305757,0.52745485,-1.1140077,-0.9897687,1.0284028,-0.6933469,-1.3334863,0.07709062,0.9376341
Subject_20,-1.866388,1.0583681,-0.21363261,0.23510972,0.9900655,-0.2449926,-0.10319401,-0.1862464,-1.5747015,-2.1940827,-0.5034614,0.41212827,-1.7643856,-0.6069627,-0.5768031,-0.21528804,0.36421382,0.21922389,-0.69937384,0.63859296
Subject_21,0.45254308,-1.2027054,-0.314338,-1.9770478,0.18686467,-0.4336844,0.42335027,-0.2833853,-0.05638562,0.5756395,-0.95985967,-0.9765959,0.5234488,0.9594332,-0.7740213,-0.8743917,-0.70404786,-1.894672,-0.5600882,0.2937794
Subject_22,0.5144552,-0.7137434,-1.5773641,-0.024962505,-1.900293,1.626815,-1.2866776,0.21334852,-2.312838,0.18679273,-0.6920123,0.43907028,1.8628873,-0.747751,0.74014235,0.38193202,0.65079916,-0.13423376,-1.1428628,-2.497579
Subject_23,0.5535777,2.7773492,-1.6895247,0.15617666,-1.6017804,-0.07719765,0.6003515,1.2137283,-0.35852373,1.9018551,-0.40959123,-0.69548965,2.4484262,-0.32508844,0.73588413,0.3902702,-1.8494103,0.6336458,0.0065929587,-1.2641197
Subject_24,-1.7881926,-0.6129078,0.5157449,1.2213923,-0.88365656,-1.3549984,1.1182606,0.17194813,-0.5755704,-0.41664526,0.18151173,1.1143498,0.8772898,0.28791872,-0.15010913,0.5805053,1.4884007,-0.54046243,-0.6391799,0.5382701
Subject_25,-0.57829607,0.8201374,-0.32068896,-0.31706288,1.1088796,0.8550171,0.45770714,0.19263743,-1.3101035,-0.73601156,-0.4360943,0.76373804,-1.9250128,-0.31426913,-1.6826491,-0.9416387,0.3397513,1.4683601,-0.058962047,-1.0419852
Subject_26,0.92198265,-2.4308126,0.4446937,-0.30107442,0.42809084,-0.6054044,0.83816195,-1.3132836,-0.28989607,1.3914638,0.754218,-0.42517203,0.31398833,0.688354,-0.061659064,-1.0062295,-0.798884,0.34031087,0.2940033,-0.9508225
Subject_27,-0.3921802,0.74213284,-1.2518135,3.3232012,-0.5410136,0.121781185,-0.23477128,0.67826766,-0.36192274,-0.9529967,-0.073371366,0.8649257,-1.5347278,0.98532903,-1.1975285,-0.42864075,-0.7099763,0.96327454,-1.5835317,1.7907288
Subject_28,-0.71796453,-1.0076841,0.0910295,-1.2682772,0.4977203,-0.10502622,-0.6346185,1.3302598,2.221729,-0.89292544,-1.5869681,-0.6803477,1.5525421,1.6023839,0.80640316,-0.10293995,-0.19779046,-0.43201295,0.8149834,0.53201324
Subject_29,-1.9751676,1.3390862,-1.1651295,1.8928604,-0.15762061,1.7767937,1.253405,0.37449992,0.54442406,0.38052297,-0.3593207,0.9722675,0.73370457,1.4154711,1.8514897,1.2057097,0.5642467,-0.3377631,-1.2200066,0.7494399
Subject_30,-0.7247459,0.53793263,-0.64595306,-1.1159146,-0.8374179,-1.7348604,-1.4882994,-0.94516855,-2.3732822,-0.88361484,1.4420332,-0.42510638,1.2955252,-0.7462014,-0.85098714,0.6826806,-0.87850773,-1.4618534,-2.4588742,-0.11462156
Subject_31,-2.088171,0.2595022,-0.29018664,-0.7561227,0.078146845,1.5023214,1.5138829,-0.25258267,0.8898153,1.193516,-1.5836644,-0.67677784,0.56971204,-0.9960901,0.4507768,-0.49061555,0.30505657,-1.7145964,0.9206075,0.88359135
Subject_32,-1.1403526,-0.8696931,0.53429544,1.255518,1.130862,-0.9831944,1.2440267,1.0551645,-0.06103903,-0.65211785,0.48956555,0.08270886,-0.87238526,0.37941352,0.7420156,-0.5008634,2.230057,-0.7626885,1.878033,1.5970997
Subject_33,-0.32733098,0.37135538,1.4102777,-1.8697087,-0.0017742738,-0.19114098,-0.5993788,-0.4317023,2.102144,2.042068,0.44654074,0.4513073,1.6246039,0.3301121,-1.9825424,-0.4330602,-1.7438235,0.86555564,-0.17444979,0.067316286
Subject_34,2.6954532,-0.7405576,-0.33088073,1.9383752,-0.8951331,-0.26124033,-0.21201089,0.119712934,1.1827345,1.4920306,0.28602406,-0.2636501,1.0107988,1.0188532,-0.5678863,-0.33901384,1.0360001,0.5801651,-1.9536569,-0.015246251
Subject_35,-0.6983144,0.3903369,0.6087825,-1.0906279,0.77425975,-1.3280408,0.18320219,-0.3580097,-1.2295222,-0.67495793,-1.1494513,0.3018519,0.70880157,-0.51575434,-0.089121334,-0.33994746,0.35543388,1.9864746,1.5644343,-0.13099565
Subject_36,-1.4869341,-0.66769797,0.36282963,0.70644706,0.68811566,0.65527755,-0.6580465,1.6942089,-0.62646025,-1.5354435,-0.82822055,0.3378946,-0.50977147,0.7284479,0.5839729,0.060118806,-0.14515303,0.43299073,0.76671284,1.6808102
Subject_37,0.95450276,-0.02535326,-0.614722,-0.47449118,-0.45322913,-1.388273,0.14400487,-0.8838709,-0.67955536,-0.9535921,-0.48105827,0.40022978,-0.855954,-1.1114132,-1.9437623,1.0082457,-2.698854,1.1556954,0.4782061,0.5558363
Subject_38,-0.711553,-0.11190515,-1.1468635,1.0187585,-0.22577576,1.2765206,-0.18164438,0.08215789,-1.9229765,-0.84889126,1.0483439,0.07351038,0.6060749,0.6963067,0.5135757,-1.3371991,1.5522761,-0.8901967,0.1360539,0.13246752
Subject_39,-0.9288888,0.10447784,-1.9873283,1.1510508,-1.7801297,-1.0481492,0.5488224,0.49281043,1.4281838,-0.91077304,-0.3629195,1.050795,1.7391981,-0.07416229,-0.7547139,-0.4499593,-0.1359428,1.8654473,1.010315,1.5771364
Subject_40,0.72166365,-0.72513777,-0.13572307,-0.053530645,-0.7696948,-0.7972695,1.3024346,-1.2103294,-0.62107354,0.09238861,-1.9911064,-0.78196007,-0.95235443,-0.9829333,-2.3164377,-1.119755,-0.88781536,-0.763474,1.5564928,0.15449874
Subject_41,0.591911,0.78341115,0.8652285,-0.949142,1.0972036,-0.85232484,0.6275185,-0.7203292,-0.22432812,0.7256829,-0.2300913,0.2537437,-0.5282434,-0.17261842,-0.07855293,1.8646458,0.06754449,0.057457365,-0.15371099,-0.54880506
Subject_42,-0.59016484,0.44042832,-0.29930145,-0.7495325,1.7702078,1.4943721,-0.7639589,-0.24304274,-0.47094408,-1.110986,0.14246997,-0.83741444,0.23875341,0.5157154,-0.8200684,-1.9220026,-1.6161973,0.6566019,1.5290686,0.6640982
Subject_43,-2.02119,-1.7078253,0.38566345,0.39748237,0.014220289,0.31977096,0.523908,0.2887727,-0.7469645,-1.0678314,-0.25281692,0.7121846,-1.309145,-0.056397427,-0.6251935,-1.7751799,1.4887699,-0.52111316,-0.8515783,-0.07622012
Subject_44,-0.004378639,-2.1827753,0.07188666,-1.4403597,-0.5283328,-0.43274456,-0.18429801,2.0402641,-0.10536672,-0.14940277,-1.0292796,0.61696476,-0.07193288,-2.1504872,-1.176079,-1.0050285,1.6223754,-0.49697033,-1.887452,1.8312035
Subject_45,-0.92252177,1.3835869,0.63138133,2.39303,-0.10074272,0.02408038,-3.281449,-1.0604962,-0.9128229,-1.1211375,0.18077369,-0.46531343,1.2704239,-0.9862959,-1.2423462,-0.27419332,-0.006768532,0.9332783,-0.80702746,0.689261
Subject_46,-1.004438,-0.876675,1.1367282,-1.8680578,1.1554171,0.07998349,-0.147389,0.7308997,-2.1506324,-1.5413003,-0.46470746,0.6714189,2.1772425,-0.033216882,0.28948164,0.2949033,0.75829345,0.54735637,0.047569964,-0.7124322
Subject_47,0.75710326,1.0809176,0.54413074,-1.4389619,-0.3794435,0.05418014,-1.6753603,-0.078377016,0.48560935,-1.8869812,0.435123,-0.062398568,0.39541847,-1.9474734,-0.96784323,0.21544307,-0.8617548,-0.64722365,-0.0737466,-0.581537
Subject_48,1.4232814,1.2795206,0.08828658,0.2898676,-0.5837499,-0.04314139,-0.03448297,-0.7429881,-0.9834393,-0.09234556,0.50635093,-0.36884427,-1.4257487,-0.7151606,-0.6217914,-1.3336011,-0.0042601046,-0.20407078,-0.37920916,0.5261348
Subject_49,-0.34170222,0.28328753,0.19150838,-2.4941778,0.018353265,-0.8024108,0.6175101,0.8933399,-0.97585166,-0.8684491,-0.6548163,-0.21930471,-0.14510745,-2.504534,0.9991789,0.0867693,-1.2501652,1.1617616,-1.6186284,-0.9486524
Subject_50,1.0741936,1.892188,0.32446113,1.0131888,0.12679455,-0.02726127,0.027061317,-0.8864069,-0.12799498,0.09640213,-1.0648824,-0.22405335,0.7433291,0.72955143,1.2121769,-0.22165643,1.3562918,0.120823406,-2.3091078,0.93819624
Subject_51,0.06914991,-1.094031,-0.7500882,-0.50786144,2.475125,-0.26519293,-1.0408885,0.7678697,0.2631899,-0.09487455,-1.6086851,0.20531367,-1.0308349,0.67298025,0.5173932,-0.33482274,-0.69323725,0.467351,-1.4510711,1.20653
Subject_52,-2.2289164,-2.0541341,-0.96147746,-0.1138975,0.2375765,2.095539,0.4974225,1.2404246,-1.5370897,0.49417624,0.22726977,-0.11037588,0.31401134,-0.40563187,-0.07640994,1.3447007,-0.08635837,0.6965247,1.4016564,0.09267811
Subject_53,1.4536479,-1.151414,0.24825718,-0.0026834505,-0.46342936,-1.7372056,0.06471536,1.1577307,-0.3351642,1.0676647,-1.1355611,-0.45996907,-0.62510175,0.7406167,-0.82778823,-0.5916201,0.1978625,-0.32702756,-0.31287643,0.65373546
Subject_54,0.25043777,-0.006496918,0.0204371,-0.10299318,0.75736475,0.60427344,-0.21602942,0.26513886,1.4262482,0.5891432,1.8179684,-1.1676148,0.44780225,-0.5385296,1.3424273,1.292014,-0.31424397,-0.21001102,1.0712852,0.16206872
Subject_55,-2.2050438,-0.20237055,0.5429931,-0.4624764,-0.44751233,-0.765369,-0.2825839,0.76790345,-2.1775708,-2.0788076,-0.61974514,1.4663603,-0.0332744,0.87777793,-1.7332528,-0.73383117,1.0800928,-0.897721,-0.267774,0.1010539
Subject_56,0.25337526,0.7982242,-1.9470623,0.7589548,1.5104611,1.0803374,0.4424285,0.7330632,-0.76071197,-0.06890428,2.4732742,0.17111515,0.7842783,0.47136003,1.4957309,-0.33873436,-0.39768407,0.17445672,0.75699544,0.3205596
Subject_57,0.59406555,1.316471,-0.7419757,0.40130106,-0.11651271,-1.0568066,0.4121154,-0.43461406,1.0414946,-0.6464156,-0.39044243,-0.08149721,0.25469926,1.4619224,0.47946635,0.9256262,-0.28054115,1.8175765,-0.8020452,1.2822919
Subject_58,-1.9503936,0.8313488,1.7200648,-0.6284831,0.7229634,0.2540541,-1.4002063,0.5446745,-1.8299056,-2.1738875,-0.5542336,1.3468922,0.1378601,-1.480954,0.10030725,-1.5863062,-0.69506186,-1.3035332,-0.75756806,1.8218993
Subject_59,-0.031985275,0.115614116,0.21631536,-0.12305921,-0.6572886,-0.075757064,0.53268397,-3.20989,-0.25735778,0.31628606,-0.92045003,-1.5331877,1.6389298,0.062199023,-1.6547325,-0.575218,-0.4983429,2.4494987,1.2919759,-1.0766858
Subject_60,0.48440227,-0.33979675,0.8756231,1.7184705,-0.62280285,0.39589575,-0.52657443,-0.9375236,-1.0049175,0.34565604,-0.8865784,-0.3696331,-0.9689966,-0.5166424,0.04121336,-0.66962594,0.15884544,-0.13619809,0.39532378,0.25216168
Subject_61,0.23351434,-0.5805052,0.9080001,-0.2238917,0.9703635,-0.17601265,0.63246554,-0.58949375,0.19171411,0.18795261,-1.1166531,-0.124487385,1.451847,1.5942854,-1.8596586,0.15025625,0.88872075,0.7356289,0.6414853,-0.8442977
Subject_62,1.25031,1.4733174,-0.21220091,-2.5298357,0.6278404,-0.42401117,-1.5238361,1.795798,2.1379087,-0.15292053,0.14380577,-0.6688622,1.1799492,-0.76078993,-0.42166469,0.3738753,0.39370108,-0.16333814,1.5761126,0.5116306
Subject_63,0.67197645,1.1053772,-0.021889593,-1.846774,-1.2123481,-0.5027682,-0.30170977,0.56474715,-0.123390585,1.1836033,0.70061535,1.875925,-0.6736458,-0.14336085,0.32224852,0.34060302,0.49875727,-0.08778831,-0.2667874,0.123811826
Subject_64,-2.4788756,-0.48358104,-0.5053982,-1.4555272,-1.4195352,-0.8247912,-0.18490277,0.8520164,-2.521588,-2.764247,0.19983587,1.6408259,-0.28384516,-0.37601164,0.87819743,0.36857122,1.1724027,-0.5539273,0.031762443,-0.18352069
Subject_65,-0.58876276,-1.246223,0.4096496,0.39502504,0.16907033,-1.0114095,-2.1121912,1.6944206,0.78096414,-1.8841616,1.0886279,0.57853895,2.0733664,-0.58014303,-0.14917691,1.0748261,-1.2412754,0.10828898,-2.8774385,-0.37090182
Subject_66,-0.6909127,-1.8504777,0.9360655,1.1918687,1.5067401,1.8148644,0.49621573,-0.68114233,0.28211194,-2.3630426,-0.45642692,0.4810967,-0.89485687,0.9963145,-2.2708883,-0.34492317,-0.5602493,-0.52564573,2.156086,-0.3276148
Subject_67,-0.98610395,-0.5629572,0.2347992,-0.037021868,0.8371288,0.2478643,0.58234805,-0.44001538,-0.5932419,-0.93321025,0.084485486,1.854196,-0.5717756,-1.6736971,1.3090676,-0.5492702,1.1644658,2.1388474,-0.93966395,-0.46691763
Subject_68,0.021565298,1.178135,-1.2499813,-0.5204818,0.7954732,1.3143106,1.0276227,0.19762532,-0.6744151,2.6691813,0.4968234,-1.2205013,0.55655175,-3.3091354,0.43543062,1.2682196,-0.68603367,1.2573597,1.1898139,-0.40151954
Subject_69,1.5900077,-1.2922717,-0.7472699,1.8789934,-0.75845635,-0.88164,-0.17054445,0.97477615,1.4251869,1.2847587,-0.8957346,-0.5145958,-1.3779622,-1.0469235,-0.34710276,-1.2838391,-1.4421377,1.4540855,-1.833029,0.24259463
Subject_70,-0.44332868,0.24552679,0.8063213,0.07132258,-0.5483901,1.8827857,-0.5131586,-1.4226413,0.8257967,-0.43020108,-0.32062683,0.608771,0.49660146,-0.59663177,-1.1130532,-0.28608227,0.5056585,0.81838524,-0.317251,0.2679069
Subject_71,0.03173505,1.0393219,-0.68675154,-1.5617489,-0.0161876,-0.87557477,0.6149154,-0.00503967,0.49365556,0.042574946,-1.156385,-0.16698875,-2.3340118,0.8180408,1.1700064,-0.6066834,0.5165819,0.74546194,1.2660171,0.6331689
Subject_72,-1.2067684,-2.1964207,-1.1133252,0.62846094,-0.29104993,-0.08467918,-0.82096386,-1.9225403,-1.1479969,-2.104417,-0.46950236,1.0517293,0.59863865,-0.052861955,0.53140926,0.020742375,1.5657051,0.72321874,-0.68752766,-0.86513895
Subject_73,1.639579,1.1013349,-0.73832154,-0.5062916,-0.38139132,0.40122315,-0.039458297,0.26421618,2.116732,1.4946482,0.27422893,-0.98537904,-0.23743343,-1.4783261,-1.6343702,0.136205,-0.15570357,2.2289639,-0.041779455,0.3022857
Subject_74,-1.4475099,1.1066325,-0.63166124,-1.4104751,0.4625413,-1.2634442,0.1581054,0.7750055,1.0469006,1.3880391,0.99329776,-0.98077494,0.6242705,-0.41624188,0.5404345,1.206868,-1.2639555,0.23125882,-0.39371106,-1.2596775
Subject_75,-0.4542922,-0.4432496,-0.30598328,1.3318045,0.1965278,0.42917278,0.5816619,-1.6359851,0.8349515,-0.18358028,-2.444133,0.1827523,0.09253764,0.67475146,1.0983677,1.3264687,0.30079022,1.2327598,0.7535881,-0.24129087
Subject_76,-1.2650181,0.4549968,-0.91127443,-0.45639396,-1.7558737,1.2566408,1.3227023,-0.094594754,-1.739541,-0.8099996,-1.0688269,0.42248288,-1.2035024,-0.27512595,1.8339806,-0.6686556,0.572786,-1.4417241,0.65105116,1.4947126
Subject_77,-1.7126974,-1.0320728,0.45879105,-2.1334496,-0.019429898,-0.16438933,-1.8828915,0.7268167,-0.50965554,-1.5591234,1.4891614,0.112344086,-0.6807451,-0.33361632,1.6622244,0.24686618,0.48081315,0.12572418,-1.6000887,2.299128
Subject_78,0.3753937,-1.2994403,-1.6809751,1.2359958,-0.23953004,0.59718984,-2.2984734,0.18284412,-0.6372289,0.38396126,1.6061496,-0.8229747,1.7693495,1.1493529,0.4869985,1.8388349,-0.39839172,-1.5403042,-1.4985011,0.23524405
Subject_79,1.8243974,0.5305987,1.3698292,-0.77664757,0.9090802,0.3474508,2.4415917,-0.62328607,1.3114272,2.3653946,1.0265183,-3.006508,0.85295933,2.2439327,0.80806726,-1.0576465,0.93711346,-1.1600466,-1.2853655,-1.6675671
Subject_80,-2.416331,0.60380906,-0.6329639,-0.49618825,0.26199946,0.42881283,-0.51783186,2.1158013,-2.2179074,-2.4464104,-0.8754228,2.1633022,0.8263924,0.6645775,-0.3396661,-0.025059061,0.39726827,0.57454187,0.24002543,-0.16759826
Subject_81,-0.16013584,0.7844881,0.35013247,-0.19808201,0.2962426,1.0982746,-0.08942434,-1.4623424,-1.0035669,-0.25682738,0.6644929,-0.024653161,-1.3588631,0.57088584,0.7634169,-0.42136332,1.1831163,-0.8087564,-1.6449308,-0.78187966
Subject_82,0.8627932,1.4590192,-0.795676,0.9944627,-0.01874141,-1.348469,1.1001743,0.43931267,0.23447205,1.1624113,-1.9733325,0.12873176,-0.5230657,0.856727,-0.4101784,-1.2713393,-0.77893466,0.025404021,-0.5882888,0.30125085
Subject_83,1.8061773,0.5381307,0.4122523,0.502721,0.021455692,0.7708553,0.4559678,0.43157238,-0.9465064,1.4549679,-0.31049627,-1.1361089,-0.58006704,1.03539,0.39934233,-0.26763454,-0.44128948,0.30653346,0.7314375,-0.9838347
Subject_84,0.9577161,-0.56795496,-1.0323532,0.16870184,-0.9617725,-2.3512568,0.63843644,0.8127701,-0.53490686,1.223179,0.54096854,-0.5463182,-0.55796146,-0.82652694,0.43007377,-1.0841676,-0.5250772,1.0302109,-1.17902,-0.13995513
Subject_85,-1.6197569,-0.75627697,0.1443243,0.22413479,1.7887877,1.1410686,-1.0480331,0.06445353,0.86673087,-1.6549944,-0.9127367,1.7607068,0.210347,-1.969891,0.042079244,0.44368464,-0.24911265,0.8447431,0.25692225,0.18219122
Subject_86,0.7140266,0.53117967,-0.5455648,-0.7287992,-0.5789881,1.091375,1.0200443,-0.72872055,0.9106112,0.7761931,-1.5425696,-0.8434812,-0.3078998,-0.53264195,-0.4503471,-1.2707665,0.30714175,-1.2931874,0.26972616,-0.5091996
