Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
-0.20228007,0.55650586,1.3714418,-0.834031,1.160052,-0.16944823,0.42621985,-0.12159259,0.39781767,0.8358012,-0.25236085,0.80983955,-1.5062109,-1.2134433,-1.2804648,1.6656903,-0.20370403,-0.020549873,-0.27451545,0.22949271
1.6179581,-0.99674785,0.8586143,1.8245089,0.979315,0.12123566,-2.5263476,-2.2644136,-1.159233,-0.48279354,-0.40474814,1.3136873,-1.6141069,0.5510008,1.9246786,0.20413424,-0.9386526,-0.06925063,0.21382223,-0.29124972
-0.5461506,-0.11709299,-0.0133965975,1.4599144,0.23951198,-1.7425004,-0.505042,0.19733213,0.41601384,-0.007738097,-0.81480175,-0.7308296,0.92789006,-1.6678046,0.023241717,0.72285587,-0.330212,1.5274686,1.3974166,-0.002610327
-0.48144186,-0.54527724,0.6487072,-0.04189288,0.46753916,0.53353804,2.321474,0.041989315,2.0544646,-0.76267874,-0.9192814,0.28872308,0.20591109,1.1453512,0.20037147,-0.88459635,-0.7098382,0.18258257,-0.84036267,-0.62644905
0.873826,2.767221,-0.42778575,0.13038553,0.19375682,-0.049264953,-0.06406915,0.34268504,-0.06835429,-0.6226858,-0.506015,-1.3638138,0.09603318,-0.44619498,0.3751623,-0.029377392,-0.9908493,0.031811666,-0.30309293,0.68540865
-0.6850993,-0.23211662,-1.7419983,0.19562003,1.0633502,-0.7794393,0.53417164,1.5605307,-1.3626691,0.8884198,0.08872353,0.16758238,-0.7986852,-0.59475285,-0.3215652,1.0111936,0.20610137,-0.04817492,0.8421513,0.8220265
-0.1488388,0.14687026,0.67764497,-0.08535878,-0.058202524,0.021866119,0.61820984,0.75611645,-1.4761559,0.48126233,-0.22046682,-0.48796672,-1.2322321,2.0102866,0.4731888,1.6433625,0.39194092,0.31667656,-1.7226388,-0.26186168
-1.0980042,-0.087470405,-0.77395403,-0.72713834,1.2205653,0.26024365,0.9424232,-0.92800397,-0.8130326,0.80755913,-0.70610446,0.26412266,0.9274397,-1.5432557,-0.23558295,-0.0033125074,-0.9886768,0.92797285,0.857062,0.082523644
-0.68248487,0.9051233,-0.5958345,-0.70240533,0.049951874,-1.0725329,-1.0282935,0.115604684,1.6826978,0.5516967,-0.12782373,0.90055525,1.6695576,1.3554025,0.42836982,0.6474418,-0.6028764,0.6659549,0.55284494,0.1529969
-1.8119792,1.5368756,0.36817765,-0.0179927,0.8553013,0.33551317,-0.08646349,0.13720293,-1.7705714,0.96316266,0.080518484,-0.60356545,-0.30640605,1.1788024,-2.4677792,-1.5017616,-0.55394495,2.0337806,-0.098401286,-0.06260675
-1.0701336,1.5169612,-0.43183047,-0.8213332,0.38047215,-0.4010072,-0.10512578,-0.33336732,0.2836498,0.7879827,0.70567554,-0.25305176,0.8585192,-1.3546702,2.049795,-0.015341384,2.6833587,-0.14282453,-1.2802392,-0.07545014
