Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
-0.88738734,-0.39159268,0.4846194,-0.121636994,0.5701138,0.13986321,-0.43624005,-1.6046842,-0.023186691,1.0146496,0.4206222,0.9700268,-0.6603556,0.76872665,-0.9494424,-1.2471086,1.3578781,0.058922622,-0.61694956,1.9938639
0.13897844,-2.3874862,-0.22924984,-0.93426496,1.700284,1.2236633,-0.65195334,-1.004548,1.0385318,-0.5613363,-0.95129263,-0.3583382,-0.9648378,0.27105907,2.6247344,-1.6730033,0.42932904,-0.63178974,0.07378348,-0.3571732
0.1295884,0.14781378,-0.90552574,-0.32760194,1.8154777,-1.0874726,-0.19917554,-0.04163135,-1.2691319,2.267216,-0.4080488,0.49425212,0.66745645,-0.18837078,-0.56259817,-1.9111292,0.83059907,-0.34959945,1.0118359,-0.6545344
1.2989244,0.43536246,0.8799097,-0.55520046,0.52903354,-0.45568788,0.33251524,0.25590613,-0.4426538,-0.36508796,-1.3041289,0.9776176,0.62332296,-0.10220254,-1.2004294,1.4988065,-0.4187198,-1.3353528,-1.2675301,0.81822085
0.28919563,-0.5047025,-1.9250814,1.7757553,2.4893026,-0.12275755,-0.8189535,0.5285608,-1.8194007,-0.2947787,0.5271913,-0.5047406,1.4630166,-0.70785135,-2.0643778,-0.457311,0.97543573,1.7724824,-1.18492,-0.027875952
1.2116976,0.56917644,-1.3409263,-0.6551518,-0.8284074,-0.2405508,-1.0290315,0.12781526,-0.34296897,-1.3504899,-0.020805793,-1.2320685,0.16693054,2.0764434,-0.34960577,0.29000896,-0.6312859,-0.80856436,0.4238953,-1.1514598
0.22761744,-0.104509726,-0.8280895,0.18933831,1.165127,-0.4604343,-0.3124486,1.0380994,-1.7498269,1.4956048,-1.1249193,0.45541438,0.38061592,-1.2398361,1.8280762,-1.0911946,0.6034734,0.08989481,-1.3628293,0.5501878
-0.28503704,0.30484775,0.67425984,-1.7241797,1.0605612,-0.11764018,1.1290462,0.46333507,-2.1876426,-0.06165479,0.15381093,-1.5504115,0.0071080877,-1.8571627,0.1480065,-1.1144369,-0.029407185,0.18304446,-0.197621,0.30107692
2.703358,-0.38566938,-1.8902261,0.7843413,1.0358758,-1.7054403,0.83502424,-0.97714967,-0.2378532,0.7352387,0.04070541,-0.55321723,-0.1299712,1.2676307,1.032651,-0.21438919,-1.1767827,0.5423359,0.30744895,-1.6031419
0.3576904,0.8040612,-0.38796937,0.42848882,-0.5611074,-0.76987785,-0.12408839,0.7634668,-0.8858998,-0.9479931,1.0942446,0.050612457,0.75925785,-0.3343687,-1.0698167,0.76630455,-0.43093747,-1.2861589,0.00069703395,0.80404013
