Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
Subject_1,-1.5984261,2.1997566,-0.6490352,1.2251099,-0.38369218,-0.052201718,-0.50496423,-0.100068994,0.5119159,0.22718786,-2.29167,1.0781139,-0.26019248,-1.5467434,-0.026994921,0.021088967,-1.2023692,0.80218226,0.5933822,-0.18221828
Subject_2,-0.14339113,0.3156788,-0.4369198,0.27858633,-1.0402403,0.602021,-0.25713414,1.0995489,-1.1443698,1.6345673,-0.4284403,0.6890379,-0.42773688,-1.1865039,-0.8747049,0.59943277,-0.9801809,0.8027859,-0.5357294,-0.95614666
Subject_3,-0.20746942,1.9428704,0.51221824,-0.6450996,0.25593415,0.69723594,0.8144631,-1.4514533,0.68437433,-2.567623,-0.8059054,-0.043041516,0.0023858747,0.34206718,-0.016475504,-2.5674782,0.32201645,0.5232824,0.6596474,-0.43311855
Subject_4,-1.1738052,0.91176224,-0.6352797,-0.9999778,-0.96781874,0.30437627,-0.7017645,-1.2945879,-0.18835416,-0.20538048,0.43488914,-0.12024129,-0.32246524,-0.35620692,0.43018728,1.4275645,1.0015733,0.05892532,-0.31852138,-1.5685521
Subject_5,-0.69670475,0.46663162,1.8211178,-0.32590553,-0.7667258,-0.19574542,1.196792,-0.56723744,1.5756698,0.7532481,0.5618426,0.3050327,0.02647234,0.9868551,-0.4919859,-0.36729172,-1.1869588,-0.9952535,0.004475953,-0.40061477
Subject_6,1.1374784,0.35852006,0.41256776,-0.23659593,0.8688487,0.4286427,-1.72469,-0.5108846,-0.11996359,-0.27640173,1.0835153,-1.5330583,-0.4037207,0.68937767,0.13527372,-0.20449695,0.37786233,-0.43717745,-0.54211074,-0.23517925
Subject_7,-0.6046563,0.32992536,1.2115338,0.42437127,0.21137814,0.1295588,1.379404,1.2296109,-1.542772,-0.21884838,0.15152161,-0.3659406,0.041345656,-1.0583974,-0.24199316,1.1350098,-0.40941125,0.14352229,0.59874576,-0.09572277
Subject_8,-0.2896163,0.79406756,1.0191323,-1.9668543,0.5295021,-0.56957287,-0.41597104,-2.7226644,-0.8916256,0.1838285,0.63639826,0.6238268,0.60901386,0.8991051,1.2859225,0.25101736,0.55772686,1.3180621,1.1954695,0.036510095
Subject_9,-1.9004421,0.96885747,-1.6414999,0.199891,2.8098307,0.46200287,-1.2795713,0.72855985,0.016440872,-1.4031329,0.90094984,-0.5737574,-0.8416959,-1.3625113,-1.290305,1.3115106,2.599288,1.3818741,0.08132155,-1.5386602
Subject_10,-0.086746596,1.3107527,-0.8159217,0.6809125,-0.24109602,0.256907,0.325051,1.1309465,-1.3692967,-0.3473617,-0.73764426,-0.798534,0.7791618,-0.07875046,-1.5963897,-0.85921216,0.73401564,-0.38994944,-0.35823244,0.1875729
Subject_11,-1.4750273,1.6660408,0.62601846,-0.633189,1.0510682,0.05777572,-1.3455439,0.51858604,-1.3143864,0.8026176,-1.0488923,-0.06534761,1.4179472,-1.2185932,-0.20830192,1.9232243,-0.21225575,0.42352,0.01890568,0.9512728
Subject_12,0.11833776,0.26838315,-0.10377986,-1.1974174,0.8113521,-1.1277975,-0.020652384,-0.16921735,-0.6265923,0.8197087,-0.39048874,-0.84892166,1.0721288,0.5263883,0.78329796,0.18616632,1.0498849,0.30773643,0.6506786,5.5974455
Subject_13,0.7206287,0.54002583,-0.8249353,-1.0214475,0.83099914,0.6200474,-0.6862144,-0.36009958,-1.1379993,-0.011814111,-0.58322555,0.5591621,1.151984,-0.35895345,1.4096016,1.9009537,0.9226834,-0.17689954,-1.1858954,-0.8623268
Subject_14,1.4764712,1.0977795,0.53967774,-2.750862,1.3179896,0.18367821,2.4853194,-0.8415144,0.49114814,1.1830441,-0.8125799,0.92388815,0.1952243,1.3554766,1.6692764,-0.21398874,2.281028,-0.4021074,0.14795242,1.0575858
