Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
-0.2525385,0.99099195,-0.62834436,-0.7795325,0.45063213,0.07874433,0.22509715,-0.90162295,0.6185579,-1.1095793,-0.2063133,-3.123658,0.36753133,0.6018433,-1.3698887,1.4680434,-0.591387,0.28258926,0.57159966,-1.1990852
1.2094613,0.81818396,0.1799303,-0.37891373,0.38437018,0.56247884,-0.6155801,-1.3022993,1.6203812,-1.182632,0.19311397,0.09959223,-0.0387538,-0.26386282,-1.4676677,-0.84240764,-0.3626266,0.71388096,0.22465187,1.6844168
1.2128575,0.32713163,0.4379418,-1.0377269,-0.608155,0.7503046,-1.0348524,0.38871405,-0.46436638,-0.12265457,-0.074103296,1.5771064,0.028756702,-0.24092235,-0.90367556,-0.91662365,-0.51506126,-2.227495,-2.2619941,-0.2856998
1.1657817,-0.008268962,0.08071948,-0.09603187,-1.6032957,-0.7585901,-1.4109523,0.5600196,-0.20085162,1.3463161,-0.51657885,-0.046824094,0.08569352,1.0635908,0.6729401,-0.61301696,-0.00056162366,0.243275,-0.8128885,1.2008969
-0.40987554,-1.8141683,-1.3094696,1.0509125,-1.8327725,0.8991811,-0.015209971,0.062258817,0.10558101,-0.93641317,-1.3456898,1.375814,-0.33419412,-0.9068173,0.032668985,-0.6652102,1.3936726,-0.3430777,1.9152184,1.6565615
-0.4825576,-1.4979762,0.15668954,0.14630847,-1.0802671,0.99696046,-1.2291303,0.37693608,-0.23801647,1.3815163,1.3708259,0.6694222,1.360492,-0.7635324,0.055453524,0.26895168,0.617272,0.545409,1.0587854,0.9689904
-0.65026236,-2.0500312,-1.2326853,-0.8203657,1.0199465,-0.9085596,-0.31893122,-0.4659597,1.2719263,-1.3892001,-0.9794744,0.6425095,1.5267109,-1.4565173,-0.39949512,-1.1966273,-0.6775096,1.0800898,1.233865,-1.8357162
1.701314,-0.47808352,0.082063675,-2.198335,-0.4181414,-2.3074422,-1.3948932,0.059784357,-1.9923953,0.19295917,-1.5397491,0.6350525,0.46539894,0.45196173,2.2789161,-0.87250775,-1.337937,-0.56753194,-0.94934267,0.2039305
-1.1109668,-0.1808301,-0.09707322,0.7211313,0.32377934,0.34403306,-1.3724837,-0.2388605,-0.873818,0.8253551,-0.24015184,-1.312694,0.672034,-0.8080555,0.19636394,1.0466295,0.47105825,-1.0635711,-1.8326416,-0.058421638
-0.21125047,-0.33921504,-1.4549304,-1.1108268,-0.2302155,0.6516772,-0.14705023,-2.0355613,-0.75254,-1.3393519,0.06908829,-0.25956884,-0.011463615,-0.61196464,1.3983188,-0.5096979,0.51737785,-1.1478649,-0.4924512,-0.0568831
-0.8125274,-0.22557689,0.549704,-1.4273062,0.5555829,0.08499414,0.36520478,0.746531,-1.2605721,-1.1739889,0.50156367,-1.6461306,-0.7923975,-0.36537227,-0.8645732,-0.81224823,0.46693605,-0.6615404,-2.3484302,-2.7645676
0.9732752,0.32055518,-0.31306174,-1.0833153,0.8975868,-1.3281593,-0.3690449,-0.72993606,-1.2241645,0.6267018,0.09195225,-0.93687636,-2.8010375,0.6608682,0.05451446,0.71782297,0.18026151,1.9489815,-0.025843259,-0.6705183
-0.17829107,-0.13552348,-0.42435706,-0.25384405,-0.5886436,-1.8554667,0.13917379,-0.4701532,-0.5981955,-0.935304,0.5410428,0.26774272,-0.9842719,-1.0697563,-0.9134309,-0.9539559,-0.6508325,-1.6556965,-0.31846505,-1.3320093
0.5563727,-1.1957976,-0.10043406,0.22042857,-0.19218382,-0.8184844,-0.20255888,0.425805,0.25505835,-0.8447212,-0.898572,-1.4496292,-0.2884469,-1.4301784,-0.43306947,-0.9862384,-0.063311376,-0.2825509,0.2951751,-1.9336642
2.28668,-0.9398517,-0.8864019,-1.2580229,1.0083339,-1.507498,0.9482633,-0.82948214,-1.6021434,1.4267305,0.6863909,-0.61309105,-0.0077881226,-1.0887372,-0.7342532,-0.35103667,1.0388694,-0.8628347,0.4901624,0.8902265
1.3844653,-0.20358172,-0.75526404,-0.37302804,0.3676142,0.37665403,-0.76805675,0.019060723,-0.8555312,0.38614446,0.8996849,0.24333896,0.20257619,-1.727979,-1.6817001,0.12114368,-0.69581395,-1.0509799,-1.5985357,1.9453825
0.7181783,0.67186946,-2.7294295,-0.82339144,-1.6080045,-0.2651618,-0.20244975,-0.102387585,1.0820835,2.1137638,0.31475917,0.23929769,-0.2453954,-0.2723838,0.045879316,-0.3494323,0.039252937,-1.573934,-1.2398279,0.9978394
1.1829503,-0.11669045,0.40099505,-0.26601762,-0.16599691,-2.6417713,1.5270399,1.55533,0.9878724,-1.3122538,1.0334694,2.4186232,-1.1789709,-0.7235205,-2.8579152,-0.70174766,0.62268794,-1.1854709,1.3292555,-0.34129104
-0.8437238,0.39918914,-0.34296328,-0.3906489,-0.4997541,0.6998665,-0.16710848,-0.7120548,-0.601006,0.100615576,0.45457825,-1.7042886,-0.31102753,-0.12510677,0.7079312,-0.41298854,-0.874218,0.32793954,1.1184438,-0.87657166
1.6879321,0.54505634,-0.21007067,0.10472285,-0.42395365,1.8630002,-0.54958355,-2.703213,0.3705677,-0.29852143,0.37607524,-1.0501772,1.0326573,0.2760355,-0.89807683,-0.42315245,-0.2175469,-1.6757035,-0.15559535,0.43584737
-0.17954357,2.085707,-1.9997537,0.90565574,1.2684383,0.48167697,-0.76587015,-0.85987306,-0.053045012,1.2892872,-0.078940965,-0.2704417,-1.7340899,-0.123794354,-0.2784585,0.98280334,-1.1043355,1.0247777,0.106513456,1.8115072
-0.35845542,0.6105479,1.0981305,0.06260559,1.3069731,-1.1390015,0.1287594,-0.18791834,1.6077977,0.13971029,-1.3526239,-0.3315321,0.027650936,0.39776072,-1.3555514,0.6992784,1.5049272,1.0956668,-0.39114788,-0.50256306
1.1626362,-1.8945715,-0.23859274,-0.29217803,-0.57370454,-0.84853184,-1.0290414,0.11926843,-0.7829578,-1.3186891,-0.0021605638,1.4904897,-0.9491553,-0.06945276,-0.9761611,-0.3934811,-0.7161227,0.63596547,0.52308756,0.63402
