experiment_id,experiment_name,status,duration_seconds,duration_formatted,start_time,end_time,num_samples,num_chains,K_values,cv_folds
sgfa_hyperparameter_tuning_20251007_153041,sgfa_hyperparameter_tuning,completed,26771.564431,7.4 hours (26m 12s),2025-10-07 15:30:41,2025-10-07 22:56:53,2000,1,"[5, 10, 15]",5
