Feature,Factor_0,Factor_1
volume_sn_voxels::v0,0.0003949480887968093,-0.0008839205256663263
volume_sn_voxels::v1,0.0004968778812326491,-0.0008184571634046733
volume_sn_voxels::v2,0.0004911688156425953,-0.0010031993733718991
volume_sn_voxels::v3,0.0005877108196727931,-0.0010171042522415519
volume_sn_voxels::v4,0.0006415737443603575,-0.0009142675553448498
volume_sn_voxels::v5,0.0005601889570243657,-0.0010324269533157349
volume_sn_voxels::v6,0.0006377787794917822,-0.0010508152190595865
volume_sn_voxels::v7,0.0006548394449055195,-0.0009656388428993523
volume_sn_voxels::v8,0.0008101640269160271,-0.0010010864352807403
volume_sn_voxels::v9,0.0006458648131228983,-0.0006838479894213378
volume_sn_voxels::v10,0.00057151512010023,-0.0007632561610080302
volume_sn_voxels::v11,0.0005721202469430864,-0.0008728322573006153
volume_sn_voxels::v12,0.0005950413178652525,-0.0009102378971874714
volume_sn_voxels::v13,0.0006692486349493265,-0.0009837792022153735
volume_sn_voxels::v14,0.0006664157845079899,-0.0008885504794307053
volume_sn_voxels::v15,0.0008118050172924995,-0.0009659300558269024
volume_sn_voxels::v16,0.0007178134401328862,-0.0002654803392942995
volume_sn_voxels::v17,0.000741677125915885,-0.0004622147243935615
volume_sn_voxels::v18,0.0007683578878641129,-0.0007505727116949856
volume_sn_voxels::v19,0.0006710423622280359,-0.0008442282560281456
volume_sn_voxels::v20,0.0007061725482344627,-0.000971491914242506
volume_sn_voxels::v21,0.0007529677823185921,-0.0010606475407257676
volume_sn_voxels::v22,0.0008280377951450646,-0.0011584297753870487
volume_sn_voxels::v23,0.0007889727130532265,-0.0010474059963598847
volume_sn_voxels::v24,0.0008615480619482696,-0.0009677312336862087
volume_sn_voxels::v25,0.0007102636736817658,-0.000363077298970893
volume_sn_voxels::v26,0.0008187016355805099,-0.0005801614024676383
volume_sn_voxels::v27,0.0008474873029626906,-0.0008172404486685991
volume_sn_voxels::v28,0.0008867112337611616,-0.0010773312533274293
volume_sn_voxels::v29,0.0008849392761476338,-0.0011585336178541183
volume_sn_voxels::v30,0.0009489284711889923,-0.0012737936340272427
volume_sn_voxels::v31,0.000996398739516735,-0.0013187489239498973
volume_sn_voxels::v32,0.0009241086081601679,-0.0011817944468930364
volume_sn_voxels::v33,0.0009620972559787333,-0.0010448874672874808
volume_sn_voxels::v34,0.0007183342822827399,-0.0006369891343638301
volume_sn_voxels::v35,0.0008861510432325304,-0.00091550376964733
volume_sn_voxels::v36,0.0009519371669739485,-0.0011171662481501698
volume_sn_voxels::v37,0.0009403324802406132,-0.001187493558973074
volume_sn_voxels::v38,0.0009568085079081357,-0.0012397784739732742
volume_sn_voxels::v39,0.0010697487741708755,-0.001394940190948546
volume_sn_voxels::v40,0.0009098218288272619,-0.0011084714205935597
volume_sn_voxels::v41,0.000696755712851882,-0.0007344885380007327
volume_sn_voxels::v42,0.0008360747597180307,-0.0009443967137485743
volume_sn_voxels::v43,0.0010326524497941136,-0.001196555094793439
volume_sn_voxels::v44,0.000921320344787091,-0.0010982623789459467
volume_sn_voxels::v45,0.000915131822694093,-0.0011018621735274792
volume_sn_voxels::v46,0.0009081671014428139,-0.0010498819174245
volume_sn_voxels::v47,0.0008843636023811996,-0.0009424304007552564
volume_sn_voxels::v48,0.0006204143282957375,-0.0007032426074147224
volume_sn_voxels::v49,0.0007527327979914844,-0.000846576935146004
volume_sn_voxels::v50,0.0009546941728331149,-0.0010497720213606954
volume_sn_voxels::v51,0.0009430982754565775,-0.0010121258674189448
volume_sn_voxels::v52,0.0009581828489899635,-0.000945559237152338
volume_sn_voxels::v53,0.0008876936626620591,-0.000819166365545243
volume_sn_voxels::v54,0.0006441132281906903,-0.00048638388398103416
volume_sn_voxels::v55,0.0009224074310623109,-0.0006852798978798091
volume_sn_voxels::v56,0.00099910085555166,-0.0007034027948975563
volume_sn_voxels::v57,0.0009581893682479858,-0.0005844551487825811
volume_sn_voxels::v58,0.0006437736446969211,0.00031300168484449387
volume_sn_voxels::v59,0.00037602908560074866,-0.00045551301445811987
volume_sn_voxels::v60,0.0003964309289585799,-0.0006282282993197441
volume_sn_voxels::v61,0.00037627320853061974,-0.0003163274086546153
volume_sn_voxels::v62,0.0005138525739312172,-0.0009635359165258706
volume_sn_voxels::v63,0.0005350005812942982,-0.0007791671087034047
